idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,success,steps_pred,steps_opt,suboptimality,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
21,Dave met at the Mall on Thursday. Who was at the Mall?,Dave,Dave.,,,,1,1,0,1,100.11307100000977,,,,,pre_replay,False,2.0178827999984605,1.0,50,50,50,50,0.21255618000623144,0.0,0,50,50,50,0.11936590000459546,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
22,Bob saw at the Cafe on Thursday. When was Bob at the Cafe?,Thursday,Thursday,,,,1,1,0,0,78.24390599989783,,,,,pre_replay,False,2.0178827999984605,1.0,50,50,50,50,0.21255618000623144,0.0,0,50,50,50,0.11936590000459546,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
23,Carol helped at the Cafe on Thursday. Where was Carol?,the Cafe,Cafe,,,,1,2,0,0,99.5481690000588,,,,,pre_replay,False,2.0178827999984605,1.0,50,50,50,50,0.21255618000623144,0.0,0,50,50,50,0.11936590000459546,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
24,Bob met at the Cafe on Wednesday. What did Bob do?,met,met at the Cafe on Wednesday,,,,6,1,1,0,198.74061600000914,,,,,pre_replay,False,2.0178827999984605,1.0,50,50,50,50,0.21255618000623144,0.0,0,50,50,50,0.11936590000459546,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
25,Alice saw at the Mall on Tuesday. Who was at the Mall?,Alice,Alice.,,,,1,1,0,1,99.85050000000228,,,,,pre_replay,False,2.0178827999984605,1.0,50,50,50,50,0.21255618000623144,0.0,0,50,50,50,0.11936590000459546,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
26,Dave helped at the Mall on Thursday. What did Dave do?,helped,Helped at the Mall.,,,,4,1,1,1,202.9221029999917,,,,,pre_replay,False,2.0178827999984605,1.0,50,50,50,50,0.21255618000623144,0.0,0,50,50,50,0.11936590000459546,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
27,Bob helped at the Park on Thursday. Who was at the Park?,Bob,Bob was at the Park.,,,,5,1,1,1,200.77213399997618,,,,,pre_replay,False,2.0178827999984605,1.0,50,50,50,50,0.21255618000623144,0.0,0,50,50,50,0.11936590000459546,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
28,Bob met at the Cafe on Thursday. Where was Bob?,the Cafe,Cafe,,,,1,2,0,0,100.57404299993777,,,,,pre_replay,False,2.0178827999984605,1.0,50,50,50,50,0.21255618000623144,0.0,0,50,50,50,0.11936590000459546,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
29,Bob met at the Mall on Wednesday. When was Bob at the Mall?,Wednesday,Wednesday.,,,,1,1,0,1,98.82647599999927,,,,,pre_replay,False,2.0178827999984605,1.0,50,50,50,50,0.21255618000623144,0.0,0,50,50,50,0.11936590000459546,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
30,Carol met at the Cafe on Monday. Who was at the Cafe?,Carol,Carol.,,,,1,1,0,1,99.09288699998342,,,,,pre_replay,False,2.0178827999984605,1.0,50,50,50,50,0.21255618000623144,0.0,0,50,50,50,0.11936590000459546,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
31,Dave found at the Mall on Thursday. What did Dave do?,found,Found at the Mall on Thursday.,,,,6,1,1,1,226.7552149999119,,,,,pre_replay,False,2.0178827999984605,1.0,50,50,50,50,0.21255618000623144,0.0,0,50,50,50,0.11936590000459546,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
32,Bob saw at the Cafe on Thursday. What did Bob do?,saw,saw at the cafe,,,,4,1,1,0,181.6409799999974,,,,,pre_replay,False,2.0178827999984605,1.0,50,50,50,50,0.21255618000623144,0.0,0,50,50,50,0.11936590000459546,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
33,Bob found at the Library on Monday. What did Bob do?,found,Found at the Library on Monday.,,,,6,1,1,1,227.88235999996687,,,,,pre_replay,False,2.0178827999984605,1.0,50,50,50,50,0.21255618000623144,0.0,0,50,50,50,0.11936590000459546,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
34,Dave helped at the Cafe on Wednesday. Where was Dave?,the Cafe,Cafe,,,,1,2,0,0,99.66177000001153,,,,,pre_replay,False,2.0178827999984605,1.0,50,50,50,50,0.21255618000623144,0.0,0,50,50,50,0.11936590000459546,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
35,Dave helped at the Park on Monday. Where was Dave?,the Park,Park.,,,,1,2,0,1,99.6212589999459,,,,,pre_replay,False,2.0178827999984605,1.0,50,50,50,50,0.21255618000623144,0.0,0,50,50,50,0.11936590000459546,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
36,Bob met at the Cafe on Monday. When was Bob at the Cafe?,Monday,Monday.,,,,1,1,0,1,100.17646200003583,,,,,pre_replay,False,2.0178827999984605,1.0,50,50,50,50,0.21255618000623144,0.0,0,50,50,50,0.11936590000459546,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
37,Alice found at the Cafe on Monday. When was Alice at the Cafe?,Monday,Monday.,,,,1,1,0,1,100.69022300001507,,,,,pre_replay,False,2.0178827999984605,1.0,50,50,50,50,0.21255618000623144,0.0,0,50,50,50,0.11936590000459546,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
38,Carol found at the Library on Monday. When was Carol at the Library?,Monday,Monday,,,,1,1,0,0,75.42505499998242,,,,,pre_replay,False,2.0178827999984605,1.0,50,50,50,50,0.21255618000623144,0.0,0,50,50,50,0.11936590000459546,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
39,Carol helped at the Cafe on Tuesday. What did Carol do?,helped,helped at the Cafe.,,,,4,1,1,1,201.01097500003107,,,,,pre_replay,False,2.0178827999984605,1.0,50,50,50,50,0.21255618000623144,0.0,0,50,50,50,0.11936590000459546,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
40,Dave saw at the Library on Tuesday. Where was Dave?,the Library,Library,,,,1,2,0,0,75.39568400000007,,,,,pre_replay,False,2.0178827999984605,1.0,50,50,50,50,0.21255618000623144,0.0,0,50,50,50,0.11936590000459546,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
41,Carol saw at the Library on Thursday. Where was Carol?,the Library,Library,,,,1,2,0,0,75.2753040000016,,,,,pre_replay,False,2.0178827999984605,1.0,50,50,50,50,0.21255618000623144,0.0,0,50,50,50,0.11936590000459546,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
42,Carol found at the Park on Tuesday. Who was at the Park?,Carol,Carol,,,,1,1,0,0,75.50059499999406,,,,,pre_replay,False,2.0178827999984605,1.0,50,50,50,50,0.21255618000623144,0.0,0,50,50,50,0.11936590000459546,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
43,Bob saw at the Library on Monday. Who was at the Library?,Bob,Bob.,,,,1,1,0,1,100.41929200008326,,,,,pre_replay,False,2.0178827999984605,1.0,50,50,50,50,0.21255618000623144,0.0,0,50,50,50,0.11936590000459546,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
44,Alice helped at the Library on Monday. When was Alice at the Library?,Monday,Monday.,,,,1,1,0,1,100.28434200000902,,,,,pre_replay,False,2.0178827999984605,1.0,50,50,50,50,0.21255618000623144,0.0,0,50,50,50,0.11936590000459546,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
45,Dave found at the Cafe on Tuesday. What did Dave do?,found,Found at the Cafe on Tuesday.,,,,6,1,1,1,228.18372100005035,,,,,pre_replay,False,2.0178827999984605,1.0,50,50,50,50,0.21255618000623144,0.0,0,50,50,50,0.11936590000459546,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
46,Bob met at the Library on Monday. Where was Bob?,the Library,Library.,,,,1,2,0,1,101.44765600000483,,,,,pre_replay,False,2.0178827999984605,1.0,50,50,50,50,0.21255618000623144,0.0,0,50,50,50,0.11936590000459546,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
47,Carol met at the Park on Thursday. Where was Carol?,the Park,Park.,,,,1,2,0,1,101.25838600004045,,,,,pre_replay,False,2.0178827999984605,1.0,50,50,50,50,0.21255618000623144,0.0,0,50,50,50,0.11936590000459546,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
48,Carol helped at the Cafe on Wednesday. Who was at the Cafe?,Carol,Carol.,,,,1,1,0,1,103.81494599994312,,,,,pre_replay,False,2.0178827999984605,1.0,50,50,50,50,0.21255618000623144,0.0,0,50,50,50,0.11936590000459546,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
49,Dave helped at the Library on Thursday. Who was at the Library?,Dave,Dave was at the Library.,,,,5,1,1,1,205.6842530000722,,,,,pre_replay,False,2.0178827999984605,1.0,50,50,50,50,0.21255618000623144,0.0,0,50,50,50,0.11936590000459546,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
