idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,success,steps_pred,steps_opt,suboptimality,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.episodic.accepts,gates.episodic.aggregated,gates.episodic.attempts,gates.episodic.blocked_new_edges,gates.episodic.inserted,gates.episodic.routed_to_episodic,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
21,"Dave likes green. Actually, Dave likes yellow. What color does Dave like?",yellow,yellow,,,,1,1,0,0,119.65126900008727,,,,,pre_replay,False,0.5529841000043234,1.0,50,50,50,50,0.11938910000480973,0.0,0,50,50,50,0.0717648800173265,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"Carol likes green. Actually, Carol likes red. What color does Carol like?",red,red,,,,1,1,0,0,84.25886199984234,,,,,pre_replay,False,0.5529841000043234,1.0,50,50,50,50,0.11938910000480973,0.0,0,50,50,50,0.0717648800173265,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"Bob likes red. Actually, Bob likes blue. What color does Bob like?",blue,blue,,,,1,1,0,0,82.8898229999595,,,,,pre_replay,False,0.5529841000043234,1.0,50,50,50,50,0.11938910000480973,0.0,0,50,50,50,0.0717648800173265,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"Carol likes red. Actually, Carol likes blue. What color does Carol like?",blue,blue,,,,1,1,0,0,84.42944299986266,,,,,pre_replay,False,0.5529841000043234,1.0,50,50,50,50,0.11938910000480973,0.0,0,50,50,50,0.0717648800173265,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"Dave likes green. Actually, Dave likes red. What color does Dave like?",red,red,,,,1,1,0,0,81.35868499994103,,,,,pre_replay,False,0.5529841000043234,1.0,50,50,50,50,0.11938910000480973,0.0,0,50,50,50,0.0717648800173265,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"Bob likes yellow. Actually, Bob likes blue. What color does Bob like?",blue,blue,,,,1,1,0,0,83.67944799988436,,,,,pre_replay,False,0.5529841000043234,1.0,50,50,50,50,0.11938910000480973,0.0,0,50,50,50,0.0717648800173265,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"Alice likes yellow. Actually, Alice likes blue. What color does Alice like?",blue,blue,,,,1,1,0,0,85.0322450000931,,,,,pre_replay,False,0.5529841000043234,1.0,50,50,50,50,0.11938910000480973,0.0,0,50,50,50,0.0717648800173265,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"Bob likes red. Actually, Bob likes yellow. What color does Bob like?",yellow,yellow,,,,1,1,0,0,87.31609900019066,,,,,pre_replay,False,0.5529841000043234,1.0,50,50,50,50,0.11938910000480973,0.0,0,50,50,50,0.0717648800173265,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Dave likes green. Actually, Dave likes blue. What color does Dave like?",blue,blue,,,,1,1,0,0,85.09402599997884,,,,,pre_replay,False,0.5529841000043234,1.0,50,50,50,50,0.11938910000480973,0.0,0,50,50,50,0.0717648800173265,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"Alice likes blue. Actually, Alice likes green. What color does Alice like?",green,green,,,,1,1,0,0,82.90266299991345,,,,,pre_replay,False,0.5529841000043234,1.0,50,50,50,50,0.11938910000480973,0.0,0,50,50,50,0.0717648800173265,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,"Carol likes blue. Actually, Carol likes red. What color does Carol like?",red,red,,,,1,1,0,0,83.60975799996595,,,,,pre_replay,False,0.5529841000043234,1.0,50,50,50,50,0.11938910000480973,0.0,0,50,50,50,0.0717648800173265,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"Bob likes yellow. Actually, Bob likes blue. What color does Bob like?",blue,blue,,,,1,1,0,0,86.18508199992903,,,,,pre_replay,False,0.5529841000043234,1.0,50,50,50,50,0.11938910000480973,0.0,0,50,50,50,0.0717648800173265,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,"Dave likes green. Actually, Dave likes red. What color does Dave like?",red,red,,,,1,1,0,0,84.55621300004168,,,,,pre_replay,False,0.5529841000043234,1.0,50,50,50,50,0.11938910000480973,0.0,0,50,50,50,0.0717648800173265,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"Bob likes green. Actually, Bob likes blue. What color does Bob like?",blue,blue,,,,1,1,0,0,83.28505600002245,,,,,pre_replay,False,0.5529841000043234,1.0,50,50,50,50,0.11938910000480973,0.0,0,50,50,50,0.0717648800173265,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"Bob likes yellow. Actually, Bob likes red. What color does Bob like?",red,red,,,,1,1,0,0,84.1473609998502,,,,,pre_replay,False,0.5529841000043234,1.0,50,50,50,50,0.11938910000480973,0.0,0,50,50,50,0.0717648800173265,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,"Dave likes green. Actually, Dave likes red. What color does Dave like?",red,red,,,,1,1,0,0,84.13051999991694,,,,,pre_replay,False,0.5529841000043234,1.0,50,50,50,50,0.11938910000480973,0.0,0,50,50,50,0.0717648800173265,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Alice likes blue. Actually, Alice likes yellow. What color does Alice like?",yellow,blue,,,,1,1,0,0,84.59311299998262,,,,,pre_replay,False,0.5529841000043234,1.0,50,50,50,50,0.11938910000480973,0.0,0,50,50,50,0.0717648800173265,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Dave likes green. Actually, Dave likes yellow. What color does Dave like?",yellow,yellow,,,,1,1,0,0,84.32365199996639,,,,,pre_replay,False,0.5529841000043234,1.0,50,50,50,50,0.11938910000480973,0.0,0,50,50,50,0.0717648800173265,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Carol likes yellow. Actually, Carol likes blue. What color does Carol like?",blue,blue,,,,1,1,0,0,86.59102400019947,,,,,pre_replay,False,0.5529841000043234,1.0,50,50,50,50,0.11938910000480973,0.0,0,50,50,50,0.0717648800173265,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Bob likes green. Actually, Bob likes blue. What color does Bob like?",blue,blue,,,,1,1,0,0,82.74349299995265,,,,,pre_replay,False,0.5529841000043234,1.0,50,50,50,50,0.11938910000480973,0.0,0,50,50,50,0.0717648800173265,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Dave likes yellow. Actually, Dave likes red. What color does Dave like?",red,red,,,,1,1,0,0,82.13882900008684,,,,,pre_replay,False,0.5529841000043234,1.0,50,50,50,50,0.11938910000480973,0.0,0,50,50,50,0.0717648800173265,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"Carol likes blue. Actually, Carol likes green. What color does Carol like?",green,green,,,,1,1,0,0,85.65691900003003,,,,,pre_replay,False,0.5529841000043234,1.0,50,50,50,50,0.11938910000480973,0.0,0,50,50,50,0.0717648800173265,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,"Alice likes yellow. Actually, Alice likes green. What color does Alice like?",green,green,,,,1,1,0,0,84.70393299990064,,,,,pre_replay,False,0.5529841000043234,1.0,50,50,50,50,0.11938910000480973,0.0,0,50,50,50,0.0717648800173265,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,"Alice likes green. Actually, Alice likes red. What color does Alice like?",red,red,,,,1,1,0,0,83.7510779999775,,,,,pre_replay,False,0.5529841000043234,1.0,50,50,50,50,0.11938910000480973,0.0,0,50,50,50,0.0717648800173265,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"Carol likes yellow. Actually, Carol likes green. What color does Carol like?",green,green,,,,1,1,0,0,83.07732399998713,,,,,pre_replay,False,0.5529841000043234,1.0,50,50,50,50,0.11938910000480973,0.0,0,50,50,50,0.0717648800173265,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,"Dave likes blue. Actually, Dave likes red. What color does Dave like?",red,red,,,,1,1,0,0,83.60932699997647,,,,,pre_replay,False,0.5529841000043234,1.0,50,50,50,50,0.11938910000480973,0.0,0,50,50,50,0.0717648800173265,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,"Dave likes blue. Actually, Dave likes yellow. What color does Dave like?",yellow,blue,,,,1,1,0,0,86.46233399986158,,,,,pre_replay,False,0.5529841000043234,1.0,50,50,50,50,0.11938910000480973,0.0,0,50,50,50,0.0717648800173265,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,"Dave likes red. Actually, Dave likes yellow. What color does Dave like?",yellow,yellow,,,,1,1,0,0,82.43146099994192,,,,,pre_replay,False,0.5529841000043234,1.0,50,50,50,50,0.11938910000480973,0.0,0,50,50,50,0.0717648800173265,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,"Bob likes green. Actually, Bob likes red. What color does Bob like?",red,red,,,,1,1,0,0,86.47383299989997,,,,,pre_replay,False,0.5529841000043234,1.0,50,50,50,50,0.11938910000480973,0.0,0,50,50,50,0.0717648800173265,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
