idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,time_ms_per_100,rss_mb,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
10,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 3) to (3, 0)?",UULU,"(4, 3) -> (4, 2) -> (3, 2) -> (3, 3) -> (3, 4) -> (2, 4) -> (2, 3) -> (2, 2) -> (1, 2) -> (1, 3) -> (0, 3) -> (0, 4) -> (3, 4) -> (3, 3) -> (3, 2) -> (2, 2) -> (2, 3) -> (2, 4) -> (3, 4) -> (3, 3) -> (3, 2) -> (3, 1) -> (2, 1) -> (2, 0) -> (3, 0)",0,0,0.0,74,1,1,0,4151.217848004308,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
11,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (2, 1). After moves UDRUR where do you end?","[4, 0]","(2, 5)",0,0,0.0,2,2,0,0,201.9976979936473,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
12,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 4) goal (1, 0). What is the shortest path length?",7,10,0,0,0.0,1,1,0,0,107.93178000312764,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
13,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 0) to (0, 1)?",LLLLD,"(4, 0) -> (3, 0) -> (2, 0) -> (1, 0) -> (0, 0) -> (0, 1)",0,0,0.0,17,1,1,0,1025.4040390063892,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
14,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 2). After moves DDUDL where do you end?","[3, 4]","(3, 2)",0,0,0.0,2,2,0,0,202.10802799556404,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
15,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 3) goal (4, 4). What is the shortest path length?",1,8,0,0,0.0,1,1,0,0,84.40237200557021,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
16,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 0) to (0, 1)?",LLLLD,"(4, 0) -> (3, 0) -> (2, 0) -> (1, 0) -> (0, 0) -> (0, 1)",0,0,0.0,17,1,1,0,1026.8935560015962,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
17,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (0, 1). After moves DUURR where do you end?","[2, 0]","(0, 5)",0,0,0.0,2,2,0,0,201.4161420011078,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
18,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (1, 1) goal (3, 1). What is the shortest path length?",2,7,0,0,0.0,1,1,0,0,84.3118519987911,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
19,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 3) to (3, 0)?",UULU,"(4, 3) -> (3, 3) -> (2, 3) -> (1, 3) -> (0, 3) -> (0, 4) -> (1, 4) -> (2, 4) -> (3, 4) -> (3, 3) -> (3, 0).",0,0,0.0,32,1,1,1,1852.765133997309,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
20,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 0). After moves LLRRL where do you end?","[3, 0]","(1, 4)",0,0,0.0,2,2,0,0,201.69181300298078,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
21,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 2) goal (2, 1). What is the shortest path length?",3,7,0,0,0.0,1,1,0,0,83.86883899947861,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
22,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 3) to (3, 0)?",UULU,"(4, 3) -> (4, 2) -> (4, 1) -> (4, 0) -> (3, 0)",0,0,0.0,14,1,1,0,861.7971769999713,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
23,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (2, 1). After moves ULDRU where do you end?","[2, 0]","(2, 5)",0,0,0.0,2,2,0,0,202.11640600609826,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
24,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (3, 0) goal (2, 0). What is the shortest path length?",1,6,0,0,0.0,1,1,0,0,84.67132399528055,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
25,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 3) to (3, 0)?",UULU,"(4, 3) → (4, 2) → (4, 1) → (4, 0) → (3, 0)",0,0,0.0,14,1,1,0,864.9527060042601,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
26,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 3). After moves UUDDD where do you end?","[4, 4]","(3, 2)",0,0,0.0,2,2,0,0,201.72480199835263,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
27,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 3) goal (2, 0). What is the shortest path length?",5,7,0,0,0.0,1,1,0,0,83.94244899682235,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
28,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 0) to (0, 1)?",LLLLD,"(4, 0) -> (3, 0) -> (2, 0) -> (1, 0) -> (0, 0) -> (0, 1)",0,0,0.0,17,1,1,0,1027.242172996921,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
29,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (2, 0). After moves LDLDU where do you end?","[0, 1]","(2, 4)",0,0,0.0,2,2,0,0,202.1493950014701,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
30,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (2, 1) goal (1, 1). What is the shortest path length?",1,8,0,0,0.0,1,1,0,0,84.30367000255501,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
31,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 3) to (3, 0)?",UULU,"(4, 3) → (4, 2) → (3, 2) → (2, 2) → (2, 3) → (2, 4) → (3, 4) → (3, 3) → (3, 2) → (3, 1) → (3, 0)",0,0,0.0,32,1,1,0,1852.6573359995382,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
32,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (1, 1). After moves LDUUD where do you end?","[0, 1]","(1, 5)",0,0,0.0,2,2,0,0,202.27862500178162,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
33,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (1, 0) goal (3, 4). What is the shortest path length?",8,7,0,0,0.0,1,1,0,0,84.51539099769434,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
34,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 3) to (3, 0)?",UULU,"(4, 3) -> (4, 4) -> (4, 5) -> (3, 5) -> (3, 4) -> (3, 3) -> (3, 2) -> (3, 1) -> (3, 0)",0,0,0.0,26,1,1,0,1522.433183999965,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
35,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (1, 1). After moves LDUUD where do you end?","[0, 1]","(3, 3)",0,0,0.0,2,2,0,0,202.04474099591607,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
36,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (2, 1) goal (0, 1). What is the shortest path length?",2,7,0,0,0.0,1,1,0,0,84.70087299792795,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
37,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 0) to (0, 1)?",LLLLD,"(4, 0) -> (4, 1) -> (4, 2) -> (4, 3) -> (4, 4) -> (3, 4) -> (2, 4) -> (2, 3) -> (2, 2) -> (2, 1) -> (1, 1) -> (0, 1)",0,0,0.0,35,1,1,0,2016.1946729931515,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
38,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (2, 0). After moves LLRDL where do you end?","[0, 1]","(2, 4)",0,0,0.0,2,2,0,0,202.3669929985772,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
39,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 4) goal (1, 0). What is the shortest path length?",7,8,0,0,0.0,1,1,0,0,84.98547400085954,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
40,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 3) to (3, 0)?",UULU,"(4, 3) -> (4, 4) -> (3, 4) -> (3, 3) -> (3, 2) -> (3, 1) -> (3, 0)",0,0,0.0,20,1,1,0,1191.6221840001526,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
41,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (0, 1). After moves DUDUR where do you end?","[1, 1]","(3, 4)",0,0,0.0,2,2,0,0,202.08221999928355,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
42,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (3, 0) goal (1, 1). What is the shortest path length?",3,7,0,0,0.0,1,1,0,0,84.4941910036141,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
43,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (1, 1) to (0, 1)?",L,"(1, 1) -> (0, 1) via (0, 2).",0,0,0.0,8,1,1,1,532.3257990021375,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
44,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (1, 0). After moves RRDLU where do you end?","[2, 0]","(3, 3)",0,0,0.0,2,2,0,0,202.04396999906749,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
45,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 1) goal (3, 4). What is the shortest path length?",4,8,0,0,0.0,1,1,0,0,84.5543399991584,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
46,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 0) to (0, 1)?",LLLLD,"(4, 0) → (4, 1) → (4, 2) → (3, 2) → (2, 2) → (2, 3) → (2, 4) → (1, 4) → (1, 3) → (0, 3) → (0, 4) → (0, 1).",0,0,0.0,35,1,1,1,2015.589947004628,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
47,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (3, 4). After moves RUDUU where do you end?","[4, 2]","(3, 1)",0,0,0.0,2,2,0,0,202.14267900155392,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
48,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (0, 2) goal (1, 0). What is the shortest path length?",3,7,0,0,0.0,1,1,0,0,84.8864119980135,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
49,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 3) to (3, 0)?",UULU,"(4, 3) -> (4, 4) -> (4, 3) -> (4, 2) -> (4, 1) -> (4, 0) -> (3, 0).",0,0,0.0,20,1,1,1,1192.7793479990214,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
50,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 2). After moves UDUDU where do you end?","[4, 1]","(4, 1)",0,1,0.0,2,2,0,0,201.85962699906668,462.64862086308244,2948.03515625,pre_replay,True,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.08711564201075817,0.0,0,1000,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0
