idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,success,steps_pred,steps_opt,suboptimality,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.episodic.accepts,gates.episodic.aggregated,gates.episodic.attempts,gates.episodic.blocked_new_edges,gates.episodic.inserted,gates.episodic.routed_to_episodic,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
10,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,"(4, 2) -> (5, 2) -> (3, 2) -> (3, 1) -> (3, 3) -> (4, 3) -> (4, 4) -> (4, 2) -> (1, 2) -> (1, 4)",,,,29,1,1,0,1978.4725319998415,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 0). After moves DRRUL where do you end?","[3, 0]","(1, 4)",,,,2,2,0,0,232.32961500002602,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 2) goal (4, 2). What is the shortest path length?",5,7,,,,1,1,0,0,99.39073200007442,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,"(4, 2) → (5, 2) → (4, 3) → (4, 4) → (4, 5) → (4, 4) → (3, 4) → (2, 4) → (1, 4)",,,,26,1,1,0,1797.1649969999817,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 1). After moves RDUDD where do you end?","[2, 3]","(3, 1)",,,,2,2,0,0,241.5120850000676,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 1) goal (1, 2). What is the shortest path length?",2,7,,,,1,1,0,0,103.14471299989236,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,"(1, 2) → (2, 2) → (3, 2) → (3, 3) → (3, 4) → (4, 4) → (4, 3)",,,,20,1,1,0,1398.9283379999051,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 1). After moves DDLDU where do you end?","[3, 3]","(4, 4)",,,,2,2,0,0,235.6370910001715,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 2) goal (0, 0). What is the shortest path length?",6,10,,,,1,1,0,0,128.785968000102,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,"(4, 2) -> (5, 2) -> (3, 2) -> (3, 1) -> (3, 4) -> (1, 4)",,,,17,1,1,0,1216.183239999964,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 1). After moves DDUDU where do you end?","[4, 2]","(1, 5)",,,,2,2,0,0,239.44593200008057,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 1) goal (2, 3). What is the shortest path length?",2,6,,,,1,1,0,0,99.4419520000065,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,"(4, 2) -> (5, 2) -> (3, 2) -> (2, 2) -> (2, 1) -> (1, 1) -> (1, 2) -> (1, 4)",,,,23,1,1,0,1616.2973240000156,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (3, 3). After moves LUURR where do you end?","[4, 1]","(3, 1)",,,,2,2,0,0,235.07658599987735,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 3) goal (0, 2). What is the shortest path length?",1,8,,,,1,1,0,0,99.32433999983914,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,"(4, 0) -> (3, 0) -> (2, 0) -> (1, 0) -> (1, 1) -> (2, 1) -> (2, 2) -> (3, 2) -> (3, 1)",,,,26,1,1,0,1793.6451170000964,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 3). After moves UDRLL where do you end?","[1, 3]","(1, 3)",,,,2,2,0,0,236.91947600013918,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 4) goal (3, 1). What is the shortest path length?",4,6,,,,1,1,0,0,101.98026499983825,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,"(4, 2) -> (4, 3) -> (4, 4) -> (4, 5) -> (3, 5) -> (2, 5) -> (2, 4) -> (1, 4)",,,,23,1,1,0,1599.2509329998938,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (3, 0). After moves DLULR where do you end?","[2, 0]","(3, 1)",,,,2,2,0,0,231.58418499997424,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 2) goal (4, 2). What is the shortest path length?",5,7,,,,1,1,0,0,98.91550699990148,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,"(1, 2) -> (2, 2) -> (3, 2) -> (3, 3) -> (3, 4) -> (4, 4) -> (4, 3)",,,,20,1,1,0,1420.5524710000645,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 0). After moves LDUDU where do you end?","[3, 0]","(1, 4)",,,,2,2,0,0,234.03606700003365,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 1) goal (1, 3). What is the shortest path length?",3,8,,,,1,1,0,0,97.21517699995275,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,"(4, 0) -> (4, 1) -> (4, 2) -> (4, 3) -> (4, 4) -> (4, 5) -> (3, 5) -> (3, 4) -> (3, 3) -> (3, 2) -> (3, 1)",,,,32,1,1,0,2175.7162730000346,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 3). After moves UULLR where do you end?","[3, 1]","(4, 1)",,,,2,2,0,0,237.18602400003874,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 1) goal (0, 3). What is the shortest path length?",3,7,,,,1,1,0,0,100.78564699983872,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,"(1, 2) -> (1, 3) -> (1, 4) -> (2, 4) -> (3, 4) -> (3, 3) -> (4, 3)",,,,20,1,1,0,1401.793932000146,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 0). After moves DDULR where do you end?","[2, 1]","(1, 3)",,,,2,2,0,0,235.4976839999381,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 0) goal (2, 1). What is the shortest path length?",3,8,,,,1,1,0,0,99.73376999982975,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,"(4, 0) → (4, 1) → (4, 2) → (4, 3) → (4, 4) → (4, 5) → (3, 4) → (3, 3) → (3, 2) → (3, 1)",,,,29,1,1,0,1980.962469999895,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 0). After moves LRDDR where do you end?","[2, 2]","(4, 4)",,,,2,2,0,0,237.91351599993504,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 3) goal (1, 3). What is the shortest path length?",1,8,,,,1,1,0,0,98.19149200006905,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,"(1, 2) → (1, 3) → (2, 3) → (2, 4) → (3, 4) → (3, 3) → (4, 3)",,,,20,1,1,0,1402.1780420000596,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 3). After moves UULLL where do you end?","[1, 1]","(4, 1)",,,,2,2,0,0,241.08778300001177,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (3, 0) goal (0, 1). What is the shortest path length?",4,8,,,,1,1,0,0,99.60476900005233,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,"(4, 0) -> (4, 1) -> (4, 2) -> (4, 3) -> (4, 4) -> (4, 5) -> (3, 5) -> (3, 4) -> (3, 3) -> (3, 2) -> (3, 1)",,,,32,1,1,0,2181.4491269999507,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 4). After moves LURDU where do you end?","[4, 3]","(1, 3)",,,,2,2,0,0,235.01200800001243,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 2) goal (3, 4). What is the shortest path length?",5,10,,,,1,1,0,0,127.31529400002728,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,"(1, 2) → (2, 2) → (3, 2) → (3, 3) → (4, 3)",,,,14,1,1,0,1007.5659480000922,,,,,pre_replay,False,0.6161000400106786,1.0,50,50,50,50,0.11980131999280275,0.0,0,50,50,50,0.07008953999047662,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
