idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,time_ms_per_100,rss_mb,flags,gating_enabled
20,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 0). After moves LLRRL where do you end?","[3, 0]","[3, 0]",1,1,1.0,2,2,0,0,0.007970000297063962,0.023793973706908493,635.2265625,pre_replay,False
21,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 2) goal (2, 1). What is the shortest path length?",3,3,1,1,1.0,1,1,0,0,0.006420000318030361,0.023793973706908493,635.2265625,pre_replay,False
22,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 3) to (3, 0)?",UULU,UULU,1,1,1.0,1,1,0,0,0.006379999831551686,0.023793973706908493,635.2265625,pre_replay,False
23,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (2, 1). After moves ULDRU where do you end?","[2, 0]","[2, 0]",1,1,1.0,2,2,0,0,0.007929999810585286,0.023793973706908493,635.2265625,pre_replay,False
24,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (3, 0) goal (2, 0). What is the shortest path length?",1,1,1,1,1.0,1,1,0,0,0.006519999715237645,0.023793973706908493,635.2265625,pre_replay,False
25,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 3) to (3, 0)?",UULU,UULU,1,1,1.0,1,1,0,0,0.006509999820991652,0.023793973706908493,635.2265625,pre_replay,False
26,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 3). After moves UUDDD where do you end?","[4, 4]","[4, 4]",1,1,1.0,2,2,0,0,0.008040000011533266,0.023793973706908493,635.2265625,pre_replay,False
27,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 3) goal (2, 0). What is the shortest path length?",5,5,1,1,1.0,1,1,0,0,0.006450000000768341,0.023793973706908493,635.2265625,pre_replay,False
28,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 0) to (0, 1)?",LLLLD,LLLLD,1,1,1.0,1,1,0,0,0.006519999715237645,0.023793973706908493,635.2265625,pre_replay,False
29,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (2, 0). After moves LDLDU where do you end?","[0, 1]","[0, 1]",1,1,1.0,2,2,0,0,0.010829999609995866,0.023793973706908493,635.2265625,pre_replay,False
30,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (2, 1) goal (1, 1). What is the shortest path length?",1,1,1,1,1.0,1,1,0,0,0.006570000095962314,0.023793973706908493,635.2265625,pre_replay,False
31,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 3) to (3, 0)?",UULU,UULU,1,1,1.0,1,1,0,0,0.006410999958461616,0.023793973706908493,635.2265625,pre_replay,False
32,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (1, 1). After moves LDUUD where do you end?","[0, 1]","[0, 1]",1,1,1.0,2,2,0,0,0.007989999630808597,0.023793973706908493,635.2265625,pre_replay,False
33,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (1, 0) goal (3, 4). What is the shortest path length?",8,8,1,1,1.0,1,1,0,0,0.0067099999796482734,0.023793973706908493,635.2265625,pre_replay,False
34,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 3) to (3, 0)?",UULU,UULU,1,1,1.0,1,1,0,0,0.0064599998950143345,0.023793973706908493,635.2265625,pre_replay,False
35,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (1, 1). After moves LDUUD where do you end?","[0, 1]","[0, 1]",1,1,1.0,2,2,0,0,0.007950000053824624,0.023793973706908493,635.2265625,pre_replay,False
36,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (2, 1) goal (0, 1). What is the shortest path length?",2,2,1,1,1.0,1,1,0,0,0.006499999926745659,0.023793973706908493,635.2265625,pre_replay,False
37,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 0) to (0, 1)?",LLLLD,LLLLD,1,1,1.0,1,1,0,0,0.006520000169984996,0.023793973706908493,635.2265625,pre_replay,False
38,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (2, 0). After moves LLRDL where do you end?","[0, 1]","[0, 1]",1,1,1.0,2,2,0,0,0.007890000233601313,0.023793973706908493,635.2265625,pre_replay,False
39,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 4) goal (1, 0). What is the shortest path length?",7,7,1,1,1.0,1,1,0,0,0.006469999789260328,0.023793973706908493,635.2265625,pre_replay,False
40,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 3) to (3, 0)?",UULU,UULU,1,1,1.0,1,1,0,0,0.006399999620043673,0.023793973706908493,635.2265625,pre_replay,False
41,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (0, 1). After moves DUDUR where do you end?","[1, 1]","[1, 1]",1,1,1.0,2,2,0,0,0.008069999694271246,0.023793973706908493,635.2265625,pre_replay,False
42,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (3, 0) goal (1, 1). What is the shortest path length?",3,3,1,1,1.0,1,1,0,0,0.006510000275739003,0.023793973706908493,635.2265625,pre_replay,False
43,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (1, 1) to (0, 1)?",L,L,1,1,1.0,1,1,0,0,0.006360000043059699,0.023793973706908493,635.2265625,pre_replay,False
44,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (1, 0). After moves RRDLU where do you end?","[2, 0]","[2, 0]",1,1,1.0,2,2,0,0,0.007990000085555948,0.023793973706908493,635.2265625,pre_replay,False
45,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 1) goal (3, 4). What is the shortest path length?",4,4,1,1,1.0,1,1,0,0,0.006329999905574368,0.023793973706908493,635.2265625,pre_replay,False
46,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 0) to (0, 1)?",LLLLD,LLLLD,1,1,1.0,1,1,0,0,0.006439999651774997,0.023793973706908493,635.2265625,pre_replay,False
47,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (3, 4). After moves RUDUU where do you end?","[4, 2]","[4, 2]",1,1,1.0,2,2,0,0,0.007869999990361976,0.023793973706908493,635.2265625,pre_replay,False
48,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (0, 2) goal (1, 0). What is the shortest path length?",3,3,1,1,1.0,1,1,0,0,0.006469999789260328,0.023793973706908493,635.2265625,pre_replay,False
49,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 3) to (3, 0)?",UULU,UULU,1,1,1.0,1,1,0,0,0.006430000212276354,0.023793973706908493,635.2265625,pre_replay,False
50,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 2). After moves UDUDU where do you end?","[4, 1]","[4, 1]",1,1,1.0,2,2,0,0,0.00777000013840734,0.023793973706908493,635.2265625,pre_replay,False
51,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 0) goal (4, 1). What is the shortest path length?",1,1,1,1,1.0,1,1,0,0,0.00641999986328301,0.023793973706908493,635.2265625,pre_replay,False
52,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 3) to (3, 0)?",UULU,UULU,1,1,1.0,1,1,0,0,0.00639000018054503,0.023793973706908493,635.2265625,pre_replay,False
53,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (0, 2). After moves UDUDU where do you end?","[0, 1]","[0, 1]",1,1,1.0,2,2,0,0,0.007950000053824624,0.023793973706908493,635.2265625,pre_replay,False
54,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (0, 0) goal (3, 1). What is the shortest path length?",4,4,1,1,1.0,1,1,0,0,0.006460000349761685,0.023793973706908493,635.2265625,pre_replay,False
55,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 3) to (3, 0)?",UULU,UULU,1,1,1.0,1,1,0,0,0.006510000275739003,0.023793973706908493,635.2265625,pre_replay,False
56,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (2, 0). After moves LDLUR where do you end?","[1, 0]","[1, 0]",1,1,1.0,2,2,0,0,0.007829999958630651,0.023793973706908493,635.2265625,pre_replay,False
57,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (3, 0) goal (2, 1). What is the shortest path length?",2,2,1,1,1.0,1,1,0,0,0.006469999789260328,0.023793973706908493,635.2265625,pre_replay,False
58,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (1, 1) to (0, 1)?",L,L,1,1,1.0,1,1,0,0,0.006210000265127746,0.023793973706908493,635.2265625,pre_replay,False
59,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (0, 1). After moves DURLR where do you end?","[1, 1]","[1, 1]",1,1,1.0,2,2,0,0,0.007990999620233197,0.023793973706908493,635.2265625,pre_replay,False
60,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (0, 2) goal (2, 1). What is the shortest path length?",3,3,1,1,1.0,1,1,0,0,0.009729999874252826,0.023793973706908493,635.2265625,pre_replay,False
61,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 0) to (0, 1)?",LLLLD,LLLLD,1,1,1.0,1,1,0,0,0.006889999895065557,0.023793973706908493,635.2265625,pre_replay,False
62,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 1). After moves LRLUL where do you end?","[2, 0]","[2, 0]",1,1,1.0,2,2,0,0,0.008100000286503928,0.023793973706908493,635.2265625,pre_replay,False
63,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (3, 1) goal (0, 2). What is the shortest path length?",4,4,1,1,1.0,1,1,0,0,0.006629999916185625,0.023793973706908493,635.2265625,pre_replay,False
64,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (1, 1) to (0, 1)?",L,L,1,1,1.0,1,1,0,0,0.006360000043059699,0.023793973706908493,635.2265625,pre_replay,False
65,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (3, 0). After moves DRDUU where do you end?","[4, 0]","[4, 0]",1,1,1.0,2,2,0,0,0.008110000180749921,0.023793973706908493,635.2265625,pre_replay,False
66,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 4) goal (2, 1). What is the shortest path length?",5,5,1,1,1.0,1,1,0,0,0.00898000007509836,0.023793973706908493,635.2265625,pre_replay,False
67,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 0) to (0, 1)?",LLLLD,LLLLD,1,1,1.0,1,1,0,0,0.006760000360372942,0.023793973706908493,635.2265625,pre_replay,False
68,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (3, 1). After moves RDUDD where do you end?","[4, 3]","[4, 3]",1,1,1.0,2,2,0,0,0.007959999948070617,0.023793973706908493,635.2265625,pre_replay,False
69,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (3, 4) goal (1, 0). What is the shortest path length?",8,8,1,1,1.0,1,1,0,0,0.006440000106522348,0.023793973706908493,635.2265625,pre_replay,False
70,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 3) to (3, 0)?",UULU,UULU,1,1,1.0,1,1,0,0,0.006369999937305693,0.023793973706908493,635.2265625,pre_replay,False
71,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (2, 1). After moves ULLDD where do you end?","[0, 2]","[0, 2]",1,1,1.0,2,2,0,0,0.007850000201869989,0.023793973706908493,635.2265625,pre_replay,False
72,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 0) goal (0, 1). What is the shortest path length?",5,5,1,1,1.0,1,1,0,0,0.006409999969037017,0.023793973706908493,635.2265625,pre_replay,False
73,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (1, 1) to (0, 1)?",L,L,1,1,1.0,1,1,0,0,0.0061499999901570845,0.023793973706908493,635.2265625,pre_replay,False
74,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 2). After moves DDUUD where do you end?","[4, 3]","[4, 3]",1,1,1.0,2,2,0,0,0.0076500000432133675,0.023793973706908493,635.2265625,pre_replay,False
75,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (3, 4) goal (3, 0). What is the shortest path length?",6,6,1,1,1.0,1,1,0,0,0.006339999799820362,0.023793973706908493,635.2265625,pre_replay,False
76,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 0) to (0, 1)?",LLLLD,LLLLD,1,1,1.0,1,1,0,0,0.006480000138253672,0.023793973706908493,635.2265625,pre_replay,False
77,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 1). After moves UDUDD where do you end?","[4, 2]","[4, 2]",1,1,1.0,2,2,0,0,0.00802000022304128,0.023793973706908493,635.2265625,pre_replay,False
78,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 1) goal (4, 4). What is the shortest path length?",3,3,1,1,1.0,1,1,0,0,0.00641999986328301,0.023793973706908493,635.2265625,pre_replay,False
79,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (1, 1) to (0, 1)?",L,L,1,1,1.0,1,1,0,0,0.006289999873843044,0.023793973706908493,635.2265625,pre_replay,False
80,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (3, 1). After moves RULRL where do you end?","[3, 0]","[3, 0]",1,1,1.0,2,2,0,0,0.007829999958630651,0.023793973706908493,635.2265625,pre_replay,False
81,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (0, 2) goal (2, 0). What is the shortest path length?",4,4,1,1,1.0,1,1,0,0,0.006380000286299037,0.023793973706908493,635.2265625,pre_replay,False
82,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (1, 1) to (0, 1)?",L,L,1,1,1.0,1,1,0,0,0.006379999831551686,0.023793973706908493,635.2265625,pre_replay,False
83,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 2). After moves UDDDU where do you end?","[4, 3]","[4, 3]",1,1,1.0,2,2,0,0,0.008989999969344353,0.023793973706908493,635.2265625,pre_replay,False
84,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (3, 4) goal (0, 2). What is the shortest path length?",9,9,1,1,1.0,1,1,0,0,0.00746000023355009,0.023793973706908493,635.2265625,pre_replay,False
85,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (1, 1) to (0, 1)?",L,L,1,1,1.0,1,1,0,0,0.006880000000819564,0.023793973706908493,635.2265625,pre_replay,False
86,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (1, 1). After moves RULLD where do you end?","[0, 1]","[0, 1]",1,1,1.0,2,2,0,0,0.009441000202059513,0.023793973706908493,635.2265625,pre_replay,False
87,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (4, 1) goal (4, 0). What is the shortest path length?",1,1,1,1,1.0,1,1,0,0,0.006309999662335031,0.023793973706908493,635.2265625,pre_replay,False
88,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. What move sequence leads from (4, 3) to (3, 0)?",UULU,UULU,1,1,1.0,1,1,0,0,0.006289999873843044,0.023793973706908493,635.2265625,pre_replay,False
89,"Grid 5x5 with obstacles [(0, 3), (0, 4), (1, 2), (1, 4), (2, 2), (2, 3), (2, 4), (3, 2), (3, 3)]. Start (0, 0). After moves RDRLL where do you end?","[0, 1]","[0, 1]",1,1,1.0,2,2,0,0,0.0078100001701386645,0.023793973706908493,635.2265625,pre_replay,False
