idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,memory_hit,retrieval_latency_ms,router_path,topk_keys,distance,justification,success,steps_pred,steps_opt,suboptimality,time_ms_per_100,rss_mb,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.batch_size,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits_at_k,retrieval.episodic.k,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.batch_size,retrieval.relational.hit_rate_at_k,retrieval.relational.hits_at_k,retrieval.relational.k,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.batch_size,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits_at_k,retrieval.spatial.k,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gating.episodic.accepted,gating.episodic.attempts,gating.episodic.skipped,gating.relational.accepted,gating.relational.attempts,gating.relational.skipped,gating.spatial.accepted,gating.spatial.attempts,gating.spatial.skipped
15,Carol journeyed to the Cafe in the evening. --- FLUSH --- Bob drove to the Cinema yesterday. Grace walked to the Park yesterday. Where did Carol go? Answer with the location name only.,Cafe,Cafe,1,1,1.0,1,1,0,0,120.85175399988657,0,0.0,,,,,,,,,165.83141485272452,1839.92578125,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Heidi walked to the Mall in the evening. --- FLUSH --- Carol went to the School last week. Eve journeyed to the Museum yesterday. Where did Heidi go? Answer with the location name only.,Mall,Mall,1,1,1.0,1,1,0,0,117.63719099690206,0,0.0,,,,,,,,,165.83141485272452,1839.92578125,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Heidi went to the Office last week. --- FLUSH --- Dave journeyed to the Cafe earlier today. Where did Heidi go? Answer with the location name only.,Office,Office,1,1,1.0,1,1,0,0,77.815616998123,0,0.0,,,,,,,,,165.83141485272452,1839.92578125,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Heidi traveled to the Cafe last week. --- FLUSH --- Bob traveled to the Museum yesterday. Where did Heidi go? Answer with the location name only.,Cafe,Cafe,1,1,1.0,1,1,0,0,102.21246500077541,0,0.0,,,,,,,,,165.83141485272452,1839.92578125,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Heidi drove to the Museum this morning. --- FLUSH --- Alice drove to the School this morning. Grace went to the School last week. Where did Heidi go? Answer with the location name only.,Museum,Museum,1,1,1.0,1,1,0,0,116.56288399899495,0,0.0,,,,,,,,,165.83141485272452,1839.92578125,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Bob walked to the Cafe last week. --- FLUSH --- Grace went to the Park yesterday. Where did Bob go? Answer with the location name only.,Cafe,Cafe,1,1,1.0,1,1,0,0,104.57090099953348,0,0.0,,,,,,,,,165.83141485272452,1839.92578125,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Carol journeyed to the Cinema in the evening. --- FLUSH --- Alice traveled to the Mall earlier today. Where did Carol go? Answer with the location name only.,Cinema,Cinema,1,1,1.0,1,1,0,0,102.49207700326224,0,0.0,,,,,,,,,165.83141485272452,1839.92578125,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Frank drove to the Museum last week. --- FLUSH --- Alice traveled to the Cafe this morning. Where did Frank go? Answer with the location name only.,Museum,Museum,1,1,1.0,1,1,0,0,102.91279999728431,0,0.0,,,,,,,,,165.83141485272452,1839.92578125,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Eve went to the Cinema yesterday. --- FLUSH --- Alice journeyed to the Office yesterday. Where did Eve go? Answer with the location name only.,Cinema,Cinema,1,1,1.0,1,1,0,0,102.27803500310984,0,0.0,,,,,,,,,165.83141485272452,1839.92578125,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Grace journeyed to the Office in the evening. --- FLUSH --- Bob went to the Cinema earlier today. Carol walked to the Mall yesterday. Where did Grace go? Answer with the location name only.,Office,Office,1,1,1.0,1,1,0,0,90.17635200143559,0,0.0,,,,,,,,,165.83141485272452,1839.92578125,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Frank journeyed to the Cafe yesterday. --- FLUSH --- Heidi went to the Museum this morning. Where did Frank go? Answer with the location name only.,Cafe,Cafe,1,1,1.0,1,1,0,0,105.35627699937322,0,0.0,,,,,,,,,165.83141485272452,1839.92578125,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Grace drove to the Cinema earlier today. --- FLUSH --- Alice traveled to the Mall last week. Where did Grace go? Answer with the location name only.,Cinema,Cinema,1,1,1.0,1,1,0,0,104.12997800085577,0,0.0,,,,,,,,,165.83141485272452,1839.92578125,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Bob traveled to the Cinema yesterday. --- FLUSH --- Eve journeyed to the Library yesterday. Where did Bob go? Answer with the location name only.,Cinema,Cinema,1,1,1.0,1,1,0,0,103.12087199781672,0,0.0,,,,,,,,,165.83141485272452,1839.92578125,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Dave drove to the Park yesterday. --- FLUSH --- Frank walked to the School yesterday. Grace walked to the Cinema this morning. Where did Dave go? Answer with the location name only.,Park,Park,1,1,1.0,1,1,0,0,75.82563299729372,0,0.0,,,,,,,,,165.83141485272452,1839.92578125,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Alice walked to the Museum this morning. --- FLUSH --- Heidi journeyed to the Park in the evening. Where did Alice go? Answer with the location name only.,Museum,Museum,1,1,1.0,1,1,0,0,101.28807799992501,0,0.0,,,,,,,,,165.83141485272452,1839.92578125,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Frank went to the Mall in the evening. --- FLUSH --- Grace drove to the Cafe in the evening. Where did Frank go? Answer with the location name only.,Mall,Mall,1,1,1.0,1,1,0,0,106.36041299949284,0,0.0,,,,,,,,,165.83141485272452,1839.92578125,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Grace drove to the Cafe yesterday. --- FLUSH --- Frank drove to the School earlier today. Where did Grace go? Answer with the location name only.,Cafe,Cafe,1,1,1.0,1,1,0,0,103.79665599975851,0,0.0,,,,,,,,,165.83141485272452,1839.92578125,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Bob journeyed to the School in the evening. --- FLUSH --- Frank traveled to the Office yesterday. Eve walked to the Office this morning. Where did Bob go? Answer with the location name only.,School,School,1,1,1.0,1,1,0,0,90.63844500269624,0,0.0,,,,,,,,,165.83141485272452,1839.92578125,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Alice traveled to the Park yesterday. --- FLUSH --- Heidi drove to the School last week. Where did Alice go? Answer with the location name only.,Park,Park,1,1,1.0,1,1,0,0,76.21592500072438,0,0.0,,,,,,,,,165.83141485272452,1839.92578125,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Carol walked to the Mall earlier today. --- FLUSH --- Dave walked to the Cafe in the evening. Bob journeyed to the Library earlier today. Where did Carol go? Answer with the location name only.,Mall,Mall,1,1,1.0,1,1,0,0,119.45475399988936,0,0.0,,,,,,,,,165.83141485272452,1839.92578125,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Eve walked to the Library earlier today. --- FLUSH --- Bob went to the Cinema last week. Bob traveled to the Cinema last week. Where did Eve go? Answer with the location name only.,Library,Library,1,1,1.0,1,1,0,0,93.99649900296936,0,0.0,,,,,,,,,165.83141485272452,1839.92578125,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Alice went to the Cafe last week. --- FLUSH --- Bob traveled to the Mall yesterday. Grace drove to the School in the evening. Where did Alice go? Answer with the location name only.,Cafe,Cafe,1,1,1.0,1,1,0,0,117.19120799898519,0,0.0,,,,,,,,,165.83141485272452,1839.92578125,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Grace went to the Cinema last week. --- FLUSH --- Frank walked to the Museum last week. Where did Grace go? Answer with the location name only.,Cinema,Cinema,1,1,1.0,1,1,0,0,102.49953699894832,0,0.0,,,,,,,,,165.83141485272452,1839.92578125,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Alice went to the Mall this morning. --- FLUSH --- Dave walked to the Park yesterday. Dave walked to the Office this morning. Where did Alice go? Answer with the location name only.,Mall,Mall,1,1,1.0,1,1,0,0,117.24063799920259,0,0.0,,,,,,,,,165.83141485272452,1839.92578125,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Bob journeyed to the Office this morning. --- FLUSH --- Dave went to the Museum last week. Where did Bob go? Answer with the location name only.,Office,Office,1,1,1.0,1,1,0,0,76.38972800123156,0,0.0,,,,,,,,,165.83141485272452,1839.92578125,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Grace drove to the Museum in the evening. --- FLUSH --- Bob drove to the Office in the evening. Frank drove to the Cafe yesterday. Where did Grace go? Answer with the location name only.,Museum,Museum,1,1,1.0,1,1,0,0,119.30143200152088,0,0.0,,,,,,,,,165.83141485272452,1839.92578125,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Dave walked to the Cinema last week. --- FLUSH --- Grace journeyed to the Office earlier today. Frank journeyed to the Mall last week. Where did Dave go? Answer with the location name only.,Cinema,Cinema,1,1,1.0,1,1,0,0,117.2161890026473,0,0.0,,,,,,,,,165.83141485272452,1839.92578125,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Grace drove to the Cinema last week. --- FLUSH --- Carol traveled to the Park this morning. Where did Grace go? Answer with the location name only.,Cinema,Cinema,1,1,1.0,1,1,0,0,102.65237800194882,0,0.0,,,,,,,,,165.83141485272452,1839.92578125,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Eve went to the Office yesterday. --- FLUSH --- Bob drove to the Park last week. Where did Eve go? Answer with the location name only.,Office,Office,1,1,1.0,1,1,0,0,77.27585300017381,0,0.0,,,,,,,,,165.83141485272452,1839.92578125,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Bob journeyed to the Park earlier today. --- FLUSH --- Grace journeyed to the Office yesterday. Heidi went to the Mall earlier today. Where did Bob go? Answer with the location name only.,Park,Park,1,1,1.0,1,1,0,0,90.9227269985422,0,0.0,,,,,,,,,165.83141485272452,1839.92578125,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Grace went to the Museum yesterday. --- FLUSH --- Eve traveled to the Library last week. Where did Grace go? Answer with the location name only.,Museum,Museum,1,1,1.0,1,1,0,0,104.73394300061045,0,0.0,,,,,,,,,165.83141485272452,1839.92578125,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Bob went to the Cafe in the evening. --- FLUSH --- Frank journeyed to the School yesterday. Where did Bob go? Answer with the location name only.,Cafe,Cafe,1,1,1.0,1,1,0,0,101.39990900279372,0,0.0,,,,,,,,,165.83141485272452,1839.92578125,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Frank journeyed to the Park this morning. --- FLUSH --- Carol walked to the School this morning. Where did Frank go? Answer with the location name only.,Park,Park,1,1,1.0,1,1,0,0,75.79689300109749,0,0.0,,,,,,,,,165.83141485272452,1839.92578125,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Eve walked to the Cinema last week. --- FLUSH --- Frank drove to the Office yesterday. Where did Eve go? Answer with the location name only.,Cinema,Cinema,1,1,1.0,1,1,0,0,103.1533009991108,0,0.0,,,,,,,,,165.83141485272452,1839.92578125,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Heidi traveled to the Library yesterday. --- FLUSH --- Dave journeyed to the Mall in the evening. Where did Heidi go? Answer with the location name only.,Library,Library,1,1,1.0,1,1,0,0,76.99722200050019,0,0.0,,,,,,,,,165.83141485272452,1839.92578125,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
