idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,time_ms_per_100,rss_mb,flags,gating_enabled
15,Alice helped at the Park on Tuesday. Where was Alice?,the Park,the Park,1,1,1.0,2,2,0,0,0.00703999967299751,0.06270337254653557,633.8125,pre_replay,False
16,Bob saw at the Cafe on Tuesday. Who was at the Cafe?,Bob,Bob,1,1,1.0,1,1,0,0,0.006260000191105064,0.06270337254653557,633.8125,pre_replay,False
17,Alice found at the Library on Wednesday. When was Alice at the Library?,Wednesday,Wednesday,1,1,1.0,1,1,0,0,0.05016000022806111,0.06270337254653557,633.8125,pre_replay,False
18,Bob saw at the Mall on Thursday. What did Bob do?,saw,saw,1,1,1.0,1,1,0,0,0.008729999990464421,0.06270337254653557,633.8125,pre_replay,False
19,Alice saw at the Park on Thursday. Who was at the Park?,Alice,Alice,1,1,1.0,1,1,0,0,0.0072099996941688005,0.06270337254653557,633.8125,pre_replay,False
20,Dave saw at the Park on Tuesday. Who was at the Park?,Dave,Dave,1,1,1.0,1,1,0,0,0.006499999926745659,0.06270337254653557,633.8125,pre_replay,False
21,Alice helped at the Mall on Thursday. What did Alice do?,helped,helped,1,1,1.0,1,1,0,0,0.00670000008540228,0.06270337254653557,633.8125,pre_replay,False
22,Carol found at the Library on Tuesday. Where was Carol?,the Library,the Library,1,1,1.0,2,2,0,0,0.007760000244161347,0.06270337254653557,633.8125,pre_replay,False
23,Bob saw at the Park on Wednesday. Who was at the Park?,Bob,Bob,1,1,1.0,1,1,0,0,0.006520000169984996,0.06270337254653557,633.8125,pre_replay,False
24,Alice found at the Mall on Tuesday. Where was Alice?,the Mall,the Mall,1,1,1.0,2,2,0,0,0.007189999905676814,0.06270337254653557,633.8125,pre_replay,False
25,Bob met at the Library on Tuesday. What did Bob do?,met,met,1,1,1.0,1,1,0,0,0.00653000006423099,0.06270337254653557,633.8125,pre_replay,False
26,Dave met at the Mall on Thursday. What did Dave do?,met,met,1,1,1.0,1,1,0,0,0.006140000095911091,0.06270337254653557,633.8125,pre_replay,False
27,Carol met at the Mall on Thursday. Who was at the Mall?,Carol,Carol,1,1,1.0,1,1,0,0,0.006360000043059699,0.06270337254653557,633.8125,pre_replay,False
28,Bob helped at the Park on Wednesday. What did Bob do?,helped,helped,1,1,1.0,1,1,0,0,0.006219999704626389,0.06270337254653557,633.8125,pre_replay,False
29,Alice saw at the Park on Thursday. Who was at the Park?,Alice,Alice,1,1,1.0,1,1,0,0,0.00622000015937374,0.06270337254653557,633.8125,pre_replay,False
30,Dave met at the Park on Monday. Where was Dave?,the Park,the Park,1,1,1.0,2,2,0,0,0.006960000064282212,0.06270337254653557,633.8125,pre_replay,False
31,Dave met at the Park on Thursday. Where was Dave?,the Park,the Park,1,1,1.0,2,2,0,0,0.0068700001065735705,0.06270337254653557,633.8125,pre_replay,False
32,Bob met at the Park on Wednesday. When was Bob at the Park?,Wednesday,Wednesday,1,1,1.0,1,1,0,0,0.006639999810431618,0.06270337254653557,633.8125,pre_replay,False
33,Carol met at the Mall on Monday. What did Carol do?,met,met,1,1,1.0,1,1,0,0,0.006360000043059699,0.06270337254653557,633.8125,pre_replay,False
34,Bob met at the Cafe on Tuesday. Where was Bob?,the Cafe,the Cafe,1,1,1.0,2,2,0,0,0.007100999937392771,0.06270337254653557,633.8125,pre_replay,False
35,Alice found at the Mall on Monday. Who was at the Mall?,Alice,Alice,1,1,1.0,1,1,0,0,0.0064299997575290035,0.06270337254653557,633.8125,pre_replay,False
36,Dave helped at the Mall on Wednesday. Who was at the Mall?,Dave,Dave,1,1,1.0,1,1,0,0,0.006339999799820362,0.06270337254653557,633.8125,pre_replay,False
37,Alice saw at the Mall on Tuesday. What did Alice do?,saw,saw,1,1,1.0,1,1,0,0,0.006199999916134402,0.06270337254653557,633.8125,pre_replay,False
38,Carol met at the Park on Tuesday. What did Carol do?,met,met,1,1,1.0,1,1,0,0,0.006159999884403078,0.06270337254653557,633.8125,pre_replay,False
39,Carol helped at the Cafe on Tuesday. Who was at the Cafe?,Carol,Carol,1,1,1.0,1,1,0,0,0.006369999937305693,0.06270337254653557,633.8125,pre_replay,False
40,Alice helped at the Mall on Wednesday. Who was at the Mall?,Alice,Alice,1,1,1.0,1,1,0,0,0.006569999641214963,0.06270337254653557,633.8125,pre_replay,False
41,Carol helped at the Mall on Tuesday. When was Carol at the Mall?,Tuesday,Tuesday,1,1,1.0,1,1,0,0,0.006949999715288868,0.06270337254653557,633.8125,pre_replay,False
42,Bob helped at the Mall on Thursday. When was Bob at the Mall?,Thursday,Thursday,1,1,1.0,1,1,0,0,0.0066200000219396316,0.06270337254653557,633.8125,pre_replay,False
43,Dave found at the Cafe on Wednesday. Who was at the Cafe?,Dave,Dave,1,1,1.0,1,1,0,0,0.006509999820991652,0.06270337254653557,633.8125,pre_replay,False
44,Dave found at the Park on Monday. Where was Dave?,the Park,the Park,1,1,1.0,2,2,0,0,0.007549999736511381,0.06270337254653557,633.8125,pre_replay,False
45,Carol found at the Library on Thursday. Where was Carol?,the Library,the Library,1,1,1.0,2,2,0,0,0.007390000064333435,0.06270337254653557,633.8125,pre_replay,False
46,Alice helped at the Cafe on Wednesday. When was Alice at the Cafe?,Wednesday,Wednesday,1,1,1.0,1,1,0,0,0.0067399996623862535,0.06270337254653557,633.8125,pre_replay,False
47,Carol helped at the Park on Thursday. What did Carol do?,helped,helped,1,1,1.0,1,1,0,0,0.006499999926745659,0.06270337254653557,633.8125,pre_replay,False
48,Alice met at the Mall on Monday. Who was at the Mall?,Alice,Alice,1,1,1.0,1,1,0,0,0.006349999694066355,0.06270337254653557,633.8125,pre_replay,False
49,Bob helped at the Library on Tuesday. When was Bob at the Library?,Tuesday,Tuesday,1,1,1.0,1,1,0,0,0.006549999852722976,0.06270337254653557,633.8125,pre_replay,False
50,Alice saw at the Park on Thursday. Where was Alice?,the Park,the Park,1,1,1.0,2,2,0,0,0.007220000043162145,0.06270337254653557,633.8125,pre_replay,False
51,Alice helped at the Mall on Tuesday. When was Alice at the Mall?,Tuesday,Tuesday,1,1,1.0,1,1,0,0,0.006369999937305693,0.06270337254653557,633.8125,pre_replay,False
52,Bob helped at the Park on Wednesday. Where was Bob?,the Park,the Park,1,1,1.0,2,2,0,0,0.007040000127744861,0.06270337254653557,633.8125,pre_replay,False
53,Carol saw at the Park on Thursday. What did Carol do?,saw,saw,1,1,1.0,1,1,0,0,0.006329999905574368,0.06270337254653557,633.8125,pre_replay,False
54,Dave saw at the Library on Thursday. Where was Dave?,the Library,the Library,1,1,1.0,2,2,0,0,0.007189999905676814,0.06270337254653557,633.8125,pre_replay,False
55,Alice saw at the Cafe on Thursday. What did Alice do?,saw,saw,1,1,1.0,1,1,0,0,0.006369999937305693,0.06270337254653557,633.8125,pre_replay,False
56,Dave met at the Mall on Monday. Who was at the Mall?,Dave,Dave,1,1,1.0,1,1,0,0,0.006270000085351057,0.06270337254653557,633.8125,pre_replay,False
57,Carol helped at the Cafe on Wednesday. What did Carol do?,helped,helped,1,1,1.0,1,1,0,0,0.006239999947865726,0.06270337254653557,633.8125,pre_replay,False
58,Dave found at the Cafe on Thursday. Where was Dave?,the Cafe,the Cafe,1,1,1.0,2,2,0,0,0.006979999852774199,0.06270337254653557,633.8125,pre_replay,False
59,Alice met at the Cafe on Monday. Who was at the Cafe?,Alice,Alice,1,1,1.0,1,1,0,0,0.006349999694066355,0.06270337254653557,633.8125,pre_replay,False
60,Bob met at the Mall on Thursday. What did Bob do?,met,met,1,1,1.0,1,1,0,0,0.0061800001276424155,0.06270337254653557,633.8125,pre_replay,False
61,Alice found at the Mall on Wednesday. When was Alice at the Mall?,Wednesday,Wednesday,1,1,1.0,1,1,0,0,0.006310000117082382,0.06270337254653557,633.8125,pre_replay,False
62,Carol met at the Park on Tuesday. What did Carol do?,met,met,1,1,1.0,1,1,0,0,0.005979999968985794,0.06270337254653557,633.8125,pre_replay,False
63,Dave helped at the Library on Tuesday. Who was at the Library?,Dave,Dave,1,1,1.0,1,1,0,0,0.006260000191105064,0.06270337254653557,633.8125,pre_replay,False
64,Alice met at the Cafe on Tuesday. Where was Alice?,the Cafe,the Cafe,1,1,1.0,2,2,0,0,0.00683999996908824,0.06270337254653557,633.8125,pre_replay,False
65,Carol met at the Library on Thursday. Who was at the Library?,Carol,Carol,1,1,1.0,1,1,0,0,0.006440000106522348,0.06270337254653557,633.8125,pre_replay,False
66,Carol found at the Park on Monday. Where was Carol?,the Park,the Park,1,1,1.0,2,2,0,0,0.006931000370968832,0.06270337254653557,633.8125,pre_replay,False
67,Dave met at the Park on Thursday. Where was Dave?,the Park,the Park,1,1,1.0,2,2,0,0,0.006689999736408936,0.06270337254653557,633.8125,pre_replay,False
68,Alice helped at the Cafe on Thursday. Who was at the Cafe?,Alice,Alice,1,1,1.0,1,1,0,0,0.006230000053619733,0.06270337254653557,633.8125,pre_replay,False
69,Alice helped at the Park on Monday. Who was at the Park?,Alice,Alice,1,1,1.0,1,1,0,0,0.006090000169933774,0.06270337254653557,633.8125,pre_replay,False
70,Dave helped at the Cafe on Tuesday. Where was Dave?,the Cafe,the Cafe,1,1,1.0,2,2,0,0,0.00683999996908824,0.06270337254653557,633.8125,pre_replay,False
71,Bob helped at the Park on Thursday. When was Bob at the Park?,Thursday,Thursday,1,1,1.0,1,1,0,0,0.00639000018054503,0.06270337254653557,633.8125,pre_replay,False
72,Alice helped at the Cafe on Monday. Where was Alice?,the Cafe,the Cafe,1,1,1.0,2,2,0,0,0.006809999831602909,0.06270337254653557,633.8125,pre_replay,False
73,Carol helped at the Cafe on Thursday. When was Carol at the Cafe?,Thursday,Thursday,1,1,1.0,1,1,0,0,0.0061800001276424155,0.06270337254653557,633.8125,pre_replay,False
74,Bob saw at the Park on Wednesday. When was Bob at the Park?,Wednesday,Wednesday,1,1,1.0,1,1,0,0,0.006379999831551686,0.06270337254653557,633.8125,pre_replay,False
75,Carol found at the Mall on Thursday. When was Carol at the Mall?,Thursday,Thursday,1,1,1.0,1,1,0,0,0.006329999905574368,0.06270337254653557,633.8125,pre_replay,False
76,Carol met at the Cafe on Monday. What did Carol do?,met,met,1,1,1.0,1,1,0,0,0.0061800001276424155,0.06270337254653557,633.8125,pre_replay,False
77,Alice found at the Cafe on Monday. Who was at the Cafe?,Alice,Alice,1,1,1.0,1,1,0,0,0.0064000000747910235,0.06270337254653557,633.8125,pre_replay,False
78,Bob met at the Library on Monday. What did Bob do?,met,met,1,1,1.0,1,1,0,0,0.006200000370881753,0.06270337254653557,633.8125,pre_replay,False
79,Dave saw at the Cafe on Thursday. Where was Dave?,the Cafe,the Cafe,1,1,1.0,2,2,0,0,0.006809999831602909,0.06270337254653557,633.8125,pre_replay,False
80,Dave helped at the Park on Wednesday. When was Dave at the Park?,Wednesday,Wednesday,1,1,1.0,1,1,0,0,0.00641999986328301,0.06270337254653557,633.8125,pre_replay,False
81,Bob met at the Library on Wednesday. Who was at the Library?,Bob,Bob,1,1,1.0,1,1,0,0,0.006170000233396422,0.06270337254653557,633.8125,pre_replay,False
82,Bob found at the Cafe on Thursday. What did Bob do?,found,found,1,1,1.0,1,1,0,0,0.0061800001276424155,0.06270337254653557,633.8125,pre_replay,False
83,Bob helped at the Library on Monday. What did Bob do?,helped,helped,1,1,1.0,1,1,0,0,0.00624999984211172,0.06270337254653557,633.8125,pre_replay,False
84,Carol helped at the Park on Tuesday. What did Carol do?,helped,helped,1,1,1.0,1,1,0,0,0.006090000169933774,0.06270337254653557,633.8125,pre_replay,False
85,Bob met at the Mall on Monday. Where was Bob?,the Mall,the Mall,1,1,1.0,2,2,0,0,0.006859999757580226,0.06270337254653557,633.8125,pre_replay,False
86,Alice helped at the Cafe on Monday. What did Alice do?,helped,helped,1,1,1.0,1,1,0,0,0.006129999746917747,0.06270337254653557,633.8125,pre_replay,False
87,Alice met at the Cafe on Wednesday. Who was at the Cafe?,Alice,Alice,1,1,1.0,1,1,0,0,0.006279999979597051,0.06270337254653557,633.8125,pre_replay,False
88,Dave met at the Cafe on Thursday. What did Dave do?,met,met,1,1,1.0,1,1,0,0,0.006069999926694436,0.06270337254653557,633.8125,pre_replay,False
89,Carol helped at the Library on Wednesday. Where was Carol?,the Library,the Library,1,1,1.0,2,2,0,0,0.0069599996095348615,0.06270337254653557,633.8125,pre_replay,False
90,Carol helped at the Park on Tuesday. When was Carol at the Park?,Tuesday,Tuesday,1,1,1.0,1,1,0,0,0.006329999905574368,0.06270337254653557,633.8125,pre_replay,False
91,Dave helped at the Library on Thursday. When was Dave at the Library?,Thursday,Thursday,1,1,1.0,1,1,0,0,0.006279999979597051,0.06270337254653557,633.8125,pre_replay,False
92,Dave met at the Mall on Thursday. When was Dave at the Mall?,Thursday,Thursday,1,1,1.0,1,1,0,0,0.006190000021888409,0.06270337254653557,633.8125,pre_replay,False
93,Bob met at the Library on Tuesday. What did Bob do?,met,met,1,1,1.0,1,1,0,0,0.006369999937305693,0.06270337254653557,633.8125,pre_replay,False
94,Bob met at the Mall on Tuesday. Where was Bob?,the Mall,the Mall,1,1,1.0,2,2,0,0,0.006940000275790226,0.06270337254653557,633.8125,pre_replay,False
95,Alice saw at the Cafe on Thursday. When was Alice at the Cafe?,Thursday,Thursday,1,1,1.0,1,1,0,0,0.006360000043059699,0.06270337254653557,633.8125,pre_replay,False
96,Carol saw at the Mall on Tuesday. Who was at the Mall?,Carol,Carol,1,1,1.0,1,1,0,0,0.006239999947865726,0.06270337254653557,633.8125,pre_replay,False
97,Carol saw at the Park on Tuesday. What did Carol do?,saw,saw,1,1,1.0,1,1,0,0,0.0061200003074191045,0.06270337254653557,633.8125,pre_replay,False
98,Alice saw at the Park on Wednesday. Where was Alice?,the Park,the Park,1,1,1.0,2,2,0,0,0.006780000148864929,0.06270337254653557,633.8125,pre_replay,False
99,Alice met at the Park on Wednesday. Where was Alice?,the Park,the Park,1,1,1.0,2,2,0,0,0.006790000043110922,0.06270337254653557,633.8125,pre_replay,False
100,Bob helped at the Mall on Monday. What did Bob do?,helped,helped,1,1,1.0,1,1,0,0,0.0062309995882969815,0.06270337254653557,633.8125,pre_replay,False
101,Dave helped at the Mall on Thursday. When was Dave at the Mall?,Thursday,Thursday,1,1,1.0,1,1,0,0,0.0062099998103803955,0.06270337254653557,633.8125,pre_replay,False
102,Alice met at the Park on Wednesday. What did Alice do?,met,met,1,1,1.0,1,1,0,0,0.0059899998632317875,0.06270337254653557,633.8125,pre_replay,False
103,Dave helped at the Cafe on Tuesday. Where was Dave?,the Cafe,the Cafe,1,1,1.0,2,2,0,0,0.006859999757580226,0.06270337254653557,633.8125,pre_replay,False
104,Bob saw at the Cafe on Monday. Where was Bob?,the Cafe,the Cafe,1,1,1.0,2,2,0,0,0.006770000254618935,0.06270337254653557,633.8125,pre_replay,False
105,Carol met at the Park on Wednesday. Where was Carol?,the Park,the Park,1,1,1.0,2,2,0,0,0.009840000075200805,0.06270337254653557,633.8125,pre_replay,False
106,Dave met at the Cafe on Thursday. When was Dave at the Cafe?,Thursday,Thursday,1,1,1.0,1,1,0,0,0.006399999620043673,0.06270337254653557,633.8125,pre_replay,False
107,Carol found at the Park on Monday. Who was at the Park?,Carol,Carol,1,1,1.0,1,1,0,0,0.006159999884403078,0.06270337254653557,633.8125,pre_replay,False
108,Alice found at the Library on Thursday. What did Alice do?,found,found,1,1,1.0,1,1,0,0,0.006140000095911091,0.06270337254653557,633.8125,pre_replay,False
109,Carol met at the Library on Wednesday. Where was Carol?,the Library,the Library,1,1,1.0,2,2,0,0,0.007099999947968172,0.06270337254653557,633.8125,pre_replay,False
110,Carol saw at the Cafe on Thursday. Where was Carol?,the Cafe,the Cafe,1,1,1.0,2,2,0,0,0.006889999895065557,0.06270337254653557,633.8125,pre_replay,False
111,Dave found at the Library on Monday. Who was at the Library?,Dave,Dave,1,1,1.0,1,1,0,0,0.006369999937305693,0.06270337254653557,633.8125,pre_replay,False
112,Bob found at the Mall on Thursday. When was Bob at the Mall?,Thursday,Thursday,1,1,1.0,1,1,0,0,0.006329999905574368,0.06270337254653557,633.8125,pre_replay,False
113,Alice met at the Library on Tuesday. When was Alice at the Library?,Tuesday,Tuesday,1,1,1.0,1,1,0,0,0.006320000011328375,0.06270337254653557,633.8125,pre_replay,False
114,Dave found at the Library on Tuesday. Where was Dave?,the Library,the Library,1,1,1.0,2,2,0,0,0.006960000064282212,0.06270337254653557,633.8125,pre_replay,False
115,Dave found at the Cafe on Thursday. Where was Dave?,the Cafe,the Cafe,1,1,1.0,2,2,0,0,0.006909999683557544,0.06270337254653557,633.8125,pre_replay,False
116,Alice found at the Library on Tuesday. When was Alice at the Library?,Tuesday,Tuesday,1,1,1.0,1,1,0,0,0.006450000000768341,0.06270337254653557,633.8125,pre_replay,False
117,Bob met at the Cafe on Thursday. Where was Bob?,the Cafe,the Cafe,1,1,1.0,2,2,0,0,0.0068700001065735705,0.06270337254653557,633.8125,pre_replay,False
118,Carol met at the Mall on Tuesday. Where was Carol?,the Mall,the Mall,1,1,1.0,2,2,0,0,0.006690000191156287,0.06270337254653557,633.8125,pre_replay,False
119,Alice met at the Library on Wednesday. Who was at the Library?,Alice,Alice,1,1,1.0,1,1,0,0,0.006270000085351057,0.06270337254653557,633.8125,pre_replay,False
120,Alice found at the Library on Wednesday. When was Alice at the Library?,Wednesday,Wednesday,1,1,1.0,1,1,0,0,0.006329999905574368,0.06270337254653557,633.8125,pre_replay,False
121,Dave saw at the Mall on Thursday. What did Dave do?,saw,saw,1,1,1.0,1,1,0,0,0.006089999715186423,0.06270337254653557,633.8125,pre_replay,False
122,Bob found at the Mall on Thursday. Who was at the Mall?,Bob,Bob,1,1,1.0,1,1,0,0,0.006099999609432416,0.06270337254653557,633.8125,pre_replay,False
123,Carol found at the Park on Thursday. Where was Carol?,the Park,the Park,1,1,1.0,2,2,0,0,0.006809999831602909,0.06270337254653557,633.8125,pre_replay,False
124,Dave saw at the Mall on Tuesday. When was Dave at the Mall?,Tuesday,Tuesday,1,1,1.0,1,1,0,0,0.006259999736357713,0.06270337254653557,633.8125,pre_replay,False
125,Bob met at the Cafe on Wednesday. What did Bob do?,met,met,1,1,1.0,1,1,0,0,0.006089999715186423,0.06270337254653557,633.8125,pre_replay,False
126,Dave met at the Library on Monday. What did Dave do?,met,met,1,1,1.0,1,1,0,0,0.006029999894963112,0.06270337254653557,633.8125,pre_replay,False
127,Alice helped at the Library on Wednesday. When was Alice at the Library?,Wednesday,Wednesday,1,1,1.0,1,1,0,0,0.006199999916134402,0.06270337254653557,633.8125,pre_replay,False
128,Bob found at the Library on Tuesday. Where was Bob?,the Library,the Library,1,1,1.0,2,2,0,0,0.006910000138304895,0.06270337254653557,633.8125,pre_replay,False
129,Alice saw at the Mall on Tuesday. When was Alice at the Mall?,Tuesday,Tuesday,1,1,1.0,1,1,0,0,0.006480000138253672,0.06270337254653557,633.8125,pre_replay,False
130,Bob met at the Library on Thursday. Where was Bob?,the Library,the Library,1,1,1.0,2,2,0,0,0.007070000265230192,0.06270337254653557,633.8125,pre_replay,False
131,Alice met at the Park on Tuesday. Where was Alice?,the Park,the Park,1,1,1.0,2,2,0,0,0.006759999905625591,0.06270337254653557,633.8125,pre_replay,False
132,Dave met at the Cafe on Tuesday. What did Dave do?,met,met,1,1,1.0,1,1,0,0,0.006191000011313008,0.06270337254653557,633.8125,pre_replay,False
133,Dave found at the Park on Monday. Who was at the Park?,Dave,Dave,1,1,1.0,1,1,0,0,0.006190000021888409,0.06270337254653557,633.8125,pre_replay,False
134,Dave saw at the Cafe on Tuesday. Who was at the Cafe?,Dave,Dave,1,1,1.0,1,1,0,0,0.006100000064179767,0.06270337254653557,633.8125,pre_replay,False
135,Bob helped at the Cafe on Monday. Where was Bob?,the Cafe,the Cafe,1,1,1.0,2,2,0,0,0.006780000148864929,0.06270337254653557,633.8125,pre_replay,False
136,Dave met at the Mall on Tuesday. When was Dave at the Mall?,Tuesday,Tuesday,1,1,1.0,1,1,0,0,0.006229999598872382,0.06270337254653557,633.8125,pre_replay,False
137,Bob helped at the Mall on Monday. What did Bob do?,helped,helped,1,1,1.0,1,1,0,0,0.006260000191105064,0.06270337254653557,633.8125,pre_replay,False
138,Dave saw at the Mall on Thursday. When was Dave at the Mall?,Thursday,Thursday,1,1,1.0,1,1,0,0,0.006230000053619733,0.06270337254653557,633.8125,pre_replay,False
139,Carol helped at the Cafe on Wednesday. Who was at the Cafe?,Carol,Carol,1,1,1.0,1,1,0,0,0.00624999984211172,0.06270337254653557,633.8125,pre_replay,False
140,Dave saw at the Park on Tuesday. Who was at the Park?,Dave,Dave,1,1,1.0,1,1,0,0,0.006140000095911091,0.06270337254653557,633.8125,pre_replay,False
141,Dave saw at the Park on Tuesday. Where was Dave?,the Park,the Park,1,1,1.0,2,2,0,0,0.006779999694117578,0.06270337254653557,633.8125,pre_replay,False
142,Bob found at the Cafe on Thursday. Who was at the Cafe?,Bob,Bob,1,1,1.0,1,1,0,0,0.006140000095911091,0.06270337254653557,633.8125,pre_replay,False
143,Carol met at the Library on Thursday. When was Carol at the Library?,Thursday,Thursday,1,1,1.0,1,1,0,0,0.006289999873843044,0.06270337254653557,633.8125,pre_replay,False
144,Carol saw at the Library on Tuesday. When was Carol at the Library?,Tuesday,Tuesday,1,1,1.0,1,1,0,0,0.01049999991664663,0.06270337254653557,633.8125,pre_replay,False
145,Carol found at the Library on Wednesday. Where was Carol?,the Library,the Library,1,1,1.0,2,2,0,0,0.006990000201767543,0.06270337254653557,633.8125,pre_replay,False
146,Dave saw at the Library on Tuesday. Who was at the Library?,Dave,Dave,1,1,1.0,1,1,0,0,0.0061800001276424155,0.06270337254653557,633.8125,pre_replay,False
147,Carol helped at the Mall on Tuesday. When was Carol at the Mall?,Tuesday,Tuesday,1,1,1.0,1,1,0,0,0.006320000011328375,0.06270337254653557,633.8125,pre_replay,False
148,Dave saw at the Library on Thursday. Where was Dave?,the Library,the Library,1,1,1.0,2,2,0,0,0.006960000064282212,0.06270337254653557,633.8125,pre_replay,False
149,Bob met at the Park on Wednesday. Where was Bob?,the Park,the Park,1,1,1.0,2,2,0,0,0.006809999831602909,0.06270337254653557,633.8125,pre_replay,False
150,Bob found at the Park on Thursday. When was Bob at the Park?,Thursday,Thursday,1,1,1.0,1,1,0,0,0.006270000085351057,0.06270337254653557,633.8125,pre_replay,False
151,Bob helped at the Library on Thursday. When was Bob at the Library?,Thursday,Thursday,1,1,1.0,1,1,0,0,0.006239999947865726,0.06270337254653557,633.8125,pre_replay,False
152,Carol helped at the Cafe on Wednesday. When was Carol at the Cafe?,Wednesday,Wednesday,1,1,1.0,1,1,0,0,0.0063400002545677125,0.06270337254653557,633.8125,pre_replay,False
153,Bob saw at the Mall on Wednesday. When was Bob at the Mall?,Wednesday,Wednesday,1,1,1.0,1,1,0,0,0.0062099998103803955,0.06270337254653557,633.8125,pre_replay,False
154,Carol met at the Park on Wednesday. When was Carol at the Park?,Wednesday,Wednesday,1,1,1.0,1,1,0,0,0.006179999672895065,0.06270337254653557,633.8125,pre_replay,False
155,Alice saw at the Mall on Wednesday. Who was at the Mall?,Alice,Alice,1,1,1.0,1,1,0,0,0.006250000296859071,0.06270337254653557,633.8125,pre_replay,False
156,Alice helped at the Park on Monday. Where was Alice?,the Park,the Park,1,1,1.0,2,2,0,0,0.00683999996908824,0.06270337254653557,633.8125,pre_replay,False
157,Dave met at the Mall on Thursday. When was Dave at the Mall?,Thursday,Thursday,1,1,1.0,1,1,0,0,0.00641999986328301,0.06270337254653557,633.8125,pre_replay,False
158,Alice found at the Library on Thursday. Who was at the Library?,Alice,Alice,1,1,1.0,1,1,0,0,0.006219999704626389,0.06270337254653557,633.8125,pre_replay,False
159,Carol met at the Mall on Monday. Where was Carol?,the Mall,the Mall,1,1,1.0,2,2,0,0,0.006889999895065557,0.06270337254653557,633.8125,pre_replay,False
160,Carol found at the Library on Tuesday. When was Carol at the Library?,Tuesday,Tuesday,1,1,1.0,1,1,0,0,0.006380000286299037,0.06270337254653557,633.8125,pre_replay,False
161,Dave saw at the Mall on Wednesday. What did Dave do?,saw,saw,1,1,1.0,1,1,0,0,0.006169999778649071,0.06270337254653557,633.8125,pre_replay,False
162,Alice saw at the Park on Thursday. When was Alice at the Park?,Thursday,Thursday,1,1,1.0,1,1,0,0,0.0061800001276424155,0.06270337254653557,633.8125,pre_replay,False
163,Bob found at the Library on Thursday. What did Bob do?,found,found,1,1,1.0,1,1,0,0,0.006159999884403078,0.06270337254653557,633.8125,pre_replay,False
164,Dave met at the Library on Wednesday. When was Dave at the Library?,Wednesday,Wednesday,1,1,1.0,1,1,0,0,0.006300000222836388,0.06270337254653557,633.8125,pre_replay,False
165,Alice saw at the Park on Wednesday. What did Alice do?,saw,saw,1,1,1.0,1,1,0,0,0.006000000212225132,0.06270337254653557,633.8125,pre_replay,False
166,Dave found at the Library on Wednesday. What did Dave do?,found,found,1,1,1.0,1,1,0,0,0.0061710002228210215,0.06270337254653557,633.8125,pre_replay,False
