idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,success,steps_pred,steps_opt,suboptimality,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
10,Alice bought a ball at StoreB. StoreB is in London. In which city did Alice buy the ball?,London,London.,,,,1,1,0,1,96.60071300004347,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
11,Alice bought a ball at StoreA. StoreA is in London. In which city did Alice buy the ball?,London,London,,,,1,1,0,0,72.8257440005109,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
12,Bob bought a book at StoreC. StoreC is in Berlin. In which city did Bob buy the book?,Berlin,Berlin,,,,1,1,0,0,72.9620160000195,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
13,Dave bought a book at StoreC. StoreC is in Berlin. In which city did Dave buy the book?,Berlin,Berlin.,,,,1,1,0,1,96.7034129998865,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
14,Carol bought a ball at StoreB. StoreB is in Paris. In which city did Carol buy the ball?,Paris,Paris,,,,1,1,0,0,72.36906199977966,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
15,Bob bought a book at StoreA. StoreA is in Rome. In which city did Bob buy the book?,Rome,Rome,,,,1,1,0,0,96.54203199988842,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
16,Alice bought a apple at StoreB. StoreB is in Rome. In which city did Alice buy the apple?,Rome,Rome,,,,1,1,0,0,96.66015400034667,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
17,Alice bought a apple at StoreB. StoreB is in Rome. In which city did Alice buy the apple?,Rome,Rome.,,,,1,1,0,1,120.13443899923004,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
18,Alice bought a coin at StoreB. StoreB is in London. In which city did Alice buy the coin?,London,London.,,,,1,1,0,1,96.38939199976448,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
19,Alice bought a coin at StoreB. StoreB is in Berlin. In which city did Alice buy the coin?,Berlin,Berlin,,,,1,1,0,0,72.44418200025393,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
20,Alice bought a apple at StoreB. StoreB is in Rome. In which city did Alice buy the apple?,Rome,Rome,,,,1,1,0,0,96.42455199991673,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
21,Bob bought a apple at StoreA. StoreA is in Berlin. In which city did Bob buy the apple?,Berlin,Berlin,,,,1,1,0,0,72.98240500040265,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
22,Dave bought a coin at StoreC. StoreC is in Rome. In which city did Dave buy the coin?,Rome,Rome,,,,1,1,0,0,96.29441100059921,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
23,Bob bought a apple at StoreC. StoreC is in Rome. In which city did Bob buy the apple?,Rome,Rome.,,,,1,1,0,1,119.92646899943793,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
24,Dave bought a apple at StoreC. StoreC is in Berlin. In which city did Dave buy the apple?,Berlin,Berlin,,,,1,1,0,0,72.86061400009203,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
25,Bob bought a coin at StoreC. StoreC is in Rome. In which city did Bob buy the coin?,Rome,Rome.,,,,1,1,0,1,120.14859000009892,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
26,Alice bought a book at StoreC. StoreC is in London. In which city did Alice buy the book?,London,London.,,,,1,1,0,1,96.6058330004671,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
27,Dave bought a ball at StoreC. StoreC is in Rome. In which city did Dave buy the ball?,Rome,Rome.,,,,1,1,0,1,120.19640999915282,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
28,Dave bought a ball at StoreA. StoreA is in Rome. In which city did Dave buy the ball?,Rome,Rome.,,,,1,1,0,1,120.52010200022778,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
29,Dave bought a coin at StoreC. StoreC is in Berlin. In which city did Dave buy the coin?,Berlin,Berlin,,,,1,1,0,0,73.24799700018048,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
30,Bob bought a ball at StoreC. StoreC is in London. In which city did Bob buy the ball?,London,London.,,,,1,1,0,1,95.65062700039562,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
31,Dave bought a book at StoreB. StoreB is in Paris. In which city did Dave buy the book?,Paris,Paris,,,,1,1,0,0,73.04614500026219,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
32,Carol bought a book at StoreB. StoreB is in Berlin. In which city did Carol buy the book?,Berlin,Berlin.,,,,1,1,0,1,96.52588300014031,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
33,Dave bought a apple at StoreA. StoreA is in Berlin. In which city did Dave buy the apple?,Berlin,Berlin.,,,,1,1,0,1,96.35958100079733,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
34,Bob bought a coin at StoreA. StoreA is in London. In which city did Bob buy the coin?,London,London.,,,,1,1,0,1,98.11624200028746,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
35,Carol bought a book at StoreB. StoreB is in London. In which city did Carol buy the book?,London,London,,,,1,1,0,0,72.9874850003398,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
36,Carol bought a ball at StoreB. StoreB is in Paris. In which city did Carol buy the ball?,Paris,Paris.,,,,1,1,0,1,96.0146289999102,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
37,Bob bought a book at StoreC. StoreC is in Berlin. In which city did Bob buy the book?,Berlin,Berlin,,,,1,1,0,0,73.16686700050923,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
38,Carol bought a book at StoreA. StoreA is in London. In which city did Carol buy the book?,London,London,,,,1,1,0,0,72.5513730003513,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
39,Dave bought a book at StoreC. StoreC is in Berlin. In which city did Dave buy the book?,Berlin,Berlin,,,,1,1,0,0,72.97726500019053,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
40,Dave bought a book at StoreA. StoreA is in London. In which city did Dave buy the book?,London,London.,,,,1,1,0,1,96.28018999956112,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
41,Bob bought a apple at StoreA. StoreA is in Paris. In which city did Bob buy the apple?,Paris,Paris,,,,1,1,0,0,72.49122200028069,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
42,Dave bought a coin at StoreC. StoreC is in Berlin. In which city did Dave buy the coin?,Berlin,Berlin,,,,1,1,0,0,72.30721100040682,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
43,Carol bought a ball at StoreA. StoreA is in Berlin. In which city did Carol buy the ball?,Berlin,Berlin.,,,,1,1,0,1,96.5335219998451,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
44,Carol bought a book at StoreA. StoreA is in Paris. In which city did Carol buy the book?,Paris,Paris,,,,1,1,0,0,72.97844599997916,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
45,Alice bought a ball at StoreC. StoreC is in London. In which city did Alice buy the ball?,London,London.,,,,1,1,0,1,96.60282299955725,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
46,Bob bought a apple at StoreA. StoreA is in Paris. In which city did Bob buy the apple?,Paris,Paris.,,,,1,1,0,1,96.22725999997783,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
47,Bob bought a coin at StoreC. StoreC is in London. In which city did Bob buy the coin?,London,London.,,,,1,1,0,1,96.30603099958535,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
48,Alice bought a coin at StoreA. StoreA is in Berlin. In which city did Alice buy the coin?,Berlin,Berlin.,,,,1,1,0,1,96.49353199984034,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
49,Carol bought a coin at StoreB. StoreB is in London. In which city did Carol buy the coin?,London,London.,,,,1,1,0,1,96.42332200019155,,,,,pre_replay,False,0.3418199400221056,1.0,50,50,50,50,0.09436251997612999,0.0,0,50,50,50,0.056318419992749114,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
