idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,success,steps_pred,steps_opt,suboptimality,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
10,Carol met at the Library on Thursday. Where was Carol?,the Library,Library,,,,1,2,0,0,76.53435900010663,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
11,Alice found at the Park on Tuesday. Who was at the Park?,Alice,Alice.,,,,1,1,0,1,102.3810599999706,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
12,Alice saw at the Park on Wednesday. What did Alice do?,saw,Saw at the Park.,,,,4,1,1,1,203.418843999998,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
13,Dave helped at the Library on Tuesday. Where was Dave?,the Library,The Library.,,,,2,2,0,1,124.82286799991016,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
14,Dave saw at the Mall on Wednesday. Who was at the Mall?,Dave,Dave.,,,,1,1,0,1,103.55729399998381,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
15,Dave helped at the Park on Thursday. Where was Dave?,the Park,Park,,,,1,2,0,0,75.3640139998879,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
16,Dave found at the Mall on Tuesday. Where was Dave?,the Mall,Mall,,,,1,2,0,0,101.39295599992693,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
17,Alice found at the Cafe on Wednesday. Who was at the Cafe?,Alice,Alice,,,,1,1,0,0,77.01312099993629,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
18,Dave saw at the Cafe on Thursday. What did Dave do?,saw,saw at the Cafe on Thursday.,,,,6,1,1,1,253.88071099996523,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
19,Bob helped at the Cafe on Thursday. What did Bob do?,helped,Helped at the Cafe.,,,,4,1,1,1,202.8977820000364,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
20,Carol met at the Library on Monday. When was Carol at the Library?,Monday,Monday.,,,,1,1,0,1,102.84008200005701,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
21,Dave met at the Mall on Thursday. Who was at the Mall?,Dave,Dave was at the Mall.,,,,5,1,1,1,203.61500499984686,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
22,Bob saw at the Cafe on Thursday. When was Bob at the Cafe?,Thursday,Thursday.,,,,1,1,0,1,101.06947500003116,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
23,Carol helped at the Cafe on Thursday. Where was Carol?,the Cafe,Cafe,,,,1,2,0,0,101.25071500010563,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
24,Bob met at the Cafe on Wednesday. What did Bob do?,met,met at the Cafe on Wednesday,,,,6,1,1,0,204.7139089997927,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
25,Alice saw at the Mall on Tuesday. Who was at the Mall?,Alice,Alice.,,,,1,1,0,1,100.68887299985363,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
26,Dave helped at the Mall on Thursday. What did Dave do?,helped,Helped at the Mall.,,,,4,1,1,1,200.9764950000772,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
27,Bob helped at the Park on Thursday. Who was at the Park?,Bob,Bob was at the Park on Thursday.,,,,7,1,1,1,251.76543299994592,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
28,Bob met at the Cafe on Thursday. Where was Bob?,the Cafe,Cafe,,,,1,2,0,0,101.48799699982192,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
29,Bob met at the Mall on Wednesday. When was Bob at the Mall?,Wednesday,Wednesday.,,,,1,1,0,1,102.1247379999295,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
30,Carol met at the Cafe on Monday. Who was at the Cafe?,Carol,Carol.,,,,1,1,0,1,101.36573599993426,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
31,Dave found at the Mall on Thursday. What did Dave do?,found,Found at the Mall on Thursday.,,,,6,1,1,1,226.0081720000926,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
32,Bob saw at the Cafe on Thursday. What did Bob do?,saw,saw at the cafe on Thursday,,,,6,1,1,0,227.54458899999008,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
33,Bob found at the Library on Monday. What did Bob do?,found,Found at the Library on Monday.,,,,6,1,1,1,236.8346250000286,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
34,Dave helped at the Cafe on Wednesday. Where was Dave?,the Cafe,Cafe,,,,1,2,0,0,110.82126300016171,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
35,Dave helped at the Park on Monday. Where was Dave?,the Park,The Park.,,,,2,2,0,1,137.55860800006303,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
36,Bob met at the Cafe on Monday. When was Bob at the Cafe?,Monday,Monday,,,,1,1,0,0,81.44147799998791,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
37,Alice found at the Cafe on Monday. When was Alice at the Cafe?,Monday,Monday.,,,,1,1,0,1,116.36459399983323,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
38,Carol found at the Library on Monday. When was Carol at the Library?,Monday,Monday,,,,1,1,0,0,77.41512200004763,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
39,Carol helped at the Cafe on Tuesday. What did Carol do?,helped,helped at the Cafe.,,,,4,1,1,1,207.854301999987,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
40,Dave saw at the Library on Tuesday. Where was Dave?,the Library,Library,,,,1,2,0,0,81.26793700012058,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
41,Carol saw at the Library on Thursday. Where was Carol?,the Library,Library,,,,1,2,0,0,77.47831299980135,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
42,Carol found at the Park on Tuesday. Who was at the Park?,Carol,Carol,,,,1,1,0,0,81.94195999999465,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
43,Bob saw at the Library on Monday. Who was at the Library?,Bob,Bob was at the Library on Monday.,,,,7,1,1,1,262.2598340001332,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
44,Alice helped at the Library on Monday. When was Alice at the Library?,Monday,Monday.,,,,1,1,0,1,108.2105230000252,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
45,Dave found at the Cafe on Tuesday. What did Dave do?,found,Found at the Cafe on Tuesday.,,,,6,1,1,1,240.7510900000034,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
46,Bob met at the Library on Monday. Where was Bob?,the Library,Library,,,,1,2,0,0,76.76452999999128,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
47,Carol met at the Park on Thursday. Where was Carol?,the Park,Park.,,,,1,2,0,1,102.04996900006336,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
48,Carol helped at the Cafe on Wednesday. Who was at the Cafe?,Carol,Carol.,,,,1,1,0,1,102.02273799995965,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
49,Dave helped at the Library on Thursday. Who was at the Library?,Dave,Dave was at the Library.,,,,5,1,1,1,202.70870199988167,,,,,pre_replay,False,0.5436343200244664,1.0,50,50,50,50,0.10894375996940653,0.0,0,50,50,50,0.06270628000947909,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
