idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,memory_hit,retrieval_latency_ms,router_path,topk_keys,distance,justification,success,steps_pred,steps_opt,suboptimality,time_ms_per_100,rss_mb,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.batch_size,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits_at_k,retrieval.episodic.k,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.batch_size,retrieval.relational.hit_rate_at_k,retrieval.relational.hits_at_k,retrieval.relational.k,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.batch_size,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits_at_k,retrieval.spatial.k,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gating.episodic.accepted,gating.episodic.attempts,gating.episodic.skipped,gating.relational.accepted,gating.relational.attempts,gating.relational.skipped,gating.spatial.accepted,gating.spatial.attempts,gating.spatial.skipped
14,"Dave bought a ball at StoreA. StoreA is in Rome. However, others report StoreA is in London. Despite conflicting reports, in which city did Dave buy the ball?",Rome,Rome,1,1,1.0,1,1,0,0,90.72637200006284,0,0.11729999960152782,['relational'],,,,,,,,112.87725335787054,2974.3671875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.1158114799818577,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
15,"Carol bought a apple at StoreB. StoreB is in Paris. However, others report StoreB is in Rome. Despite conflicting reports, in which city did Carol buy the apple?",Paris,Paris,1,1,1.0,1,1,0,0,71.24356299982537,0,0.12036099997203564,['relational'],,,,,,,,112.87725335787054,2974.3671875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.1158114799818577,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
16,"Dave bought a apple at StoreA. StoreA is in Berlin. However, others report StoreA is in London. Despite conflicting reports, in which city did Dave buy the apple?",Berlin,Berlin,1,1,1.0,1,1,0,0,67.21567500017045,0,0.10960999998133047,['relational'],,,,,,,,112.87725335787054,2974.3671875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.1158114799818577,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
17,"Bob bought a ball at StoreC. StoreC is in Rome. However, others report StoreC is in Berlin. Despite conflicting reports, in which city did Bob buy the ball?",Rome,Rome,1,1,1.0,1,1,0,0,90.69345199986856,0,0.10750999990705168,['relational'],,,,,,,,112.87725335787054,2974.3671875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.1158114799818577,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
18,"Alice bought a coin at StoreB. StoreB is in Paris. However, others report StoreB is in Berlin. Despite conflicting reports, in which city did Alice buy the coin?",Paris,Paris,1,1,1.0,1,1,0,0,67.56575600002179,0,0.11497100013002637,['relational'],,,,,,,,112.87725335787054,2974.3671875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.1158114799818577,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
19,"Dave bought a coin at StoreC. StoreC is in Paris. However, others report StoreC is in London. Despite conflicting reports, in which city did Dave buy the coin?",Paris,Paris,1,1,1.0,1,1,0,0,78.15691500036337,0,0.11018999975931365,['relational'],,,,,,,,112.87725335787054,2974.3671875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.1158114799818577,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
20,"Dave bought a coin at StoreC. StoreC is in Berlin. However, others report StoreC is in London. Despite conflicting reports, in which city did Dave buy the coin?",Berlin,Berlin,1,1,1.0,1,1,0,0,71.70290600015505,0,0.1406810001753911,['relational'],,,,,,,,112.87725335787054,2974.3671875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.1158114799818577,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
21,"Alice bought a apple at StoreA. StoreA is in Paris. However, others report StoreA is in London. Despite conflicting reports, in which city did Alice buy the apple?",Paris,Paris.,0,0,0.0,1,1,0,1,90.66512100025648,0,0.11562099962247885,['relational'],,,,,,,,112.87725335787054,2974.3671875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.1158114799818577,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
22,"Alice bought a book at StoreA. StoreA is in Berlin. However, others report StoreA is in Paris. Despite conflicting reports, in which city did Alice buy the book?",Berlin,Berlin,1,1,1.0,1,1,0,0,67.4075960000664,0,0.11068999992858153,['relational'],,,,,,,,112.87725335787054,2974.3671875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.1158114799818577,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
23,"Dave bought a ball at StoreC. StoreC is in Berlin. However, others report StoreC is in Rome. Despite conflicting reports, in which city did Dave buy the ball?",Berlin,Berlin,1,1,1.0,1,1,0,0,68.0445289999625,0,0.11015000018232968,['relational'],,,,,,,,112.87725335787054,2974.3671875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.1158114799818577,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
24,"Carol bought a ball at StoreC. StoreC is in Berlin. However, others report StoreC is in Paris. Despite conflicting reports, in which city did Carol buy the ball?",Berlin,Berlin,1,1,1.0,1,1,0,0,67.25728499986872,0,0.10776099998111022,['relational'],,,,,,,,112.87725335787054,2974.3671875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.1158114799818577,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
25,"Alice bought a coin at StoreB. StoreB is in Rome. However, others report StoreB is in London. Despite conflicting reports, in which city did Alice buy the coin?",Rome,Rome,1,1,1.0,1,1,0,0,94.69043899980534,0,0.11164099987581722,['relational'],,,,,,,,112.87725335787054,2974.3671875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.1158114799818577,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
26,"Carol bought a book at StoreC. StoreC is in Rome. However, others report StoreC is in Paris. Despite conflicting reports, in which city did Carol buy the book?",Rome,Rome,1,1,1.0,1,1,0,0,90.78127200018571,0,0.11338000012983684,['relational'],,,,,,,,112.87725335787054,2974.3671875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.1158114799818577,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
27,"Carol bought a coin at StoreC. StoreC is in Berlin. However, others report StoreC is in Rome. Despite conflicting reports, in which city did Carol buy the coin?",Berlin,Berlin,1,1,1.0,1,1,0,0,67.49282600003426,0,0.10953999981211382,['relational'],,,,,,,,112.87725335787054,2974.3671875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.1158114799818577,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
28,"Bob bought a book at StoreB. StoreB is in London. However, others report StoreB is in Paris. Despite conflicting reports, in which city did Bob buy the book?",London,London,1,1,1.0,1,1,0,0,67.28911599975618,0,0.10854999982257141,['relational'],,,,,,,,112.87725335787054,2974.3671875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.1158114799818577,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
29,"Alice bought a apple at StoreC. StoreC is in London. However, others report StoreC is in Berlin. Despite conflicting reports, in which city did Alice buy the apple?",London,London,1,1,1.0,1,1,0,0,67.39937499969528,0,0.10934100009762915,['relational'],,,,,,,,112.87725335787054,2974.3671875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.1158114799818577,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
30,"Alice bought a ball at StoreB. StoreB is in Paris. However, others report StoreB is in Rome. Despite conflicting reports, in which city did Alice buy the ball?",Paris,Paris,1,1,1.0,1,1,0,0,71.60479499998473,0,0.11338000012983684,['relational'],,,,,,,,112.87725335787054,2974.3671875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.1158114799818577,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
31,"Carol bought a ball at StoreC. StoreC is in London. However, others report StoreC is in Paris. Despite conflicting reports, in which city did Carol buy the ball?",London,London,1,1,1.0,1,1,0,0,67.98648900030457,0,0.11039999981221627,['relational'],,,,,,,,112.87725335787054,2974.3671875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.1158114799818577,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
32,"Dave bought a book at StoreB. StoreB is in Paris. However, others report StoreB is in Rome. Despite conflicting reports, in which city did Dave buy the book?",Paris,Paris,1,1,1.0,1,1,0,0,67.41063500021482,0,0.11188100006620516,['relational'],,,,,,,,112.87725335787054,2974.3671875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.1158114799818577,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
33,"Alice bought a ball at StoreC. StoreC is in Berlin. However, others report StoreC is in Rome. Despite conflicting reports, in which city did Alice buy the ball?",Berlin,Berlin,1,1,1.0,1,1,0,0,67.3760360000415,0,0.10983999982272508,['relational'],,,,,,,,112.87725335787054,2974.3671875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.1158114799818577,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
34,"Carol bought a ball at StoreA. StoreA is in London. However, others report StoreA is in Paris. Despite conflicting reports, in which city did Carol buy the ball?",London,London,1,1,1.0,1,1,0,0,67.48552599992763,0,0.11266100000284496,['relational'],,,,,,,,112.87725335787054,2974.3671875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.1158114799818577,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
35,"Carol bought a coin at StoreB. StoreB is in Rome. However, others report StoreB is in Berlin. Despite conflicting reports, in which city did Carol buy the coin?",Rome,Rome,1,1,1.0,1,1,0,0,94.9528599999212,0,0.12175099982414395,['relational'],,,,,,,,112.87725335787054,2974.3671875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.1158114799818577,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
36,"Carol bought a book at StoreC. StoreC is in Rome. However, others report StoreC is in Paris. Despite conflicting reports, in which city did Carol buy the book?",Rome,Rome,1,1,1.0,1,1,0,0,90.59595100006845,0,0.11693999977069325,['relational'],,,,,,,,112.87725335787054,2974.3671875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.1158114799818577,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
37,"Bob bought a apple at StoreA. StoreA is in Paris. However, others report StoreA is in London. Despite conflicting reports, in which city did Bob buy the apple?",Paris,Paris,1,1,1.0,1,1,0,0,67.37486600013654,0,0.11055999993914156,['relational'],,,,,,,,112.87725335787054,2974.3671875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.1158114799818577,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
38,"Alice bought a coin at StoreC. StoreC is in Berlin. However, others report StoreC is in Paris. Despite conflicting reports, in which city did Alice buy the coin?",Berlin,Berlin,1,1,1.0,1,1,0,0,67.28891500006284,0,0.11495099988678703,['relational'],,,,,,,,112.87725335787054,2974.3671875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.1158114799818577,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
39,"Carol bought a apple at StoreC. StoreC is in Paris. However, others report StoreC is in Rome. Despite conflicting reports, in which city did Carol buy the apple?",Paris,Paris,1,1,1.0,1,1,0,0,68.09063899981993,0,0.10790000033011893,['relational'],,,,,,,,112.87725335787054,2974.3671875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.1158114799818577,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
40,"Carol bought a book at StoreB. StoreB is in Berlin. However, others report StoreB is in Rome. Despite conflicting reports, in which city did Carol buy the book?",Berlin,Berlin,1,1,1.0,1,1,0,0,71.43190399983723,0,0.11421099998187856,['relational'],,,,,,,,112.87725335787054,2974.3671875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.1158114799818577,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
41,"Carol bought a ball at StoreA. StoreA is in Rome. However, others report StoreA is in London. Despite conflicting reports, in which city did Carol buy the ball?",Rome,Rome,1,1,1.0,1,1,0,0,90.82777100002204,0,0.11000099993907497,['relational'],,,,,,,,112.87725335787054,2974.3671875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.1158114799818577,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
42,"Carol bought a apple at StoreC. StoreC is in Berlin. However, others report StoreC is in Rome. Despite conflicting reports, in which city did Carol buy the apple?",Berlin,Berlin,1,1,1.0,1,1,0,0,67.28609600031632,0,0.11273100017206161,['relational'],,,,,,,,112.87725335787054,2974.3671875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.1158114799818577,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
43,"Dave bought a ball at StoreA. StoreA is in Berlin. However, others report StoreA is in Rome. Despite conflicting reports, in which city did Dave buy the ball?",Berlin,Berlin,1,1,1.0,1,1,0,0,67.34723499994288,0,0.11489100006656372,['relational'],,,,,,,,112.87725335787054,2974.3671875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.1158114799818577,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
44,"Dave bought a coin at StoreC. StoreC is in Berlin. However, others report StoreC is in Rome. Despite conflicting reports, in which city did Dave buy the coin?",Berlin,Berlin,1,1,1.0,1,1,0,0,68.87352300009297,0,0.11041000016120961,['relational'],,,,,,,,112.87725335787054,2974.3671875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.1158114799818577,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
45,"Carol bought a book at StoreA. StoreA is in London. However, others report StoreA is in Paris. Despite conflicting reports, in which city did Carol buy the book?",London,London,1,1,1.0,1,1,0,0,71.70145500003855,0,0.13022999974054983,['relational'],,,,,,,,112.87725335787054,2974.3671875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.1158114799818577,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
46,"Dave bought a ball at StoreC. StoreC is in Berlin. However, others report StoreC is in London. Despite conflicting reports, in which city did Dave buy the ball?",Berlin,Berlin,1,1,1.0,1,1,0,0,67.37662599971372,0,0.11596000013014418,['relational'],,,,,,,,112.87725335787054,2974.3671875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.1158114799818577,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
47,"Dave bought a book at StoreA. StoreA is in Paris. However, others report StoreA is in Berlin. Despite conflicting reports, in which city did Dave buy the book?",Paris,Paris,1,1,1.0,1,1,0,0,67.45595599977605,0,0.10884100038310862,['relational'],,,,,,,,112.87725335787054,2974.3671875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.1158114799818577,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
48,"Alice bought a book at StoreC. StoreC is in Paris. However, others report StoreC is in Berlin. Despite conflicting reports, in which city did Alice buy the book?",Paris,Paris,1,1,1.0,1,1,0,0,67.528005999975,0,0.11373100005585002,['relational'],,,,,,,,112.87725335787054,2974.3671875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.1158114799818577,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
49,"Bob bought a ball at StoreA. StoreA is in Rome. However, others report StoreA is in London. Despite conflicting reports, in which city did Bob buy the ball?",Rome,Rome,1,1,1.0,1,1,0,0,90.822291999757,0,0.10853000003407942,['relational'],,,,,,,,112.87725335787054,2974.3671875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.1158114799818577,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
