idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,success,steps_pred,steps_opt,suboptimality,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.episodic.accepts,gates.episodic.aggregated,gates.episodic.attempts,gates.episodic.blocked_new_edges,gates.episodic.inserted,gates.episodic.routed_to_episodic,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
13,Dave helped at the Library on Tuesday. Where was Dave?,the Library,The Library.,,,,2,2,0,1,136.44853100004184,,,,,pre_replay,False,0.5503592000104618,1.0,50,50,50,50,0.11709192002854252,0.0,0,50,50,50,0.0727217000167002,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Dave saw at the Mall on Wednesday. Who was at the Mall?,Dave,Dave.,,,,1,1,0,1,111.08597900010864,,,,,pre_replay,False,0.5503592000104618,1.0,50,50,50,50,0.11709192002854252,0.0,0,50,50,50,0.0727217000167002,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Dave helped at the Park on Thursday. Where was Dave?,the Park,The Park.,,,,2,2,0,1,138.8020750000578,,,,,pre_replay,False,0.5503592000104618,1.0,50,50,50,50,0.11709192002854252,0.0,0,50,50,50,0.0727217000167002,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Dave found at the Mall on Tuesday. Where was Dave?,the Mall,The Mall.,,,,2,2,0,1,139.5062079998297,,,,,pre_replay,False,0.5503592000104618,1.0,50,50,50,50,0.11709192002854252,0.0,0,50,50,50,0.0727217000167002,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Alice found at the Cafe on Wednesday. Who was at the Cafe?,Alice,Alice,,,,1,1,0,0,84.15654899999936,,,,,pre_replay,False,0.5503592000104618,1.0,50,50,50,50,0.11709192002854252,0.0,0,50,50,50,0.0727217000167002,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Dave saw at the Cafe on Thursday. What did Dave do?,saw,saw at the Cafe on Thursday.,,,,6,1,1,1,273.04277300004287,,,,,pre_replay,False,0.5503592000104618,1.0,50,50,50,50,0.11709192002854252,0.0,0,50,50,50,0.0727217000167002,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Bob helped at the Cafe on Thursday. What did Bob do?,helped,helped at the Cafe.,,,,4,1,1,1,221.17758399986087,,,,,pre_replay,False,0.5503592000104618,1.0,50,50,50,50,0.11709192002854252,0.0,0,50,50,50,0.0727217000167002,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Carol met at the Library on Monday. When was Carol at the Library?,Monday,Monday,,,,1,1,0,0,81.72048599999471,,,,,pre_replay,False,0.5503592000104618,1.0,50,50,50,50,0.11709192002854252,0.0,0,50,50,50,0.0727217000167002,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Dave met at the Mall on Thursday. Who was at the Mall?,Dave,Dave.,,,,1,1,0,1,122.03445999989526,,,,,pre_replay,False,0.5503592000104618,1.0,50,50,50,50,0.11709192002854252,0.0,0,50,50,50,0.0727217000167002,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Bob saw at the Cafe on Thursday. When was Bob at the Cafe?,Thursday,Thursday,,,,1,1,0,0,81.60255500001767,,,,,pre_replay,False,0.5503592000104618,1.0,50,50,50,50,0.11709192002854252,0.0,0,50,50,50,0.0727217000167002,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Carol helped at the Cafe on Thursday. Where was Carol?,the Cafe,Cafe,,,,1,2,0,0,111.02304899986848,,,,,pre_replay,False,0.5503592000104618,1.0,50,50,50,50,0.11709192002854252,0.0,0,50,50,50,0.0727217000167002,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Bob met at the Cafe on Wednesday. What did Bob do?,met,met at the Cafe on Wednesday.,,,,6,1,1,1,246.90077600007498,,,,,pre_replay,False,0.5503592000104618,1.0,50,50,50,50,0.11709192002854252,0.0,0,50,50,50,0.0727217000167002,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Alice saw at the Mall on Tuesday. Who was at the Mall?,Alice,Alice was at the Mall.,,,,5,1,1,1,219.73756500005948,,,,,pre_replay,False,0.5503592000104618,1.0,50,50,50,50,0.11709192002854252,0.0,0,50,50,50,0.0727217000167002,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Dave helped at the Mall on Thursday. What did Dave do?,helped,Helped at the Mall.,,,,4,1,1,1,219.74571500004458,,,,,pre_replay,False,0.5503592000104618,1.0,50,50,50,50,0.11709192002854252,0.0,0,50,50,50,0.0727217000167002,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Bob helped at the Park on Thursday. Who was at the Park?,Bob,Bob was at the Park.,,,,5,1,1,1,220.37440899998728,,,,,pre_replay,False,0.5503592000104618,1.0,50,50,50,50,0.11709192002854252,0.0,0,50,50,50,0.0727217000167002,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Bob met at the Cafe on Thursday. Where was Bob?,the Cafe,Cafe,,,,1,2,0,0,111.60128200003783,,,,,pre_replay,False,0.5503592000104618,1.0,50,50,50,50,0.11709192002854252,0.0,0,50,50,50,0.0727217000167002,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Bob met at the Mall on Wednesday. When was Bob at the Mall?,Wednesday,Wednesday.,,,,1,1,0,1,109.84848199996122,,,,,pre_replay,False,0.5503592000104618,1.0,50,50,50,50,0.11709192002854252,0.0,0,50,50,50,0.0727217000167002,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Carol met at the Cafe on Monday. Who was at the Cafe?,Carol,Carol was at the Cafe.,,,,5,1,1,1,221.81644600004802,,,,,pre_replay,False,0.5503592000104618,1.0,50,50,50,50,0.11709192002854252,0.0,0,50,50,50,0.0727217000167002,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Dave found at the Mall on Thursday. What did Dave do?,found,Found at the Mall on Thursday.,,,,6,1,1,1,246.3254430001598,,,,,pre_replay,False,0.5503592000104618,1.0,50,50,50,50,0.11709192002854252,0.0,0,50,50,50,0.0727217000167002,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Bob saw at the Cafe on Thursday. What did Bob do?,saw,saw at the Cafe on Thursday.,,,,6,1,1,1,273.483343999942,,,,,pre_replay,False,0.5503592000104618,1.0,50,50,50,50,0.11709192002854252,0.0,0,50,50,50,0.0727217000167002,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Bob found at the Library on Monday. What did Bob do?,found,Found at the library on Monday.,,,,6,1,1,1,246.93583599992053,,,,,pre_replay,False,0.5503592000104618,1.0,50,50,50,50,0.11709192002854252,0.0,0,50,50,50,0.0727217000167002,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Dave helped at the Cafe on Wednesday. Where was Dave?,the Cafe,Cafe,,,,1,2,0,0,111.05573899999399,,,,,pre_replay,False,0.5503592000104618,1.0,50,50,50,50,0.11709192002854252,0.0,0,50,50,50,0.0727217000167002,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Dave helped at the Park on Monday. Where was Dave?,the Park,Park.,,,,1,2,0,1,107.82038100001046,,,,,pre_replay,False,0.5503592000104618,1.0,50,50,50,50,0.11709192002854252,0.0,0,50,50,50,0.0727217000167002,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Bob met at the Cafe on Monday. When was Bob at the Cafe?,Monday,Monday,,,,1,1,0,0,82.71364999995967,,,,,pre_replay,False,0.5503592000104618,1.0,50,50,50,50,0.11709192002854252,0.0,0,50,50,50,0.0727217000167002,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Alice found at the Cafe on Monday. When was Alice at the Cafe?,Monday,Monday,,,,1,1,0,0,82.54229900012433,,,,,pre_replay,False,0.5503592000104618,1.0,50,50,50,50,0.11709192002854252,0.0,0,50,50,50,0.0727217000167002,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Carol found at the Library on Monday. When was Carol at the Library?,Monday,Monday.,,,,1,1,0,1,110.95089800005553,,,,,pre_replay,False,0.5503592000104618,1.0,50,50,50,50,0.11709192002854252,0.0,0,50,50,50,0.0727217000167002,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Carol helped at the Cafe on Tuesday. What did Carol do?,helped,Helped at the Cafe.,,,,4,1,1,1,221.7158159999144,,,,,pre_replay,False,0.5503592000104618,1.0,50,50,50,50,0.11709192002854252,0.0,0,50,50,50,0.0727217000167002,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Dave saw at the Library on Tuesday. Where was Dave?,the Library,Library,,,,1,2,0,0,82.22606799995447,,,,,pre_replay,False,0.5503592000104618,1.0,50,50,50,50,0.11709192002854252,0.0,0,50,50,50,0.0727217000167002,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Carol saw at the Library on Thursday. Where was Carol?,the Library,Library,,,,1,2,0,0,83.37110499996925,,,,,pre_replay,False,0.5503592000104618,1.0,50,50,50,50,0.11709192002854252,0.0,0,50,50,50,0.0727217000167002,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Carol found at the Park on Tuesday. Who was at the Park?,Carol,Carol.,,,,1,1,0,1,109.43814899997051,,,,,pre_replay,False,0.5503592000104618,1.0,50,50,50,50,0.11709192002854252,0.0,0,50,50,50,0.0727217000167002,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Bob saw at the Library on Monday. Who was at the Library?,Bob,Bob was at the Library on Monday.,,,,7,1,1,1,274.36849900004745,,,,,pre_replay,False,0.5503592000104618,1.0,50,50,50,50,0.11709192002854252,0.0,0,50,50,50,0.0727217000167002,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Alice helped at the Library on Monday. When was Alice at the Library?,Monday,Monday.,,,,1,1,0,1,109.42729900011727,,,,,pre_replay,False,0.5503592000104618,1.0,50,50,50,50,0.11709192002854252,0.0,0,50,50,50,0.0727217000167002,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Dave found at the Cafe on Tuesday. What did Dave do?,found,Found at the Cafe on Tuesday.,,,,6,1,1,1,243.95050899988746,,,,,pre_replay,False,0.5503592000104618,1.0,50,50,50,50,0.11709192002854252,0.0,0,50,50,50,0.0727217000167002,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Bob met at the Library on Monday. Where was Bob?,the Library,Library.,,,,1,2,0,1,109.07292699994287,,,,,pre_replay,False,0.5503592000104618,1.0,50,50,50,50,0.11709192002854252,0.0,0,50,50,50,0.0727217000167002,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Carol met at the Park on Thursday. Where was Carol?,the Park,The Park,,,,2,2,0,0,112.73062800000844,,,,,pre_replay,False,0.5503592000104618,1.0,50,50,50,50,0.11709192002854252,0.0,0,50,50,50,0.0727217000167002,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Carol helped at the Cafe on Wednesday. Who was at the Cafe?,Carol,Carol was at the Cafe.,,,,5,1,1,1,219.43614200017691,,,,,pre_replay,False,0.5503592000104618,1.0,50,50,50,50,0.11709192002854252,0.0,0,50,50,50,0.0727217000167002,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Dave helped at the Library on Thursday. Who was at the Library?,Dave,Dave.,,,,1,1,0,1,109.53814000004058,,,,,pre_replay,False,0.5503592000104618,1.0,50,50,50,50,0.11709192002854252,0.0,0,50,50,50,0.0727217000167002,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
