idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,success,steps_pred,steps_opt,suboptimality,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
10,Alice bought a ball at StoreB. StoreB is in London. In which city did Alice buy the ball?,London,London.,,,,1,1,0,1,103.68111499997212,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
11,Alice bought a ball at StoreA. StoreA is in London. In which city did Alice buy the ball?,London,London,,,,1,1,0,0,78.1146650001574,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
12,Bob bought a book at StoreC. StoreC is in Berlin. In which city did Bob buy the book?,Berlin,Berlin.,,,,1,1,0,1,101.81680800019421,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
13,Dave bought a book at StoreC. StoreC is in Berlin. In which city did Dave buy the book?,Berlin,Berlin.,,,,1,1,0,1,102.91257100016082,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
14,Carol bought a ball at StoreB. StoreB is in Paris. In which city did Carol buy the ball?,Paris,Paris,,,,1,1,0,0,76.96846099997856,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
15,Bob bought a book at StoreA. StoreA is in Rome. In which city did Bob buy the book?,Rome,Rome,,,,1,1,0,0,103.02852200015877,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
16,Alice bought a apple at StoreB. StoreB is in Rome. In which city did Alice buy the apple?,Rome,Rome,,,,1,1,0,0,103.80292600007124,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
17,Alice bought a apple at StoreB. StoreB is in Rome. In which city did Alice buy the apple?,Rome,Rome.,,,,1,1,0,1,130.81166000006306,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
18,Alice bought a coin at StoreB. StoreB is in London. In which city did Alice buy the coin?,London,London,,,,1,1,0,0,77.98415499996736,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
19,Alice bought a coin at StoreB. StoreB is in Berlin. In which city did Alice buy the coin?,Berlin,Berlin.,,,,1,1,0,1,102.71490099989933,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
20,Alice bought a apple at StoreB. StoreB is in Rome. In which city did Alice buy the apple?,Rome,Rome,,,,1,1,0,0,102.60407999999188,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
21,Bob bought a apple at StoreA. StoreA is in Berlin. In which city did Bob buy the apple?,Berlin,Berlin.,,,,1,1,0,1,103.64606500002083,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
22,Dave bought a coin at StoreC. StoreC is in Rome. In which city did Dave buy the coin?,Rome,Rome.,,,,1,1,0,1,128.57736199998726,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
23,Bob bought a apple at StoreC. StoreC is in Rome. In which city did Bob buy the apple?,Rome,Rome.,,,,1,1,0,1,129.35942500007513,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
24,Dave bought a apple at StoreC. StoreC is in Berlin. In which city did Dave buy the apple?,Berlin,Berlin,,,,1,1,0,0,77.1366809999563,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
25,Bob bought a coin at StoreC. StoreC is in Rome. In which city did Bob buy the coin?,Rome,Rome,,,,1,1,0,0,103.4548340001038,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
26,Alice bought a book at StoreC. StoreC is in London. In which city did Alice buy the book?,London,London.,,,,1,1,0,1,105.43907200008107,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
27,Dave bought a ball at StoreC. StoreC is in Rome. In which city did Dave buy the ball?,Rome,Rome.,,,,1,1,0,1,128.35481100000834,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
28,Dave bought a ball at StoreA. StoreA is in Rome. In which city did Dave buy the ball?,Rome,Rome.,,,,1,1,0,1,128.57007200000226,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
29,Dave bought a coin at StoreC. StoreC is in Berlin. In which city did Dave buy the coin?,Berlin,Berlin,,,,1,1,0,0,77.92297399987547,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
30,Bob bought a ball at StoreC. StoreC is in London. In which city did Bob buy the ball?,London,London,,,,1,1,0,0,78.12836499988407,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
31,Dave bought a book at StoreB. StoreB is in Paris. In which city did Dave buy the book?,Paris,Paris,,,,1,1,0,0,77.85880400001588,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
32,Carol bought a book at StoreB. StoreB is in Berlin. In which city did Carol buy the book?,Berlin,Berlin.,,,,1,1,0,1,102.85580200002187,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
33,Dave bought a apple at StoreA. StoreA is in Berlin. In which city did Dave buy the apple?,Berlin,Berlin.,,,,1,1,0,1,103.7598949999392,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
34,Bob bought a coin at StoreA. StoreA is in London. In which city did Bob buy the coin?,London,London.,,,,1,1,0,1,103.8177049999831,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
35,Carol bought a book at StoreB. StoreB is in London. In which city did Carol buy the book?,London,London,,,,1,1,0,0,77.93475399989802,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
36,Carol bought a ball at StoreB. StoreB is in Paris. In which city did Carol buy the ball?,Paris,Paris,,,,1,1,0,0,78.58326699988538,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
37,Bob bought a book at StoreC. StoreC is in Berlin. In which city did Bob buy the book?,Berlin,Berlin,,,,1,1,0,0,80.21956300012789,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
38,Carol bought a book at StoreA. StoreA is in London. In which city did Carol buy the book?,London,London.,,,,1,1,0,1,104.86921999995502,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
39,Dave bought a book at StoreC. StoreC is in Berlin. In which city did Dave buy the book?,Berlin,Berlin.,,,,1,1,0,1,105.7075230000919,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
40,Dave bought a book at StoreA. StoreA is in London. In which city did Dave buy the book?,London,London,,,,1,1,0,0,79.26943000006759,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
41,Bob bought a apple at StoreA. StoreA is in Paris. In which city did Bob buy the apple?,Paris,Paris,,,,1,1,0,0,79.33177999984764,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
42,Dave bought a coin at StoreC. StoreC is in Berlin. In which city did Dave buy the coin?,Berlin,Berlin,,,,1,1,0,0,78.79511700002695,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
43,Carol bought a ball at StoreA. StoreA is in Berlin. In which city did Carol buy the ball?,Berlin,Berlin,,,,1,1,0,0,79.96855300007155,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
44,Carol bought a book at StoreA. StoreA is in Paris. In which city did Carol buy the book?,Paris,Paris,,,,1,1,0,0,79.39378000014585,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
45,Alice bought a ball at StoreC. StoreC is in London. In which city did Alice buy the ball?,London,London,,,,1,1,0,0,80.10858300008294,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
46,Bob bought a apple at StoreA. StoreA is in Paris. In which city did Bob buy the apple?,Paris,Paris,,,,1,1,0,0,77.88613399998212,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
47,Bob bought a coin at StoreC. StoreC is in London. In which city did Bob buy the coin?,London,London,,,,1,1,0,0,78.1804360001388,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
48,Alice bought a coin at StoreA. StoreA is in Berlin. In which city did Alice buy the coin?,Berlin,Berlin,,,,1,1,0,0,78.6726369999542,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
49,Carol bought a coin at StoreB. StoreB is in London. In which city did Carol buy the coin?,London,London.,,,,1,1,0,1,102.93445199999951,,,,,pre_replay,False,0.45478117999209644,1.0,50,50,50,50,0.10782408000068244,0.0,0,50,50,50,0.06518637997942278,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
