idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,success,steps_pred,steps_opt,suboptimality,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.episodic.accepts,gates.episodic.aggregated,gates.episodic.attempts,gates.episodic.blocked_new_edges,gates.episodic.inserted,gates.episodic.routed_to_episodic,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
11,Bob went to the Park. --- FLUSH --- Where did Bob go?,the Park,The Park.,,,,2,2,0,1,133.8276760000099,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Dave went to the Park. --- FLUSH --- Where did Dave go?,the Park,The Park.,,,,2,2,0,1,135.09129300018685,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Bob went to the Cafe. --- FLUSH --- Where did Bob go?,the Cafe,Cafe,,,,1,2,0,0,108.9994609999394,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Alice went to the Cafe. --- FLUSH --- Where did Alice go?,the Cafe,Cafe.,,,,1,2,0,1,137.38363499987827,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Dave went to the Cafe. --- FLUSH --- Where did Dave go?,the Cafe,Cafe,,,,1,2,0,0,107.65487399999074,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Alice went to the Library. --- FLUSH --- Where did Alice go?,the Library,Library.,,,,1,2,0,1,110.6835300001876,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Bob went to the Cafe. --- FLUSH --- Where did Bob go?,the Cafe,Cafe,,,,1,2,0,0,106.89548999994258,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Carol went to the Library. --- FLUSH --- Where did Carol go?,the Library,Library.,,,,1,2,0,1,108.85439100002259,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Dave went to the Park. --- FLUSH --- Where did Dave go?,the Park,The Park.,,,,2,2,0,1,133.97749599994313,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Alice went to the Park. --- FLUSH --- Where did Alice go?,the Park,The Park.,,,,2,2,0,1,133.86172599985002,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Dave went to the Library. --- FLUSH --- Where did Dave go?,the Library,The Library.,,,,2,2,0,1,132.50768900002186,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Alice went to the Park. --- FLUSH --- Where did Alice go?,the Park,The Park.,,,,2,2,0,1,134.24120800004857,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Bob went to the Library. --- FLUSH --- Where did Bob go?,the Library,Library.,,,,1,2,0,1,107.82070499999463,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Bob went to the Cafe. --- FLUSH --- Where did Bob go?,the Cafe,Cafe,,,,1,2,0,0,108.9008599999488,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Dave went to the Mall. --- FLUSH --- Where did Dave go?,the Mall,Mall.,,,,1,2,0,1,139.33227600000464,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Alice went to the Mall. --- FLUSH --- Where did Alice go?,the Mall,Mall,,,,1,2,0,0,108.48577800015846,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Carol went to the Park. --- FLUSH --- Where did Carol go?,the Park,Park,,,,1,2,0,0,81.48464200007766,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Carol went to the Cafe. --- FLUSH --- Where did Carol go?,the Cafe,Cafe,,,,1,2,0,0,108.95866099986051,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Bob went to the Cafe. --- FLUSH --- Where did Bob go?,the Cafe,Cafe,,,,1,2,0,0,105.93369399998664,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Bob went to the Park. --- FLUSH --- Where did Bob go?,the Park,Park,,,,1,2,0,0,84.90950999998859,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Alice went to the Library. --- FLUSH --- Where did Alice go?,the Library,Library.,,,,1,2,0,1,109.19109199994637,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Dave went to the Park. --- FLUSH --- Where did Dave go?,the Park,The Park.,,,,2,2,0,1,135.09768199992322,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Alice went to the Library. --- FLUSH --- Where did Alice go?,the Library,The Library.,,,,2,2,0,1,134.65629999996054,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Dave went to the Park. --- FLUSH --- Where did Dave go?,the Park,The Park.,,,,2,2,0,1,133.1475419999606,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Alice went to the Mall. --- FLUSH --- Where did Alice go?,the Mall,The Mall.,,,,2,2,0,1,133.04981199985377,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Carol went to the Library. --- FLUSH --- Where did Carol go?,the Library,Library.,,,,1,2,0,1,106.29732600000352,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Alice went to the Mall. --- FLUSH --- Where did Alice go?,the Mall,Mall.,,,,1,2,0,1,133.9957059999506,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Carol went to the Mall. --- FLUSH --- Where did Carol go?,the Mall,Mall,,,,1,2,0,0,104.93832900010602,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Alice went to the Library. --- FLUSH --- Where did Alice go?,the Library,The Library.,,,,2,2,0,1,132.10798599993723,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Carol went to the Park. --- FLUSH --- Where did Carol go?,the Park,Park.,,,,1,2,0,1,106.93157900004735,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Bob went to the Library. --- FLUSH --- Where did Bob go?,the Library,Library.,,,,1,2,0,1,105.39223099999617,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Bob went to the Mall. --- FLUSH --- Where did Bob go?,the Mall,The Mall.,,,,2,2,0,1,130.09657599991442,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Dave went to the Mall. --- FLUSH --- Where did Dave go?,the Mall,The Mall.,,,,2,2,0,1,131.3457420001214,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Carol went to the Library. --- FLUSH --- Where did Carol go?,the Library,The Library.,,,,2,2,0,1,133.01561000002948,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Bob went to the Park. --- FLUSH --- Where did Bob go?,the Park,The Park.,,,,2,2,0,1,132.8402700000879,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Dave went to the Library. --- FLUSH --- Where did Dave go?,the Library,Library.,,,,1,2,0,1,105.74253300001146,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Dave went to the Library. --- FLUSH --- Where did Dave go?,the Library,The Library.,,,,2,2,0,1,131.00407000001724,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Dave went to the Park. --- FLUSH --- Where did Dave go?,the Park,The Park.,,,,2,2,0,1,132.27758700008962,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Alice went to the Cafe. --- FLUSH --- Where did Alice go?,the Cafe,Cafe,,,,1,2,0,0,105.97650399995473,,,,,pre_replay,False,0.4982685000049969,1.0,50,50,50,50,0.1123381000070367,0.0,0,50,50,50,0.06542646000525565,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
