idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,success,steps_pred,steps_opt,suboptimality,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
10,"Distractor: Bob likes green. Distractor: Carol likes yellow. Distractor: Alice likes red. Distractor: Bob likes red. Distractor: Alice likes yellow. Distractor: Carol likes green. Distractor: Bob likes red. Distractor: Dave likes green. Alice likes red. Actually, Alice likes green. What color does Alice like?",green,Alice likes green.,,,,3,1,1,1,169.15458099992975,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
11,"Distractor: Carol likes red. Distractor: Alice likes red. Distractor: Alice likes green. Distractor: Dave likes yellow. Distractor: Dave likes yellow. Distractor: Bob likes red. Distractor: Dave likes blue. Distractor: Bob likes red. Carol likes red. Actually, Carol likes green. What color does Carol like?",green,Carol likes green.,,,,3,1,1,1,169.1998210001202,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
12,"Distractor: Bob likes yellow. Distractor: Bob likes red. Distractor: Bob likes blue. Distractor: Dave likes red. Distractor: Dave likes green. Distractor: Alice likes green. Distractor: Carol likes red. Distractor: Dave likes green. Bob likes red. Actually, Bob likes green. What color does Bob like?",green,Bob likes green.,,,,3,1,1,1,168.77876900002775,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
13,"Distractor: Carol likes blue. Distractor: Alice likes red. Distractor: Alice likes yellow. Distractor: Dave likes red. Distractor: Dave likes red. Distractor: Alice likes yellow. Distractor: Dave likes red. Distractor: Carol likes yellow. Alice likes green. Actually, Alice likes yellow. What color does Alice like?",yellow,Alice likes yellow.,,,,3,1,1,1,169.27201099997546,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
14,"Distractor: Dave likes green. Distractor: Carol likes red. Distractor: Bob likes blue. Distractor: Alice likes blue. Distractor: Dave likes blue. Distractor: Bob likes blue. Distractor: Carol likes yellow. Distractor: Dave likes green. Bob likes red. Actually, Bob likes blue. What color does Bob like?",blue,blue,,,,1,1,0,0,92.66107100006593,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
15,"Distractor: Bob likes yellow. Distractor: Carol likes red. Distractor: Carol likes yellow. Distractor: Carol likes blue. Distractor: Alice likes blue. Distractor: Bob likes blue. Distractor: Bob likes red. Distractor: Alice likes red. Carol likes blue. Actually, Carol likes red. What color does Carol like?",red,red,,,,1,1,0,0,94.18854800014742,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
16,"Distractor: Carol likes blue. Distractor: Alice likes yellow. Distractor: Dave likes yellow. Distractor: Alice likes blue. Distractor: Bob likes green. Distractor: Bob likes red. Distractor: Bob likes red. Distractor: Carol likes green. Carol likes red. Actually, Carol likes green. What color does Carol like?",green,Carol likes green.,,,,3,1,1,1,172.41930299996966,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
17,"Distractor: Alice likes green. Distractor: Dave likes green. Distractor: Carol likes red. Distractor: Carol likes green. Distractor: Alice likes green. Distractor: Alice likes blue. Distractor: Dave likes yellow. Distractor: Dave likes green. Carol likes green. Actually, Carol likes red. What color does Carol like?",red,red,,,,1,1,0,0,94.27441899993028,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
18,"Distractor: Dave likes red. Distractor: Bob likes yellow. Distractor: Carol likes blue. Distractor: Dave likes yellow. Distractor: Dave likes blue. Distractor: Dave likes yellow. Distractor: Dave likes blue. Distractor: Alice likes green. Dave likes red. Actually, Dave likes green. What color does Dave like?",green,green,,,,1,1,0,0,93.1435429999965,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
19,"Distractor: Carol likes green. Distractor: Alice likes red. Distractor: Bob likes blue. Distractor: Carol likes yellow. Distractor: Bob likes red. Distractor: Bob likes yellow. Distractor: Carol likes yellow. Distractor: Alice likes green. Bob likes green. Actually, Bob likes red. What color does Bob like?",red,red,,,,1,1,0,0,94.96726099996522,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
20,"Distractor: Dave likes red. Distractor: Alice likes red. Distractor: Bob likes blue. Distractor: Bob likes red. Distractor: Alice likes red. Distractor: Alice likes red. Distractor: Carol likes blue. Distractor: Carol likes blue. Dave likes yellow. Actually, Dave likes blue. What color does Dave like?",blue,Dave likes blue.,,,,3,1,1,1,170.3223749998415,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
21,"Distractor: Carol likes yellow. Distractor: Carol likes blue. Distractor: Alice likes yellow. Distractor: Alice likes yellow. Distractor: Dave likes yellow. Distractor: Bob likes yellow. Distractor: Alice likes blue. Distractor: Alice likes blue. Carol likes green. Actually, Carol likes blue. What color does Carol like?",blue,Carol likes blue.,,,,3,1,1,1,168.5097179999957,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
22,"Distractor: Carol likes yellow. Distractor: Bob likes red. Distractor: Alice likes green. Distractor: Carol likes yellow. Distractor: Alice likes green. Distractor: Bob likes yellow. Distractor: Dave likes red. Distractor: Carol likes red. Carol likes green. Actually, Carol likes red. What color does Carol like?",red,red,,,,1,1,0,0,92.80935200013118,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
23,"Distractor: Dave likes green. Distractor: Dave likes blue. Distractor: Alice likes green. Distractor: Dave likes yellow. Distractor: Alice likes blue. Distractor: Dave likes blue. Distractor: Dave likes green. Distractor: Carol likes blue. Bob likes green. Actually, Bob likes blue. What color does Bob like?",blue,blue,,,,1,1,0,0,94.2115880000074,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
24,"Distractor: Dave likes yellow. Distractor: Dave likes red. Distractor: Bob likes green. Distractor: Alice likes yellow. Distractor: Carol likes red. Distractor: Bob likes blue. Distractor: Carol likes green. Distractor: Bob likes yellow. Carol likes yellow. Actually, Carol likes red. What color does Carol like?",red,red,,,,1,1,0,0,93.21688400018502,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
25,"Distractor: Dave likes green. Distractor: Alice likes red. Distractor: Alice likes blue. Distractor: Bob likes blue. Distractor: Dave likes yellow. Distractor: Alice likes red. Distractor: Alice likes blue. Distractor: Bob likes red. Carol likes red. Actually, Carol likes green. What color does Carol like?",green,green,,,,1,1,0,0,94.68964999996388,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
26,"Distractor: Bob likes red. Distractor: Carol likes blue. Distractor: Carol likes green. Distractor: Carol likes yellow. Distractor: Carol likes red. Distractor: Dave likes green. Distractor: Alice likes red. Distractor: Alice likes blue. Dave likes red. Actually, Dave likes yellow. What color does Dave like?",yellow,yellow,,,,1,1,0,0,94.06950700008565,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
27,"Distractor: Alice likes blue. Distractor: Bob likes blue. Distractor: Bob likes red. Distractor: Bob likes green. Distractor: Carol likes red. Distractor: Bob likes green. Distractor: Dave likes green. Distractor: Dave likes red. Carol likes green. Actually, Carol likes blue. What color does Carol like?",blue,blue,,,,1,1,0,0,92.7894720000495,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
28,"Distractor: Dave likes green. Distractor: Carol likes yellow. Distractor: Alice likes green. Distractor: Bob likes green. Distractor: Carol likes yellow. Distractor: Dave likes blue. Distractor: Dave likes green. Distractor: Dave likes blue. Bob likes green. Actually, Bob likes yellow. What color does Bob like?",yellow,yellow,,,,1,1,0,0,94.89622099999906,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
29,"Distractor: Alice likes green. Distractor: Dave likes red. Distractor: Carol likes blue. Distractor: Carol likes green. Distractor: Bob likes green. Distractor: Dave likes blue. Distractor: Carol likes blue. Distractor: Carol likes green. Carol likes green. Actually, Carol likes yellow. What color does Carol like?",yellow,yellow,,,,1,1,0,0,93.38640500004658,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
30,"Distractor: Dave likes blue. Distractor: Carol likes yellow. Distractor: Dave likes blue. Distractor: Bob likes blue. Distractor: Carol likes green. Distractor: Bob likes blue. Distractor: Carol likes yellow. Distractor: Dave likes red. Alice likes green. Actually, Alice likes blue. What color does Alice like?",blue,Alice likes blue.,,,,3,1,1,1,169.098780000013,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
31,"Distractor: Alice likes blue. Distractor: Carol likes red. Distractor: Carol likes red. Distractor: Bob likes red. Distractor: Bob likes yellow. Distractor: Bob likes green. Distractor: Dave likes blue. Distractor: Bob likes blue. Carol likes green. Actually, Carol likes red. What color does Carol like?",red,red,,,,1,1,0,0,93.26098399992588,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
32,"Distractor: Bob likes yellow. Distractor: Carol likes red. Distractor: Carol likes red. Distractor: Carol likes yellow. Distractor: Alice likes yellow. Distractor: Carol likes yellow. Distractor: Dave likes green. Distractor: Carol likes blue. Alice likes green. Actually, Alice likes yellow. What color does Alice like?",yellow,Alice likes yellow.,,,,3,1,1,1,168.14075699994646,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
33,"Distractor: Carol likes yellow. Distractor: Alice likes yellow. Distractor: Carol likes yellow. Distractor: Dave likes green. Distractor: Dave likes red. Distractor: Dave likes green. Distractor: Alice likes yellow. Distractor: Carol likes green. Bob likes yellow. Actually, Bob likes red. What color does Bob like?",red,red,,,,1,1,0,0,94.15920800006461,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
34,"Distractor: Dave likes red. Distractor: Alice likes red. Distractor: Alice likes blue. Distractor: Dave likes yellow. Distractor: Dave likes green. Distractor: Bob likes green. Distractor: Carol likes red. Distractor: Carol likes yellow. Bob likes yellow. Actually, Bob likes red. What color does Bob like?",red,red,,,,1,1,0,0,93.28866400005609,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
35,"Distractor: Bob likes red. Distractor: Carol likes blue. Distractor: Carol likes green. Distractor: Carol likes yellow. Distractor: Bob likes blue. Distractor: Carol likes red. Distractor: Bob likes yellow. Distractor: Carol likes red. Alice likes red. Actually, Alice likes yellow. What color does Alice like?",yellow,yellow,,,,1,1,0,0,92.77725200013265,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
36,"Distractor: Dave likes blue. Distractor: Carol likes yellow. Distractor: Carol likes blue. Distractor: Carol likes blue. Distractor: Alice likes blue. Distractor: Bob likes green. Distractor: Alice likes red. Distractor: Dave likes red. Alice likes yellow. Actually, Alice likes red. What color does Alice like?",red,red,,,,1,1,0,0,95.70973400013827,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
37,"Distractor: Alice likes blue. Distractor: Bob likes yellow. Distractor: Bob likes yellow. Distractor: Alice likes blue. Distractor: Bob likes blue. Distractor: Carol likes green. Distractor: Carol likes blue. Distractor: Dave likes green. Bob likes green. Actually, Bob likes red. What color does Bob like?",red,red,,,,1,1,0,0,93.6318950000441,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
38,"Distractor: Dave likes yellow. Distractor: Alice likes red. Distractor: Alice likes green. Distractor: Bob likes yellow. Distractor: Dave likes yellow. Distractor: Carol likes red. Distractor: Alice likes blue. Distractor: Carol likes blue. Alice likes red. Actually, Alice likes green. What color does Alice like?",green,green,,,,1,1,0,0,93.83310600014738,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
39,"Distractor: Bob likes blue. Distractor: Carol likes red. Distractor: Bob likes green. Distractor: Bob likes yellow. Distractor: Carol likes yellow. Distractor: Dave likes green. Distractor: Alice likes red. Distractor: Bob likes blue. Alice likes yellow. Actually, Alice likes red. What color does Alice like?",red,red,,,,1,1,0,0,95.16277200009426,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
40,"Distractor: Alice likes blue. Distractor: Bob likes green. Distractor: Bob likes blue. Distractor: Carol likes yellow. Distractor: Bob likes red. Distractor: Carol likes green. Distractor: Dave likes yellow. Distractor: Alice likes yellow. Bob likes yellow. Actually, Bob likes blue. What color does Bob like?",blue,blue,,,,1,1,0,0,93.41975500001354,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
41,"Distractor: Carol likes green. Distractor: Alice likes red. Distractor: Carol likes yellow. Distractor: Carol likes green. Distractor: Alice likes yellow. Distractor: Bob likes blue. Distractor: Bob likes red. Distractor: Alice likes blue. Carol likes red. Actually, Carol likes yellow. What color does Carol like?",yellow,yellow,,,,1,1,0,0,93.04254300013781,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
42,"Distractor: Carol likes green. Distractor: Bob likes blue. Distractor: Dave likes yellow. Distractor: Bob likes red. Distractor: Bob likes red. Distractor: Alice likes yellow. Distractor: Dave likes red. Distractor: Dave likes red. Carol likes green. Actually, Carol likes blue. What color does Carol like?",blue,blue,,,,1,1,0,0,93.47877499999413,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
43,"Distractor: Alice likes yellow. Distractor: Alice likes yellow. Distractor: Bob likes yellow. Distractor: Carol likes green. Distractor: Carol likes green. Distractor: Bob likes yellow. Distractor: Alice likes blue. Distractor: Bob likes green. Alice likes yellow. Actually, Alice likes blue. What color does Alice like?",blue,blue,,,,1,1,0,0,93.87459699996725,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
44,"Distractor: Alice likes red. Distractor: Alice likes blue. Distractor: Bob likes yellow. Distractor: Carol likes green. Distractor: Alice likes blue. Distractor: Dave likes yellow. Distractor: Dave likes green. Distractor: Dave likes blue. Bob likes red. Actually, Bob likes blue. What color does Bob like?",blue,blue,,,,1,1,0,0,95.66450300008,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
45,"Distractor: Carol likes green. Distractor: Bob likes green. Distractor: Bob likes green. Distractor: Bob likes green. Distractor: Dave likes yellow. Distractor: Alice likes blue. Distractor: Bob likes green. Distractor: Bob likes yellow. Carol likes blue. Actually, Carol likes green. What color does Carol like?",green,Carol likes green.,,,,3,1,1,1,168.75265900011982,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
46,"Distractor: Bob likes blue. Distractor: Dave likes blue. Distractor: Dave likes red. Distractor: Dave likes blue. Distractor: Dave likes blue. Distractor: Dave likes red. Distractor: Alice likes red. Distractor: Dave likes green. Bob likes green. Actually, Bob likes yellow. What color does Bob like?",yellow,yellow,,,,1,1,0,0,95.16293100000439,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
47,"Distractor: Carol likes blue. Distractor: Bob likes green. Distractor: Bob likes green. Distractor: Carol likes green. Distractor: Dave likes green. Distractor: Carol likes green. Distractor: Alice likes green. Distractor: Carol likes green. Dave likes blue. Actually, Dave likes green. What color does Dave like?",green,green,,,,1,1,0,0,93.9909969999917,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
48,"Distractor: Dave likes blue. Distractor: Bob likes red. Distractor: Bob likes red. Distractor: Bob likes green. Distractor: Carol likes yellow. Distractor: Carol likes blue. Distractor: Bob likes green. Distractor: Alice likes green. Bob likes blue. Actually, Bob likes yellow. What color does Bob like?",yellow,yellow,,,,1,1,0,0,93.2840949999445,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
49,"Distractor: Dave likes red. Distractor: Carol likes blue. Distractor: Alice likes blue. Distractor: Carol likes green. Distractor: Bob likes blue. Distractor: Carol likes green. Distractor: Bob likes red. Distractor: Alice likes green. Carol likes green. Actually, Carol likes red. What color does Carol like?",red,Carol likes red.,,,,3,1,1,1,169.87218300005225,,,,,pre_replay,False,0.46563170000808896,1.0,50,50,50,50,0.10771972001293761,0.0,0,50,50,50,0.06398054000328557,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
