idx,prompt,answer,pred,correct,latency_ms,flags
135,Bob helped at the Cafe on Monday. Where was Bob?,the Cafe,the Cafe,1,0.0,pre_replay
136,Dave met at the Mall on Tuesday. When was Dave at the Mall?,Tuesday,Tuesday,1,0.0,pre_replay
137,Bob helped at the Mall on Monday. What did Bob do?,helped,helped,1,0.0,pre_replay
138,Dave saw at the Mall on Thursday. When was Dave at the Mall?,Thursday,Thursday,1,0.0,pre_replay
139,Carol helped at the Cafe on Wednesday. Who was at the Cafe?,Carol,Carol,1,0.0,pre_replay
140,Dave saw at the Park on Tuesday. Who was at the Park?,Dave,Dave,1,0.0,pre_replay
141,Dave saw at the Park on Tuesday. Where was Dave?,the Park,the Park,1,0.0,pre_replay
142,Bob found at the Cafe on Thursday. Who was at the Cafe?,Bob,Bob,1,0.0,pre_replay
143,Carol met at the Library on Thursday. When was Carol at the Library?,Thursday,Thursday,1,0.0,pre_replay
144,Carol saw at the Library on Tuesday. When was Carol at the Library?,Tuesday,Tuesday,1,0.0,pre_replay
145,Carol found at the Library on Wednesday. Where was Carol?,the Library,the Library,1,0.0,pre_replay
146,Dave saw at the Library on Tuesday. Who was at the Library?,Dave,Dave,1,0.0,pre_replay
147,Carol helped at the Mall on Tuesday. When was Carol at the Mall?,Tuesday,Tuesday,1,0.0,pre_replay
148,Dave saw at the Library on Thursday. Where was Dave?,the Library,the Library,1,0.0,pre_replay
149,Bob met at the Park on Wednesday. Where was Bob?,the Park,the Park,1,0.0,pre_replay
150,Bob found at the Park on Thursday. When was Bob at the Park?,Thursday,Thursday,1,0.0,pre_replay
151,Bob helped at the Library on Thursday. When was Bob at the Library?,Thursday,Thursday,1,0.0,pre_replay
152,Carol helped at the Cafe on Wednesday. When was Carol at the Cafe?,Wednesday,Wednesday,1,0.0,pre_replay
153,Bob saw at the Mall on Wednesday. When was Bob at the Mall?,Wednesday,Wednesday,1,0.0,pre_replay
154,Carol met at the Park on Wednesday. When was Carol at the Park?,Wednesday,Wednesday,1,0.0,pre_replay
155,Alice saw at the Mall on Wednesday. Who was at the Mall?,Alice,Alice,1,0.0,pre_replay
156,Alice helped at the Park on Monday. Where was Alice?,the Park,the Park,1,0.0,pre_replay
157,Dave met at the Mall on Thursday. When was Dave at the Mall?,Thursday,Thursday,1,0.0,pre_replay
158,Alice found at the Library on Thursday. Who was at the Library?,Alice,Alice,1,0.0,pre_replay
159,Carol met at the Mall on Monday. Where was Carol?,the Mall,the Mall,1,0.0,pre_replay
160,Carol found at the Library on Tuesday. When was Carol at the Library?,Tuesday,Tuesday,1,0.0,pre_replay
161,Dave saw at the Mall on Wednesday. What did Dave do?,saw,saw,1,0.0,pre_replay
162,Alice saw at the Park on Thursday. When was Alice at the Park?,Thursday,Thursday,1,0.0,pre_replay
163,Bob found at the Library on Thursday. What did Bob do?,found,found,1,0.0,pre_replay
164,Dave met at the Library on Wednesday. When was Dave at the Library?,Wednesday,Wednesday,1,0.0,pre_replay
165,Alice saw at the Park on Wednesday. What did Alice do?,saw,saw,1,0.0,pre_replay
166,Dave found at the Library on Wednesday. What did Dave do?,found,found,1,0.0,pre_replay
167,Bob saw at the Park on Wednesday. Who was at the Park?,Bob,Bob,1,0.0,pre_replay
168,Bob met at the Mall on Tuesday. When was Bob at the Mall?,Tuesday,Tuesday,1,0.0,pre_replay
169,Carol saw at the Library on Tuesday. What did Carol do?,saw,saw,1,0.0,pre_replay
170,Alice saw at the Park on Tuesday. Who was at the Park?,Alice,Alice,1,0.0,pre_replay
171,Carol found at the Park on Thursday. Where was Carol?,the Park,the Park,1,0.0,pre_replay
172,Carol saw at the Mall on Wednesday. Who was at the Mall?,Carol,Carol,1,0.0,pre_replay
173,Alice helped at the Library on Wednesday. When was Alice at the Library?,Wednesday,Wednesday,1,0.0,pre_replay
174,Dave helped at the Park on Tuesday. What did Dave do?,helped,helped,1,0.0,pre_replay
175,Carol helped at the Library on Tuesday. Who was at the Library?,Carol,Carol,1,0.0,pre_replay
176,Carol found at the Mall on Tuesday. Who was at the Mall?,Carol,Carol,1,0.0,pre_replay
177,Bob found at the Library on Tuesday. What did Bob do?,found,found,1,0.0,pre_replay
178,Carol met at the Cafe on Tuesday. Where was Carol?,the Cafe,the Cafe,1,0.0,pre_replay
179,Dave found at the Mall on Tuesday. Who was at the Mall?,Dave,Dave,1,0.0,pre_replay
180,Alice helped at the Cafe on Wednesday. Where was Alice?,the Cafe,the Cafe,1,0.0,pre_replay
181,Bob saw at the Library on Tuesday. Where was Bob?,the Library,the Library,1,0.0,pre_replay
182,Dave helped at the Park on Monday. Who was at the Park?,Dave,Dave,1,0.0,pre_replay
183,Carol met at the Mall on Tuesday. Where was Carol?,the Mall,the Mall,1,0.0,pre_replay
184,Carol found at the Library on Wednesday. Who was at the Library?,Carol,Carol,1,0.0,pre_replay
185,Carol met at the Park on Wednesday. Where was Carol?,the Park,the Park,1,0.0,pre_replay
186,Dave met at the Park on Thursday. What did Dave do?,met,met,1,0.0,pre_replay
187,Dave saw at the Park on Thursday. When was Dave at the Park?,Thursday,Thursday,1,0.0,pre_replay
188,Bob met at the Park on Tuesday. When was Bob at the Park?,Tuesday,Tuesday,1,0.0,pre_replay
189,Carol found at the Cafe on Monday. When was Carol at the Cafe?,Monday,Monday,1,0.0,pre_replay
190,Dave found at the Mall on Monday. What did Dave do?,found,found,1,0.0,pre_replay
191,Dave found at the Park on Wednesday. Where was Dave?,the Park,the Park,1,0.0,pre_replay
192,Bob met at the Library on Thursday. Who was at the Library?,Bob,Bob,1,0.0,pre_replay
193,Carol helped at the Library on Tuesday. Where was Carol?,the Library,the Library,1,0.0,pre_replay
194,Carol helped at the Mall on Monday. Where was Carol?,the Mall,the Mall,1,0.0,pre_replay
195,Carol found at the Mall on Wednesday. What did Carol do?,found,found,1,0.0,pre_replay
196,Carol helped at the Park on Thursday. Where was Carol?,the Park,the Park,1,0.0,pre_replay
197,Alice found at the Mall on Tuesday. What did Alice do?,found,found,1,0.0,pre_replay
198,Alice saw at the Library on Tuesday. When was Alice at the Library?,Tuesday,Tuesday,1,0.0,pre_replay
199,Alice saw at the Library on Monday. What did Alice do?,saw,saw,1,0.0,pre_replay
