idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,success,steps_pred,steps_opt,suboptimality,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
25,Bob bought a coin at StoreC. StoreC is in Rome. In which city did Bob buy the coin?,Rome,Rome.,,,,1,1,0,1,131.42779300005714,,,,,pre_replay,False,0.4418949199975941,1.0,50,50,50,50,0.10793095999815705,0.0,0,50,50,50,0.06117536000374457,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
26,Alice bought a book at StoreC. StoreC is in London. In which city did Alice buy the book?,London,London,,,,1,1,0,0,77.35846200000651,,,,,pre_replay,False,0.4418949199975941,1.0,50,50,50,50,0.10793095999815705,0.0,0,50,50,50,0.06117536000374457,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
27,Dave bought a ball at StoreC. StoreC is in Rome. In which city did Dave buy the ball?,Rome,Rome,,,,1,1,0,0,103.6304739999423,,,,,pre_replay,False,0.4418949199975941,1.0,50,50,50,50,0.10793095999815705,0.0,0,50,50,50,0.06117536000374457,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
28,Dave bought a ball at StoreA. StoreA is in Rome. In which city did Dave buy the ball?,Rome,Rome,,,,1,1,0,0,102.16428900002938,,,,,pre_replay,False,0.4418949199975941,1.0,50,50,50,50,0.10793095999815705,0.0,0,50,50,50,0.06117536000374457,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
29,Dave bought a coin at StoreC. StoreC is in Berlin. In which city did Dave buy the coin?,Berlin,Berlin,,,,1,1,0,0,76.51778899992223,,,,,pre_replay,False,0.4418949199975941,1.0,50,50,50,50,0.10793095999815705,0.0,0,50,50,50,0.06117536000374457,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
30,Bob bought a ball at StoreC. StoreC is in London. In which city did Bob buy the ball?,London,London,,,,1,1,0,0,77.74984399998175,,,,,pre_replay,False,0.4418949199975941,1.0,50,50,50,50,0.10793095999815705,0.0,0,50,50,50,0.06117536000374457,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
31,Dave bought a book at StoreB. StoreB is in Paris. In which city did Dave buy the book?,Paris,Paris.,,,,1,1,0,1,105.9981839999864,,,,,pre_replay,False,0.4418949199975941,1.0,50,50,50,50,0.10793095999815705,0.0,0,50,50,50,0.06117536000374457,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
32,Carol bought a book at StoreB. StoreB is in Berlin. In which city did Carol buy the book?,Berlin,Berlin,,,,1,1,0,0,82.61642299999039,,,,,pre_replay,False,0.4418949199975941,1.0,50,50,50,50,0.10793095999815705,0.0,0,50,50,50,0.06117536000374457,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
33,Dave bought a apple at StoreA. StoreA is in Berlin. In which city did Dave buy the apple?,Berlin,Berlin.,,,,1,1,0,1,103.37053299997478,,,,,pre_replay,False,0.4418949199975941,1.0,50,50,50,50,0.10793095999815705,0.0,0,50,50,50,0.06117536000374457,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
34,Bob bought a coin at StoreA. StoreA is in London. In which city did Bob buy the coin?,London,London,,,,1,1,0,0,77.94973500006108,,,,,pre_replay,False,0.4418949199975941,1.0,50,50,50,50,0.10793095999815705,0.0,0,50,50,50,0.06117536000374457,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
35,Carol bought a book at StoreB. StoreB is in London. In which city did Carol buy the book?,London,London.,,,,1,1,0,1,103.49982400009594,,,,,pre_replay,False,0.4418949199975941,1.0,50,50,50,50,0.10793095999815705,0.0,0,50,50,50,0.06117536000374457,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
36,Carol bought a ball at StoreB. StoreB is in Paris. In which city did Carol buy the ball?,Paris,Paris,,,,1,1,0,0,78.42077700001937,,,,,pre_replay,False,0.4418949199975941,1.0,50,50,50,50,0.10793095999815705,0.0,0,50,50,50,0.06117536000374457,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
37,Bob bought a book at StoreC. StoreC is in Berlin. In which city did Bob buy the book?,Berlin,Berlin.,,,,1,1,0,1,104.79372899999362,,,,,pre_replay,False,0.4418949199975941,1.0,50,50,50,50,0.10793095999815705,0.0,0,50,50,50,0.06117536000374457,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
38,Carol bought a book at StoreA. StoreA is in London. In which city did Carol buy the book?,London,London,,,,1,1,0,0,77.7729740000268,,,,,pre_replay,False,0.4418949199975941,1.0,50,50,50,50,0.10793095999815705,0.0,0,50,50,50,0.06117536000374457,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
39,Dave bought a book at StoreC. StoreC is in Berlin. In which city did Dave buy the book?,Berlin,Berlin,,,,1,1,0,0,85.24498300005234,,,,,pre_replay,False,0.4418949199975941,1.0,50,50,50,50,0.10793095999815705,0.0,0,50,50,50,0.06117536000374457,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
40,Dave bought a book at StoreA. StoreA is in London. In which city did Dave buy the book?,London,London,,,,1,1,0,0,84.18826900003751,,,,,pre_replay,False,0.4418949199975941,1.0,50,50,50,50,0.10793095999815705,0.0,0,50,50,50,0.06117536000374457,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
41,Bob bought a apple at StoreA. StoreA is in Paris. In which city did Bob buy the apple?,Paris,Paris.,,,,1,1,0,1,101.76312799990228,,,,,pre_replay,False,0.4418949199975941,1.0,50,50,50,50,0.10793095999815705,0.0,0,50,50,50,0.06117536000374457,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
42,Dave bought a coin at StoreC. StoreC is in Berlin. In which city did Dave buy the coin?,Berlin,Berlin.,,,,1,1,0,1,102.03661800005648,,,,,pre_replay,False,0.4418949199975941,1.0,50,50,50,50,0.10793095999815705,0.0,0,50,50,50,0.06117536000374457,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
43,Carol bought a ball at StoreA. StoreA is in Berlin. In which city did Carol buy the ball?,Berlin,Berlin,,,,1,1,0,0,77.28238200002124,,,,,pre_replay,False,0.4418949199975941,1.0,50,50,50,50,0.10793095999815705,0.0,0,50,50,50,0.06117536000374457,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
44,Carol bought a book at StoreA. StoreA is in Paris. In which city did Carol buy the book?,Paris,Paris,,,,1,1,0,0,76.94486100001541,,,,,pre_replay,False,0.4418949199975941,1.0,50,50,50,50,0.10793095999815705,0.0,0,50,50,50,0.06117536000374457,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
45,Alice bought a ball at StoreC. StoreC is in London. In which city did Alice buy the ball?,London,London.,,,,1,1,0,1,102.11110899990672,,,,,pre_replay,False,0.4418949199975941,1.0,50,50,50,50,0.10793095999815705,0.0,0,50,50,50,0.06117536000374457,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
46,Bob bought a apple at StoreA. StoreA is in Paris. In which city did Bob buy the apple?,Paris,Paris.,,,,1,1,0,1,103.37893400003395,,,,,pre_replay,False,0.4418949199975941,1.0,50,50,50,50,0.10793095999815705,0.0,0,50,50,50,0.06117536000374457,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
47,Bob bought a coin at StoreC. StoreC is in London. In which city did Bob buy the coin?,London,London,,,,1,1,0,0,78.62817700004143,,,,,pre_replay,False,0.4418949199975941,1.0,50,50,50,50,0.10793095999815705,0.0,0,50,50,50,0.06117536000374457,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
48,Alice bought a coin at StoreA. StoreA is in Berlin. In which city did Alice buy the coin?,Berlin,Berlin.,,,,1,1,0,1,102.00327899997319,,,,,pre_replay,False,0.4418949199975941,1.0,50,50,50,50,0.10793095999815705,0.0,0,50,50,50,0.06117536000374457,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
49,Carol bought a coin at StoreB. StoreB is in London. In which city did Carol buy the coin?,London,London.,,,,1,1,0,1,102.70342100000107,,,,,pre_replay,False,0.4418949199975941,1.0,50,50,50,50,0.10793095999815705,0.0,0,50,50,50,0.06117536000374457,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
