idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,success,steps_pred,steps_opt,suboptimality,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
28,Dave bought a ball at StoreA. StoreA is in Rome. In which city did Dave buy the ball?,Rome,Rome,,,,1,1,0,0,103.05731200014634,,,,,pre_replay,False,0.4426331599961486,1.0,50,50,50,50,0.111511080008313,0.0,0,50,50,50,0.06379524000294623,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
29,Dave bought a coin at StoreC. StoreC is in Berlin. In which city did Dave buy the coin?,Berlin,Berlin,,,,1,1,0,0,77.16920100006064,,,,,pre_replay,False,0.4426331599961486,1.0,50,50,50,50,0.111511080008313,0.0,0,50,50,50,0.06379524000294623,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
30,Bob bought a ball at StoreC. StoreC is in London. In which city did Bob buy the ball?,London,London.,,,,1,1,0,1,103.74769500003822,,,,,pre_replay,False,0.4426331599961486,1.0,50,50,50,50,0.111511080008313,0.0,0,50,50,50,0.06379524000294623,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
31,Dave bought a book at StoreB. StoreB is in Paris. In which city did Dave buy the book?,Paris,Paris,,,,1,1,0,0,79.36704999997346,,,,,pre_replay,False,0.4426331599961486,1.0,50,50,50,50,0.111511080008313,0.0,0,50,50,50,0.06379524000294623,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
32,Carol bought a book at StoreB. StoreB is in Berlin. In which city did Carol buy the book?,Berlin,Berlin.,,,,1,1,0,1,103.44506399997044,,,,,pre_replay,False,0.4426331599961486,1.0,50,50,50,50,0.111511080008313,0.0,0,50,50,50,0.06379524000294623,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
33,Dave bought a apple at StoreA. StoreA is in Berlin. In which city did Dave buy the apple?,Berlin,Berlin,,,,1,1,0,0,76.90250099994955,,,,,pre_replay,False,0.4426331599961486,1.0,50,50,50,50,0.111511080008313,0.0,0,50,50,50,0.06379524000294623,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
34,Bob bought a coin at StoreA. StoreA is in London. In which city did Bob buy the coin?,London,London.,,,,1,1,0,1,103.1873629999609,,,,,pre_replay,False,0.4426331599961486,1.0,50,50,50,50,0.111511080008313,0.0,0,50,50,50,0.06379524000294623,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
35,Carol bought a book at StoreB. StoreB is in London. In which city did Carol buy the book?,London,London,,,,1,1,0,0,77.8691540001546,,,,,pre_replay,False,0.4426331599961486,1.0,50,50,50,50,0.111511080008313,0.0,0,50,50,50,0.06379524000294623,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
36,Carol bought a ball at StoreB. StoreB is in Paris. In which city did Carol buy the ball?,Paris,Paris,,,,1,1,0,0,81.44298799993521,,,,,pre_replay,False,0.4426331599961486,1.0,50,50,50,50,0.111511080008313,0.0,0,50,50,50,0.06379524000294623,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
37,Bob bought a book at StoreC. StoreC is in Berlin. In which city did Bob buy the book?,Berlin,Berlin,,,,1,1,0,0,80.26502400002755,,,,,pre_replay,False,0.4426331599961486,1.0,50,50,50,50,0.111511080008313,0.0,0,50,50,50,0.06379524000294623,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
38,Carol bought a book at StoreA. StoreA is in London. In which city did Carol buy the book?,London,London,,,,1,1,0,0,78.55654699983461,,,,,pre_replay,False,0.4426331599961486,1.0,50,50,50,50,0.111511080008313,0.0,0,50,50,50,0.06379524000294623,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
39,Dave bought a book at StoreC. StoreC is in Berlin. In which city did Dave buy the book?,Berlin,Berlin,,,,1,1,0,0,77.55963299996438,,,,,pre_replay,False,0.4426331599961486,1.0,50,50,50,50,0.111511080008313,0.0,0,50,50,50,0.06379524000294623,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
40,Dave bought a book at StoreA. StoreA is in London. In which city did Dave buy the book?,London,London,,,,1,1,0,0,77.67698399993606,,,,,pre_replay,False,0.4426331599961486,1.0,50,50,50,50,0.111511080008313,0.0,0,50,50,50,0.06379524000294623,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
41,Bob bought a apple at StoreA. StoreA is in Paris. In which city did Bob buy the apple?,Paris,Paris.,,,,1,1,0,1,101.80604700008189,,,,,pre_replay,False,0.4426331599961486,1.0,50,50,50,50,0.111511080008313,0.0,0,50,50,50,0.06379524000294623,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
42,Dave bought a coin at StoreC. StoreC is in Berlin. In which city did Dave buy the coin?,Berlin,Berlin.,,,,1,1,0,1,102.53306100003101,,,,,pre_replay,False,0.4426331599961486,1.0,50,50,50,50,0.111511080008313,0.0,0,50,50,50,0.06379524000294623,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
43,Carol bought a ball at StoreA. StoreA is in Berlin. In which city did Carol buy the ball?,Berlin,Berlin,,,,1,1,0,0,77.4486220000199,,,,,pre_replay,False,0.4426331599961486,1.0,50,50,50,50,0.111511080008313,0.0,0,50,50,50,0.06379524000294623,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
44,Carol bought a book at StoreA. StoreA is in Paris. In which city did Carol buy the book?,Paris,Paris.,,,,1,1,0,1,106.94037799999023,,,,,pre_replay,False,0.4426331599961486,1.0,50,50,50,50,0.111511080008313,0.0,0,50,50,50,0.06379524000294623,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
45,Alice bought a ball at StoreC. StoreC is in London. In which city did Alice buy the ball?,London,London.,,,,1,1,0,1,108.47397399993497,,,,,pre_replay,False,0.4426331599961486,1.0,50,50,50,50,0.111511080008313,0.0,0,50,50,50,0.06379524000294623,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
46,Bob bought a apple at StoreA. StoreA is in Paris. In which city did Bob buy the apple?,Paris,Paris.,,,,1,1,0,1,103.13293300009718,,,,,pre_replay,False,0.4426331599961486,1.0,50,50,50,50,0.111511080008313,0.0,0,50,50,50,0.06379524000294623,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
47,Bob bought a coin at StoreC. StoreC is in London. In which city did Bob buy the coin?,London,London,,,,1,1,0,0,77.31580199993004,,,,,pre_replay,False,0.4426331599961486,1.0,50,50,50,50,0.111511080008313,0.0,0,50,50,50,0.06379524000294623,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
48,Alice bought a coin at StoreA. StoreA is in Berlin. In which city did Alice buy the coin?,Berlin,Berlin,,,,1,1,0,0,77.53921200014702,,,,,pre_replay,False,0.4426331599961486,1.0,50,50,50,50,0.111511080008313,0.0,0,50,50,50,0.06379524000294623,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
49,Carol bought a coin at StoreB. StoreB is in London. In which city did Carol buy the coin?,London,London.,,,,1,1,0,1,105.87284400003227,,,,,pre_replay,False,0.4426331599961486,1.0,50,50,50,50,0.111511080008313,0.0,0,50,50,50,0.06379524000294623,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
