idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,success,steps_pred,steps_opt,suboptimality,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.episodic.accepts,gates.episodic.aggregated,gates.episodic.attempts,gates.episodic.blocked_new_edges,gates.episodic.inserted,gates.episodic.routed_to_episodic,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
15,Dave went to the Cafe. --- FLUSH --- Where did Dave go?,the Cafe,Cafe,,,,1,2,0,0,106.04451199992582,,,,,pre_replay,False,0.45492547997127986,1.0,50,50,50,50,0.1133215199888582,0.0,0,50,50,50,0.06299480000052426,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Alice went to the Library. --- FLUSH --- Where did Alice go?,the Library,Library.,,,,1,2,0,1,105.22281800012934,,,,,pre_replay,False,0.45492547997127986,1.0,50,50,50,50,0.1133215199888582,0.0,0,50,50,50,0.06299480000052426,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Bob went to the Cafe. --- FLUSH --- Where did Bob go?,the Cafe,Cafe,,,,1,2,0,0,105.95881100016413,,,,,pre_replay,False,0.45492547997127986,1.0,50,50,50,50,0.1133215199888582,0.0,0,50,50,50,0.06299480000052426,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Carol went to the Library. --- FLUSH --- Where did Carol go?,the Library,Library.,,,,1,2,0,1,105.03562600001715,,,,,pre_replay,False,0.45492547997127986,1.0,50,50,50,50,0.1133215199888582,0.0,0,50,50,50,0.06299480000052426,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Dave went to the Park. --- FLUSH --- Where did Dave go?,the Park,The Park.,,,,2,2,0,1,130.35728299996663,,,,,pre_replay,False,0.45492547997127986,1.0,50,50,50,50,0.1133215199888582,0.0,0,50,50,50,0.06299480000052426,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Alice went to the Park. --- FLUSH --- Where did Alice go?,the Park,The Park.,,,,2,2,0,1,131.68743999995058,,,,,pre_replay,False,0.45492547997127986,1.0,50,50,50,50,0.1133215199888582,0.0,0,50,50,50,0.06299480000052426,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Dave went to the Library. --- FLUSH --- Where did Dave go?,the Library,Library.,,,,1,2,0,1,105.51793900003759,,,,,pre_replay,False,0.45492547997127986,1.0,50,50,50,50,0.1133215199888582,0.0,0,50,50,50,0.06299480000052426,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Alice went to the Park. --- FLUSH --- Where did Alice go?,the Park,The Park.,,,,2,2,0,1,129.8975799998061,,,,,pre_replay,False,0.45492547997127986,1.0,50,50,50,50,0.1133215199888582,0.0,0,50,50,50,0.06299480000052426,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Bob went to the Library. --- FLUSH --- Where did Bob go?,the Library,Library.,,,,1,2,0,1,103.8973199999873,,,,,pre_replay,False,0.45492547997127986,1.0,50,50,50,50,0.1133215199888582,0.0,0,50,50,50,0.06299480000052426,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Bob went to the Cafe. --- FLUSH --- Where did Bob go?,the Cafe,Cafe,,,,1,2,0,0,104.8627249999754,,,,,pre_replay,False,0.45492547997127986,1.0,50,50,50,50,0.1133215199888582,0.0,0,50,50,50,0.06299480000052426,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Dave went to the Mall. --- FLUSH --- Where did Dave go?,the Mall,Mall,,,,1,2,0,0,105.13248699999167,,,,,pre_replay,False,0.45492547997127986,1.0,50,50,50,50,0.1133215199888582,0.0,0,50,50,50,0.06299480000052426,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Alice went to the Mall. --- FLUSH --- Where did Alice go?,the Mall,Mall.,,,,1,2,0,1,132.7191860000312,,,,,pre_replay,False,0.45492547997127986,1.0,50,50,50,50,0.1133215199888582,0.0,0,50,50,50,0.06299480000052426,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Carol went to the Park. --- FLUSH --- Where did Carol go?,the Park,The Park.,,,,2,2,0,1,131.2090870001157,,,,,pre_replay,False,0.45492547997127986,1.0,50,50,50,50,0.1133215199888582,0.0,0,50,50,50,0.06299480000052426,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Carol went to the Cafe. --- FLUSH --- Where did Carol go?,the Cafe,Cafe,,,,1,2,0,0,104.13919100005842,,,,,pre_replay,False,0.45492547997127986,1.0,50,50,50,50,0.1133215199888582,0.0,0,50,50,50,0.06299480000052426,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Bob went to the Cafe. --- FLUSH --- Where did Bob go?,the Cafe,Cafe,,,,1,2,0,0,105.92220099988481,,,,,pre_replay,False,0.45492547997127986,1.0,50,50,50,50,0.1133215199888582,0.0,0,50,50,50,0.06299480000052426,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Bob went to the Park. --- FLUSH --- Where did Bob go?,the Park,The Park.,,,,2,2,0,1,131.20477699999356,,,,,pre_replay,False,0.45492547997127986,1.0,50,50,50,50,0.1133215199888582,0.0,0,50,50,50,0.06299480000052426,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Alice went to the Library. --- FLUSH --- Where did Alice go?,the Library,The Library.,,,,2,2,0,1,132.31328299980305,,,,,pre_replay,False,0.45492547997127986,1.0,50,50,50,50,0.1133215199888582,0.0,0,50,50,50,0.06299480000052426,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Dave went to the Park. --- FLUSH --- Where did Dave go?,the Park,Park,,,,1,2,0,0,79.54236799992032,,,,,pre_replay,False,0.45492547997127986,1.0,50,50,50,50,0.1133215199888582,0.0,0,50,50,50,0.06299480000052426,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Alice went to the Library. --- FLUSH --- Where did Alice go?,the Library,The Library.,,,,2,2,0,1,129.90424100007658,,,,,pre_replay,False,0.45492547997127986,1.0,50,50,50,50,0.1133215199888582,0.0,0,50,50,50,0.06299480000052426,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Dave went to the Park. --- FLUSH --- Where did Dave go?,the Park,The Park.,,,,2,2,0,1,129.88802999984728,,,,,pre_replay,False,0.45492547997127986,1.0,50,50,50,50,0.1133215199888582,0.0,0,50,50,50,0.06299480000052426,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Alice went to the Mall. --- FLUSH --- Where did Alice go?,the Mall,The Mall.,,,,2,2,0,1,130.90047600007892,,,,,pre_replay,False,0.45492547997127986,1.0,50,50,50,50,0.1133215199888582,0.0,0,50,50,50,0.06299480000052426,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Carol went to the Library. --- FLUSH --- Where did Carol go?,the Library,Library.,,,,1,2,0,1,106.27662199999577,,,,,pre_replay,False,0.45492547997127986,1.0,50,50,50,50,0.1133215199888582,0.0,0,50,50,50,0.06299480000052426,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Alice went to the Mall. --- FLUSH --- Where did Alice go?,the Mall,The Mall.,,,,2,2,0,1,130.88148599990745,,,,,pre_replay,False,0.45492547997127986,1.0,50,50,50,50,0.1133215199888582,0.0,0,50,50,50,0.06299480000052426,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Carol went to the Mall. --- FLUSH --- Where did Carol go?,the Mall,Mall.,,,,1,2,0,1,130.23933199997373,,,,,pre_replay,False,0.45492547997127986,1.0,50,50,50,50,0.1133215199888582,0.0,0,50,50,50,0.06299480000052426,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Alice went to the Library. --- FLUSH --- Where did Alice go?,the Library,The Library.,,,,2,2,0,1,131.22227700000622,,,,,pre_replay,False,0.45492547997127986,1.0,50,50,50,50,0.1133215199888582,0.0,0,50,50,50,0.06299480000052426,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Carol went to the Park. --- FLUSH --- Where did Carol go?,the Park,The Park.,,,,2,2,0,1,130.018679999921,,,,,pre_replay,False,0.45492547997127986,1.0,50,50,50,50,0.1133215199888582,0.0,0,50,50,50,0.06299480000052426,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Bob went to the Library. --- FLUSH --- Where did Bob go?,the Library,Library.,,,,1,2,0,1,105.48885900016103,,,,,pre_replay,False,0.45492547997127986,1.0,50,50,50,50,0.1133215199888582,0.0,0,50,50,50,0.06299480000052426,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Bob went to the Mall. --- FLUSH --- Where did Bob go?,the Mall,Mall,,,,1,2,0,0,106.29075199994986,,,,,pre_replay,False,0.45492547997127986,1.0,50,50,50,50,0.1133215199888582,0.0,0,50,50,50,0.06299480000052426,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Dave went to the Mall. --- FLUSH --- Where did Dave go?,the Mall,The Mall.,,,,2,2,0,1,131.13556700000117,,,,,pre_replay,False,0.45492547997127986,1.0,50,50,50,50,0.1133215199888582,0.0,0,50,50,50,0.06299480000052426,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Carol went to the Library. --- FLUSH --- Where did Carol go?,the Library,Library.,,,,1,2,0,1,105.61446899987459,,,,,pre_replay,False,0.45492547997127986,1.0,50,50,50,50,0.1133215199888582,0.0,0,50,50,50,0.06299480000052426,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Bob went to the Park. --- FLUSH --- Where did Bob go?,the Park,The Park.,,,,2,2,0,1,131.03604600019025,,,,,pre_replay,False,0.45492547997127986,1.0,50,50,50,50,0.1133215199888582,0.0,0,50,50,50,0.06299480000052426,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Dave went to the Library. --- FLUSH --- Where did Dave go?,the Library,The Library.,,,,2,2,0,1,127.63901700009228,,,,,pre_replay,False,0.45492547997127986,1.0,50,50,50,50,0.1133215199888582,0.0,0,50,50,50,0.06299480000052426,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Dave went to the Library. --- FLUSH --- Where did Dave go?,the Library,The Library.,,,,2,2,0,1,131.46776799999316,,,,,pre_replay,False,0.45492547997127986,1.0,50,50,50,50,0.1133215199888582,0.0,0,50,50,50,0.06299480000052426,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Dave went to the Park. --- FLUSH --- Where did Dave go?,the Park,Park.,,,,1,2,0,1,105.77049000016814,,,,,pre_replay,False,0.45492547997127986,1.0,50,50,50,50,0.1133215199888582,0.0,0,50,50,50,0.06299480000052426,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Alice went to the Cafe. --- FLUSH --- Where did Alice go?,the Cafe,Cafe,,,,1,2,0,0,104.45325199998479,,,,,pre_replay,False,0.45492547997127986,1.0,50,50,50,50,0.1133215199888582,0.0,0,50,50,50,0.06299480000052426,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
