idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,memory_hit,retrieval_latency_ms,router_path,topk_keys,distance,justification,success,steps_pred,steps_opt,suboptimality,time_ms_per_100,rss_mb,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.batch_size,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits_at_k,retrieval.episodic.k,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.batch_size,retrieval.relational.hit_rate_at_k,retrieval.relational.hits_at_k,retrieval.relational.k,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.batch_size,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits_at_k,retrieval.spatial.k,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gating.episodic.accepted,gating.episodic.attempts,gating.episodic.skipped,gating.relational.accepted,gating.relational.attempts,gating.relational.skipped,gating.spatial.accepted,gating.spatial.attempts,gating.spatial.skipped
40,Grace drove to the Museum in the evening. --- FLUSH --- Bob drove to the Office in the evening. Frank drove to the Cafe yesterday. Where did Grace go? Answer with the location name only.,Museum,Museum,1,1,1.0,1,1,0,0,119.35170300057507,0,0.0,,,,,,,,,154.12434043413273,2995.6640625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Dave walked to the Cinema last week. --- FLUSH --- Grace journeyed to the Office earlier today. Frank journeyed to the Mall last week. Where did Dave go? Answer with the location name only.,Cinema,Cinema,1,1,1.0,1,1,0,0,117.16301799970097,0,0.0,,,,,,,,,154.12434043413273,2995.6640625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Grace drove to the Cinema last week. --- FLUSH --- Carol traveled to the Park this morning. Where did Grace go? Answer with the location name only.,Cinema,Cinema,1,1,1.0,1,1,0,0,101.80807199867559,0,0.0,,,,,,,,,154.12434043413273,2995.6640625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Eve went to the Office yesterday. --- FLUSH --- Bob drove to the Park last week. Where did Eve go? Answer with the location name only.,Office,Office,1,1,1.0,1,1,0,0,75.64324200211558,0,0.0,,,,,,,,,154.12434043413273,2995.6640625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Bob journeyed to the Park earlier today. --- FLUSH --- Grace journeyed to the Office yesterday. Heidi went to the Mall earlier today. Where did Bob go? Answer with the location name only.,Park,Park,1,1,1.0,1,1,0,0,91.67991199865355,0,0.0,,,,,,,,,154.12434043413273,2995.6640625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Grace went to the Museum yesterday. --- FLUSH --- Eve traveled to the Library last week. Where did Grace go? Answer with the location name only.,Museum,Museum,1,1,1.0,1,1,0,0,104.3690799997421,0,0.0,,,,,,,,,154.12434043413273,2995.6640625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Bob went to the Cafe in the evening. --- FLUSH --- Frank journeyed to the School yesterday. Where did Bob go? Answer with the location name only.,Cafe,Cafe,1,1,1.0,1,1,0,0,102.33141599746887,0,0.0,,,,,,,,,154.12434043413273,2995.6640625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Frank journeyed to the Park this morning. --- FLUSH --- Carol walked to the School this morning. Where did Frank go? Answer with the location name only.,Park,Park,1,1,1.0,1,1,0,0,76.93425999968895,0,0.0,,,,,,,,,154.12434043413273,2995.6640625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Eve walked to the Cinema last week. --- FLUSH --- Frank drove to the Office yesterday. Where did Eve go? Answer with the location name only.,Cinema,Cinema,1,1,1.0,1,1,0,0,104.0914180011896,0,0.0,,,,,,,,,154.12434043413273,2995.6640625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Heidi traveled to the Library yesterday. --- FLUSH --- Dave journeyed to the Mall in the evening. Where did Heidi go? Answer with the location name only.,Library,Library,1,1,1.0,1,1,0,0,76.36038700002246,0,0.0,,,,,,,,,154.12434043413273,2995.6640625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
