idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,success,steps_pred,steps_opt,suboptimality,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.episodic.accepts,gates.episodic.aggregated,gates.episodic.attempts,gates.episodic.blocked_new_edges,gates.episodic.inserted,gates.episodic.routed_to_episodic,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
33,Alice went to the Library. --- FLUSH --- Where did Alice go?,the Library,Library.,,,,1,2,0,1,105.83528799998021,,,,,pre_replay,False,0.47453789999053697,1.0,50,50,50,50,0.11672247999285901,0.0,0,50,50,50,0.06730204000177764,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Dave went to the Park. --- FLUSH --- Where did Dave go?,the Park,Park.,,,,1,2,0,1,104.28121899985854,,,,,pre_replay,False,0.47453789999053697,1.0,50,50,50,50,0.11672247999285901,0.0,0,50,50,50,0.06730204000177764,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Alice went to the Mall. --- FLUSH --- Where did Alice go?,the Mall,Mall,,,,1,2,0,0,104.25042899987602,,,,,pre_replay,False,0.47453789999053697,1.0,50,50,50,50,0.11672247999285901,0.0,0,50,50,50,0.06730204000177764,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Carol went to the Library. --- FLUSH --- Where did Carol go?,the Library,The Library.,,,,2,2,0,1,128.14372700017884,,,,,pre_replay,False,0.47453789999053697,1.0,50,50,50,50,0.11672247999285901,0.0,0,50,50,50,0.06730204000177764,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Alice went to the Mall. --- FLUSH --- Where did Alice go?,the Mall,Mall.,,,,1,2,0,1,133.89342699997542,,,,,pre_replay,False,0.47453789999053697,1.0,50,50,50,50,0.11672247999285901,0.0,0,50,50,50,0.06730204000177764,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Carol went to the Mall. --- FLUSH --- Where did Carol go?,the Mall,Mall,,,,1,2,0,0,103.9814779999233,,,,,pre_replay,False,0.47453789999053697,1.0,50,50,50,50,0.11672247999285901,0.0,0,50,50,50,0.06730204000177764,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Alice went to the Library. --- FLUSH --- Where did Alice go?,the Library,The Library.,,,,2,2,0,1,129.5203639999727,,,,,pre_replay,False,0.47453789999053697,1.0,50,50,50,50,0.11672247999285901,0.0,0,50,50,50,0.06730204000177764,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Carol went to the Park. --- FLUSH --- Where did Carol go?,the Park,The Park.,,,,2,2,0,1,131.8515570001182,,,,,pre_replay,False,0.47453789999053697,1.0,50,50,50,50,0.11672247999285901,0.0,0,50,50,50,0.06730204000177764,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Bob went to the Library. --- FLUSH --- Where did Bob go?,the Library,Library.,,,,1,2,0,1,105.6645359999493,,,,,pre_replay,False,0.47453789999053697,1.0,50,50,50,50,0.11672247999285901,0.0,0,50,50,50,0.06730204000177764,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Bob went to the Mall. --- FLUSH --- Where did Bob go?,the Mall,Mall,,,,1,2,0,0,106.04794899995795,,,,,pre_replay,False,0.47453789999053697,1.0,50,50,50,50,0.11672247999285901,0.0,0,50,50,50,0.06730204000177764,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Dave went to the Mall. --- FLUSH --- Where did Dave go?,the Mall,The Mall.,,,,2,2,0,1,133.23410400016655,,,,,pre_replay,False,0.47453789999053697,1.0,50,50,50,50,0.11672247999285901,0.0,0,50,50,50,0.06730204000177764,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Carol went to the Library. --- FLUSH --- Where did Carol go?,the Library,The Library.,,,,2,2,0,1,132.24863899995398,,,,,pre_replay,False,0.47453789999053697,1.0,50,50,50,50,0.11672247999285901,0.0,0,50,50,50,0.06730204000177764,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Bob went to the Park. --- FLUSH --- Where did Bob go?,the Park,Park,,,,1,2,0,0,79.6920370000862,,,,,pre_replay,False,0.47453789999053697,1.0,50,50,50,50,0.11672247999285901,0.0,0,50,50,50,0.06730204000177764,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Dave went to the Library. --- FLUSH --- Where did Dave go?,the Library,Library.,,,,1,2,0,1,106.27765899994301,,,,,pre_replay,False,0.47453789999053697,1.0,50,50,50,50,0.11672247999285901,0.0,0,50,50,50,0.06730204000177764,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Dave went to the Library. --- FLUSH --- Where did Dave go?,the Library,The Library.,,,,2,2,0,1,132.97537299990836,,,,,pre_replay,False,0.47453789999053697,1.0,50,50,50,50,0.11672247999285901,0.0,0,50,50,50,0.06730204000177764,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Dave went to the Park. --- FLUSH --- Where did Dave go?,the Park,The Park.,,,,2,2,0,1,131.5465549998862,,,,,pre_replay,False,0.47453789999053697,1.0,50,50,50,50,0.11672247999285901,0.0,0,50,50,50,0.06730204000177764,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Alice went to the Cafe. --- FLUSH --- Where did Alice go?,the Cafe,Cafe.,,,,1,2,0,1,131.52972499983662,,,,,pre_replay,False,0.47453789999053697,1.0,50,50,50,50,0.11672247999285901,0.0,0,50,50,50,0.06730204000177764,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
