idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,memory_hit,retrieval_latency_ms,router_path,topk_keys,distance,justification,success,steps_pred,steps_opt,suboptimality,time_ms_per_100,rss_mb,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.batch_size,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits_at_k,retrieval.episodic.k,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.batch_size,retrieval.relational.hit_rate_at_k,retrieval.relational.hits_at_k,retrieval.relational.k,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.batch_size,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits_at_k,retrieval.spatial.k,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gating.episodic.accepted,gating.episodic.attempts,gating.episodic.skipped,gating.relational.accepted,gating.relational.attempts,gating.relational.skipped,gating.spatial.accepted,gating.spatial.attempts,gating.spatial.skipped
10,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (1, 2) goal (0, 1). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LU,UDRLRDRLURRDDLUULDRD,0,0,0.0,1,1,0,0,341.1030179995578,0,0.0,,,,,False,20,2,10.0,1373.5714994487037,2729.90625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (1, 1) goal (0, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LD,RLDRURDLULRDURRDDLUDDLURD,0,0,0.0,1,1,0,0,383.0466079998587,0,0.0,,,,,False,25,2,12.5,1373.5714994487037,2729.90625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (1, 3) goal (2, 4). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RD,URDLLRUDDLUULRDLLRDRCRRD,0,0,0.0,1,1,0,0,381.2508849987353,0,0.0,,,,,False,23,2,11.5,1373.5714994487037,2729.90625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (2, 0) goal (4, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRDD,RLDRDLURRDDULLRDRCRRD,0,0,0.0,1,1,0,0,329.7560600003635,0,0.0,,,,,False,20,4,5.0,1373.5714994487037,2729.90625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (1, 0) goal (5, 3). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRRRDDD,UDLRDRDULRDURDLRDRLUDDRCRUCURCDRCRUCURC,0,0,0.0,1,1,0,0,647.5013550007134,0,0.0,,,,,False,33,7,4.714285714285714,1373.5714994487037,2729.90625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (1, 1) goal (0, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LD,URRRDULDRRDDLUDDRLRDLLURRDRCRUCUURURURRCRCRCR,0,0,0.0,1,1,0,0,703.4255430007761,0,0.0,,,,,False,40,2,20.0,1373.5714994487037,2729.90625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (3, 0) goal (1, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LLDD,UDRLRDLLURRDDULRUDDLUDDL,0,0,0.0,1,1,0,0,357.0311879993824,0,0.0,,,,,False,24,4,6.0,1373.5714994487037,2729.90625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (2, 0) goal (4, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRDD,RLURDLRDRCUULURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRCUURRCDDRC,0,0,0.0,1,1,0,0,6901.110990998859,0,0.0,,,,,False,361,4,90.25,1373.5714994487037,2729.90625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (5, 1) goal (1, 1). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LLLL,URDLLRUDDLUURRDRLDDRUCRCUCCRCR,0,0,0.0,1,1,0,0,466.7822060000617,0,0.0,,,,,False,25,4,6.25,1373.5714994487037,2729.90625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (1, 1) goal (0, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LD,UDRLRDURULLRDULRUDDRLRDDLUURRDDRLRRDRLUURRDRLUUURRDDRLRDDRLURDDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLUURRDRLU,0,0,0.0,1,1,0,0,6941.3392759997805,0,0.0,,,,,False,458,2,229.0,1373.5714994487037,2729.90625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (2, 3) goal (4, 1). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRUU,RLRDLLURRDDULDRD,0,0,0.0,1,1,0,0,281.24023400232545,0,0.0,,,,,False,16,4,4.0,1373.5714994487037,2729.90625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (2, 0) goal (4, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRDD,RLURLRDLLURRDDULLRRULDRD,0,0,0.0,1,1,0,0,361.4300670014927,0,0.0,,,,,False,24,4,6.0,1373.5714994487037,2729.90625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (3, 1) goal (5, 3). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRDD,RLRUURDRDDRLLRDULRLRDDULLRRRLRDLURRDDURRDDRLDDRLUURRDDURRLURRDDRLRDRLDDURRLUDRLRUURDDLURRDDRLDDRLUURRDDURRLURRDDRLRDRLDDURRLUDRLRUURDDURRDDRLDRLRDDRLDDRLUURRDDURRLURRDDRLRDRLDDURRLUDRLRUURDDLURRDDRLDDRLUURRDDURRLURRDDRLRDRLDDURRLUDRLRUURDDURRDDRLDRLRDDRLDDRLUURRDDURRLURRDDRLRDRLDDURRLUDRLRUURDDLURRDDRLDDRLUURRDDURRLURRDDRLRDRLDDURRLUDRLRUURDDURRDDRLDRLRDDRLDDRLUURRDDURRLURRDDRLRDRLDDURRLUDRLRUURDDLURRDDRLDDRLUURRDDURRLURRDDRLRDRLDDURRLUDRLRUURDDURRDDRLDRLRDDRLDDRLUURRDDURRLURRDDRLRDRLDDURRLUDRLRUURDDLURRDDRLDDRLUURRDDURRLURRDDRLRDRLDD,0,0,0.0,1,1,0,0,6854.114879999543,0,0.0,,,,,False,540,4,135.0,1373.5714994487037,2729.90625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (2, 0) goal (4, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRDD,RLURDLRLRDLLURD,0,0,0.0,1,1,0,0,286.68878100143047,0,0.0,,,,,False,15,4,3.75,1373.5714994487037,2729.90625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (5, 3) goal (2, 4). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LLLD,URDRDLURRDDLUULRDRLRUDDRCUURRDDLCUURRRDCRUCUUURCDLRCUDRLRCRDRCRCLURCDLRDCRUCRUULRURURRCRURCDRCRUCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRCRCDRC,0,0,0.0,1,1,0,0,6897.149435000756,0,0.0,,,,,False,285,4,71.25,1373.5714994487037,2729.90625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (1, 1) goal (0, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LD,UDRLRDRLDRURURURDDLLDRDRLRUDDRCUURULURUCUUDDRRRDDLRCRRCRCCURCDRCRCRCRCR,0,0,0.0,1,1,0,0,1073.0185549982707,0,0.0,,,,,False,60,2,30.0,1373.5714994487037,2729.90625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (3, 2) goal (1, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",ULLD,URRRLLDDUUULDRRLRDDRUUDDRCRRCRCR,0,0,0.0,1,1,0,0,526.0019750021456,0,0.0,,,,,False,29,4,7.25,1373.5714994487037,2729.90625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (1, 1) goal (0, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LD,UDLRURDLRDRLDRULURDLRDDLUULURDRCRUCDDLCUURDRUCRUCCRUCCCRCRDLCRDRCRRCRDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCDRCRDRCRCD,0,0,0.0,1,1,0,0,6937.278789002448,0,0.0,,,,,False,321,2,160.5,1373.5714994487037,2729.90625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (4, 3) goal (5, 3). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",R,RLRDLLURDRDULURDLRCRRLR,0,0,0.0,1,1,0,0,412.8784730019106,0,0.0,,,,,False,22,1,22.0,1373.5714994487037,2729.90625,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
