idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,memory_hit,retrieval_latency_ms,router_path,topk_keys,distance,justification,success,steps_pred,steps_opt,suboptimality,time_ms_per_100,rss_mb,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.batch_size,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits_at_k,retrieval.episodic.k,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.batch_size,retrieval.relational.hit_rate_at_k,retrieval.relational.hits_at_k,retrieval.relational.k,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.batch_size,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits_at_k,retrieval.spatial.k,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gating.episodic.accepted,gating.episodic.attempts,gating.episodic.skipped,gating.relational.accepted,gating.relational.attempts,gating.relational.skipped,gating.spatial.accepted,gating.spatial.attempts,gating.spatial.skipped
10,Distractor: Alice likes red. Distractor: Dave likes yellow. Distractor: Alice likes yellow. Distractor: Alice likes red. Distractor: Dave likes yellow. Distractor: Alice likes green. Distractor: Dave likes blue. Distractor: Alice likes yellow. Distractor: Carol likes green. Distractor: Alice likes blue. Bob likes red. What color does Bob like?,red,red,1,1,1.0,1,1,0,0,92.10004899796331,0,0.0,,,,,,,,,101.1687372724436,2727.359375,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Distractor: Bob likes blue. Distractor: Carol likes yellow. Distractor: Dave likes green. Distractor: Alice likes green. Distractor: Bob likes blue. Distractor: Dave likes green. Distractor: Alice likes green. Distractor: Dave likes green. Distractor: Bob likes red. Distractor: Bob likes blue. Dave likes blue. What color does Dave like?,blue,blue,1,1,1.0,1,1,0,0,89.53746100087301,0,0.0,,,,,,,,,101.1687372724436,2727.359375,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"Distractor: Alice likes red. Distractor: Bob likes green. Distractor: Alice likes green. Distractor: Bob likes red. Distractor: Dave likes yellow. Distractor: Dave likes red. Distractor: Bob likes blue. Distractor: Carol likes blue. Distractor: Alice likes blue. Distractor: Alice likes green. Bob likes red. Actually, Bob likes green. What color does Bob like?",green,green,1,1,1.0,1,1,0,0,92.3063899972476,0,0.0,,,,,,,,,101.1687372724436,2727.359375,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,"Distractor: Carol likes yellow. Distractor: Carol likes green. Distractor: Alice likes green. Distractor: Carol likes red. Distractor: Carol likes red. Distractor: Bob likes yellow. Distractor: Dave likes yellow. Distractor: Carol likes blue. Distractor: Dave likes red. Distractor: Dave likes red. Carol likes red. Actually, Carol likes yellow. Actually, Carol likes blue. What color does Carol like?",blue,blue,1,1,1.0,1,1,0,0,93.16123600001447,0,0.0,,,,,,,,,101.1687372724436,2727.359375,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Distractor: Dave likes yellow. Distractor: Dave likes blue. Distractor: Dave likes yellow. Distractor: Dave likes blue. Distractor: Alice likes green. Distractor: Carol likes blue. Distractor: Carol likes green. Distractor: Carol likes red. Distractor: Alice likes blue. Distractor: Bob likes green. Carol likes blue. What color does Carol like?,blue,blue,1,1,1.0,1,1,0,0,90.48534700195887,0,0.0,,,,,,,,,101.1687372724436,2727.359375,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,"Distractor: Dave likes green. Distractor: Dave likes red. Distractor: Carol likes red. Distractor: Dave likes yellow. Distractor: Dave likes red. Distractor: Alice likes red. Distractor: Bob likes blue. Distractor: Bob likes red. Distractor: Alice likes red. Distractor: Alice likes red. Alice likes blue. Actually, Alice likes red. What color does Alice like?",red,red,1,1,1.0,1,1,0,0,95.06777000206057,0,0.0,,,,,,,,,101.1687372724436,2727.359375,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,"Distractor: Carol likes green. Distractor: Carol likes green. Distractor: Dave likes green. Distractor: Bob likes red. Distractor: Dave likes red. Distractor: Dave likes yellow. Distractor: Dave likes blue. Distractor: Dave likes red. Distractor: Bob likes red. Distractor: Bob likes yellow. Carol likes blue. Actually, Carol likes yellow. Actually, Carol likes blue. What color does Carol like?",blue,Carol likes yellow.,0,0,0.0,3,1,1,1,169.220232997759,0,0.0,,,,,,,,,101.1687372724436,2727.359375,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,"Distractor: Bob likes red. Distractor: Alice likes green. Distractor: Carol likes yellow. Distractor: Alice likes green. Distractor: Bob likes yellow. Distractor: Dave likes red. Distractor: Carol likes red. Distractor: Alice likes blue. Distractor: Carol likes yellow. Distractor: Carol likes yellow. Carol likes yellow. Actually, Carol likes red. Actually, Carol likes yellow. What color does Carol like?",yellow,Carol likes red and yellow.,0,0,0.0,5,1,1,1,217.43534800043562,0,0.0,,,,,,,,,101.1687372724436,2727.359375,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,"Distractor: Dave likes red. Distractor: Bob likes yellow. Distractor: Bob likes yellow. Distractor: Carol likes green. Distractor: Bob likes yellow. Distractor: Carol likes yellow. Distractor: Dave likes yellow. Distractor: Dave likes red. Distractor: Bob likes green. Distractor: Alice likes yellow. Carol likes yellow. Actually, Carol likes red. Actually, Carol likes blue. What color does Carol like?",blue,Carol likes blue.,0,0,0.0,3,1,1,1,167.81322300084867,0,0.0,,,,,,,,,101.1687372724436,2727.359375,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Distractor: Bob likes yellow. Distractor: Bob likes green. Distractor: Alice likes yellow. Distractor: Carol likes red. Distractor: Alice likes red. Distractor: Bob likes blue. Distractor: Bob likes yellow. Distractor: Dave likes red. Distractor: Alice likes red. Distractor: Bob likes blue. Carol likes green. What color does Carol like?,green,green,1,1,1.0,1,1,0,0,92.48432199819945,0,0.0,,,,,,,,,101.1687372724436,2727.359375,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Distractor: Alice likes blue. Distractor: Alice likes green. Distractor: Bob likes green. Distractor: Carol likes green. Distractor: Dave likes green. Distractor: Alice likes yellow. Distractor: Carol likes red. Distractor: Alice likes red. Distractor: Bob likes green. Distractor: Carol likes red. Carol likes yellow. What color does Carol like?,yellow,yellow,1,1,1.0,1,1,0,0,99.2745580006158,0,0.0,,,,,,,,,101.1687372724436,2727.359375,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Distractor: Bob likes red. Distractor: Bob likes green. Distractor: Carol likes red. Distractor: Bob likes green. Distractor: Dave likes green. Distractor: Dave likes red. Distractor: Dave likes blue. Distractor: Carol likes yellow. Distractor: Carol likes green. Distractor: Dave likes red. Bob likes blue. Actually, Bob likes green. Actually, Bob likes red. What color does Bob like?",red,Bob likes green.,0,0,0.0,3,1,1,1,168.38023799937218,0,0.0,,,,,,,,,101.1687372724436,2727.359375,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"Distractor: Dave likes yellow. Distractor: Bob likes yellow. Distractor: Carol likes yellow. Distractor: Bob likes green. Distractor: Carol likes red. Distractor: Carol likes yellow. Distractor: Alice likes green. Distractor: Bob likes green. Distractor: Carol likes blue. Distractor: Carol likes yellow. Carol likes green. Actually, Carol likes red. Actually, Carol likes yellow. What color does Carol like?",yellow,Carol likes green and yellow.,0,0,0.0,5,1,1,1,220.799511000223,0,0.0,,,,,,,,,101.1687372724436,2727.359375,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"Distractor: Carol likes green. Distractor: Alice likes green. Distractor: Dave likes blue. Distractor: Carol likes yellow. Distractor: Dave likes blue. Distractor: Bob likes blue. Distractor: Carol likes green. Distractor: Bob likes blue. Distractor: Carol likes yellow. Distractor: Dave likes red. Carol likes blue. Actually, Carol likes yellow. What color does Carol like?",yellow,Carol likes yellow.,0,0,0.0,3,1,1,1,168.3622570017178,0,0.0,,,,,,,,,101.1687372724436,2727.359375,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"Distractor: Bob likes green. Distractor: Alice likes green. Distractor: Alice likes blue. Distractor: Alice likes blue. Distractor: Dave likes blue. Distractor: Carol likes yellow. Distractor: Bob likes blue. Distractor: Bob likes blue. Distractor: Alice likes green. Distractor: Bob likes yellow. Carol likes red. Actually, Carol likes blue. What color does Carol like?",blue,blue,1,1,1.0,1,1,0,0,91.97688799758907,0,0.0,,,,,,,,,101.1687372724436,2727.359375,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Distractor: Carol likes yellow. Distractor: Alice likes yellow. Distractor: Carol likes yellow. Distractor: Dave likes green. Distractor: Carol likes blue. Distractor: Bob likes yellow. Distractor: Carol likes yellow. Distractor: Alice likes yellow. Distractor: Carol likes yellow. Distractor: Dave likes green. Carol likes red. What color does Carol like?,red,red,1,1,1.0,1,1,0,0,93.10104600081104,0,0.0,,,,,,,,,101.1687372724436,2727.359375,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Distractor: Alice likes yellow. Distractor: Carol likes green. Distractor: Alice likes blue. Distractor: Dave likes yellow. Distractor: Alice likes red. Distractor: Alice likes red. Distractor: Bob likes yellow. Distractor: Dave likes yellow. Distractor: Carol likes blue. Distractor: Carol likes green. Dave likes green. What color does Dave like?,green,green,1,1,1.0,1,1,0,0,90.09357399918372,0,0.0,,,,,,,,,101.1687372724436,2727.359375,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"Distractor: Bob likes red. Distractor: Alice likes blue. Distractor: Alice likes green. Distractor: Bob likes green. Distractor: Carol likes green. Distractor: Dave likes blue. Distractor: Bob likes green. Distractor: Alice likes blue. Distractor: Dave likes green. Distractor: Alice likes red. Carol likes yellow. Actually, Carol likes red. What color does Carol like?",red,red,1,1,1.0,1,1,0,0,92.13835899936385,0,0.0,,,,,,,,,101.1687372724436,2727.359375,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"Distractor: Carol likes blue. Distractor: Carol likes blue. Distractor: Alice likes blue. Distractor: Bob likes green. Distractor: Alice likes red. Distractor: Dave likes red. Distractor: Bob likes blue. Distractor: Carol likes red. Distractor: Bob likes blue. Distractor: Dave likes blue. Carol likes yellow. Actually, Carol likes green. Actually, Carol likes blue. What color does Carol like?",blue,Carol likes blue.,0,0,0.0,3,1,1,1,172.6325870004075,0,0.0,,,,,,,,,101.1687372724436,2727.359375,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Distractor: Bob likes blue. Distractor: Carol likes green. Distractor: Carol likes blue. Distractor: Dave likes green. Distractor: Alice likes red. Distractor: Alice likes yellow. Distractor: Dave likes red. Distractor: Alice likes red. Distractor: Carol likes blue. Distractor: Dave likes yellow. Alice likes blue. Actually, Alice likes red. What color does Alice like?",red,red,1,1,1.0,1,1,0,0,91.7316960003518,0,0.0,,,,,,,,,101.1687372724436,2727.359375,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Distractor: Carol likes blue. Distractor: Carol likes red. Distractor: Dave likes blue. Distractor: Bob likes green. Distractor: Alice likes blue. Distractor: Carol likes blue. Distractor: Dave likes green. Distractor: Dave likes yellow. Distractor: Carol likes red. Distractor: Alice likes blue. Alice likes blue. What color does Alice like?,blue,Alice likes blue.,0,0,0.0,3,1,1,1,169.07103300036397,0,0.0,,,,,,,,,101.1687372724436,2727.359375,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,"Distractor: Alice likes blue. Distractor: Bob likes green. Distractor: Bob likes blue. Distractor: Carol likes yellow. Distractor: Bob likes red. Distractor: Carol likes green. Distractor: Dave likes yellow. Distractor: Alice likes yellow. Distractor: Dave likes green. Distractor: Alice likes green. Bob likes yellow. Actually, Bob likes green. What color does Bob like?",green,green,1,1,1.0,1,1,0,0,91.64466500078561,0,0.0,,,,,,,,,101.1687372724436,2727.359375,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Distractor: Carol likes yellow. Distractor: Carol likes green. Distractor: Alice likes yellow. Distractor: Bob likes blue. Distractor: Bob likes red. Distractor: Alice likes blue. Distractor: Carol likes green. Distractor: Carol likes green. Distractor: Bob likes blue. Distractor: Dave likes yellow. Alice likes red. What color does Alice like?,red,red,1,1,1.0,1,1,0,0,90.38162700016983,0,0.0,,,,,,,,,101.1687372724436,2727.359375,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Distractor: Alice likes red. Distractor: Dave likes yellow. Distractor: Alice likes yellow. Distractor: Alice likes green. Distractor: Alice likes yellow. Distractor: Alice likes yellow. Distractor: Alice likes yellow. Distractor: Bob likes yellow. Distractor: Carol likes green. Distractor: Carol likes green. Alice likes blue. What color does Alice like?,blue,blue,1,1,1.0,1,1,0,0,91.74296600031084,0,0.0,,,,,,,,,101.1687372724436,2727.359375,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"Distractor: Carol likes yellow. Distractor: Bob likes red. Distractor: Alice likes red. Distractor: Alice likes blue. Distractor: Bob likes yellow. Distractor: Carol likes green. Distractor: Alice likes blue. Distractor: Dave likes yellow. Distractor: Dave likes green. Distractor: Dave likes blue. Bob likes blue. Actually, Bob likes green. Actually, Bob likes yellow. What color does Bob like?",yellow,blue,0,0,0.0,1,1,0,0,92.43050100121764,0,0.0,,,,,,,,,101.1687372724436,2727.359375,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Distractor: Carol likes blue. Distractor: Carol likes blue. Distractor: Carol likes blue. Distractor: Carol likes yellow. Distractor: Dave likes red. Distractor: Bob likes blue. Distractor: Carol likes blue. Distractor: Dave likes green. Distractor: Bob likes green. Distractor: Bob likes blue. Bob likes green. What color does Bob like?,green,blue,0,0,0.0,1,1,0,0,93.53384900168749,0,0.0,,,,,,,,,101.1687372724436,2727.359375,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,"Distractor: Dave likes blue. Distractor: Dave likes blue. Distractor: Dave likes red. Distractor: Alice likes red. Distractor: Dave likes green. Distractor: Dave likes blue. Distractor: Carol likes blue. Distractor: Bob likes green. Distractor: Bob likes green. Distractor: Carol likes green. Dave likes red. Actually, Dave likes green. What color does Dave like?",green,green,1,1,1.0,1,1,0,0,91.88558700043359,0,0.0,,,,,,,,,101.1687372724436,2727.359375,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Distractor: Carol likes green. Distractor: Carol likes yellow. Distractor: Bob likes blue. Distractor: Dave likes blue. Distractor: Bob likes red. Distractor: Bob likes red. Distractor: Bob likes green. Distractor: Carol likes yellow. Distractor: Carol likes blue. Distractor: Bob likes green. Carol likes red. Actually, Carol likes green. Actually, Carol likes blue. What color does Carol like?",blue,Carol likes green and Carol likes blue.,0,0,0.0,7,1,1,1,269.31183700071415,0,0.0,,,,,,,,,101.1687372724436,2727.359375,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Distractor: Carol likes blue. Distractor: Alice likes blue. Distractor: Carol likes green. Distractor: Bob likes blue. Distractor: Carol likes green. Distractor: Bob likes red. Distractor: Alice likes green. Distractor: Alice likes blue. Distractor: Dave likes red. Distractor: Dave likes red. Dave likes red. Actually, Dave likes blue. What color does Dave like?",blue,Dave likes blue.,0,0,0.0,3,1,1,1,166.86678699988988,0,0.0,,,,,,,,,101.1687372724436,2727.359375,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Distractor: Bob likes red. Distractor: Bob likes green. Distractor: Bob likes blue. Distractor: Alice likes yellow. Distractor: Carol likes blue. Distractor: Bob likes yellow. Distractor: Carol likes green. Distractor: Alice likes yellow. Distractor: Bob likes yellow. Distractor: Bob likes blue. Dave likes red. Actually, Dave likes green. What color does Dave like?",green,green,1,1,1.0,1,1,0,0,91.83244700034265,0,0.0,,,,,,,,,101.1687372724436,2727.359375,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Distractor: Alice likes green. Distractor: Dave likes red. Distractor: Alice likes blue. Distractor: Alice likes yellow. Distractor: Carol likes red. Distractor: Carol likes blue. Distractor: Dave likes red. Distractor: Dave likes yellow. Distractor: Carol likes blue. Distractor: Dave likes blue. Alice likes green. What color does Alice like?,green,Alice likes green.,0,0,0.0,3,1,1,1,169.61248599909595,0,0.0,,,,,,,,,101.1687372724436,2727.359375,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Distractor: Alice likes blue. Distractor: Alice likes green. Distractor: Bob likes blue. Distractor: Alice likes red. Distractor: Dave likes green. Distractor: Carol likes blue. Distractor: Bob likes blue. Distractor: Bob likes red. Distractor: Alice likes blue. Distractor: Bob likes red. Alice likes yellow. Actually, Alice likes red. What color does Alice like?",red,red,1,1,1.0,1,1,0,0,91.81597699716804,0,0.0,,,,,,,,,101.1687372724436,2727.359375,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
