idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,success,steps_pred,steps_opt,suboptimality,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
10,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,"(4, 2) -> (4, 3) -> (3, 3) -> (3, 4) -> (4, 4) -> (4, 5) -> (3, 5) -> (3, 4) -> (2, 4) -> (1, 4)",,,,29,1,1,0,1792.3735990000296,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
11,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 0). After moves DRRUL where do you end?","[3, 0]","(2, 4)",,,,2,2,0,0,213.13314300005004,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
12,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 2) goal (4, 2). What is the shortest path length?",5,8,,,,1,1,0,0,91.7271079999864,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
13,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,"(4, 2) -> (3, 2) -> (2, 2) -> (2, 1) -> (2, 4) -> (1, 4)",,,,17,1,1,0,1093.3330189998287,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
14,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 1). After moves RDUDD where do you end?","[2, 3]","(3, 3)",,,,2,2,0,0,215.05129000001943,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
15,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 1) goal (1, 2). What is the shortest path length?",2,7,,,,1,1,0,0,92.16516900005445,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
16,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,"(1, 2) -> (2, 2) -> (2, 4) -> (3, 4) -> (3, 3) -> (4, 3)",,,,17,1,1,0,1095.100106000018,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
17,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 1). After moves DDLDU where do you end?","[3, 3]","(1, 3)",,,,2,2,0,0,213.70771399983823,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
18,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 2) goal (0, 0). What is the shortest path length?",6,10,,,,1,1,0,0,116.6373860000931,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
19,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,"(4, 2) -> (3, 2) -> (2, 2) -> (1, 2) -> (1, 4)",,,,14,1,1,0,926.4282070000718,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
20,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 1). After moves DDUDU where do you end?","[4, 2]","(1, 3)",,,,2,2,0,0,217.59023000004163,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
21,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 1) goal (2, 3). What is the shortest path length?",2,7,,,,1,1,0,0,91.01710499999172,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
22,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,"(4, 2) -> (5, 2) -> (3, 2) -> (3, 1) -> (3, 3) -> (4, 3) -> (4, 4) -> (1, 4)",,,,23,1,1,0,1464.0372769999885,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
23,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (3, 3). After moves LUURR where do you end?","[4, 1]","(1, 2)",,,,2,2,0,0,218.94924499997614,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
24,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 3) goal (0, 2). What is the shortest path length?",1,8,,,,1,1,0,0,91.93635900010122,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
25,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,"(4, 0) -> (4, 1) -> (4, 2) -> (4, 3) -> (4, 4) -> (4, 5) -> (3, 5) -> (3, 4) -> (3, 3) -> (3, 2) -> (3, 1)",,,,32,1,1,0,1966.7283100000077,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
26,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 3). After moves UDRLL where do you end?","[1, 3]","(1, 3)",,,,2,2,0,0,212.0118679999905,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
27,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 4) goal (3, 1). What is the shortest path length?",4,6,,,,1,1,0,0,91.85870900000737,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
28,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,"(4, 2) -> (4, 3) -> (4, 4) -> (4, 5) -> (3, 5) -> (2, 5) -> (1, 5) -> (1, 4)",,,,23,1,1,0,1438.3148760000495,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
29,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (3, 0). After moves DLULR where do you end?","[2, 0]","(3, 4)",,,,2,2,0,0,216.22490499999003,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
30,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 2) goal (4, 2). What is the shortest path length?",5,7,,,,1,1,0,0,90.77699500016934,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
31,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,"(1, 2) → (2, 2) → (2, 4) → (3, 4) → (3, 3) → (4, 3)",,,,17,1,1,0,1104.006310999921,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
32,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 0). After moves LDUDU where do you end?","[3, 0]","(1, 4)",,,,2,2,0,0,215.06966000015382,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
33,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 1) goal (1, 3). What is the shortest path length?",3,6,,,,1,1,0,0,90.14825200006271,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
34,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,"(4, 0) → (3, 0) → (2, 0) → (2, 1) → (1, 1) → (1, 2) → (1, 3) → (1, 4) → (1, 1) → (3, 1).",,,,29,1,1,1,1806.8987550000202,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
35,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 3). After moves UULLR where do you end?","[3, 1]","(1, 3)",,,,2,2,0,0,215.6962819999535,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
36,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 1) goal (0, 3). What is the shortest path length?",3,8,,,,1,1,0,0,91.3674670000546,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
37,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,"(1, 2) -> (1, 3) -> (1, 4) -> (2, 4) -> (3, 4) -> (3, 3) -> (4, 3)",,,,20,1,1,0,1260.1419009999972,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
38,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 0). After moves DDULR where do you end?","[2, 1]","(2, 1)",,,,2,2,0,0,215.90406299992537,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
39,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 0) goal (2, 1). What is the shortest path length?",3,6,,,,1,1,0,0,91.3358259999768,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
40,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,"(4, 0) -> (4, 1) -> (4, 2) -> (4, 3) -> (4, 4) -> (3, 4) -> (3, 3) -> (3, 2) -> (3, 1)",,,,26,1,1,0,1602.4191070000597,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
41,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 0). After moves LRDDR where do you end?","[2, 2]","(3, 4)",,,,2,2,0,0,213.72750499995163,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
42,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 3) goal (1, 3). What is the shortest path length?",1,8,,,,1,1,0,0,89.81417000018155,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
43,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,"(1, 2) -> (0, 2) -> (0, 4) -> (1, 4) -> (1, 3) -> (2, 3) -> (2, 4) -> (3, 4) -> (3, 3) -> (4, 3)",,,,29,1,1,0,1780.0606810001227,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
44,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 3). After moves UULLL where do you end?","[1, 1]","(1, 3)",,,,2,2,0,0,214.49175799989462,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
45,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (3, 0) goal (0, 1). What is the shortest path length?",4,8,,,,1,1,0,0,89.49536899990562,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
46,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,"(4, 0) -> (4, 1) -> (4, 2) -> (4, 3) -> (4, 4) -> (3, 4) -> (3, 3) -> (3, 2) -> (3, 1)",,,,26,1,1,0,1614.8706660001153,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
47,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 4). After moves LURDU where do you end?","[4, 3]","(1, 3)",,,,2,2,0,0,214.58854799993787,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
48,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 2) goal (3, 4). What is the shortest path length?",5,7,,,,1,1,0,0,89.83537099993555,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
49,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,"(1, 2) -> (0, 4) -> (2, 4) -> (3, 2) -> (4, 3)",,,,14,1,1,0,916.1455470000419,,,,,pre_replay,False,0.42873577998307155,1.0,50,50,50,50,0.10869140000977495,0.0,0,50,50,50,0.061762799978168914,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
