idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,success,steps_pred,steps_opt,suboptimality,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.episodic.accepts,gates.episodic.aggregated,gates.episodic.attempts,gates.episodic.blocked_new_edges,gates.episodic.inserted,gates.episodic.routed_to_episodic,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
10,Dave went to the Library. --- FLUSH --- Where did Dave go?,the Library,Library.,,,,1,2,0,1,103.93350699996518,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Bob went to the Park. --- FLUSH --- Where did Bob go?,the Park,Park,,,,1,2,0,0,79.76835600015875,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Dave went to the Park. --- FLUSH --- Where did Dave go?,the Park,The Park.,,,,2,2,0,1,130.3439010000602,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Bob went to the Cafe. --- FLUSH --- Where did Bob go?,the Cafe,Cafe,,,,1,2,0,0,104.56273100021463,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Alice went to the Cafe. --- FLUSH --- Where did Alice go?,the Cafe,Cafe,,,,1,2,0,0,102.87266099999215,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Dave went to the Cafe. --- FLUSH --- Where did Dave go?,the Cafe,Cafe,,,,1,2,0,0,106.87170300002435,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Alice went to the Library. --- FLUSH --- Where did Alice go?,the Library,The Library.,,,,2,2,0,1,127.9970890000186,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Bob went to the Cafe. --- FLUSH --- Where did Bob go?,the Cafe,Cafe,,,,1,2,0,0,105.01974299995709,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Carol went to the Library. --- FLUSH --- Where did Carol go?,the Library,The Library.,,,,2,2,0,1,129.4546569999966,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Dave went to the Park. --- FLUSH --- Where did Dave go?,the Park,Park,,,,1,2,0,0,80.34071799988851,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Alice went to the Park. --- FLUSH --- Where did Alice go?,the Park,The Park.,,,,2,2,0,1,132.28120200005833,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Dave went to the Library. --- FLUSH --- Where did Dave go?,the Library,Library.,,,,1,2,0,1,103.549816000168,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Alice went to the Park. --- FLUSH --- Where did Alice go?,the Park,The Park.,,,,2,2,0,1,132.20941100007622,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Bob went to the Library. --- FLUSH --- Where did Bob go?,the Library,Library,,,,1,2,0,0,80.18618799997057,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Bob went to the Cafe. --- FLUSH --- Where did Bob go?,the Cafe,Cafe,,,,1,2,0,0,105.75102699999661,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Dave went to the Mall. --- FLUSH --- Where did Dave go?,the Mall,Mall,,,,1,2,0,0,104.46024999987458,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Alice went to the Mall. --- FLUSH --- Where did Alice go?,the Mall,Mall,,,,1,2,0,0,104.02917800001887,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Carol went to the Park. --- FLUSH --- Where did Carol go?,the Park,The Park.,,,,2,2,0,1,129.45639600002323,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Carol went to the Cafe. --- FLUSH --- Where did Carol go?,the Cafe,Cafe,,,,1,2,0,0,103.52468500013856,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Bob went to the Cafe. --- FLUSH --- Where did Bob go?,the Cafe,Cafe,,,,1,2,0,0,108.8071439999112,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Bob went to the Park. --- FLUSH --- Where did Bob go?,the Park,The Park.,,,,2,2,0,1,135.33448899988798,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Alice went to the Library. --- FLUSH --- Where did Alice go?,the Library,Library.,,,,1,2,0,1,108.27235099986865,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Dave went to the Park. --- FLUSH --- Where did Dave go?,the Park,Park.,,,,1,2,0,1,106.44311100008963,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Alice went to the Library. --- FLUSH --- Where did Alice go?,the Library,Library.,,,,1,2,0,1,115.6305209999573,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Dave went to the Park. --- FLUSH --- Where did Dave go?,the Park,The Park.,,,,2,2,0,1,142.77968900000815,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Alice went to the Mall. --- FLUSH --- Where did Alice go?,the Mall,The Mall.,,,,2,2,0,1,131.25710600002094,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Carol went to the Library. --- FLUSH --- Where did Carol go?,the Library,Library.,,,,1,2,0,1,106.60846199994012,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Alice went to the Mall. --- FLUSH --- Where did Alice go?,the Mall,The Mall.,,,,2,2,0,1,138.86491700009174,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Carol went to the Mall. --- FLUSH --- Where did Carol go?,the Mall,Mall,,,,1,2,0,0,111.79190999996536,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Alice went to the Library. --- FLUSH --- Where did Alice go?,the Library,Library.,,,,1,2,0,1,107.68473799998901,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Carol went to the Park. --- FLUSH --- Where did Carol go?,the Park,The Park.,,,,2,2,0,1,133.02667600009954,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Bob went to the Library. --- FLUSH --- Where did Bob go?,the Library,Library,,,,1,2,0,0,79.26785199992992,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Bob went to the Mall. --- FLUSH --- Where did Bob go?,the Mall,Mall,,,,1,2,0,0,107.40653600009864,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Dave went to the Mall. --- FLUSH --- Where did Dave go?,the Mall,The Mall.,,,,2,2,0,1,133.03271599988875,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Carol went to the Library. --- FLUSH --- Where did Carol go?,the Library,Library.,,,,1,2,0,1,107.43957599993337,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Bob went to the Park. --- FLUSH --- Where did Bob go?,the Park,Park.,,,,1,2,0,1,106.90252299991698,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Dave went to the Library. --- FLUSH --- Where did Dave go?,the Library,The Library.,,,,2,2,0,1,131.01536499993927,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Dave went to the Library. --- FLUSH --- Where did Dave go?,the Library,The Library.,,,,2,2,0,1,133.97253099992668,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Dave went to the Park. --- FLUSH --- Where did Dave go?,the Park,The Park.,,,,2,2,0,1,136.15729200000715,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Alice went to the Cafe. --- FLUSH --- Where did Alice go?,the Cafe,Cafe,,,,1,2,0,0,106.46185099994909,,,,,pre_replay,False,0.5469687599952522,1.0,50,50,50,50,0.12139688001752802,0.0,0,50,50,50,0.06712774001698563,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
