idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,time_ms_per_100,rss_mb,flags,gating_enabled
10,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,DLLLD,1,1,1.0,1,1,0,0,0.006499999926745659,0.04744927272523372,633.703125,pre_replay,False
11,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 0). After moves DRRUL where do you end?","[3, 0]","[3, 0]",1,1,1.0,2,2,0,0,0.008159999651979888,0.04744927272523372,633.703125,pre_replay,False
12,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 2) goal (4, 2). What is the shortest path length?",5,5,1,1,1.0,1,1,0,0,0.006359999588312348,0.04744927272523372,633.703125,pre_replay,False
13,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,DLLLD,1,1,1.0,1,1,0,0,0.006350000148813706,0.04744927272523372,633.703125,pre_replay,False
14,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 1). After moves RDUDD where do you end?","[2, 3]","[2, 3]",1,1,1.0,2,2,0,0,0.007979999736562604,0.04744927272523372,633.703125,pre_replay,False
15,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 1) goal (1, 2). What is the shortest path length?",2,2,1,1,1.0,1,1,0,0,0.006389999725797679,0.04744927272523372,633.703125,pre_replay,False
16,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,RDRR,1,1,1.0,1,1,0,0,0.006499999926745659,0.04744927272523372,633.703125,pre_replay,False
17,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 1). After moves DDLDU where do you end?","[3, 3]","[3, 3]",1,1,1.0,2,2,0,0,0.008299999990413198,0.04744927272523372,633.703125,pre_replay,False
18,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 2) goal (0, 0). What is the shortest path length?",6,6,1,1,1.0,1,1,0,0,0.006439999651774997,0.04744927272523372,633.703125,pre_replay,False
19,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,DLLLD,1,1,1.0,1,1,0,0,0.00653000006423099,0.04744927272523372,633.703125,pre_replay,False
20,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 1). After moves DDUDU where do you end?","[4, 2]","[4, 2]",1,1,1.0,2,2,0,0,0.00835999981063651,0.04744927272523372,633.703125,pre_replay,False
21,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 1) goal (2, 3). What is the shortest path length?",2,2,1,1,1.0,1,1,0,0,0.006329999905574368,0.04744927272523372,633.703125,pre_replay,False
22,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,DLLLD,1,1,1.0,1,1,0,0,0.006270000085351057,0.04744927272523372,633.703125,pre_replay,False
23,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (3, 3). After moves LUURR where do you end?","[4, 1]","[4, 1]",1,1,1.0,2,2,0,0,0.01128999974753242,0.04744927272523372,633.703125,pre_replay,False
24,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 3) goal (0, 2). What is the shortest path length?",1,1,1,1,1.0,1,1,0,0,0.006740000117133604,0.04744927272523372,633.703125,pre_replay,False
25,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,LD,1,1,1.0,1,1,0,0,0.006570000095962314,0.04744927272523372,633.703125,pre_replay,False
26,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 3). After moves UDRLL where do you end?","[1, 3]","[1, 3]",1,1,1.0,2,2,0,0,0.008349999916390516,0.04744927272523372,633.703125,pre_replay,False
27,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 4) goal (3, 1). What is the shortest path length?",4,4,1,1,1.0,1,1,0,0,0.006479999683506321,0.04744927272523372,633.703125,pre_replay,False
28,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,DLLLD,1,1,1.0,1,1,0,0,0.00650000038149301,0.04744927272523372,633.703125,pre_replay,False
29,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (3, 0). After moves DLULR where do you end?","[2, 0]","[2, 0]",1,1,1.0,2,2,0,0,0.008071000138443196,0.04744927272523372,633.703125,pre_replay,False
30,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 2) goal (4, 2). What is the shortest path length?",5,5,1,1,1.0,1,1,0,0,0.0064299997575290035,0.04744927272523372,633.703125,pre_replay,False
31,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,RDRR,1,1,1.0,1,1,0,0,0.006570000095962314,0.04744927272523372,633.703125,pre_replay,False
32,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 0). After moves LDUDU where do you end?","[3, 0]","[3, 0]",1,1,1.0,2,2,0,0,0.008420000085607171,0.04744927272523372,633.703125,pre_replay,False
33,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 1) goal (1, 3). What is the shortest path length?",3,3,1,1,1.0,1,1,0,0,0.006610000127693638,0.04744927272523372,633.703125,pre_replay,False
34,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,LD,1,1,1.0,1,1,0,0,0.006560000201716321,0.04744927272523372,633.703125,pre_replay,False
35,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 3). After moves UULLR where do you end?","[3, 1]","[3, 1]",1,1,1.0,2,2,0,0,0.008710000201972434,0.04744927272523372,633.703125,pre_replay,False
36,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 1) goal (0, 3). What is the shortest path length?",3,3,1,1,1.0,1,1,0,0,0.006570000095962314,0.04744927272523372,633.703125,pre_replay,False
37,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,RDRR,1,1,1.0,1,1,0,0,0.006759999905625591,0.04744927272523372,633.703125,pre_replay,False
38,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 0). After moves DDULR where do you end?","[2, 1]","[2, 1]",1,1,1.0,2,2,0,0,0.008690000413480448,0.04744927272523372,633.703125,pre_replay,False
39,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 0) goal (2, 1). What is the shortest path length?",3,3,1,1,1.0,1,1,0,0,0.007859999641368631,0.04744927272523372,633.703125,pre_replay,False
40,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,LD,1,1,1.0,1,1,0,0,0.006289999873843044,0.04744927272523372,633.703125,pre_replay,False
41,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 0). After moves LRDDR where do you end?","[2, 2]","[2, 2]",1,1,1.0,2,2,0,0,0.01019000001178938,0.04744927272523372,633.703125,pre_replay,False
42,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 3) goal (1, 3). What is the shortest path length?",1,1,1,1,1.0,1,1,0,0,0.006469999789260328,0.04744927272523372,633.703125,pre_replay,False
43,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,RDRR,1,1,1.0,1,1,0,0,0.0063400002545677125,0.04744927272523372,633.703125,pre_replay,False
44,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 3). After moves UULLL where do you end?","[1, 1]","[1, 1]",1,1,1.0,2,2,0,0,0.0076199999057280365,0.04744927272523372,633.703125,pre_replay,False
45,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (3, 0) goal (0, 1). What is the shortest path length?",4,4,1,1,1.0,1,1,0,0,0.006329999905574368,0.04744927272523372,633.703125,pre_replay,False
46,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,LD,1,1,1.0,1,1,0,0,0.006189999567141058,0.04744927272523372,633.703125,pre_replay,False
47,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 4). After moves LURDU where do you end?","[4, 3]","[4, 3]",1,1,1.0,2,2,0,0,0.0076199999057280365,0.04744927272523372,633.703125,pre_replay,False
48,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 2) goal (3, 4). What is the shortest path length?",5,5,1,1,1.0,1,1,0,0,0.006190000021888409,0.04744927272523372,633.703125,pre_replay,False
49,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,RDRR,1,1,1.0,1,1,0,0,0.006279999979597051,0.04744927272523372,633.703125,pre_replay,False
