idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,memory_hit,retrieval_latency_ms,router_path,topk_keys,distance,justification,success,steps_pred,steps_opt,suboptimality,time_ms_per_100,rss_mb,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.batch_size,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits_at_k,retrieval.episodic.k,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.batch_size,retrieval.relational.hit_rate_at_k,retrieval.relational.hits_at_k,retrieval.relational.k,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.batch_size,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits_at_k,retrieval.spatial.k,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gating.episodic.accepted,gating.episodic.attempts,gating.episodic.skipped,gating.relational.accepted,gating.relational.attempts,gating.relational.skipped,gating.spatial.accepted,gating.spatial.attempts,gating.spatial.skipped
10,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (1, 2) goal (0, 1). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LU,URDRDLRLRDLLURRDDULRDRCUDDLCUDDLCRRDRCUDDLCRRDRCUDDLCRRDRCUDDL,0,0,0.0,1,1,0,0,942.2852619995865,0,0.11091099986515474,['spatial'],,,,False,54,2,27.0,1469.9093712975425,2307.828125,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.11465921999842976,1,0.0,0,16,50,800,800,0,0,0,0,0,0,2,50,48
11,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (1, 1) goal (0, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LD,RLRDDLLRDURDLR,0,0,0.0,1,1,0,0,237.20096200031549,0,0.10820099987540743,['spatial'],,,,False,14,2,7.0,1469.9093712975425,2307.828125,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.11465921999842976,1,0.0,0,16,50,800,800,0,0,0,0,0,0,2,50,48
12,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (1, 3) goal (2, 4). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RD,RLDRDLURURRDDULLRDURRLURDDRUULURDDURRDRCRRCRCCRRRCRCCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRRRCRCCRR,0,0,0.0,1,1,0,0,6468.251645000237,0,0.10232099975837627,['spatial'],,,,False,276,2,138.0,1469.9093712975425,2307.828125,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.11465921999842976,1,0.0,0,16,50,800,800,0,0,0,0,0,0,2,50,48
13,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (2, 0) goal (4, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRDD,RLURDLRDDLUURRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRCUULRDRC,0,0,0.0,1,1,0,0,6405.432505000135,0,0.10390000034021796,['spatial'],,,,False,388,4,97.0,1469.9093712975425,2307.828125,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.11465921999842976,1,0.0,0,16,50,800,800,0,0,0,0,0,0,2,50,48
14,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (1, 0) goal (5, 3). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRRRDDD,UDRLDRULURDDLUURRDRLRDDRUUULLDD,0,0,0.0,1,1,0,0,438.59376299997166,0,0.10339099981138133,['spatial'],,,,False,31,7,4.428571428571429,1469.9093712975425,2307.828125,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.11465921999842976,1,0.0,0,16,50,800,800,0,0,0,0,0,0,2,50,48
15,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (1, 1) goal (0, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LD,UDRLRDURULRUDDLUURRDDLLRDRLDRDRLRUURUURURUDLURRDDLLRRDDRDLRLRUURUURURUDLURRDDLLRRDDRDLRLRUURUURURUDLURRDDLLRRDDRDLRLRUURUURURUDLURRDDLLRRDDRDLRLRUURUURURUDLURRDDLLRRDDRDLRLRUURUURURUDLURRDDLLRRDDRDLRLRUURUURURUDLURRDDLLRRDDRDLRLRUURUURURUDLURRDDLLRRDDRDLRLRUURUURURUDLURRDDLLRRDDRDLRLRUURUURURUDLURRDDLLRRDDRDLRLRUURUURURUDLURRDDLLRRDDRDLRLRUURUURURUDLURRDDLLRRDDRDLRLRUURUURURUDLURRDDLLRRDDRDLRLRUURUURURUDLURRDDLLRRDDRDLRLRUURUURURUDLURRDDLLRRDDRDLRLRUURUURURUDLURRDDLLRRDDRDLRLRUURUURURUDLURRDDLLRRDDRDLRLRUUR,0,0,0.0,1,1,0,0,6432.717004999631,0,0.10315000008631614,['spatial'],,,,False,512,2,256.0,1469.9093712975425,2307.828125,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.11465921999842976,1,0.0,0,16,50,800,800,0,0,0,0,0,0,2,50,48
16,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (3, 0) goal (1, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LLDD,URUULRDLLRDRLDRURRDDULLRURURDDRUDDLURRDDLUULURRDLLRRDRLRURRDDLUULURRDLLRRDRLRURRDDLUULURRDLLRRDRLRURRDDLUULURRDLLRRDRLRURRDDLUULURRDLLRRDRLRURRDDLUULURRDLLRRDRLRURRDDLUULURRDLLRRDRLRURRDDLUULURRDLLRRDRLRURRDDLUULURRDLLRRDRLRURRDDLUULURRDLLRRDRLRURRDDLUULURRDLLRRDRLRURRDDLUULURRDLLRRDRLRURRDDLUULURRDLLRRDRLRURRDDLUULURRDLLRRDRLRURRDDLUULURRDLLRRDRLRURRDDLUULURRDLLRRDRLRURRDDLUULURRDLLRRDRLRURRDDLUULURRDLLRRDRLRURRDDLUULURRDLLRRDRLRURRDDLUULURRDLLRRDRLRURRDDLUULURRDLLRRDRLRURRDDLUULURRDLLRR,0,0,0.0,1,1,0,0,6463.650551999763,0,0.1056199998856755,['spatial'],,,,False,493,4,123.25,1469.9093712975425,2307.828125,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.11465921999842976,1,0.0,0,16,50,800,800,0,0,0,0,0,0,2,50,48
17,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (2, 0) goal (4, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRDD,RLRDLLURDDULLDRDRCUULURCDRUULURC,0,0,0.0,1,1,0,0,487.57624200015925,0,0.1144600000770879,['spatial'],,,,False,29,4,7.25,1469.9093712975425,2307.828125,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.11465921999842976,1,0.0,0,16,50,800,800,0,0,0,0,0,0,2,50,48
18,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (5, 1) goal (1, 1). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LLLL,URDLLDRRDULLRLRDDULRUDDLUDDRCRRCRRDCRCRCRRCRRUCUURRCRRCRRCRRRCRCRRCRRCRRUCUURRCRRCRRCRRRCRCRRCRRCRRUCUURRCRRCRRCRRRCRCRRCRRCRRUCUURRCRRCRRCRRRCRCRRCRRCRRUCUURRCRRCRRCRRRCRCRRCRRCRRUCUURRCRRCRRCRRRCRCRRCRRCRRUCUURRCRRCRRCRRRCRCRRCRRCRRUCUURRCRRCRRCRRRCRCRRCRRCRRUCUURRCRRCRRCRRRCRCRRCRRCRRUCUURRCRRCRRCRRRCRCRRCRRCRRUCUURRCRRCRRCRRRCRCRRCRRCRRUCUURRCRRCRRCRRRCRCRRCRRCRRUCUURRCRRCRRCRRRCRCRRCRRCRRUCUURRCRRCRRCRRRCRCRRCRRCRRUCUURRCRRCRRCRRRC,0,0,0.0,1,1,0,0,6420.785202999923,0,0.10605999977997271,['spatial'],,,,False,317,4,79.25,1469.9093712975425,2307.828125,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.11465921999842976,1,0.0,0,16,50,800,800,0,0,0,0,0,0,2,50,48
19,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (1, 1) goal (0, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LD,RLRDLLURDRDLLDRDRLRDRCUULURUCRUCUDDRCRDCRUDDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCRCDRLRDRCR,0,0,0.0,1,1,0,0,6448.202085000048,0,0.10382099981143256,['spatial'],,,,False,363,2,181.5,1469.9093712975425,2307.828125,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.11465921999842976,1,0.0,0,16,50,800,800,0,0,0,0,0,0,2,50,48
20,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (2, 3) goal (4, 1). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRUU,RDULDRDRLURDDRUDDLRCUDDRCUDRLRCRURRDDRCRURRRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDDRCRURRDD,0,0,0.0,1,1,0,0,6431.799817999945,0,0.10453000004417845,['spatial'],,,,False,448,4,112.0,1469.9093712975425,2307.828125,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.11465921999842976,1,0.0,0,16,50,800,800,0,0,0,0,0,0,2,50,48
21,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (2, 0) goal (4, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRDD,RLRDLLURDDULLDRDRCUURRDDRCUURRDRCUURRDDRCUURRDRCUURRDD,0,0,0.0,1,1,0,0,752.2382070001186,0,0.10453999993842444,['spatial'],,,,False,49,4,12.25,1469.9093712975425,2307.828125,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.11465921999842976,1,0.0,0,16,50,800,800,0,0,0,0,0,0,2,50,48
22,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (3, 1) goal (5, 3). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRDD,URDLLDRRLRDULLRRRDDLLRUULURDDUUUDDDDRRCRCCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCRCCRCR,0,0,0.0,1,1,0,0,6395.249766000234,0,0.10259100008624955,['spatial'],,,,False,197,4,49.25,1469.9093712975425,2307.828125,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.11465921999842976,1,0.0,0,16,50,800,800,0,0,0,0,0,0,2,50,48
23,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (2, 0) goal (4, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRDD,URDLLRUDDLUURRDLLRDRCUDDLUURRDLLRDRC,0,0,0.0,1,1,0,0,510.94619100013006,0,0.11054100014007417,['spatial'],,,,False,34,4,8.5,1469.9093712975425,2307.828125,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.11465921999842976,1,0.0,0,16,50,800,800,0,0,0,0,0,0,2,50,48
