idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,success,steps_pred,steps_opt,suboptimality,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.episodic.accepts,gates.episodic.aggregated,gates.episodic.attempts,gates.episodic.blocked_new_edges,gates.episodic.inserted,gates.episodic.routed_to_episodic,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
14,Dave saw at the Mall on Wednesday. Who was at the Mall?,Dave,Dave.,,,,1,1,0,1,104.35985799995251,,,,,pre_replay,False,0.7212834400070278,1.0,50,50,50,50,0.12237123998602328,0.0,0,50,50,50,0.13586008000402217,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Dave helped at the Park on Thursday. Where was Dave?,the Park,Park.,,,,1,2,0,1,101.45290000014029,,,,,pre_replay,False,0.7212834400070278,1.0,50,50,50,50,0.12237123998602328,0.0,0,50,50,50,0.13586008000402217,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Dave found at the Mall on Tuesday. Where was Dave?,the Mall,Mall,,,,1,2,0,0,102.56534699988151,,,,,pre_replay,False,0.7212834400070278,1.0,50,50,50,50,0.12237123998602328,0.0,0,50,50,50,0.13586008000402217,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Alice found at the Cafe on Wednesday. Who was at the Cafe?,Alice,Alice.,,,,1,1,0,1,103.28230100003566,,,,,pre_replay,False,0.7212834400070278,1.0,50,50,50,50,0.12237123998602328,0.0,0,50,50,50,0.13586008000402217,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Dave saw at the Cafe on Thursday. What did Dave do?,saw,saw at the Cafe on Thursday.,,,,6,1,1,1,255.1641390000441,,,,,pre_replay,False,0.7212834400070278,1.0,50,50,50,50,0.12237123998602328,0.0,0,50,50,50,0.13586008000402217,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Bob helped at the Cafe on Thursday. What did Bob do?,helped,Helped at the Cafe.,,,,4,1,1,1,206.07919899998706,,,,,pre_replay,False,0.7212834400070278,1.0,50,50,50,50,0.12237123998602328,0.0,0,50,50,50,0.13586008000402217,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Carol met at the Library on Monday. When was Carol at the Library?,Monday,Monday.,,,,1,1,0,1,104.19472700004917,,,,,pre_replay,False,0.7212834400070278,1.0,50,50,50,50,0.12237123998602328,0.0,0,50,50,50,0.13586008000402217,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Dave met at the Mall on Thursday. Who was at the Mall?,Dave,Dave.,,,,1,1,0,1,103.05537899989758,,,,,pre_replay,False,0.7212834400070278,1.0,50,50,50,50,0.12237123998602328,0.0,0,50,50,50,0.13586008000402217,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Bob saw at the Cafe on Thursday. When was Bob at the Cafe?,Thursday,Thursday,,,,1,1,0,0,78.47708899998906,,,,,pre_replay,False,0.7212834400070278,1.0,50,50,50,50,0.12237123998602328,0.0,0,50,50,50,0.13586008000402217,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Carol helped at the Cafe on Thursday. Where was Carol?,the Cafe,Cafe,,,,1,2,0,0,103.2823709999775,,,,,pre_replay,False,0.7212834400070278,1.0,50,50,50,50,0.12237123998602328,0.0,0,50,50,50,0.13586008000402217,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Bob met at the Cafe on Wednesday. What did Bob do?,met,met at the Cafe on Wednesday.,,,,6,1,1,1,231.4825139999357,,,,,pre_replay,False,0.7212834400070278,1.0,50,50,50,50,0.12237123998602328,0.0,0,50,50,50,0.13586008000402217,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Alice saw at the Mall on Tuesday. Who was at the Mall?,Alice,Alice.,,,,1,1,0,1,103.7511940000968,,,,,pre_replay,False,0.7212834400070278,1.0,50,50,50,50,0.12237123998602328,0.0,0,50,50,50,0.13586008000402217,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Dave helped at the Mall on Thursday. What did Dave do?,helped,Helped at the Mall.,,,,4,1,1,1,200.62704400015718,,,,,pre_replay,False,0.7212834400070278,1.0,50,50,50,50,0.12237123998602328,0.0,0,50,50,50,0.13586008000402217,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Bob helped at the Park on Thursday. Who was at the Park?,Bob,Bob was at the Park.,,,,5,1,1,1,207.5342670000282,,,,,pre_replay,False,0.7212834400070278,1.0,50,50,50,50,0.12237123998602328,0.0,0,50,50,50,0.13586008000402217,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Bob met at the Cafe on Thursday. Where was Bob?,the Cafe,Cafe,,,,1,2,0,0,102.90988799988554,,,,,pre_replay,False,0.7212834400070278,1.0,50,50,50,50,0.12237123998602328,0.0,0,50,50,50,0.13586008000402217,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Bob met at the Mall on Wednesday. When was Bob at the Mall?,Wednesday,Wednesday,,,,1,1,0,0,78.36341899997024,,,,,pre_replay,False,0.7212834400070278,1.0,50,50,50,50,0.12237123998602328,0.0,0,50,50,50,0.13586008000402217,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Carol met at the Cafe on Monday. Who was at the Cafe?,Carol,Carol was at the Cafe.,,,,5,1,1,1,207.88881900011802,,,,,pre_replay,False,0.7212834400070278,1.0,50,50,50,50,0.12237123998602328,0.0,0,50,50,50,0.13586008000402217,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Dave found at the Mall on Thursday. What did Dave do?,found,Found at the Mall on Thursday.,,,,6,1,1,1,231.6001529998175,,,,,pre_replay,False,0.7212834400070278,1.0,50,50,50,50,0.12237123998602328,0.0,0,50,50,50,0.13586008000402217,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Bob saw at the Cafe on Thursday. What did Bob do?,saw,saw at the Cafe on Thursday.,,,,6,1,1,1,257.54024100001516,,,,,pre_replay,False,0.7212834400070278,1.0,50,50,50,50,0.12237123998602328,0.0,0,50,50,50,0.13586008000402217,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Bob found at the Library on Monday. What did Bob do?,found,Found at the Library on Monday.,,,,6,1,1,1,231.14166000004843,,,,,pre_replay,False,0.7212834400070278,1.0,50,50,50,50,0.12237123998602328,0.0,0,50,50,50,0.13586008000402217,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Dave helped at the Cafe on Wednesday. Where was Dave?,the Cafe,Cafe,,,,1,2,0,0,102.0239730000867,,,,,pre_replay,False,0.7212834400070278,1.0,50,50,50,50,0.12237123998602328,0.0,0,50,50,50,0.13586008000402217,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Dave helped at the Park on Monday. Where was Dave?,the Park,Park,,,,1,2,0,0,77.48914200010404,,,,,pre_replay,False,0.7212834400070278,1.0,50,50,50,50,0.12237123998602328,0.0,0,50,50,50,0.13586008000402217,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Bob met at the Cafe on Monday. When was Bob at the Cafe?,Monday,Monday.,,,,1,1,0,1,102.99871799998073,,,,,pre_replay,False,0.7212834400070278,1.0,50,50,50,50,0.12237123998602328,0.0,0,50,50,50,0.13586008000402217,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Alice found at the Cafe on Monday. When was Alice at the Cafe?,Monday,Monday.,,,,1,1,0,1,102.35401499994623,,,,,pre_replay,False,0.7212834400070278,1.0,50,50,50,50,0.12237123998602328,0.0,0,50,50,50,0.13586008000402217,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Carol found at the Library on Monday. When was Carol at the Library?,Monday,Monday.,,,,1,1,0,1,104.19393600000149,,,,,pre_replay,False,0.7212834400070278,1.0,50,50,50,50,0.12237123998602328,0.0,0,50,50,50,0.13586008000402217,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Carol helped at the Cafe on Tuesday. What did Carol do?,helped,helped at the Cafe,,,,4,1,1,0,179.0134109999144,,,,,pre_replay,False,0.7212834400070278,1.0,50,50,50,50,0.12237123998602328,0.0,0,50,50,50,0.13586008000402217,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Dave saw at the Library on Tuesday. Where was Dave?,the Library,Library,,,,1,2,0,0,76.87462800004141,,,,,pre_replay,False,0.7212834400070278,1.0,50,50,50,50,0.12237123998602328,0.0,0,50,50,50,0.13586008000402217,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Carol saw at the Library on Thursday. Where was Carol?,the Library,Library,,,,1,2,0,0,77.96586600011324,,,,,pre_replay,False,0.7212834400070278,1.0,50,50,50,50,0.12237123998602328,0.0,0,50,50,50,0.13586008000402217,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Carol found at the Park on Tuesday. Who was at the Park?,Carol,Carol.,,,,1,1,0,1,110.82582500011995,,,,,pre_replay,False,0.7212834400070278,1.0,50,50,50,50,0.12237123998602328,0.0,0,50,50,50,0.13586008000402217,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Bob saw at the Library on Monday. Who was at the Library?,Bob,Bob.,,,,1,1,0,1,106.4789289998771,,,,,pre_replay,False,0.7212834400070278,1.0,50,50,50,50,0.12237123998602328,0.0,0,50,50,50,0.13586008000402217,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Alice helped at the Library on Monday. When was Alice at the Library?,Monday,Monday.,,,,1,1,0,1,103.85038300000815,,,,,pre_replay,False,0.7212834400070278,1.0,50,50,50,50,0.12237123998602328,0.0,0,50,50,50,0.13586008000402217,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Dave found at the Cafe on Tuesday. What did Dave do?,found,Found at the Cafe on Tuesday.,,,,6,1,1,1,239.4422800000484,,,,,pre_replay,False,0.7212834400070278,1.0,50,50,50,50,0.12237123998602328,0.0,0,50,50,50,0.13586008000402217,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Bob met at the Library on Monday. Where was Bob?,the Library,Library,,,,1,2,0,0,77.668612999787,,,,,pre_replay,False,0.7212834400070278,1.0,50,50,50,50,0.12237123998602328,0.0,0,50,50,50,0.13586008000402217,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Carol met at the Park on Thursday. Where was Carol?,the Park,Park,,,,1,2,0,0,79.21922200011977,,,,,pre_replay,False,0.7212834400070278,1.0,50,50,50,50,0.12237123998602328,0.0,0,50,50,50,0.13586008000402217,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Carol helped at the Cafe on Wednesday. Who was at the Cafe?,Carol,Carol.,,,,1,1,0,1,104.53008699983002,,,,,pre_replay,False,0.7212834400070278,1.0,50,50,50,50,0.12237123998602328,0.0,0,50,50,50,0.13586008000402217,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Dave helped at the Library on Thursday. Who was at the Library?,Dave,Dave.,,,,1,1,0,1,103.23933900008342,,,,,pre_replay,False,0.7212834400070278,1.0,50,50,50,50,0.12237123998602328,0.0,0,50,50,50,0.13586008000402217,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
