idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,success,steps_pred,steps_opt,suboptimality,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.episodic.accepts,gates.episodic.aggregated,gates.episodic.attempts,gates.episodic.blocked_new_edges,gates.episodic.inserted,gates.episodic.routed_to_episodic,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
10,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,"(4, 2) → (3, 2) → (2, 2) → (1, 2) → (1, 4)",,,,14,1,1,0,963.2321059998503,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 0). After moves DRRUL where do you end?","[3, 0]","(1, 4)",,,,2,2,0,0,224.94038600007116,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 2) goal (4, 2). What is the shortest path length?",5,8,,,,1,1,0,0,93.4703929999614,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,"(4, 2) → (5, 2) → (4, 3) → (3, 3) → (2, 3) → (2, 2) → (1, 2) → (1, 4)",,,,23,1,1,0,1532.2266779999154,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 1). After moves RDUDD where do you end?","[2, 3]","(3, 3)",,,,2,2,0,0,227.64211999992767,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 1) goal (1, 2). What is the shortest path length?",2,6,,,,1,1,0,0,93.93487600004846,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,"(1, 2) → (1, 3) → (2, 3) → (3, 3) → (4, 3)",,,,14,1,1,0,957.4416399998427,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 1). After moves DDLDU where do you end?","[3, 3]","(3, 3)",,,,2,2,0,0,228.42440499994154,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 2) goal (0, 0). What is the shortest path length?",6,11,,,,1,1,0,0,120.35240399995928,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,"(4, 2) → (4, 3) → (4, 4) → (4, 5) → (3, 5) → (2, 5) → (2, 4) → (1, 4)",,,,23,1,1,0,1529.7170339999866,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 1). After moves DDUDU where do you end?","[4, 2]","(3, 1)",,,,2,2,0,0,228.24458200011577,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 1) goal (2, 3). What is the shortest path length?",2,7,,,,1,1,0,0,93.00159800000074,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,"(4, 2) → (3, 2) → (2, 2) → (1, 2) → (1, 4)",,,,14,1,1,0,964.2742709997947,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (3, 3). After moves LUURR where do you end?","[4, 1]","(1, 2)",,,,2,2,0,0,230.01568099994074,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 3) goal (0, 2). What is the shortest path length?",1,6,,,,1,1,0,0,93.76754300001267,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,"(4, 0) → (4, 1) → (4, 2) → (4, 3) → (4, 4) → (3, 4) → (3, 3) → (3, 2) → (3, 1)",,,,26,1,1,0,1716.4365670000734,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 3). After moves UDRLL where do you end?","[1, 3]","(1, 2)",,,,2,2,0,0,231.94535100014946,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 4) goal (3, 1). What is the shortest path length?",4,6,,,,1,1,0,0,93.72588200017162,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,"(4, 2) → (4, 1) → (4, 0) → (3, 0) → (2, 0) → (1, 0) → (1, 1) → (1, 2) → (1, 4)",,,,26,1,1,0,1710.220457999867,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (3, 0). After moves DLULR where do you end?","[2, 0]","(3, 1)",,,,2,2,0,0,225.41700999977365,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 2) goal (4, 2). What is the shortest path length?",5,8,,,,1,1,0,0,92.55370400001084,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,"(1, 2) -> (2, 2) -> (3, 2) -> (3, 3) -> (4, 3)",,,,14,1,1,0,964.629604000038,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 0). After moves LDUDU where do you end?","[3, 0]","(1, 4)",,,,2,2,0,0,228.05412499997146,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 1) goal (1, 3). What is the shortest path length?",3,8,,,,1,1,0,0,95.47441099994103,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,"(4, 0) -> (4, 1) -> (4, 2) -> (4, 3) -> (4, 4) -> (3, 4) -> (3, 3) -> (3, 2) -> (3, 1)",,,,26,1,1,0,1697.5542919999498,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 3). After moves UULLR where do you end?","[3, 1]","(1, 3)",,,,2,2,0,0,226.43585300011182,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 1) goal (0, 3). What is the shortest path length?",3,8,,,,1,1,0,0,94.12104200009708,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,"(1, 2) -> (0, 4) -> (1, 4) -> (2, 4) -> (3, 4) -> (3, 3) -> (4, 3)",,,,20,1,1,0,1327.8127920000315,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 0). After moves DDULR where do you end?","[2, 1]","(1, 3)",,,,2,2,0,0,224.75781299999653,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 0) goal (2, 1). What is the shortest path length?",3,6,,,,1,1,0,0,93.98274099999071,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,"(4, 0) -> (4, 1) -> (4, 2) -> (4, 3) -> (4, 4) -> (3, 4) -> (3, 3) -> (3, 2) -> (3, 1)",,,,26,1,1,0,1720.1101240000298,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 0). After moves LRDDR where do you end?","[2, 2]","(1, 4)",,,,2,2,0,0,229.2661680000947,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 3) goal (1, 3). What is the shortest path length?",1,8,,,,1,1,0,0,93.88424000007944,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,"(1, 2) -> (2, 2) -> (3, 2) -> (3, 3) -> (4, 3)",,,,14,1,1,0,966.0125180000705,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 3). After moves UULLL where do you end?","[1, 1]","(1, 3)",,,,2,2,0,0,224.58288799998627,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (3, 0) goal (0, 1). What is the shortest path length?",4,8,,,,1,1,0,0,94.52622300000257,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,"(4, 0) → (3, 1) via (3, 2).",,,,8,1,1,1,600.1606959998753,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 4). After moves LURDU where do you end?","[4, 3]","(1, 4)",,,,2,2,0,0,224.26689500002794,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 2) goal (3, 4). What is the shortest path length?",5,7,,,,1,1,0,0,94.01393999996799,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,"(1, 2) → (1, 3) → (1, 4) → (2, 4) → (3, 4) → (3, 3) → (3, 2) → (4, 2) → (4, 3)",,,,26,1,1,0,1707.8642659998877,,,,,pre_replay,False,0.47839290001775225,1.0,50,50,50,50,0.11168519999046111,0.0,0,50,50,50,0.06475115998000547,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
