idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,success,steps_pred,steps_opt,suboptimality,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
10,Carol met at the Library on Thursday. Where was Carol?,the Library,Library,,,,1,2,0,0,75.79561599982299,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
11,Alice found at the Park on Tuesday. Who was at the Park?,Alice,Alice was at the Park.,,,,5,1,1,1,200.72101400000975,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
12,Alice saw at the Park on Wednesday. What did Alice do?,saw,saw at the Park,,,,4,1,1,0,176.35088799988807,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
13,Dave helped at the Library on Tuesday. Where was Dave?,the Library,Library,,,,1,2,0,0,76.12914800006365,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
14,Dave saw at the Mall on Wednesday. Who was at the Mall?,Dave,Dave.,,,,1,1,0,1,101.51201600001514,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
15,Dave helped at the Park on Thursday. Where was Dave?,the Park,Park,,,,1,2,0,0,75.283933000037,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
16,Dave found at the Mall on Tuesday. Where was Dave?,the Mall,Mall,,,,1,2,0,0,101.48437700013346,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
17,Alice found at the Cafe on Wednesday. Who was at the Cafe?,Alice,Alice,,,,1,1,0,0,76.3497880000159,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
18,Dave saw at the Cafe on Thursday. What did Dave do?,saw,saw at the Cafe on Thursday.,,,,6,1,1,1,250.39283799992518,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
19,Bob helped at the Cafe on Thursday. What did Bob do?,helped,Helped at the Cafe.,,,,4,1,1,1,200.9027540000261,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
20,Carol met at the Library on Monday. When was Carol at the Library?,Monday,Monday.,,,,1,1,0,1,100.94556400008514,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
21,Dave met at the Mall on Thursday. Who was at the Mall?,Dave,Dave.,,,,1,1,0,1,100.30604200005655,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
22,Bob saw at the Cafe on Thursday. When was Bob at the Cafe?,Thursday,Thursday,,,,1,1,0,0,75.28542399995786,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
23,Carol helped at the Cafe on Thursday. Where was Carol?,the Cafe,Cafe,,,,1,2,0,0,99.87757999988389,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
24,Bob met at the Cafe on Wednesday. What did Bob do?,met,met at the Cafe on Wednesday.,,,,6,1,1,1,224.84981800016612,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
25,Alice saw at the Mall on Tuesday. Who was at the Mall?,Alice,Alice was at the Mall.,,,,5,1,1,1,202.8203920001488,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
26,Dave helped at the Mall on Thursday. What did Dave do?,helped,Helped at the Mall.,,,,4,1,1,1,202.3981110000932,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
27,Bob helped at the Park on Thursday. Who was at the Park?,Bob,Bob was at the Park.,,,,5,1,1,1,201.96729799999957,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
28,Bob met at the Cafe on Thursday. Where was Bob?,the Cafe,Cafe,,,,1,2,0,0,100.70776400016257,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
29,Bob met at the Mall on Wednesday. When was Bob at the Mall?,Wednesday,Wednesday.,,,,1,1,0,1,101.16023500017945,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
30,Carol met at the Cafe on Monday. Who was at the Cafe?,Carol,Carol.,,,,1,1,0,1,100.52169300001879,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
31,Dave found at the Mall on Thursday. What did Dave do?,found,found at the Mall,,,,4,1,1,0,151.51920199991764,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
32,Bob saw at the Cafe on Thursday. What did Bob do?,saw,saw at the Cafe on Thursday.,,,,6,1,1,1,254.25761200017405,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
33,Bob found at the Library on Monday. What did Bob do?,found,Found at the Library on Monday.,,,,6,1,1,1,226.21068399985234,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
34,Dave helped at the Cafe on Wednesday. Where was Dave?,the Cafe,Cafe,,,,1,2,0,0,100.98950399992646,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
35,Dave helped at the Park on Monday. Where was Dave?,the Park,Park,,,,1,2,0,0,78.7522269999954,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
36,Bob met at the Cafe on Monday. When was Bob at the Cafe?,Monday,Monday,,,,1,1,0,0,78.34028600018428,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
37,Alice found at the Cafe on Monday. When was Alice at the Cafe?,Monday,Monday.,,,,1,1,0,1,101.52711599994291,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
38,Carol found at the Library on Monday. When was Carol at the Library?,Monday,Monday.,,,,1,1,0,1,100.58955300019079,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
39,Carol helped at the Cafe on Tuesday. What did Carol do?,helped,helped at the Cafe.,,,,4,1,1,1,201.598598000146,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
40,Dave saw at the Library on Tuesday. Where was Dave?,the Library,Library,,,,1,2,0,0,75.1470939999308,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
41,Carol saw at the Library on Thursday. Where was Carol?,the Library,Library,,,,1,2,0,0,77.17965100005131,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
42,Carol found at the Park on Tuesday. Who was at the Park?,Carol,Carol.,,,,1,1,0,1,102.57172100000389,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
43,Bob saw at the Library on Monday. Who was at the Library?,Bob,Bob was at the Library on Monday.,,,,7,1,1,1,250.35271699994155,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
44,Alice helped at the Library on Monday. When was Alice at the Library?,Monday,Monday.,,,,1,1,0,1,100.47268300013457,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
45,Dave found at the Cafe on Tuesday. What did Dave do?,found,Found at the Cafe on Tuesday.,,,,6,1,1,1,226.5894549998393,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
46,Bob met at the Library on Monday. Where was Bob?,the Library,Library,,,,1,2,0,0,75.30795399998169,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
47,Carol met at the Park on Thursday. Where was Carol?,the Park,Park,,,,1,2,0,0,76.13538800001152,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
48,Carol helped at the Cafe on Wednesday. Who was at the Cafe?,Carol,Carol.,,,,1,1,0,1,102.67078000015317,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
49,Dave helped at the Library on Thursday. Who was at the Library?,Dave,Dave was at the Library.,,,,5,1,1,1,201.57098699996823,,,,,pre_replay,False,0.4685272600136159,1.0,50,50,50,50,0.11724484000296798,0.0,0,50,50,50,0.06219552003130957,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
