idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,success,steps_pred,steps_opt,suboptimality,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.episodic.accepts,gates.episodic.aggregated,gates.episodic.attempts,gates.episodic.blocked_new_edges,gates.episodic.inserted,gates.episodic.routed_to_episodic,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
21,Bob bought a apple at StoreA. StoreA is in Berlin. In which city did Bob buy the apple?,Berlin,Berlin.,,,,1,1,0,1,105.29918900010671,,,,,pre_replay,False,0.5150693600035083,1.0,50,50,50,50,0.11166877999585267,0.0,0,50,50,50,0.06475810001120408,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Dave bought a coin at StoreC. StoreC is in Rome. In which city did Dave buy the coin?,Rome,Rome,,,,1,1,0,0,104.5349940000051,,,,,pre_replay,False,0.5150693600035083,1.0,50,50,50,50,0.11166877999585267,0.0,0,50,50,50,0.06475810001120408,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Bob bought a apple at StoreC. StoreC is in Rome. In which city did Bob buy the apple?,Rome,Rome.,,,,1,1,0,1,132.69016899994313,,,,,pre_replay,False,0.5150693600035083,1.0,50,50,50,50,0.11166877999585267,0.0,0,50,50,50,0.06475810001120408,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Dave bought a apple at StoreC. StoreC is in Berlin. In which city did Dave buy the apple?,Berlin,Berlin.,,,,1,1,0,1,106.84950799986837,,,,,pre_replay,False,0.5150693600035083,1.0,50,50,50,50,0.11166877999585267,0.0,0,50,50,50,0.06475810001120408,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Bob bought a coin at StoreC. StoreC is in Rome. In which city did Bob buy the coin?,Rome,Rome.,,,,1,1,0,1,131.3948120000532,,,,,pre_replay,False,0.5150693600035083,1.0,50,50,50,50,0.11166877999585267,0.0,0,50,50,50,0.06475810001120408,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Alice bought a book at StoreC. StoreC is in London. In which city did Alice buy the book?,London,London.,,,,1,1,0,1,105.31111800014514,,,,,pre_replay,False,0.5150693600035083,1.0,50,50,50,50,0.11166877999585267,0.0,0,50,50,50,0.06475810001120408,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Dave bought a ball at StoreC. StoreC is in Rome. In which city did Dave buy the ball?,Rome,Rome,,,,1,1,0,0,105.8847419999438,,,,,pre_replay,False,0.5150693600035083,1.0,50,50,50,50,0.11166877999585267,0.0,0,50,50,50,0.06475810001120408,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Dave bought a ball at StoreA. StoreA is in Rome. In which city did Dave buy the ball?,Rome,Rome.,,,,1,1,0,1,132.59833799997978,,,,,pre_replay,False,0.5150693600035083,1.0,50,50,50,50,0.11166877999585267,0.0,0,50,50,50,0.06475810001120408,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Dave bought a coin at StoreC. StoreC is in Berlin. In which city did Dave buy the coin?,Berlin,Berlin,,,,1,1,0,0,79.25978599996597,,,,,pre_replay,False,0.5150693600035083,1.0,50,50,50,50,0.11166877999585267,0.0,0,50,50,50,0.06475810001120408,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Bob bought a ball at StoreC. StoreC is in London. In which city did Bob buy the ball?,London,London.,,,,1,1,0,1,105.18798699990839,,,,,pre_replay,False,0.5150693600035083,1.0,50,50,50,50,0.11166877999585267,0.0,0,50,50,50,0.06475810001120408,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Dave bought a book at StoreB. StoreB is in Paris. In which city did Dave buy the book?,Paris,Paris,,,,1,1,0,0,80.47885300015878,,,,,pre_replay,False,0.5150693600035083,1.0,50,50,50,50,0.11166877999585267,0.0,0,50,50,50,0.06475810001120408,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Carol bought a book at StoreB. StoreB is in Berlin. In which city did Carol buy the book?,Berlin,Berlin,,,,1,1,0,0,79.60213699993801,,,,,pre_replay,False,0.5150693600035083,1.0,50,50,50,50,0.11166877999585267,0.0,0,50,50,50,0.06475810001120408,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Dave bought a apple at StoreA. StoreA is in Berlin. In which city did Dave buy the apple?,Berlin,Berlin.,,,,1,1,0,1,104.96522600010394,,,,,pre_replay,False,0.5150693600035083,1.0,50,50,50,50,0.11166877999585267,0.0,0,50,50,50,0.06475810001120408,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Bob bought a coin at StoreA. StoreA is in London. In which city did Bob buy the coin?,London,London.,,,,1,1,0,1,105.88190199996461,,,,,pre_replay,False,0.5150693600035083,1.0,50,50,50,50,0.11166877999585267,0.0,0,50,50,50,0.06475810001120408,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Carol bought a book at StoreB. StoreB is in London. In which city did Carol buy the book?,London,London,,,,1,1,0,0,80.5847920000815,,,,,pre_replay,False,0.5150693600035083,1.0,50,50,50,50,0.11166877999585267,0.0,0,50,50,50,0.06475810001120408,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Carol bought a ball at StoreB. StoreB is in Paris. In which city did Carol buy the ball?,Paris,Paris.,,,,1,1,0,1,106.97531799996796,,,,,pre_replay,False,0.5150693600035083,1.0,50,50,50,50,0.11166877999585267,0.0,0,50,50,50,0.06475810001120408,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Bob bought a book at StoreC. StoreC is in Berlin. In which city did Bob buy the book?,Berlin,Berlin,,,,1,1,0,0,78.77388200017776,,,,,pre_replay,False,0.5150693600035083,1.0,50,50,50,50,0.11166877999585267,0.0,0,50,50,50,0.06475810001120408,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Carol bought a book at StoreA. StoreA is in London. In which city did Carol buy the book?,London,London,,,,1,1,0,0,79.86388900008023,,,,,pre_replay,False,0.5150693600035083,1.0,50,50,50,50,0.11166877999585267,0.0,0,50,50,50,0.06475810001120408,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Dave bought a book at StoreC. StoreC is in Berlin. In which city did Dave buy the book?,Berlin,Berlin,,,,1,1,0,0,81.57452799991916,,,,,pre_replay,False,0.5150693600035083,1.0,50,50,50,50,0.11166877999585267,0.0,0,50,50,50,0.06475810001120408,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Dave bought a book at StoreA. StoreA is in London. In which city did Dave buy the book?,London,London,,,,1,1,0,0,81.60945899999206,,,,,pre_replay,False,0.5150693600035083,1.0,50,50,50,50,0.11166877999585267,0.0,0,50,50,50,0.06475810001120408,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Bob bought a apple at StoreA. StoreA is in Paris. In which city did Bob buy the apple?,Paris,Paris.,,,,1,1,0,1,105.28576800015799,,,,,pre_replay,False,0.5150693600035083,1.0,50,50,50,50,0.11166877999585267,0.0,0,50,50,50,0.06475810001120408,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Dave bought a coin at StoreC. StoreC is in Berlin. In which city did Dave buy the coin?,Berlin,Berlin,,,,1,1,0,0,80.62112300012814,,,,,pre_replay,False,0.5150693600035083,1.0,50,50,50,50,0.11166877999585267,0.0,0,50,50,50,0.06475810001120408,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Carol bought a ball at StoreA. StoreA is in Berlin. In which city did Carol buy the ball?,Berlin,Berlin,,,,1,1,0,0,81.08748600011495,,,,,pre_replay,False,0.5150693600035083,1.0,50,50,50,50,0.11166877999585267,0.0,0,50,50,50,0.06475810001120408,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Carol bought a book at StoreA. StoreA is in Paris. In which city did Carol buy the book?,Paris,Paris,,,,1,1,0,0,80.93812400011302,,,,,pre_replay,False,0.5150693600035083,1.0,50,50,50,50,0.11166877999585267,0.0,0,50,50,50,0.06475810001120408,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Alice bought a ball at StoreC. StoreC is in London. In which city did Alice buy the ball?,London,London.,,,,1,1,0,1,106.03193300016756,,,,,pre_replay,False,0.5150693600035083,1.0,50,50,50,50,0.11166877999585267,0.0,0,50,50,50,0.06475810001120408,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Bob bought a apple at StoreA. StoreA is in Paris. In which city did Bob buy the apple?,Paris,Paris.,,,,1,1,0,1,107.84099199986485,,,,,pre_replay,False,0.5150693600035083,1.0,50,50,50,50,0.11166877999585267,0.0,0,50,50,50,0.06475810001120408,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Bob bought a coin at StoreC. StoreC is in London. In which city did Bob buy the coin?,London,London.,,,,1,1,0,1,106.35641399994711,,,,,pre_replay,False,0.5150693600035083,1.0,50,50,50,50,0.11166877999585267,0.0,0,50,50,50,0.06475810001120408,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Alice bought a coin at StoreA. StoreA is in Berlin. In which city did Alice buy the coin?,Berlin,Berlin,,,,1,1,0,0,81.3589580000098,,,,,pre_replay,False,0.5150693600035083,1.0,50,50,50,50,0.11166877999585267,0.0,0,50,50,50,0.06475810001120408,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Carol bought a coin at StoreB. StoreB is in London. In which city did Carol buy the coin?,London,London.,,,,1,1,0,1,107.40417000010893,,,,,pre_replay,False,0.5150693600035083,1.0,50,50,50,50,0.11166877999585267,0.0,0,50,50,50,0.06475810001120408,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
