idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,memory_hit,retrieval_latency_ms,router_path,topk_keys,distance,justification,success,steps_pred,steps_opt,suboptimality,time_ms_per_100,rss_mb,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.batch_size,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits_at_k,retrieval.episodic.k,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.batch_size,retrieval.relational.hit_rate_at_k,retrieval.relational.hits_at_k,retrieval.relational.k,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.batch_size,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits_at_k,retrieval.spatial.k,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gating.episodic.accepted,gating.episodic.attempts,gating.episodic.skipped,gating.relational.accepted,gating.relational.attempts,gating.relational.skipped,gating.spatial.accepted,gating.spatial.attempts,gating.spatial.skipped
10,"Bob bought a book at StoreC. StoreC is in Berlin. However, others report StoreC is in Rome. Despite conflicting reports, in which city did Bob buy the book?",Berlin,Berlin,1,1,1.0,1,1,0,0,70.85512100002234,0,0.11526000002959336,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
11,"Carol bought a apple at StoreA. StoreA is in London. However, others report StoreA is in Paris. Despite conflicting reports, in which city did Carol buy the apple?",London,London,1,1,1.0,1,1,0,0,67.58337500002654,0,0.11069999999335778,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
12,"Carol bought a coin at StoreC. StoreC is in London. However, others report StoreC is in Paris. Despite conflicting reports, in which city did Carol buy the coin?",London,London,1,1,1.0,1,1,0,0,67.80350499997212,0,0.11100000000396903,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
13,"Carol bought a book at StoreA. StoreA is in London. However, others report StoreA is in Berlin. Despite conflicting reports, in which city did Carol buy the book?",London,London,1,1,1.0,1,1,0,0,67.698044999986,0,0.10973899998134584,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
14,"Dave bought a ball at StoreA. StoreA is in Rome. However, others report StoreA is in London. Despite conflicting reports, in which city did Dave buy the ball?",Rome,Rome,1,1,1.0,1,1,0,0,91.25816499999928,0,0.10779000001548411,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
15,"Carol bought a apple at StoreB. StoreB is in Paris. However, others report StoreB is in Rome. Despite conflicting reports, in which city did Carol buy the apple?",Paris,Paris,1,1,1.0,1,1,0,0,70.67384099997298,0,0.11479899995947562,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
16,"Dave bought a apple at StoreA. StoreA is in Berlin. However, others report StoreA is in London. Despite conflicting reports, in which city did Dave buy the apple?",Berlin,Berlin,1,1,1.0,1,1,0,0,67.5841949999949,0,0.1111600000172075,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
17,"Bob bought a ball at StoreC. StoreC is in Rome. However, others report StoreC is in Berlin. Despite conflicting reports, in which city did Bob buy the ball?",Rome,Rome,1,1,1.0,1,1,0,0,91.16496500001858,0,0.10736000001543289,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
18,"Alice bought a coin at StoreB. StoreB is in Paris. However, others report StoreB is in Berlin. Despite conflicting reports, in which city did Alice buy the coin?",Paris,Paris,1,1,1.0,1,1,0,0,68.41195399999833,0,0.11588000000983811,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
19,"Dave bought a coin at StoreC. StoreC is in Paris. However, others report StoreC is in London. Despite conflicting reports, in which city did Dave buy the coin?",Paris,Paris,1,1,1.0,1,1,0,0,68.98626399998875,0,0.11507000004939982,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
20,"Dave bought a coin at StoreC. StoreC is in Berlin. However, others report StoreC is in London. Despite conflicting reports, in which city did Dave buy the coin?",Berlin,Berlin,1,1,1.0,1,1,0,0,70.65731100004768,0,0.12820999995710736,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
21,"Alice bought a apple at StoreA. StoreA is in Paris. However, others report StoreA is in London. Despite conflicting reports, in which city did Alice buy the apple?",Paris,Paris,1,1,1.0,1,1,0,0,67.56983500002889,0,0.11172900002520691,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
22,"Alice bought a book at StoreA. StoreA is in Berlin. However, others report StoreA is in Paris. Despite conflicting reports, in which city did Alice buy the book?",Berlin,Berlin,1,1,1.0,1,1,0,0,67.44699500001161,0,0.10889000003544425,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
23,"Dave bought a ball at StoreC. StoreC is in Berlin. However, others report StoreC is in Rome. Despite conflicting reports, in which city did Dave buy the ball?",Berlin,Berlin,1,1,1.0,1,1,0,0,67.46162499996444,0,0.10745000002998495,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
24,"Carol bought a ball at StoreC. StoreC is in Berlin. However, others report StoreC is in Paris. Despite conflicting reports, in which city did Carol buy the ball?",Berlin,Berlin,1,1,1.0,1,1,0,0,67.5091850000058,0,0.1073299999916344,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
25,"Alice bought a coin at StoreB. StoreB is in Rome. However, others report StoreB is in London. Despite conflicting reports, in which city did Alice buy the coin?",Rome,Rome,1,1,1.0,1,1,0,0,94.1669119999915,0,0.11064000000260421,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
26,"Carol bought a book at StoreC. StoreC is in Rome. However, others report StoreC is in Paris. Despite conflicting reports, in which city did Carol buy the book?",Rome,Rome,1,1,1.0,1,1,0,0,91.14420499997777,0,0.11397000002943969,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
27,"Carol bought a coin at StoreC. StoreC is in Berlin. However, others report StoreC is in Rome. Despite conflicting reports, in which city did Carol buy the coin?",Berlin,Berlin,1,1,1.0,1,1,0,0,67.94021500002145,0,0.11274000002003959,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
28,"Bob bought a book at StoreB. StoreB is in London. However, others report StoreB is in Paris. Despite conflicting reports, in which city did Bob buy the book?",London,London,1,1,1.0,1,1,0,0,67.61998500002164,0,0.125619000016286,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
29,"Alice bought a apple at StoreC. StoreC is in London. However, others report StoreC is in Berlin. Despite conflicting reports, in which city did Alice buy the apple?",London,London.,0,0,0.0,1,1,0,1,91.11239499998192,0,0.11325000002671004,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
30,"Alice bought a ball at StoreB. StoreB is in Paris. However, others report StoreB is in Rome. Despite conflicting reports, in which city did Alice buy the ball?",Paris,Paris,1,1,1.0,1,1,0,0,70.8334209999748,0,0.11689000001524619,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
31,"Carol bought a ball at StoreC. StoreC is in London. However, others report StoreC is in Paris. Despite conflicting reports, in which city did Carol buy the ball?",London,London,1,1,1.0,1,1,0,0,67.78321500001994,0,0.11899999998377098,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
32,"Dave bought a book at StoreB. StoreB is in Paris. However, others report StoreB is in Rome. Despite conflicting reports, in which city did Dave buy the book?",Paris,Paris,1,1,1.0,1,1,0,0,67.89658499997131,0,0.11416000000963322,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
33,"Alice bought a ball at StoreC. StoreC is in Berlin. However, others report StoreC is in Rome. Despite conflicting reports, in which city did Alice buy the ball?",Berlin,Berlin,1,1,1.0,1,1,0,0,67.69635499995275,0,0.11307999994869533,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
34,"Carol bought a ball at StoreA. StoreA is in London. However, others report StoreA is in Paris. Despite conflicting reports, in which city did Carol buy the ball?",London,London,1,1,1.0,1,1,0,0,67.8090640000164,0,0.10940999999320411,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
35,"Carol bought a coin at StoreB. StoreB is in Rome. However, others report StoreB is in Berlin. Despite conflicting reports, in which city did Carol buy the coin?",Rome,Rome,1,1,1.0,1,1,0,0,94.34617200003004,0,0.11347999998179148,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
36,"Carol bought a book at StoreC. StoreC is in Rome. However, others report StoreC is in Paris. Despite conflicting reports, in which city did Carol buy the book?",Rome,Rome,1,1,1.0,1,1,0,0,91.61965399999872,0,0.1339500000199223,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
37,"Bob bought a apple at StoreA. StoreA is in Paris. However, others report StoreA is in London. Despite conflicting reports, in which city did Bob buy the apple?",Paris,Paris,1,1,1.0,1,1,0,0,67.61693499998955,0,0.1111600000172075,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
38,"Alice bought a coin at StoreC. StoreC is in Berlin. However, others report StoreC is in Paris. Despite conflicting reports, in which city did Alice buy the coin?",Berlin,Berlin,1,1,1.0,1,1,0,0,67.52079499995034,0,0.10829000001422173,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
39,"Carol bought a apple at StoreC. StoreC is in Paris. However, others report StoreC is in Rome. Despite conflicting reports, in which city did Carol buy the apple?",Paris,Paris,1,1,1.0,1,1,0,0,67.54360599995834,0,0.11913999998114377,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
40,"Carol bought a book at StoreB. StoreB is in Berlin. However, others report StoreB is in Rome. Despite conflicting reports, in which city did Carol buy the book?",Berlin,Berlin,1,1,1.0,1,1,0,0,70.5668020000303,0,0.11444000000437882,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
41,"Carol bought a ball at StoreA. StoreA is in Rome. However, others report StoreA is in London. Despite conflicting reports, in which city did Carol buy the ball?",Rome,Rome,1,1,1.0,1,1,0,0,91.22239500004525,0,0.11455900005330477,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
42,"Carol bought a apple at StoreC. StoreC is in Berlin. However, others report StoreC is in Rome. Despite conflicting reports, in which city did Carol buy the apple?",Berlin,Berlin,1,1,1.0,1,1,0,0,68.39475399999628,0,0.12830000002850284,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
43,"Dave bought a ball at StoreA. StoreA is in Berlin. However, others report StoreA is in Rome. Despite conflicting reports, in which city did Dave buy the ball?",Berlin,Berlin,1,1,1.0,1,1,0,0,67.64466499998889,0,0.11194000001069071,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
44,"Dave bought a coin at StoreC. StoreC is in Berlin. However, others report StoreC is in Rome. Despite conflicting reports, in which city did Dave buy the coin?",Berlin,Berlin,1,1,1.0,1,1,0,0,69.46195300002955,0,0.10744999997314153,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
45,"Carol bought a book at StoreA. StoreA is in London. However, others report StoreA is in Paris. Despite conflicting reports, in which city did Carol buy the book?",London,London,1,1,1.0,1,1,0,0,70.74493100003565,0,0.13878999999406005,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
46,"Dave bought a ball at StoreC. StoreC is in Berlin. However, others report StoreC is in London. Despite conflicting reports, in which city did Dave buy the ball?",Berlin,Berlin,1,1,1.0,1,1,0,0,67.67433499999242,0,0.12107899999591609,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
47,"Dave bought a book at StoreA. StoreA is in Paris. However, others report StoreA is in Berlin. Despite conflicting reports, in which city did Dave buy the book?",Paris,Paris,1,1,1.0,1,1,0,0,67.6133649999997,0,0.11285900001212212,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
48,"Alice bought a book at StoreC. StoreC is in Paris. However, others report StoreC is in Berlin. Despite conflicting reports, in which city did Alice buy the book?",Paris,Paris,1,1,1.0,1,1,0,0,67.61840500001881,0,0.1125399999750698,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
49,"Bob bought a ball at StoreA. StoreA is in Rome. However, others report StoreA is in London. Despite conflicting reports, in which city did Bob buy the ball?",Rome,Rome.,0,0,0.0,1,1,0,1,114.89750499998763,0,0.10875899999973626,['relational'],,,,,,,,113.39705180870686,2306.35546875,pre_replay,True,0.0,0,0.0,0,0,0,0,0,0.11646238000707854,1,0.0,0,1,50,50,50,0.0,0,0.0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
