idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,success,steps_pred,steps_opt,suboptimality,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.episodic.accepts,gates.episodic.aggregated,gates.episodic.attempts,gates.episodic.blocked_new_edges,gates.episodic.inserted,gates.episodic.routed_to_episodic,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
19,Alice bought a coin at StoreB. StoreB is in Berlin. In which city did Alice buy the coin?,Berlin,Berlin,,,,1,1,0,0,73.55071900019539,,,,,pre_replay,False,0.41194858005837887,1.0,50,50,50,50,0.1020713999059808,0.0,0,50,50,50,0.057744999994611135,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Alice bought a apple at StoreB. StoreB is in Rome. In which city did Alice buy the apple?,Rome,Rome,,,,1,1,0,0,96.7958279998129,,,,,pre_replay,False,0.41194858005837887,1.0,50,50,50,50,0.1020713999059808,0.0,0,50,50,50,0.057744999994611135,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Bob bought a apple at StoreA. StoreA is in Berlin. In which city did Bob buy the apple?,Berlin,Berlin,,,,1,1,0,0,73.53785000032076,,,,,pre_replay,False,0.41194858005837887,1.0,50,50,50,50,0.1020713999059808,0.0,0,50,50,50,0.057744999994611135,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Dave bought a coin at StoreC. StoreC is in Rome. In which city did Dave buy the coin?,Rome,Rome,,,,1,1,0,0,96.87698800007638,,,,,pre_replay,False,0.41194858005837887,1.0,50,50,50,50,0.1020713999059808,0.0,0,50,50,50,0.057744999994611135,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Bob bought a apple at StoreC. StoreC is in Rome. In which city did Bob buy the apple?,Rome,Rome.,,,,1,1,0,1,120.49516000024596,,,,,pre_replay,False,0.41194858005837887,1.0,50,50,50,50,0.1020713999059808,0.0,0,50,50,50,0.057744999994611135,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Dave bought a apple at StoreC. StoreC is in Berlin. In which city did Dave buy the apple?,Berlin,Berlin,,,,1,1,0,0,73.33819799987396,,,,,pre_replay,False,0.41194858005837887,1.0,50,50,50,50,0.1020713999059808,0.0,0,50,50,50,0.057744999994611135,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Bob bought a coin at StoreC. StoreC is in Rome. In which city did Bob buy the coin?,Rome,Rome,,,,1,1,0,0,96.85817800072982,,,,,pre_replay,False,0.41194858005837887,1.0,50,50,50,50,0.1020713999059808,0.0,0,50,50,50,0.057744999994611135,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Alice bought a book at StoreC. StoreC is in London. In which city did Alice buy the book?,London,London.,,,,1,1,0,1,97.27148100046179,,,,,pre_replay,False,0.41194858005837887,1.0,50,50,50,50,0.1020713999059808,0.0,0,50,50,50,0.057744999994611135,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Dave bought a ball at StoreC. StoreC is in Rome. In which city did Dave buy the ball?,Rome,Rome,,,,1,1,0,0,96.92478899978596,,,,,pre_replay,False,0.41194858005837887,1.0,50,50,50,50,0.1020713999059808,0.0,0,50,50,50,0.057744999994611135,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Dave bought a ball at StoreA. StoreA is in Rome. In which city did Dave buy the ball?,Rome,Rome,,,,1,1,0,0,97.43411199997354,,,,,pre_replay,False,0.41194858005837887,1.0,50,50,50,50,0.1020713999059808,0.0,0,50,50,50,0.057744999994611135,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Dave bought a coin at StoreC. StoreC is in Berlin. In which city did Dave buy the coin?,Berlin,Berlin,,,,1,1,0,0,74.02809199993499,,,,,pre_replay,False,0.41194858005837887,1.0,50,50,50,50,0.1020713999059808,0.0,0,50,50,50,0.057744999994611135,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Bob bought a ball at StoreC. StoreC is in London. In which city did Bob buy the ball?,London,London,,,,1,1,0,0,73.29466800001683,,,,,pre_replay,False,0.41194858005837887,1.0,50,50,50,50,0.1020713999059808,0.0,0,50,50,50,0.057744999994611135,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Dave bought a book at StoreB. StoreB is in Paris. In which city did Dave buy the book?,Paris,Paris.,,,,1,1,0,1,97.03359000013734,,,,,pre_replay,False,0.41194858005837887,1.0,50,50,50,50,0.1020713999059808,0.0,0,50,50,50,0.057744999994611135,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Carol bought a book at StoreB. StoreB is in Berlin. In which city did Carol buy the book?,Berlin,Berlin,,,,1,1,0,0,73.60767899990606,,,,,pre_replay,False,0.41194858005837887,1.0,50,50,50,50,0.1020713999059808,0.0,0,50,50,50,0.057744999994611135,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Dave bought a apple at StoreA. StoreA is in Berlin. In which city did Dave buy the apple?,Berlin,Berlin,,,,1,1,0,0,73.52960999924107,,,,,pre_replay,False,0.41194858005837887,1.0,50,50,50,50,0.1020713999059808,0.0,0,50,50,50,0.057744999994611135,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Bob bought a coin at StoreA. StoreA is in London. In which city did Bob buy the coin?,London,London,,,,1,1,0,0,72.84971499939275,,,,,pre_replay,False,0.41194858005837887,1.0,50,50,50,50,0.1020713999059808,0.0,0,50,50,50,0.057744999994611135,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Carol bought a book at StoreB. StoreB is in London. In which city did Carol buy the book?,London,London,,,,1,1,0,0,73.70597099998122,,,,,pre_replay,False,0.41194858005837887,1.0,50,50,50,50,0.1020713999059808,0.0,0,50,50,50,0.057744999994611135,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Carol bought a ball at StoreB. StoreB is in Paris. In which city did Carol buy the ball?,Paris,Paris,,,,1,1,0,0,73.71484000032069,,,,,pre_replay,False,0.41194858005837887,1.0,50,50,50,50,0.1020713999059808,0.0,0,50,50,50,0.057744999994611135,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Bob bought a book at StoreC. StoreC is in Berlin. In which city did Bob buy the book?,Berlin,Berlin,,,,1,1,0,0,73.60670999969443,,,,,pre_replay,False,0.41194858005837887,1.0,50,50,50,50,0.1020713999059808,0.0,0,50,50,50,0.057744999994611135,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Carol bought a book at StoreA. StoreA is in London. In which city did Carol buy the book?,London,London.,,,,1,1,0,1,96.91449799993279,,,,,pre_replay,False,0.41194858005837887,1.0,50,50,50,50,0.1020713999059808,0.0,0,50,50,50,0.057744999994611135,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Dave bought a book at StoreC. StoreC is in Berlin. In which city did Dave buy the book?,Berlin,Berlin,,,,1,1,0,0,73.43806900007621,,,,,pre_replay,False,0.41194858005837887,1.0,50,50,50,50,0.1020713999059808,0.0,0,50,50,50,0.057744999994611135,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Dave bought a book at StoreA. StoreA is in London. In which city did Dave buy the book?,London,London,,,,1,1,0,0,73.34624799932499,,,,,pre_replay,False,0.41194858005837887,1.0,50,50,50,50,0.1020713999059808,0.0,0,50,50,50,0.057744999994611135,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Bob bought a apple at StoreA. StoreA is in Paris. In which city did Bob buy the apple?,Paris,Paris.,,,,1,1,0,1,97.85737400034122,,,,,pre_replay,False,0.41194858005837887,1.0,50,50,50,50,0.1020713999059808,0.0,0,50,50,50,0.057744999994611135,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Dave bought a coin at StoreC. StoreC is in Berlin. In which city did Dave buy the coin?,Berlin,Berlin.,,,,1,1,0,1,97.03182999965065,,,,,pre_replay,False,0.41194858005837887,1.0,50,50,50,50,0.1020713999059808,0.0,0,50,50,50,0.057744999994611135,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Carol bought a ball at StoreA. StoreA is in Berlin. In which city did Carol buy the ball?,Berlin,Berlin,,,,1,1,0,0,73.43091900020227,,,,,pre_replay,False,0.41194858005837887,1.0,50,50,50,50,0.1020713999059808,0.0,0,50,50,50,0.057744999994611135,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Carol bought a book at StoreA. StoreA is in Paris. In which city did Carol buy the book?,Paris,Paris.,,,,1,1,0,1,96.94202900027449,,,,,pre_replay,False,0.41194858005837887,1.0,50,50,50,50,0.1020713999059808,0.0,0,50,50,50,0.057744999994611135,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Alice bought a ball at StoreC. StoreC is in London. In which city did Alice buy the ball?,London,London.,,,,1,1,0,1,96.66556799948012,,,,,pre_replay,False,0.41194858005837887,1.0,50,50,50,50,0.1020713999059808,0.0,0,50,50,50,0.057744999994611135,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Bob bought a apple at StoreA. StoreA is in Paris. In which city did Bob buy the apple?,Paris,Paris.,,,,1,1,0,1,97.00462900036655,,,,,pre_replay,False,0.41194858005837887,1.0,50,50,50,50,0.1020713999059808,0.0,0,50,50,50,0.057744999994611135,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Bob bought a coin at StoreC. StoreC is in London. In which city did Bob buy the coin?,London,London.,,,,1,1,0,1,96.79331799998181,,,,,pre_replay,False,0.41194858005837887,1.0,50,50,50,50,0.1020713999059808,0.0,0,50,50,50,0.057744999994611135,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Alice bought a coin at StoreA. StoreA is in Berlin. In which city did Alice buy the coin?,Berlin,Berlin.,,,,1,1,0,1,96.82686799988005,,,,,pre_replay,False,0.41194858005837887,1.0,50,50,50,50,0.1020713999059808,0.0,0,50,50,50,0.057744999994611135,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Carol bought a coin at StoreB. StoreB is in London. In which city did Carol buy the coin?,London,London.,,,,1,1,0,1,96.85998900022241,,,,,pre_replay,False,0.41194858005837887,1.0,50,50,50,50,0.1020713999059808,0.0,0,50,50,50,0.057744999994611135,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
