idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,success,steps_pred,steps_opt,suboptimality,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.episodic.accepts,gates.episodic.aggregated,gates.episodic.attempts,gates.episodic.blocked_new_edges,gates.episodic.inserted,gates.episodic.routed_to_episodic,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
20,Carol met at the Library on Monday. When was Carol at the Library?,Monday,Monday.,,,,1,1,0,1,105.77723500000502,,,,,pre_replay,False,0.498117900010584,1.0,50,50,50,50,0.11090653999872302,0.0,0,50,50,50,0.06584539999948902,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Dave met at the Mall on Thursday. Who was at the Mall?,Dave,Dave was at the Mall.,,,,5,1,1,1,235.39879499980998,,,,,pre_replay,False,0.498117900010584,1.0,50,50,50,50,0.11090653999872302,0.0,0,50,50,50,0.06584539999948902,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Bob saw at the Cafe on Thursday. When was Bob at the Cafe?,Thursday,Thursday.,,,,1,1,0,1,106.03059599998232,,,,,pre_replay,False,0.498117900010584,1.0,50,50,50,50,0.11090653999872302,0.0,0,50,50,50,0.06584539999948902,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Carol helped at the Cafe on Thursday. Where was Carol?,the Cafe,Cafe,,,,1,2,0,0,104.37225700002273,,,,,pre_replay,False,0.498117900010584,1.0,50,50,50,50,0.11090653999872302,0.0,0,50,50,50,0.06584539999948902,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Bob met at the Cafe on Wednesday. What did Bob do?,met,met at the Cafe on Wednesday,,,,6,1,1,0,207.75523699990117,,,,,pre_replay,False,0.498117900010584,1.0,50,50,50,50,0.11090653999872302,0.0,0,50,50,50,0.06584539999948902,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Alice saw at the Mall on Tuesday. Who was at the Mall?,Alice,Alice was at the Mall.,,,,5,1,1,1,209.4746180000584,,,,,pre_replay,False,0.498117900010584,1.0,50,50,50,50,0.11090653999872302,0.0,0,50,50,50,0.06584539999948902,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Dave helped at the Mall on Thursday. What did Dave do?,helped,helped at the Mall.,,,,4,1,1,1,210.6968229998074,,,,,pre_replay,False,0.498117900010584,1.0,50,50,50,50,0.11090653999872302,0.0,0,50,50,50,0.06584539999948902,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Bob helped at the Park on Thursday. Who was at the Park?,Bob,Bob was at the Park.,,,,5,1,1,1,213.33699899992098,,,,,pre_replay,False,0.498117900010584,1.0,50,50,50,50,0.11090653999872302,0.0,0,50,50,50,0.06584539999948902,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,Bob met at the Cafe on Thursday. Where was Bob?,the Cafe,Cafe,,,,1,2,0,0,103.75614300005509,,,,,pre_replay,False,0.498117900010584,1.0,50,50,50,50,0.11090653999872302,0.0,0,50,50,50,0.06584539999948902,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Bob met at the Mall on Wednesday. When was Bob at the Mall?,Wednesday,Wednesday.,,,,1,1,0,1,107.86288699978286,,,,,pre_replay,False,0.498117900010584,1.0,50,50,50,50,0.11090653999872302,0.0,0,50,50,50,0.06584539999948902,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Carol met at the Cafe on Monday. Who was at the Cafe?,Carol,Carol was at the Cafe.,,,,5,1,1,1,205.3602940000019,,,,,pre_replay,False,0.498117900010584,1.0,50,50,50,50,0.11090653999872302,0.0,0,50,50,50,0.06584539999948902,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Dave found at the Mall on Thursday. What did Dave do?,found,Found at the Mall on Thursday.,,,,6,1,1,1,234.58768000000418,,,,,pre_replay,False,0.498117900010584,1.0,50,50,50,50,0.11090653999872302,0.0,0,50,50,50,0.06584539999948902,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Bob saw at the Cafe on Thursday. What did Bob do?,saw,saw at the Cafe,,,,4,1,1,0,184.19737199997144,,,,,pre_replay,False,0.498117900010584,1.0,50,50,50,50,0.11090653999872302,0.0,0,50,50,50,0.06584539999948902,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Bob found at the Library on Monday. What did Bob do?,found,Found at the Library on Monday.,,,,6,1,1,1,238.10520899996845,,,,,pre_replay,False,0.498117900010584,1.0,50,50,50,50,0.11090653999872302,0.0,0,50,50,50,0.06584539999948902,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Dave helped at the Cafe on Wednesday. Where was Dave?,the Cafe,Cafe,,,,1,2,0,0,106.68843899998137,,,,,pre_replay,False,0.498117900010584,1.0,50,50,50,50,0.11090653999872302,0.0,0,50,50,50,0.06584539999948902,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Dave helped at the Park on Monday. Where was Dave?,the Park,Park.,,,,1,2,0,1,109.66294600007132,,,,,pre_replay,False,0.498117900010584,1.0,50,50,50,50,0.11090653999872302,0.0,0,50,50,50,0.06584539999948902,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Bob met at the Cafe on Monday. When was Bob at the Cafe?,Monday,Monday.,,,,1,1,0,1,111.44175699996595,,,,,pre_replay,False,0.498117900010584,1.0,50,50,50,50,0.11090653999872302,0.0,0,50,50,50,0.06584539999948902,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Alice found at the Cafe on Monday. When was Alice at the Cafe?,Monday,Monday,,,,1,1,0,0,82.92444300013813,,,,,pre_replay,False,0.498117900010584,1.0,50,50,50,50,0.11090653999872302,0.0,0,50,50,50,0.06584539999948902,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Carol found at the Library on Monday. When was Carol at the Library?,Monday,Monday,,,,1,1,0,0,82.69051199999922,,,,,pre_replay,False,0.498117900010584,1.0,50,50,50,50,0.11090653999872302,0.0,0,50,50,50,0.06584539999948902,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Carol helped at the Cafe on Tuesday. What did Carol do?,helped,Helped at the Cafe.,,,,4,1,1,1,213.81868100002066,,,,,pre_replay,False,0.498117900010584,1.0,50,50,50,50,0.11090653999872302,0.0,0,50,50,50,0.06584539999948902,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Dave saw at the Library on Tuesday. Where was Dave?,the Library,Library,,,,1,2,0,0,82.47175100018467,,,,,pre_replay,False,0.498117900010584,1.0,50,50,50,50,0.11090653999872302,0.0,0,50,50,50,0.06584539999948902,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Carol saw at the Library on Thursday. Where was Carol?,the Library,Library,,,,1,2,0,0,78.5543880001569,,,,,pre_replay,False,0.498117900010584,1.0,50,50,50,50,0.11090653999872302,0.0,0,50,50,50,0.06584539999948902,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Carol found at the Park on Tuesday. Who was at the Park?,Carol,Carol,,,,1,1,0,0,79.53657400003067,,,,,pre_replay,False,0.498117900010584,1.0,50,50,50,50,0.11090653999872302,0.0,0,50,50,50,0.06584539999948902,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Bob saw at the Library on Monday. Who was at the Library?,Bob,Bob.,,,,1,1,0,1,109.26559399990765,,,,,pre_replay,False,0.498117900010584,1.0,50,50,50,50,0.11090653999872302,0.0,0,50,50,50,0.06584539999948902,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Alice helped at the Library on Monday. When was Alice at the Library?,Monday,Monday.,,,,1,1,0,1,107.1965620001265,,,,,pre_replay,False,0.498117900010584,1.0,50,50,50,50,0.11090653999872302,0.0,0,50,50,50,0.06584539999948902,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Dave found at the Cafe on Tuesday. What did Dave do?,found,Found at the Cafe on Tuesday.,,,,6,1,1,1,251.0111730000517,,,,,pre_replay,False,0.498117900010584,1.0,50,50,50,50,0.11090653999872302,0.0,0,50,50,50,0.06584539999948902,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Bob met at the Library on Monday. Where was Bob?,the Library,Library,,,,1,2,0,0,83.91008900002817,,,,,pre_replay,False,0.498117900010584,1.0,50,50,50,50,0.11090653999872302,0.0,0,50,50,50,0.06584539999948902,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Carol met at the Park on Thursday. Where was Carol?,the Park,Park.,,,,1,2,0,1,111.92027799984317,,,,,pre_replay,False,0.498117900010584,1.0,50,50,50,50,0.11090653999872302,0.0,0,50,50,50,0.06584539999948902,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Carol helped at the Cafe on Wednesday. Who was at the Cafe?,Carol,Carol was at the Cafe.,,,,5,1,1,1,214.51781500013567,,,,,pre_replay,False,0.498117900010584,1.0,50,50,50,50,0.11090653999872302,0.0,0,50,50,50,0.06584539999948902,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Dave helped at the Library on Thursday. Who was at the Library?,Dave,Dave was at the Library.,,,,5,1,1,1,208.52106899997125,,,,,pre_replay,False,0.498117900010584,1.0,50,50,50,50,0.11090653999872302,0.0,0,50,50,50,0.06584539999948902,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
