idx,prompt,answer,pred,correct,latency_ms,flags,gating_enabled
22,Dave bought a ball at StoreA. StoreA is in London. In which city did Dave buy the ball?,London,London,1,0.0,pre_replay,False
23,Dave bought a book at StoreC. StoreC is in Berlin. In which city did Dave buy the book?,Berlin,Berlin,1,0.0,pre_replay,False
24,Alice bought a coin at StoreC. StoreC is in London. In which city did Alice buy the coin?,London,London,1,0.0,pre_replay,False
25,Dave bought a ball at StoreC. StoreC is in Rome. In which city did Dave buy the ball?,Rome,Rome,1,0.0,pre_replay,False
26,Alice bought a apple at StoreA. StoreA is in Paris. In which city did Alice buy the apple?,Paris,Paris,1,0.0,pre_replay,False
27,Bob bought a book at StoreC. StoreC is in Berlin. In which city did Bob buy the book?,Berlin,Berlin,1,0.0,pre_replay,False
28,Bob bought a apple at StoreA. StoreA is in Rome. In which city did Bob buy the apple?,Rome,Rome,1,0.0,pre_replay,False
29,Carol bought a apple at StoreB. StoreB is in Paris. In which city did Carol buy the apple?,Paris,Paris,1,0.0,pre_replay,False
30,Bob bought a coin at StoreB. StoreB is in Paris. In which city did Bob buy the coin?,Paris,Paris,1,0.0,pre_replay,False
31,Carol bought a ball at StoreA. StoreA is in Rome. In which city did Carol buy the ball?,Rome,Rome,1,0.0,pre_replay,False
32,Alice bought a apple at StoreC. StoreC is in London. In which city did Alice buy the apple?,London,London,1,0.0,pre_replay,False
33,Bob bought a book at StoreA. StoreA is in Paris. In which city did Bob buy the book?,Paris,Paris,1,0.0,pre_replay,False
34,Carol bought a book at StoreA. StoreA is in Berlin. In which city did Carol buy the book?,Berlin,Berlin,1,0.0,pre_replay,False
35,Bob bought a ball at StoreB. StoreB is in London. In which city did Bob buy the ball?,London,London,1,0.0,pre_replay,False
36,Bob bought a apple at StoreC. StoreC is in Berlin. In which city did Bob buy the apple?,Berlin,Berlin,1,0.0,pre_replay,False
37,Dave bought a apple at StoreB. StoreB is in Paris. In which city did Dave buy the apple?,Paris,Paris,1,0.0,pre_replay,False
38,Alice bought a apple at StoreB. StoreB is in Berlin. In which city did Alice buy the apple?,Berlin,Berlin,1,0.0,pre_replay,False
39,Alice bought a ball at StoreB. StoreB is in Berlin. In which city did Alice buy the ball?,Berlin,Berlin,1,0.0,pre_replay,False
40,Bob bought a ball at StoreA. StoreA is in Paris. In which city did Bob buy the ball?,Paris,Paris,1,0.0,pre_replay,False
41,Dave bought a book at StoreB. StoreB is in Berlin. In which city did Dave buy the book?,Berlin,Berlin,1,0.0,pre_replay,False
42,Dave bought a apple at StoreA. StoreA is in London. In which city did Dave buy the apple?,London,London,1,0.0,pre_replay,False
43,Carol bought a coin at StoreC. StoreC is in London. In which city did Carol buy the coin?,London,London,1,0.0,pre_replay,False
44,Bob bought a ball at StoreB. StoreB is in Paris. In which city did Bob buy the ball?,Paris,Paris,1,0.0,pre_replay,False
45,Carol bought a apple at StoreA. StoreA is in Rome. In which city did Carol buy the apple?,Rome,Rome,1,0.0,pre_replay,False
46,Carol bought a book at StoreC. StoreC is in London. In which city did Carol buy the book?,London,London,1,0.0,pre_replay,False
47,Dave bought a book at StoreB. StoreB is in Berlin. In which city did Dave buy the book?,Berlin,Berlin,1,0.0,pre_replay,False
48,Bob bought a ball at StoreA. StoreA is in Paris. In which city did Bob buy the ball?,Paris,Paris,1,0.0,pre_replay,False
49,Bob bought a book at StoreA. StoreA is in London. In which city did Bob buy the book?,London,London,1,0.0,pre_replay,False
50,Bob bought a book at StoreB. StoreB is in Berlin. In which city did Bob buy the book?,Berlin,Berlin,1,0.0,pre_replay,False
51,Alice bought a coin at StoreB. StoreB is in London. In which city did Alice buy the coin?,London,London,1,0.0,pre_replay,False
52,Carol bought a book at StoreC. StoreC is in Berlin. In which city did Carol buy the book?,Berlin,Berlin,1,0.0,pre_replay,False
53,Dave bought a book at StoreA. StoreA is in London. In which city did Dave buy the book?,London,London,1,0.0,pre_replay,False
54,Dave bought a apple at StoreB. StoreB is in Rome. In which city did Dave buy the apple?,Rome,Rome,1,0.0,pre_replay,False
55,Carol bought a apple at StoreC. StoreC is in Berlin. In which city did Carol buy the apple?,Berlin,Berlin,1,0.0,pre_replay,False
56,Dave bought a ball at StoreC. StoreC is in Paris. In which city did Dave buy the ball?,Paris,Paris,1,0.0,pre_replay,False
57,Bob bought a ball at StoreB. StoreB is in Paris. In which city did Bob buy the ball?,Paris,Paris,1,0.0,pre_replay,False
58,Dave bought a coin at StoreA. StoreA is in Rome. In which city did Dave buy the coin?,Rome,Rome,1,0.0,pre_replay,False
59,Alice bought a ball at StoreB. StoreB is in London. In which city did Alice buy the ball?,London,London,1,0.0,pre_replay,False
60,Carol bought a coin at StoreB. StoreB is in Paris. In which city did Carol buy the coin?,Paris,Paris,1,0.0,pre_replay,False
61,Carol bought a coin at StoreB. StoreB is in Berlin. In which city did Carol buy the coin?,Berlin,Berlin,1,0.0,pre_replay,False
62,Carol bought a apple at StoreA. StoreA is in Paris. In which city did Carol buy the apple?,Paris,Paris,1,0.0,pre_replay,False
63,Carol bought a ball at StoreB. StoreB is in Paris. In which city did Carol buy the ball?,Paris,Paris,1,0.0,pre_replay,False
64,Alice bought a ball at StoreC. StoreC is in Paris. In which city did Alice buy the ball?,Paris,Paris,1,0.0,pre_replay,False
65,Dave bought a book at StoreA. StoreA is in Rome. In which city did Dave buy the book?,Rome,Rome,1,0.0,pre_replay,False
66,Bob bought a apple at StoreA. StoreA is in Paris. In which city did Bob buy the apple?,Paris,Paris,1,0.0,pre_replay,False
67,Bob bought a ball at StoreC. StoreC is in Rome. In which city did Bob buy the ball?,Rome,Rome,1,0.0,pre_replay,False
68,Alice bought a book at StoreC. StoreC is in Berlin. In which city did Alice buy the book?,Berlin,Berlin,1,0.0,pre_replay,False
69,Dave bought a book at StoreC. StoreC is in Paris. In which city did Dave buy the book?,Paris,Paris,1,0.0,pre_replay,False
70,Bob bought a apple at StoreB. StoreB is in London. In which city did Bob buy the apple?,London,London,1,0.0,pre_replay,False
71,Dave bought a ball at StoreB. StoreB is in Rome. In which city did Dave buy the ball?,Rome,Rome,1,0.0,pre_replay,False
72,Alice bought a apple at StoreC. StoreC is in Paris. In which city did Alice buy the apple?,Paris,Paris,1,0.0,pre_replay,False
73,Bob bought a coin at StoreA. StoreA is in London. In which city did Bob buy the coin?,London,London,1,0.0,pre_replay,False
74,Carol bought a apple at StoreB. StoreB is in Rome. In which city did Carol buy the apple?,Rome,Rome,1,0.0,pre_replay,False
75,Alice bought a ball at StoreA. StoreA is in London. In which city did Alice buy the ball?,London,London,1,0.0,pre_replay,False
76,Dave bought a coin at StoreC. StoreC is in London. In which city did Dave buy the coin?,London,London,1,0.0,pre_replay,False
77,Carol bought a ball at StoreA. StoreA is in London. In which city did Carol buy the ball?,London,London,1,0.0,pre_replay,False
78,Alice bought a coin at StoreA. StoreA is in Berlin. In which city did Alice buy the coin?,Berlin,Berlin,1,0.0,pre_replay,False
79,Alice bought a book at StoreC. StoreC is in Rome. In which city did Alice buy the book?,Rome,Rome,1,0.0,pre_replay,False
80,Dave bought a ball at StoreC. StoreC is in Paris. In which city did Dave buy the ball?,Paris,Paris,1,0.0,pre_replay,False
81,Dave bought a apple at StoreB. StoreB is in Rome. In which city did Dave buy the apple?,Rome,Rome,1,0.0,pre_replay,False
82,Carol bought a coin at StoreA. StoreA is in Berlin. In which city did Carol buy the coin?,Berlin,Berlin,1,0.0,pre_replay,False
83,Alice bought a apple at StoreB. StoreB is in Berlin. In which city did Alice buy the apple?,Berlin,Berlin,1,0.0,pre_replay,False
84,Dave bought a coin at StoreB. StoreB is in Berlin. In which city did Dave buy the coin?,Berlin,Berlin,1,0.0,pre_replay,False
85,Dave bought a book at StoreC. StoreC is in Rome. In which city did Dave buy the book?,Rome,Rome,1,0.0,pre_replay,False
86,Alice bought a apple at StoreC. StoreC is in Berlin. In which city did Alice buy the apple?,Berlin,Berlin,1,0.0,pre_replay,False
87,Dave bought a ball at StoreC. StoreC is in Paris. In which city did Dave buy the ball?,Paris,Paris,1,0.0,pre_replay,False
88,Carol bought a book at StoreA. StoreA is in Rome. In which city did Carol buy the book?,Rome,Rome,1,0.0,pre_replay,False
89,Dave bought a apple at StoreC. StoreC is in Berlin. In which city did Dave buy the apple?,Berlin,Berlin,1,0.0,pre_replay,False
90,Carol bought a coin at StoreB. StoreB is in Paris. In which city did Carol buy the coin?,Paris,Paris,1,0.0,pre_replay,False
91,Alice bought a ball at StoreA. StoreA is in Rome. In which city did Alice buy the ball?,Rome,Rome,1,0.0,pre_replay,False
92,Dave bought a coin at StoreB. StoreB is in Rome. In which city did Dave buy the coin?,Rome,Rome,1,0.0,pre_replay,False
93,Carol bought a coin at StoreA. StoreA is in Berlin. In which city did Carol buy the coin?,Berlin,Berlin,1,0.0,pre_replay,False
94,Alice bought a book at StoreB. StoreB is in Paris. In which city did Alice buy the book?,Paris,Paris,1,0.0,pre_replay,False
95,Alice bought a book at StoreB. StoreB is in London. In which city did Alice buy the book?,London,London,1,0.0,pre_replay,False
96,Carol bought a apple at StoreA. StoreA is in Berlin. In which city did Carol buy the apple?,Berlin,Berlin,1,0.0,pre_replay,False
97,Alice bought a apple at StoreA. StoreA is in London. In which city did Alice buy the apple?,London,London,1,0.0,pre_replay,False
98,Carol bought a coin at StoreB. StoreB is in Rome. In which city did Carol buy the coin?,Rome,Rome,1,0.0,pre_replay,False
99,Alice bought a ball at StoreB. StoreB is in London. In which city did Alice buy the ball?,London,London,1,0.0,pre_replay,False
100,Dave bought a book at StoreC. StoreC is in Paris. In which city did Dave buy the book?,Paris,Paris,1,0.0,pre_replay,False
101,Bob bought a ball at StoreB. StoreB is in Rome. In which city did Bob buy the ball?,Rome,Rome,1,0.0,pre_replay,False
102,Carol bought a book at StoreA. StoreA is in Rome. In which city did Carol buy the book?,Rome,Rome,1,0.0,pre_replay,False
103,Bob bought a ball at StoreB. StoreB is in London. In which city did Bob buy the ball?,London,London,1,0.0,pre_replay,False
104,Carol bought a book at StoreA. StoreA is in Berlin. In which city did Carol buy the book?,Berlin,Berlin,1,0.0,pre_replay,False
105,Bob bought a apple at StoreC. StoreC is in Berlin. In which city did Bob buy the apple?,Berlin,Berlin,1,0.0,pre_replay,False
106,Carol bought a book at StoreB. StoreB is in Paris. In which city did Carol buy the book?,Paris,Paris,1,0.0,pre_replay,False
107,Bob bought a book at StoreC. StoreC is in Berlin. In which city did Bob buy the book?,Berlin,Berlin,1,0.0,pre_replay,False
108,Bob bought a book at StoreC. StoreC is in Berlin. In which city did Bob buy the book?,Berlin,Berlin,1,0.0,pre_replay,False
109,Alice bought a coin at StoreA. StoreA is in Paris. In which city did Alice buy the coin?,Paris,Paris,1,0.0,pre_replay,False
110,Dave bought a ball at StoreB. StoreB is in Paris. In which city did Dave buy the ball?,Paris,Paris,1,0.0,pre_replay,False
111,Carol bought a apple at StoreB. StoreB is in Berlin. In which city did Carol buy the apple?,Berlin,Berlin,1,0.0,pre_replay,False
112,Carol bought a coin at StoreC. StoreC is in Berlin. In which city did Carol buy the coin?,Berlin,Berlin,1,0.0,pre_replay,False
113,Alice bought a coin at StoreB. StoreB is in Paris. In which city did Alice buy the coin?,Paris,Paris,1,0.0,pre_replay,False
114,Alice bought a book at StoreA. StoreA is in Paris. In which city did Alice buy the book?,Paris,Paris,1,0.0,pre_replay,False
115,Alice bought a ball at StoreA. StoreA is in Rome. In which city did Alice buy the ball?,Rome,Rome,1,0.0,pre_replay,False
116,Bob bought a book at StoreB. StoreB is in Berlin. In which city did Bob buy the book?,Berlin,Berlin,1,0.0,pre_replay,False
117,Bob bought a apple at StoreC. StoreC is in Paris. In which city did Bob buy the apple?,Paris,Paris,1,0.0,pre_replay,False
118,Dave bought a coin at StoreB. StoreB is in Berlin. In which city did Dave buy the coin?,Berlin,Berlin,1,0.0,pre_replay,False
119,Alice bought a apple at StoreB. StoreB is in Paris. In which city did Alice buy the apple?,Paris,Paris,1,0.0,pre_replay,False
120,Carol bought a apple at StoreA. StoreA is in Rome. In which city did Carol buy the apple?,Rome,Rome,1,0.0,pre_replay,False
121,Dave bought a ball at StoreC. StoreC is in London. In which city did Dave buy the ball?,London,London,1,0.0,pre_replay,False
122,Bob bought a book at StoreB. StoreB is in Paris. In which city did Bob buy the book?,Paris,Paris,1,0.0,pre_replay,False
123,Alice bought a book at StoreA. StoreA is in Rome. In which city did Alice buy the book?,Rome,Rome,1,0.0,pre_replay,False
124,Carol bought a apple at StoreB. StoreB is in Berlin. In which city did Carol buy the apple?,Berlin,Berlin,1,0.0,pre_replay,False
125,Carol bought a book at StoreA. StoreA is in Berlin. In which city did Carol buy the book?,Berlin,Berlin,1,0.0,pre_replay,False
126,Alice bought a apple at StoreB. StoreB is in Berlin. In which city did Alice buy the apple?,Berlin,Berlin,1,0.0,pre_replay,False
127,Carol bought a book at StoreB. StoreB is in London. In which city did Carol buy the book?,London,London,1,0.0,pre_replay,False
128,Carol bought a coin at StoreC. StoreC is in Paris. In which city did Carol buy the coin?,Paris,Paris,1,0.0,pre_replay,False
129,Carol bought a coin at StoreB. StoreB is in Berlin. In which city did Carol buy the coin?,Berlin,Berlin,1,0.0,pre_replay,False
130,Dave bought a book at StoreB. StoreB is in Paris. In which city did Dave buy the book?,Paris,Paris,1,0.0,pre_replay,False
131,Dave bought a book at StoreA. StoreA is in Paris. In which city did Dave buy the book?,Paris,Paris,1,0.0,pre_replay,False
132,Bob bought a book at StoreB. StoreB is in Rome. In which city did Bob buy the book?,Rome,Rome,1,0.0,pre_replay,False
133,Alice bought a book at StoreA. StoreA is in London. In which city did Alice buy the book?,London,London,1,0.0,pre_replay,False
134,Alice bought a apple at StoreB. StoreB is in Rome. In which city did Alice buy the apple?,Rome,Rome,1,0.0,pre_replay,False
135,Alice bought a apple at StoreB. StoreB is in London. In which city did Alice buy the apple?,London,London,1,0.0,pre_replay,False
136,Carol bought a ball at StoreB. StoreB is in Berlin. In which city did Carol buy the ball?,Berlin,Berlin,1,0.0,pre_replay,False
137,Alice bought a ball at StoreA. StoreA is in Paris. In which city did Alice buy the ball?,Paris,Paris,1,0.0,pre_replay,False
138,Carol bought a ball at StoreC. StoreC is in London. In which city did Carol buy the ball?,London,London,1,0.0,pre_replay,False
139,Carol bought a ball at StoreC. StoreC is in Paris. In which city did Carol buy the ball?,Paris,Paris,1,0.0,pre_replay,False
140,Dave bought a coin at StoreC. StoreC is in Rome. In which city did Dave buy the coin?,Rome,Rome,1,0.0,pre_replay,False
141,Bob bought a apple at StoreB. StoreB is in Rome. In which city did Bob buy the apple?,Rome,Rome,1,0.0,pre_replay,False
142,Dave bought a book at StoreB. StoreB is in Rome. In which city did Dave buy the book?,Rome,Rome,1,0.0,pre_replay,False
143,Dave bought a coin at StoreC. StoreC is in Berlin. In which city did Dave buy the coin?,Berlin,Berlin,1,0.0,pre_replay,False
144,Dave bought a ball at StoreC. StoreC is in Rome. In which city did Dave buy the ball?,Rome,Rome,1,0.0,pre_replay,False
145,Alice bought a book at StoreC. StoreC is in Paris. In which city did Alice buy the book?,Paris,Paris,1,0.0,pre_replay,False
146,Bob bought a book at StoreB. StoreB is in Paris. In which city did Bob buy the book?,Paris,Paris,1,0.0,pre_replay,False
147,Alice bought a book at StoreB. StoreB is in Paris. In which city did Alice buy the book?,Paris,Paris,1,0.0,pre_replay,False
148,Bob bought a book at StoreA. StoreA is in Paris. In which city did Bob buy the book?,Paris,Paris,1,0.0,pre_replay,False
149,Bob bought a ball at StoreB. StoreB is in Berlin. In which city did Bob buy the ball?,Berlin,Berlin,1,0.0,pre_replay,False
150,Alice bought a coin at StoreA. StoreA is in Paris. In which city did Alice buy the coin?,Paris,Paris,1,0.0,pre_replay,False
151,Dave bought a ball at StoreB. StoreB is in Berlin. In which city did Dave buy the ball?,Berlin,Berlin,1,0.0,pre_replay,False
152,Carol bought a ball at StoreC. StoreC is in Rome. In which city did Carol buy the ball?,Rome,Rome,1,0.0,pre_replay,False
153,Dave bought a apple at StoreA. StoreA is in London. In which city did Dave buy the apple?,London,London,1,0.0,pre_replay,False
154,Carol bought a book at StoreB. StoreB is in Berlin. In which city did Carol buy the book?,Berlin,Berlin,1,0.0,pre_replay,False
155,Bob bought a apple at StoreB. StoreB is in Paris. In which city did Bob buy the apple?,Paris,Paris,1,0.0,pre_replay,False
156,Dave bought a apple at StoreC. StoreC is in Paris. In which city did Dave buy the apple?,Paris,Paris,1,0.0,pre_replay,False
157,Bob bought a apple at StoreB. StoreB is in London. In which city did Bob buy the apple?,London,London,1,0.0,pre_replay,False
158,Alice bought a apple at StoreC. StoreC is in Paris. In which city did Alice buy the apple?,Paris,Paris,1,0.0,pre_replay,False
159,Carol bought a ball at StoreB. StoreB is in London. In which city did Carol buy the ball?,London,London,1,0.0,pre_replay,False
160,Bob bought a book at StoreA. StoreA is in London. In which city did Bob buy the book?,London,London,1,0.0,pre_replay,False
161,Bob bought a book at StoreC. StoreC is in Berlin. In which city did Bob buy the book?,Berlin,Berlin,1,0.0,pre_replay,False
162,Alice bought a ball at StoreA. StoreA is in Paris. In which city did Alice buy the ball?,Paris,Paris,1,0.0,pre_replay,False
163,Carol bought a book at StoreC. StoreC is in Paris. In which city did Carol buy the book?,Paris,Paris,1,0.0,pre_replay,False
164,Bob bought a coin at StoreB. StoreB is in Paris. In which city did Bob buy the coin?,Paris,Paris,1,0.0,pre_replay,False
165,Alice bought a book at StoreC. StoreC is in Rome. In which city did Alice buy the book?,Rome,Rome,1,0.0,pre_replay,False
166,Alice bought a book at StoreA. StoreA is in Berlin. In which city did Alice buy the book?,Berlin,Berlin,1,0.0,pre_replay,False
167,Alice bought a book at StoreC. StoreC is in Berlin. In which city did Alice buy the book?,Berlin,Berlin,1,0.0,pre_replay,False
168,Bob bought a coin at StoreC. StoreC is in Rome. In which city did Bob buy the coin?,Rome,Rome,1,0.0,pre_replay,False
169,Carol bought a apple at StoreB. StoreB is in Rome. In which city did Carol buy the apple?,Rome,Rome,1,0.0,pre_replay,False
170,Bob bought a ball at StoreC. StoreC is in Rome. In which city did Bob buy the ball?,Rome,Rome,1,0.0,pre_replay,False
171,Carol bought a apple at StoreB. StoreB is in London. In which city did Carol buy the apple?,London,London,1,0.0,pre_replay,False
172,Carol bought a ball at StoreB. StoreB is in Rome. In which city did Carol buy the ball?,Rome,Rome,1,0.0,pre_replay,False
173,Bob bought a coin at StoreB. StoreB is in Paris. In which city did Bob buy the coin?,Paris,Paris,1,0.0,pre_replay,False
174,Dave bought a book at StoreC. StoreC is in Berlin. In which city did Dave buy the book?,Berlin,Berlin,1,0.0,pre_replay,False
175,Dave bought a coin at StoreB. StoreB is in London. In which city did Dave buy the coin?,London,London,1,0.0,pre_replay,False
176,Bob bought a book at StoreC. StoreC is in London. In which city did Bob buy the book?,London,London,1,0.0,pre_replay,False
177,Bob bought a apple at StoreA. StoreA is in Paris. In which city did Bob buy the apple?,Paris,Paris,1,0.0,pre_replay,False
178,Bob bought a book at StoreC. StoreC is in Berlin. In which city did Bob buy the book?,Berlin,Berlin,1,0.0,pre_replay,False
179,Bob bought a ball at StoreB. StoreB is in Rome. In which city did Bob buy the ball?,Rome,Rome,1,0.0,pre_replay,False
180,Bob bought a book at StoreA. StoreA is in Paris. In which city did Bob buy the book?,Paris,Paris,1,0.0,pre_replay,False
181,Dave bought a coin at StoreA. StoreA is in Rome. In which city did Dave buy the coin?,Rome,Rome,1,0.0,pre_replay,False
182,Carol bought a apple at StoreB. StoreB is in London. In which city did Carol buy the apple?,London,London,1,0.0,pre_replay,False
183,Alice bought a apple at StoreA. StoreA is in Rome. In which city did Alice buy the apple?,Rome,Rome,1,0.0,pre_replay,False
184,Bob bought a ball at StoreA. StoreA is in London. In which city did Bob buy the ball?,London,London,1,0.0,pre_replay,False
185,Bob bought a coin at StoreC. StoreC is in Paris. In which city did Bob buy the coin?,Paris,Paris,1,0.0,pre_replay,False
186,Bob bought a ball at StoreC. StoreC is in Rome. In which city did Bob buy the ball?,Rome,Rome,1,0.0,pre_replay,False
187,Carol bought a apple at StoreC. StoreC is in Rome. In which city did Carol buy the apple?,Rome,Rome,1,0.0,pre_replay,False
188,Alice bought a book at StoreB. StoreB is in Rome. In which city did Alice buy the book?,Rome,Rome,1,0.0,pre_replay,False
189,Carol bought a coin at StoreB. StoreB is in London. In which city did Carol buy the coin?,London,London,1,0.0,pre_replay,False
190,Carol bought a coin at StoreC. StoreC is in Paris. In which city did Carol buy the coin?,Paris,Paris,1,0.0,pre_replay,False
191,Bob bought a ball at StoreB. StoreB is in Berlin. In which city did Bob buy the ball?,Berlin,Berlin,1,0.0,pre_replay,False
192,Carol bought a coin at StoreC. StoreC is in Berlin. In which city did Carol buy the coin?,Berlin,Berlin,1,0.0,pre_replay,False
193,Dave bought a book at StoreB. StoreB is in Paris. In which city did Dave buy the book?,Paris,Paris,1,0.0,pre_replay,False
194,Alice bought a ball at StoreC. StoreC is in Rome. In which city did Alice buy the ball?,Rome,Rome,1,0.0,pre_replay,False
195,Bob bought a ball at StoreC. StoreC is in Berlin. In which city did Bob buy the ball?,Berlin,Berlin,1,0.0,pre_replay,False
196,Carol bought a book at StoreC. StoreC is in London. In which city did Carol buy the book?,London,London,1,0.0,pre_replay,False
197,Carol bought a ball at StoreA. StoreA is in London. In which city did Carol buy the ball?,London,London,1,0.0,pre_replay,False
198,Bob bought a apple at StoreC. StoreC is in Paris. In which city did Bob buy the apple?,Paris,Paris,1,0.0,pre_replay,False
199,Alice bought a ball at StoreB. StoreB is in Paris. In which city did Alice buy the ball?,Paris,Paris,1,0.0,pre_replay,False
200,Carol bought a book at StoreC. StoreC is in Rome. In which city did Carol buy the book?,Rome,Rome,1,0.0,pre_replay,False
201,Carol bought a ball at StoreC. StoreC is in Berlin. In which city did Carol buy the ball?,Berlin,Berlin,1,0.0,pre_replay,False
202,Alice bought a book at StoreC. StoreC is in Berlin. In which city did Alice buy the book?,Berlin,Berlin,1,0.0,pre_replay,False
203,Dave bought a apple at StoreB. StoreB is in Rome. In which city did Dave buy the apple?,Rome,Rome,1,0.0,pre_replay,False
204,Dave bought a ball at StoreA. StoreA is in Paris. In which city did Dave buy the ball?,Paris,Paris,1,0.0,pre_replay,False
205,Alice bought a ball at StoreA. StoreA is in Paris. In which city did Alice buy the ball?,Paris,Paris,1,0.0,pre_replay,False
206,Dave bought a apple at StoreC. StoreC is in Berlin. In which city did Dave buy the apple?,Berlin,Berlin,1,0.0,pre_replay,False
207,Bob bought a book at StoreC. StoreC is in Rome. In which city did Bob buy the book?,Rome,Rome,1,0.0,pre_replay,False
208,Carol bought a book at StoreA. StoreA is in Rome. In which city did Carol buy the book?,Rome,Rome,1,0.0,pre_replay,False
209,Carol bought a coin at StoreB. StoreB is in Rome. In which city did Carol buy the coin?,Rome,Rome,1,0.0,pre_replay,False
210,Bob bought a book at StoreB. StoreB is in Rome. In which city did Bob buy the book?,Rome,Rome,1,0.0,pre_replay,False
211,Alice bought a book at StoreC. StoreC is in Berlin. In which city did Alice buy the book?,Berlin,Berlin,1,0.0,pre_replay,False
212,Dave bought a apple at StoreC. StoreC is in Paris. In which city did Dave buy the apple?,Paris,Paris,1,0.0,pre_replay,False
213,Alice bought a coin at StoreB. StoreB is in London. In which city did Alice buy the coin?,London,London,1,0.0,pre_replay,False
214,Bob bought a coin at StoreB. StoreB is in Berlin. In which city did Bob buy the coin?,Berlin,Berlin,1,0.0,pre_replay,False
215,Dave bought a book at StoreC. StoreC is in Paris. In which city did Dave buy the book?,Paris,Paris,1,0.0,pre_replay,False
216,Alice bought a apple at StoreA. StoreA is in Berlin. In which city did Alice buy the apple?,Berlin,Berlin,1,0.0,pre_replay,False
217,Alice bought a coin at StoreA. StoreA is in Rome. In which city did Alice buy the coin?,Rome,Rome,1,0.0,pre_replay,False
218,Dave bought a coin at StoreC. StoreC is in London. In which city did Dave buy the coin?,London,London,1,0.0,pre_replay,False
219,Bob bought a ball at StoreA. StoreA is in London. In which city did Bob buy the ball?,London,London,1,0.0,pre_replay,False
220,Bob bought a coin at StoreC. StoreC is in Berlin. In which city did Bob buy the coin?,Berlin,Berlin,1,0.0,pre_replay,False
221,Alice bought a coin at StoreB. StoreB is in London. In which city did Alice buy the coin?,London,London,1,0.0,pre_replay,False
222,Alice bought a book at StoreB. StoreB is in London. In which city did Alice buy the book?,London,London,1,0.0,pre_replay,False
223,Bob bought a coin at StoreC. StoreC is in Berlin. In which city did Bob buy the coin?,Berlin,Berlin,1,0.0,pre_replay,False
224,Bob bought a book at StoreC. StoreC is in Paris. In which city did Bob buy the book?,Paris,Paris,1,0.0,pre_replay,False
225,Dave bought a ball at StoreA. StoreA is in Paris. In which city did Dave buy the ball?,Paris,Paris,1,0.0,pre_replay,False
226,Carol bought a book at StoreB. StoreB is in London. In which city did Carol buy the book?,London,London,1,0.0,pre_replay,False
227,Carol bought a coin at StoreA. StoreA is in Paris. In which city did Carol buy the coin?,Paris,Paris,1,0.0,pre_replay,False
228,Alice bought a apple at StoreB. StoreB is in Paris. In which city did Alice buy the apple?,Paris,Paris,1,0.0,pre_replay,False
