idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,success,steps_pred,steps_opt,suboptimality,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.episodic.accepts,gates.episodic.aggregated,gates.episodic.attempts,gates.episodic.blocked_new_edges,gates.episodic.inserted,gates.episodic.routed_to_episodic,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
33,Dave bought a apple at StoreA. StoreA is in Berlin. In which city did Dave buy the apple?,Berlin,Berlin,,,,1,1,0,0,80.32643699993969,,,,,pre_replay,False,0.5028842200135841,1.0,50,50,50,50,0.11204066000118473,0.0,0,50,50,50,0.06623299998409493,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Bob bought a coin at StoreA. StoreA is in London. In which city did Bob buy the coin?,London,London.,,,,1,1,0,1,105.93445300014537,,,,,pre_replay,False,0.5028842200135841,1.0,50,50,50,50,0.11204066000118473,0.0,0,50,50,50,0.06623299998409493,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Carol bought a book at StoreB. StoreB is in London. In which city did Carol buy the book?,London,London,,,,1,1,0,0,81.74639599997136,,,,,pre_replay,False,0.5028842200135841,1.0,50,50,50,50,0.11204066000118473,0.0,0,50,50,50,0.06623299998409493,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Carol bought a ball at StoreB. StoreB is in Paris. In which city did Carol buy the ball?,Paris,Paris,,,,1,1,0,0,80.19285599993964,,,,,pre_replay,False,0.5028842200135841,1.0,50,50,50,50,0.11204066000118473,0.0,0,50,50,50,0.06623299998409493,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Bob bought a book at StoreC. StoreC is in Berlin. In which city did Bob buy the book?,Berlin,Berlin,,,,1,1,0,0,80.22049600003811,,,,,pre_replay,False,0.5028842200135841,1.0,50,50,50,50,0.11204066000118473,0.0,0,50,50,50,0.06623299998409493,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,Carol bought a book at StoreA. StoreA is in London. In which city did Carol buy the book?,London,London.,,,,1,1,0,1,109.10878100003174,,,,,pre_replay,False,0.5028842200135841,1.0,50,50,50,50,0.11204066000118473,0.0,0,50,50,50,0.06623299998409493,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Dave bought a book at StoreC. StoreC is in Berlin. In which city did Dave buy the book?,Berlin,Berlin,,,,1,1,0,0,80.8558600001561,,,,,pre_replay,False,0.5028842200135841,1.0,50,50,50,50,0.11204066000118473,0.0,0,50,50,50,0.06623299998409493,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Dave bought a book at StoreA. StoreA is in London. In which city did Dave buy the book?,London,London,,,,1,1,0,0,79.93514500003585,,,,,pre_replay,False,0.5028842200135841,1.0,50,50,50,50,0.11204066000118473,0.0,0,50,50,50,0.06623299998409493,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Bob bought a apple at StoreA. StoreA is in Paris. In which city did Bob buy the apple?,Paris,Paris,,,,1,1,0,0,81.87948599993433,,,,,pre_replay,False,0.5028842200135841,1.0,50,50,50,50,0.11204066000118473,0.0,0,50,50,50,0.06623299998409493,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Dave bought a coin at StoreC. StoreC is in Berlin. In which city did Dave buy the coin?,Berlin,Berlin,,,,1,1,0,0,81.61876400004076,,,,,pre_replay,False,0.5028842200135841,1.0,50,50,50,50,0.11204066000118473,0.0,0,50,50,50,0.06623299998409493,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Carol bought a ball at StoreA. StoreA is in Berlin. In which city did Carol buy the ball?,Berlin,Berlin,,,,1,1,0,0,80.01005500000247,,,,,pre_replay,False,0.5028842200135841,1.0,50,50,50,50,0.11204066000118473,0.0,0,50,50,50,0.06623299998409493,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Carol bought a book at StoreA. StoreA is in Paris. In which city did Carol buy the book?,Paris,Paris.,,,,1,1,0,1,107.42453100010607,,,,,pre_replay,False,0.5028842200135841,1.0,50,50,50,50,0.11204066000118473,0.0,0,50,50,50,0.06623299998409493,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Alice bought a ball at StoreC. StoreC is in London. In which city did Alice buy the ball?,London,London,,,,1,1,0,0,81.18810199994186,,,,,pre_replay,False,0.5028842200135841,1.0,50,50,50,50,0.11204066000118473,0.0,0,50,50,50,0.06623299998409493,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Bob bought a apple at StoreA. StoreA is in Paris. In which city did Bob buy the apple?,Paris,Paris,,,,1,1,0,0,79.9932740001168,,,,,pre_replay,False,0.5028842200135841,1.0,50,50,50,50,0.11204066000118473,0.0,0,50,50,50,0.06623299998409493,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Bob bought a coin at StoreC. StoreC is in London. In which city did Bob buy the coin?,London,London,,,,1,1,0,0,79.49074299995118,,,,,pre_replay,False,0.5028842200135841,1.0,50,50,50,50,0.11204066000118473,0.0,0,50,50,50,0.06623299998409493,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Alice bought a coin at StoreA. StoreA is in Berlin. In which city did Alice buy the coin?,Berlin,Berlin,,,,1,1,0,0,81.83825500009334,,,,,pre_replay,False,0.5028842200135841,1.0,50,50,50,50,0.11204066000118473,0.0,0,50,50,50,0.06623299998409493,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Carol bought a coin at StoreB. StoreB is in London. In which city did Carol buy the coin?,London,London,,,,1,1,0,0,82.60471999983565,,,,,pre_replay,False,0.5028842200135841,1.0,50,50,50,50,0.11204066000118473,0.0,0,50,50,50,0.06623299998409493,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
