idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,success,steps_pred,steps_opt,suboptimality,time_ms_per_100,rss_mb,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
21,Dave met at the Mall on Thursday. Who was at the Mall?,Dave,Dave.,0,1,0.0,1,1,0,1,100.19215000011172,,,,,316.600790041133,1691.65234375,pre_replay,False,0.4369961200609396,1.0,50,50,50,50,0.10609338005451718,0.0,0,50,50,50,0.06161315999634098,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
22,Bob saw at the Cafe on Thursday. When was Bob at the Cafe?,Thursday,Thursday.,0,1,0.0,1,1,0,1,102.12046700053179,,,,,316.600790041133,1691.65234375,pre_replay,False,0.4369961200609396,1.0,50,50,50,50,0.10609338005451718,0.0,0,50,50,50,0.06161315999634098,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
23,Carol helped at the Cafe on Thursday. Where was Carol?,the Cafe,Cafe,0,1,0.6666666666666666,1,2,0,0,100.62225300043792,,,,,316.600790041133,1691.65234375,pre_replay,False,0.4369961200609396,1.0,50,50,50,50,0.10609338005451718,0.0,0,50,50,50,0.06161315999634098,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
24,Bob met at the Cafe on Wednesday. What did Bob do?,met,met at the Cafe on Wednesday.,0,0,0.2857142857142857,6,1,1,1,222.95289399971807,,,,,316.600790041133,1691.65234375,pre_replay,False,0.4369961200609396,1.0,50,50,50,50,0.10609338005451718,0.0,0,50,50,50,0.06161315999634098,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
25,Alice saw at the Mall on Tuesday. Who was at the Mall?,Alice,Alice.,0,1,0.0,1,1,0,1,100.74723399975483,,,,,316.600790041133,1691.65234375,pre_replay,False,0.4369961200609396,1.0,50,50,50,50,0.10609338005451718,0.0,0,50,50,50,0.06161315999634098,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
26,Dave helped at the Mall on Thursday. What did Dave do?,helped,Helped at the Mall.,0,0,0.0,4,1,1,1,194.82393899943418,,,,,316.600790041133,1691.65234375,pre_replay,False,0.4369961200609396,1.0,50,50,50,50,0.10609338005451718,0.0,0,50,50,50,0.06161315999634098,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
27,Bob helped at the Park on Thursday. Who was at the Park?,Bob,Bob was at the Park.,0,0,0.33333333333333337,5,1,1,1,194.65642600061983,,,,,316.600790041133,1691.65234375,pre_replay,False,0.4369961200609396,1.0,50,50,50,50,0.10609338005451718,0.0,0,50,50,50,0.06161315999634098,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
28,Bob met at the Cafe on Thursday. Where was Bob?,the Cafe,Cafe,0,1,0.6666666666666666,1,2,0,0,101.07083699949726,,,,,316.600790041133,1691.65234375,pre_replay,False,0.4369961200609396,1.0,50,50,50,50,0.10609338005451718,0.0,0,50,50,50,0.06161315999634098,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
29,Bob met at the Mall on Wednesday. When was Bob at the Mall?,Wednesday,Wednesday.,0,1,0.0,1,1,0,1,100.73638299945742,,,,,316.600790041133,1691.65234375,pre_replay,False,0.4369961200609396,1.0,50,50,50,50,0.10609338005451718,0.0,0,50,50,50,0.06161315999634098,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
30,Carol met at the Cafe on Monday. Who was at the Cafe?,Carol,Carol was at the Cafe.,0,0,0.33333333333333337,5,1,1,1,194.22155099982774,,,,,316.600790041133,1691.65234375,pre_replay,False,0.4369961200609396,1.0,50,50,50,50,0.10609338005451718,0.0,0,50,50,50,0.06161315999634098,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
31,Dave found at the Mall on Thursday. What did Dave do?,found,Found at the Mall on Thursday.,0,0,0.0,6,1,1,1,220.40142999958334,,,,,316.600790041133,1691.65234375,pre_replay,False,0.4369961200609396,1.0,50,50,50,50,0.10609338005451718,0.0,0,50,50,50,0.06161315999634098,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
32,Bob saw at the Cafe on Thursday. What did Bob do?,saw,saw at the Cafe on Thursday.,0,0,0.2857142857142857,6,1,1,1,244.5124969999597,,,,,316.600790041133,1691.65234375,pre_replay,False,0.4369961200609396,1.0,50,50,50,50,0.10609338005451718,0.0,0,50,50,50,0.06161315999634098,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
33,Bob found at the Library on Monday. What did Bob do?,found,Found at the Library on Monday.,0,0,0.0,6,1,1,1,218.6676510000325,,,,,316.600790041133,1691.65234375,pre_replay,False,0.4369961200609396,1.0,50,50,50,50,0.10609338005451718,0.0,0,50,50,50,0.06161315999634098,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
34,Dave helped at the Cafe on Wednesday. Where was Dave?,the Cafe,Cafe,0,1,0.6666666666666666,1,2,0,0,97.80584700001782,,,,,316.600790041133,1691.65234375,pre_replay,False,0.4369961200609396,1.0,50,50,50,50,0.10609338005451718,0.0,0,50,50,50,0.06161315999634098,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
35,Dave helped at the Park on Monday. Where was Dave?,the Park,Park.,0,1,0.0,1,2,0,1,99.84408400032407,,,,,316.600790041133,1691.65234375,pre_replay,False,0.4369961200609396,1.0,50,50,50,50,0.10609338005451718,0.0,0,50,50,50,0.06161315999634098,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
36,Bob met at the Cafe on Monday. When was Bob at the Cafe?,Monday,Monday.,0,1,0.0,1,1,0,1,98.9316269997289,,,,,316.600790041133,1691.65234375,pre_replay,False,0.4369961200609396,1.0,50,50,50,50,0.10609338005451718,0.0,0,50,50,50,0.06161315999634098,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
37,Alice found at the Cafe on Monday. When was Alice at the Cafe?,Monday,Monday,1,1,1.0,1,1,0,0,75.1656410002397,,,,,316.600790041133,1691.65234375,pre_replay,False,0.4369961200609396,1.0,50,50,50,50,0.10609338005451718,0.0,0,50,50,50,0.06161315999634098,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
38,Carol found at the Library on Monday. When was Carol at the Library?,Monday,Monday,1,1,1.0,1,1,0,0,75.44300399968051,,,,,316.600790041133,1691.65234375,pre_replay,False,0.4369961200609396,1.0,50,50,50,50,0.10609338005451718,0.0,0,50,50,50,0.06161315999634098,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
39,Carol helped at the Cafe on Tuesday. What did Carol do?,helped,helped at the Cafe,0,0,0.4,4,1,1,0,171.05644999992364,,,,,316.600790041133,1691.65234375,pre_replay,False,0.4369961200609396,1.0,50,50,50,50,0.10609338005451718,0.0,0,50,50,50,0.06161315999634098,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
40,Dave saw at the Library on Tuesday. Where was Dave?,the Library,Library,0,1,0.6666666666666666,1,2,0,0,74.48587500039139,,,,,316.600790041133,1691.65234375,pre_replay,False,0.4369961200609396,1.0,50,50,50,50,0.10609338005451718,0.0,0,50,50,50,0.06161315999634098,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
41,Carol saw at the Library on Thursday. Where was Carol?,the Library,Library,0,1,0.6666666666666666,1,2,0,0,74.17804199940292,,,,,316.600790041133,1691.65234375,pre_replay,False,0.4369961200609396,1.0,50,50,50,50,0.10609338005451718,0.0,0,50,50,50,0.06161315999634098,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
42,Carol found at the Park on Tuesday. Who was at the Park?,Carol,Carol.,0,1,0.0,1,1,0,1,100.59190100037085,,,,,316.600790041133,1691.65234375,pre_replay,False,0.4369961200609396,1.0,50,50,50,50,0.10609338005451718,0.0,0,50,50,50,0.06161315999634098,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
43,Bob saw at the Library on Monday. Who was at the Library?,Bob,Bob was at the Library on Monday.,0,0,0.25,7,1,1,1,246.6654039999412,,,,,316.600790041133,1691.65234375,pre_replay,False,0.4369961200609396,1.0,50,50,50,50,0.10609338005451718,0.0,0,50,50,50,0.06161315999634098,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
44,Alice helped at the Library on Monday. When was Alice at the Library?,Monday,Monday.,0,1,0.0,1,1,0,1,98.73775399955775,,,,,316.600790041133,1691.65234375,pre_replay,False,0.4369961200609396,1.0,50,50,50,50,0.10609338005451718,0.0,0,50,50,50,0.06161315999634098,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
45,Dave found at the Cafe on Tuesday. What did Dave do?,found,Found at the Cafe on Tuesday.,0,0,0.0,6,1,1,1,219.9478510001427,,,,,316.600790041133,1691.65234375,pre_replay,False,0.4369961200609396,1.0,50,50,50,50,0.10609338005451718,0.0,0,50,50,50,0.06161315999634098,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
46,Bob met at the Library on Monday. Where was Bob?,the Library,Library,0,1,0.6666666666666666,1,2,0,0,75.24170200031222,,,,,316.600790041133,1691.65234375,pre_replay,False,0.4369961200609396,1.0,50,50,50,50,0.10609338005451718,0.0,0,50,50,50,0.06161315999634098,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
47,Carol met at the Park on Thursday. Where was Carol?,the Park,Park,0,1,0.6666666666666666,1,2,0,0,75.63676500012662,,,,,316.600790041133,1691.65234375,pre_replay,False,0.4369961200609396,1.0,50,50,50,50,0.10609338005451718,0.0,0,50,50,50,0.06161315999634098,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
48,Carol helped at the Cafe on Wednesday. Who was at the Cafe?,Carol,Carol.,0,1,0.0,1,1,0,1,100.87512300015078,,,,,316.600790041133,1691.65234375,pre_replay,False,0.4369961200609396,1.0,50,50,50,50,0.10609338005451718,0.0,0,50,50,50,0.06161315999634098,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
49,Dave helped at the Library on Thursday. Who was at the Library?,Dave,Dave was at the Library on Thursday.,0,0,0.25,7,1,1,1,249.14411600002495,,,,,316.600790041133,1691.65234375,pre_replay,False,0.4369961200609396,1.0,50,50,50,50,0.10609338005451718,0.0,0,50,50,50,0.06161315999634098,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
