idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,success,steps_pred,steps_opt,suboptimality,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
16,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,"(1, 2) -> (1, 3) -> (1, 4) -> (2, 4) -> (3, 4) -> (3, 3) -> (3, 2) -> (4, 2) -> (4, 3)",,,,26,1,1,0,1603.3529409999119,,,,,pre_replay,False,0.4545218600037515,1.0,50,50,50,50,0.10746753999455905,0.0,0,50,50,50,0.061938699989241286,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
17,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 1). After moves DDLDU where do you end?","[3, 3]","(4, 3)",,,,2,2,0,0,213.73713499997393,,,,,pre_replay,False,0.4545218600037515,1.0,50,50,50,50,0.10746753999455905,0.0,0,50,50,50,0.061938699989241286,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
18,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 2) goal (0, 0). What is the shortest path length?",6,10,,,,1,1,0,0,117.41768900003535,,,,,pre_replay,False,0.4545218600037515,1.0,50,50,50,50,0.10746753999455905,0.0,0,50,50,50,0.061938699989241286,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
19,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,"(4, 2) → (3, 2) → (2, 2) → (2, 1) → (1, 1) → (1, 2) → (1, 4)",,,,20,1,1,0,1259.4480989999965,,,,,pre_replay,False,0.4545218600037515,1.0,50,50,50,50,0.10746753999455905,0.0,0,50,50,50,0.061938699989241286,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
20,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 1). After moves DDUDU where do you end?","[4, 2]","(3, 3)",,,,2,2,0,0,215.21816100005253,,,,,pre_replay,False,0.4545218600037515,1.0,50,50,50,50,0.10746753999455905,0.0,0,50,50,50,0.061938699989241286,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
21,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 1) goal (2, 3). What is the shortest path length?",2,7,,,,1,1,0,0,89.82641099999,,,,,pre_replay,False,0.4545218600037515,1.0,50,50,50,50,0.10746753999455905,0.0,0,50,50,50,0.061938699989241286,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
22,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,"(4, 2) → (4, 3) → (4, 4) → (4, 5) → (3, 5) → (2, 5) → (2, 4) → (1, 4)",,,,23,1,1,0,1424.0861109999514,,,,,pre_replay,False,0.4545218600037515,1.0,50,50,50,50,0.10746753999455905,0.0,0,50,50,50,0.061938699989241286,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
23,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (3, 3). After moves LUURR where do you end?","[4, 1]","(3, 1)",,,,2,2,0,0,215.89500300001419,,,,,pre_replay,False,0.4545218600037515,1.0,50,50,50,50,0.10746753999455905,0.0,0,50,50,50,0.061938699989241286,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
24,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 3) goal (0, 2). What is the shortest path length?",1,6,,,,1,1,0,0,89.37490899995737,,,,,pre_replay,False,0.4545218600037515,1.0,50,50,50,50,0.10746753999455905,0.0,0,50,50,50,0.061938699989241286,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
25,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,"(4, 0) -> (4, 1) -> (3, 1)",,,,8,1,1,0,561.0840010000402,,,,,pre_replay,False,0.4545218600037515,1.0,50,50,50,50,0.10746753999455905,0.0,0,50,50,50,0.061938699989241286,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
26,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 3). After moves UDRLL where do you end?","[1, 3]","(2, 1)",,,,2,2,0,0,214.2103370000541,,,,,pre_replay,False,0.4545218600037515,1.0,50,50,50,50,0.10746753999455905,0.0,0,50,50,50,0.061938699989241286,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
27,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 4) goal (3, 1). What is the shortest path length?",4,8,,,,1,1,0,0,89.90019099996971,,,,,pre_replay,False,0.4545218600037515,1.0,50,50,50,50,0.10746753999455905,0.0,0,50,50,50,0.061938699989241286,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
28,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,"(4, 2) -> (4, 3) -> (4, 4) -> (4, 5) -> (3, 5) -> (2, 5) -> (1, 5) -> (1, 4)",,,,23,1,1,0,1429.6370629999728,,,,,pre_replay,False,0.4545218600037515,1.0,50,50,50,50,0.10746753999455905,0.0,0,50,50,50,0.061938699989241286,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
29,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (3, 0). After moves DLULR where do you end?","[2, 0]","(3, 1)",,,,2,2,0,0,215.0757499999827,,,,,pre_replay,False,0.4545218600037515,1.0,50,50,50,50,0.10746753999455905,0.0,0,50,50,50,0.061938699989241286,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
30,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 2) goal (4, 2). What is the shortest path length?",5,8,,,,1,1,0,0,90.04015200002868,,,,,pre_replay,False,0.4545218600037515,1.0,50,50,50,50,0.10746753999455905,0.0,0,50,50,50,0.061938699989241286,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
31,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,"(1, 2) → (2, 2) → (3, 2) → (3, 3) → (3, 4) → (4, 4) → (4, 3)",,,,20,1,1,0,1264.4292880000876,,,,,pre_replay,False,0.4545218600037515,1.0,50,50,50,50,0.10746753999455905,0.0,0,50,50,50,0.061938699989241286,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
32,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 0). After moves LDUDU where do you end?","[3, 0]","(4, 1)",,,,2,2,0,0,216.36754500002553,,,,,pre_replay,False,0.4545218600037515,1.0,50,50,50,50,0.10746753999455905,0.0,0,50,50,50,0.061938699989241286,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
33,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 1) goal (1, 3). What is the shortest path length?",3,8,,,,1,1,0,0,91.3426370000252,,,,,pre_replay,False,0.4545218600037515,1.0,50,50,50,50,0.10746753999455905,0.0,0,50,50,50,0.061938699989241286,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
34,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,"(4, 0) → (4, 1) → (4, 2) → (4, 3) → (4, 4) → (4, 5) → (3, 5) → (3, 4) → (3, 3) → (3, 2) → (3, 1)",,,,32,1,1,0,1984.3009689999462,,,,,pre_replay,False,0.4545218600037515,1.0,50,50,50,50,0.10746753999455905,0.0,0,50,50,50,0.061938699989241286,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
35,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 3). After moves UULLR where do you end?","[3, 1]","(1, 3)",,,,2,2,0,0,216.4863749999313,,,,,pre_replay,False,0.4545218600037515,1.0,50,50,50,50,0.10746753999455905,0.0,0,50,50,50,0.061938699989241286,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
36,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 1) goal (0, 3). What is the shortest path length?",3,7,,,,1,1,0,0,91.17236600002343,,,,,pre_replay,False,0.4545218600037515,1.0,50,50,50,50,0.10746753999455905,0.0,0,50,50,50,0.061938699989241286,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
37,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,"(1, 2) -> (1, 3) -> (2, 3) -> (2, 4) -> (3, 4) -> (3, 3) -> (4, 3)",,,,20,1,1,0,1269.0754169999536,,,,,pre_replay,False,0.4545218600037515,1.0,50,50,50,50,0.10746753999455905,0.0,0,50,50,50,0.061938699989241286,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
38,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 0). After moves DDULR where do you end?","[2, 1]","(1, 4)",,,,2,2,0,0,217.34188800007814,,,,,pre_replay,False,0.4545218600037515,1.0,50,50,50,50,0.10746753999455905,0.0,0,50,50,50,0.061938699989241286,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
39,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 0) goal (2, 1). What is the shortest path length?",3,8,,,,1,1,0,0,90.42791299998498,,,,,pre_replay,False,0.4545218600037515,1.0,50,50,50,50,0.10746753999455905,0.0,0,50,50,50,0.061938699989241286,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
40,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,"(4, 0) → (4, 1) → (4, 2) → (4, 3) → (4, 4) → (4, 5) → (3, 5) → (3, 4) → (3, 3) → (3, 2) → (3, 1)",,,,32,1,1,0,1965.2707850000297,,,,,pre_replay,False,0.4545218600037515,1.0,50,50,50,50,0.10746753999455905,0.0,0,50,50,50,0.061938699989241286,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
41,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 0). After moves LRDDR where do you end?","[2, 2]","(1, 4)",,,,2,2,0,0,216.22527500005617,,,,,pre_replay,False,0.4545218600037515,1.0,50,50,50,50,0.10746753999455905,0.0,0,50,50,50,0.061938699989241286,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
42,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 3) goal (1, 3). What is the shortest path length?",1,6,,,,1,1,0,0,91.65875799999412,,,,,pre_replay,False,0.4545218600037515,1.0,50,50,50,50,0.10746753999455905,0.0,0,50,50,50,0.061938699989241286,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
43,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,"(1, 2) -> (1, 3) -> (2, 3) -> (2, 4) -> (3, 4) -> (3, 3) -> (4, 3)",,,,20,1,1,0,1270.8871229999659,,,,,pre_replay,False,0.4545218600037515,1.0,50,50,50,50,0.10746753999455905,0.0,0,50,50,50,0.061938699989241286,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
44,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 3). After moves UULLL where do you end?","[1, 1]","(1, 3)",,,,2,2,0,0,214.22902699998758,,,,,pre_replay,False,0.4545218600037515,1.0,50,50,50,50,0.10746753999455905,0.0,0,50,50,50,0.061938699989241286,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
45,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (3, 0) goal (0, 1). What is the shortest path length?",4,7,,,,1,1,0,0,91.26140699993357,,,,,pre_replay,False,0.4545218600037515,1.0,50,50,50,50,0.10746753999455905,0.0,0,50,50,50,0.061938699989241286,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
46,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,"(4, 0) -> (4, 1) -> (4, 2) -> (4, 3) -> (4, 4) -> (4, 5) -> (3, 5) -> (3, 4) -> (3, 3) -> (3, 2) -> (3, 1)",,,,32,1,1,0,1957.2399340000857,,,,,pre_replay,False,0.4545218600037515,1.0,50,50,50,50,0.10746753999455905,0.0,0,50,50,50,0.061938699989241286,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
47,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 4). After moves LURDU where do you end?","[4, 3]","(1, 1)",,,,2,2,0,0,214.87283900000875,,,,,pre_replay,False,0.4545218600037515,1.0,50,50,50,50,0.10746753999455905,0.0,0,50,50,50,0.061938699989241286,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
48,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 2) goal (3, 4). What is the shortest path length?",5,10,,,,1,1,0,0,115.30513000002429,,,,,pre_replay,False,0.4545218600037515,1.0,50,50,50,50,0.10746753999455905,0.0,0,50,50,50,0.061938699989241286,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
49,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,"(1, 2) -> (2, 2) -> (3, 2) -> (3, 3) -> (4, 3)",,,,14,1,1,0,918.8912579999169,,,,,pre_replay,False,0.4545218600037515,1.0,50,50,50,50,0.10746753999455905,0.0,0,50,50,50,0.061938699989241286,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0
