idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,success,steps_pred,steps_opt,suboptimality,time_ms_per_100,rss_mb,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.episodic.accepts,gates.episodic.aggregated,gates.episodic.attempts,gates.episodic.blocked_new_edges,gates.episodic.inserted,gates.episodic.routed_to_episodic,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
26,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 3). After moves UDRLL where do you end?","[1, 3]","(1, 3)",0,1,0.0,2,2,0,0,212.4831669998457,True,5,5,1.0,606.2073878693697,1782.5,pre_replay,False,0.45085641995683545,1.0,50,50,50,50,0.10554668002441758,0.0,0,50,50,50,0.06043097999281599,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 4) goal (3, 1). What is the shortest path length?",4,7,0,0,0.0,1,1,0,0,89.75348900003155,False,7,4,1.75,606.2073878693697,1782.5,pre_replay,False,0.45085641995683545,1.0,50,50,50,50,0.10554668002441758,0.0,0,50,50,50,0.06043097999281599,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,"(4, 2) -> (5, 2) -> (4, 3) -> (4, 4) -> (4, 5) -> (3, 5) -> (2, 5) -> (1, 5) -> (1, 4)",0,0,0.0,26,1,1,0,1564.6832180000274,False,0,5,0.0,606.2073878693697,1782.5,pre_replay,False,0.45085641995683545,1.0,50,50,50,50,0.10554668002441758,0.0,0,50,50,50,0.06043097999281599,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (3, 0). After moves DLULR where do you end?","[2, 0]","(1, 3)",0,0,0.0,2,2,0,0,210.99074799985829,False,5,5,1.0,606.2073878693697,1782.5,pre_replay,False,0.45085641995683545,1.0,50,50,50,50,0.10554668002441758,0.0,0,50,50,50,0.06043097999281599,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 2) goal (4, 2). What is the shortest path length?",5,6,0,0,0.0,1,1,0,0,89.53096799996274,False,6,5,1.2,606.2073878693697,1782.5,pre_replay,False,0.45085641995683545,1.0,50,50,50,50,0.10554668002441758,0.0,0,50,50,50,0.06043097999281599,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,"(1, 2) -> (2, 2) -> (3, 2) -> (3, 3) -> (4, 3)",0,0,0.0,14,1,1,0,892.4061799998526,False,0,4,0.0,606.2073878693697,1782.5,pre_replay,False,0.45085641995683545,1.0,50,50,50,50,0.10554668002441758,0.0,0,50,50,50,0.06043097999281599,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 0). After moves LDUDU where do you end?","[3, 0]","(1, 4)",0,0,0.0,2,2,0,0,229.25409700019372,False,5,5,1.0,606.2073878693697,1782.5,pre_replay,False,0.45085641995683545,1.0,50,50,50,50,0.10554668002441758,0.0,0,50,50,50,0.06043097999281599,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 1) goal (1, 3). What is the shortest path length?",3,7,0,0,0.0,1,1,0,0,94.71235900036845,False,7,3,2.3333333333333335,606.2073878693697,1782.5,pre_replay,False,0.45085641995683545,1.0,50,50,50,50,0.10554668002441758,0.0,0,50,50,50,0.06043097999281599,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,"(4, 0) → (4, 1) → (3, 1)",0,0,0.0,8,1,1,0,590.8857880003779,False,0,2,0.0,606.2073878693697,1782.5,pre_replay,False,0.45085641995683545,1.0,50,50,50,50,0.10554668002441758,0.0,0,50,50,50,0.06043097999281599,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 3). After moves UULLR where do you end?","[3, 1]","(1, 3)",0,0,0.0,2,2,0,0,215.43406399996456,False,5,5,1.0,606.2073878693697,1782.5,pre_replay,False,0.45085641995683545,1.0,50,50,50,50,0.10554668002441758,0.0,0,50,50,50,0.06043097999281599,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 1) goal (0, 3). What is the shortest path length?",3,8,0,0,0.0,1,1,0,0,93.80228300051385,False,8,3,2.6666666666666665,606.2073878693697,1782.5,pre_replay,False,0.45085641995683545,1.0,50,50,50,50,0.10554668002441758,0.0,0,50,50,50,0.06043097999281599,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,"(1, 2) → (0, 4) → (1, 4) → (2, 4) → (3, 4) → (3, 3) → (4, 3)",0,0,0.0,20,1,1,0,1256.0891530001754,False,0,4,0.0,606.2073878693697,1782.5,pre_replay,False,0.45085641995683545,1.0,50,50,50,50,0.10554668002441758,0.0,0,50,50,50,0.06043097999281599,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 0). After moves DDULR where do you end?","[2, 1]","(1, 4)",0,0,0.0,2,2,0,0,241.72171200007142,False,5,5,1.0,606.2073878693697,1782.5,pre_replay,False,0.45085641995683545,1.0,50,50,50,50,0.10554668002441758,0.0,0,50,50,50,0.06043097999281599,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 0) goal (2, 1). What is the shortest path length?",3,8,0,0,0.0,1,1,0,0,109.82450899973628,False,8,3,2.6666666666666665,606.2073878693697,1782.5,pre_replay,False,0.45085641995683545,1.0,50,50,50,50,0.10554668002441758,0.0,0,50,50,50,0.06043097999281599,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,"(4, 0) -> (4, 1) -> (3, 1)",0,0,0.0,8,1,1,0,571.0797389992877,False,0,2,0.0,606.2073878693697,1782.5,pre_replay,False,0.45085641995683545,1.0,50,50,50,50,0.10554668002441758,0.0,0,50,50,50,0.06043097999281599,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 0). After moves LRDDR where do you end?","[2, 2]","(4, 0)",0,0,0.0,2,2,0,0,214.102386000377,False,5,5,1.0,606.2073878693697,1782.5,pre_replay,False,0.45085641995683545,1.0,50,50,50,50,0.10554668002441758,0.0,0,50,50,50,0.06043097999281599,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 3) goal (1, 3). What is the shortest path length?",1,8,0,0,0.0,1,1,0,0,90.64202399986243,False,8,1,8.0,606.2073878693697,1782.5,pre_replay,False,0.45085641995683545,1.0,50,50,50,50,0.10554668002441758,0.0,0,50,50,50,0.06043097999281599,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,"(1, 2) -> (1, 3) -> (2, 3) -> (3, 3) -> (3, 2) -> (4, 2) -> (4, 3)",0,0,0.0,20,1,1,0,1261.3983439996446,False,0,4,0.0,606.2073878693697,1782.5,pre_replay,False,0.45085641995683545,1.0,50,50,50,50,0.10554668002441758,0.0,0,50,50,50,0.06043097999281599,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 3). After moves UULLL where do you end?","[1, 1]","(4, 1)",0,0,0.0,2,2,0,0,205.11742100006813,False,5,5,1.0,606.2073878693697,1782.5,pre_replay,False,0.45085641995683545,1.0,50,50,50,50,0.10554668002441758,0.0,0,50,50,50,0.06043097999281599,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (3, 0) goal (0, 1). What is the shortest path length?",4,8,0,0,0.0,1,1,0,0,85.83737599929009,False,8,4,2.0,606.2073878693697,1782.5,pre_replay,False,0.45085641995683545,1.0,50,50,50,50,0.10554668002441758,0.0,0,50,50,50,0.06043097999281599,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,"(4, 0) -> (4, 1) -> (4, 2) -> (4, 3) -> (4, 4) -> (3, 4) -> (3, 3) -> (3, 2) -> (3, 1)",0,0,0.0,26,1,1,0,1538.0201830002989,False,0,2,0.0,606.2073878693697,1782.5,pre_replay,False,0.45085641995683545,1.0,50,50,50,50,0.10554668002441758,0.0,0,50,50,50,0.06043097999281599,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 4). After moves LURDU where do you end?","[4, 3]","(3, 1)",0,0,0.0,2,2,0,0,206.30487900052685,False,5,5,1.0,606.2073878693697,1782.5,pre_replay,False,0.45085641995683545,1.0,50,50,50,50,0.10554668002441758,0.0,0,50,50,50,0.06043097999281599,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 2) goal (3, 4). What is the shortest path length?",5,8,0,0,0.0,1,1,0,0,86.71841999967,False,8,5,1.6,606.2073878693697,1782.5,pre_replay,False,0.45085641995683545,1.0,50,50,50,50,0.10554668002441758,0.0,0,50,50,50,0.06043097999281599,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,"(1, 2) -> (1, 3) -> (2, 3) -> (2, 4) -> (3, 4) -> (3, 3) -> (4, 3)",0,0,0.0,20,1,1,0,1224.0134780004155,False,0,4,0.0,606.2073878693697,1782.5,pre_replay,False,0.45085641995683545,1.0,50,50,50,50,0.10554668002441758,0.0,0,50,50,50,0.06043097999281599,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
