idx,prompt,answer,pred,correct,latency_ms,flags
28,Bob met at the Cafe on Thursday. Where was Bob?,the Cafe,the Cafe,1,0.0,pre_replay
29,Bob met at the Mall on Wednesday. When was Bob at the Mall?,Wednesday,Wednesday,1,0.0,pre_replay
30,Carol met at the Cafe on Monday. Who was at the Cafe?,Carol,Carol,1,0.0,pre_replay
31,Dave found at the Mall on Thursday. What did Dave do?,found,found,1,0.0,pre_replay
32,Bob saw at the Cafe on Thursday. What did Bob do?,saw,saw,1,0.0,pre_replay
33,Bob found at the Library on Monday. What did Bob do?,found,found,1,0.0,pre_replay
34,Dave helped at the Cafe on Wednesday. Where was Dave?,the Cafe,the Cafe,1,0.0,pre_replay
35,Dave helped at the Park on Monday. Where was Dave?,the Park,the Park,1,0.0,pre_replay
36,Bob met at the Cafe on Monday. When was Bob at the Cafe?,Monday,Monday,1,0.0,pre_replay
37,Alice found at the Cafe on Monday. When was Alice at the Cafe?,Monday,Monday,1,0.0,pre_replay
38,Carol found at the Library on Monday. When was Carol at the Library?,Monday,Monday,1,0.0,pre_replay
39,Carol helped at the Cafe on Tuesday. What did Carol do?,helped,helped,1,0.0,pre_replay
40,Dave saw at the Library on Tuesday. Where was Dave?,the Library,the Library,1,0.0,pre_replay
41,Carol saw at the Library on Thursday. Where was Carol?,the Library,the Library,1,0.0,pre_replay
42,Carol found at the Park on Tuesday. Who was at the Park?,Carol,Carol,1,0.0,pre_replay
43,Bob saw at the Library on Monday. Who was at the Library?,Bob,Bob,1,0.0,pre_replay
44,Alice helped at the Library on Monday. When was Alice at the Library?,Monday,Monday,1,0.0,pre_replay
45,Dave found at the Cafe on Tuesday. What did Dave do?,found,found,1,0.0,pre_replay
46,Bob met at the Library on Monday. Where was Bob?,the Library,the Library,1,0.0,pre_replay
47,Carol met at the Park on Thursday. Where was Carol?,the Park,the Park,1,0.0,pre_replay
48,Carol helped at the Cafe on Wednesday. Who was at the Cafe?,Carol,Carol,1,0.0,pre_replay
49,Dave helped at the Library on Thursday. Who was at the Library?,Dave,Dave,1,0.0,pre_replay
50,Dave helped at the Library on Thursday. When was Dave at the Library?,Thursday,Thursday,1,0.0,pre_replay
51,Bob found at the Mall on Thursday. What did Bob do?,found,found,1,0.0,pre_replay
52,Carol helped at the Park on Monday. Who was at the Park?,Carol,Carol,1,0.0,pre_replay
53,Dave saw at the Cafe on Tuesday. When was Dave at the Cafe?,Tuesday,Tuesday,1,0.0,pre_replay
54,Dave met at the Park on Monday. When was Dave at the Park?,Monday,Monday,1,0.0,pre_replay
55,Dave met at the Cafe on Monday. What did Dave do?,met,met,1,0.0,pre_replay
56,Alice met at the Cafe on Monday. Who was at the Cafe?,Alice,Alice,1,0.0,pre_replay
57,Bob helped at the Library on Wednesday. Where was Bob?,the Library,the Library,1,0.0,pre_replay
58,Dave helped at the Library on Monday. When was Dave at the Library?,Monday,Monday,1,0.0,pre_replay
59,Dave saw at the Mall on Monday. What did Dave do?,saw,saw,1,0.0,pre_replay
60,Bob found at the Park on Wednesday. Where was Bob?,the Park,the Park,1,0.0,pre_replay
61,Carol helped at the Mall on Monday. Where was Carol?,the Mall,the Mall,1,0.0,pre_replay
62,Dave met at the Park on Monday. Who was at the Park?,Dave,Dave,1,0.0,pre_replay
63,Carol found at the Park on Thursday. What did Carol do?,found,found,1,0.0,pre_replay
64,Carol found at the Mall on Monday. What did Carol do?,found,found,1,0.0,pre_replay
65,Dave saw at the Mall on Wednesday. Where was Dave?,the Mall,the Mall,1,0.0,pre_replay
66,Carol found at the Mall on Thursday. When was Carol at the Mall?,Thursday,Thursday,1,0.0,pre_replay
67,Alice found at the Park on Monday. What did Alice do?,found,found,1,0.0,pre_replay
68,Dave saw at the Park on Monday. When was Dave at the Park?,Monday,Monday,1,0.0,pre_replay
69,Alice saw at the Library on Tuesday. When was Alice at the Library?,Tuesday,Tuesday,1,0.0,pre_replay
70,Alice met at the Cafe on Tuesday. What did Alice do?,met,met,1,0.0,pre_replay
71,Dave met at the Library on Monday. Where was Dave?,the Library,the Library,1,0.0,pre_replay
72,Carol helped at the Mall on Wednesday. Who was at the Mall?,Carol,Carol,1,0.0,pre_replay
73,Alice met at the Library on Wednesday. Where was Alice?,the Library,the Library,1,0.0,pre_replay
74,Bob saw at the Library on Monday. What did Bob do?,saw,saw,1,0.0,pre_replay
75,Alice saw at the Park on Thursday. Where was Alice?,the Park,the Park,1,0.0,pre_replay
76,Bob helped at the Mall on Wednesday. Where was Bob?,the Mall,the Mall,1,0.0,pre_replay
77,Alice helped at the Library on Wednesday. Where was Alice?,the Library,the Library,1,0.0,pre_replay
78,Dave saw at the Mall on Wednesday. When was Dave at the Mall?,Wednesday,Wednesday,1,0.0,pre_replay
79,Bob helped at the Park on Monday. Where was Bob?,the Park,the Park,1,0.0,pre_replay
80,Bob helped at the Park on Tuesday. Where was Bob?,the Park,the Park,1,0.0,pre_replay
81,Bob helped at the Library on Wednesday. Where was Bob?,the Library,the Library,1,0.0,pre_replay
82,Carol found at the Library on Wednesday. When was Carol at the Library?,Wednesday,Wednesday,1,0.0,pre_replay
83,Bob helped at the Park on Tuesday. What did Bob do?,helped,helped,1,0.0,pre_replay
84,Dave found at the Cafe on Wednesday. Where was Dave?,the Cafe,the Cafe,1,0.0,pre_replay
85,Carol met at the Park on Monday. What did Carol do?,met,met,1,0.0,pre_replay
86,Bob found at the Library on Wednesday. When was Bob at the Library?,Wednesday,Wednesday,1,0.0,pre_replay
87,Alice helped at the Library on Thursday. Where was Alice?,the Library,the Library,1,0.0,pre_replay
88,Alice helped at the Mall on Monday. When was Alice at the Mall?,Monday,Monday,1,0.0,pre_replay
89,Carol saw at the Library on Thursday. Where was Carol?,the Library,the Library,1,0.0,pre_replay
90,Dave helped at the Mall on Thursday. Where was Dave?,the Mall,the Mall,1,0.0,pre_replay
91,Carol met at the Mall on Wednesday. Where was Carol?,the Mall,the Mall,1,0.0,pre_replay
92,Alice met at the Cafe on Monday. What did Alice do?,met,met,1,0.0,pre_replay
93,Dave helped at the Library on Wednesday. Where was Dave?,the Library,the Library,1,0.0,pre_replay
94,Dave saw at the Cafe on Monday. What did Dave do?,saw,saw,1,0.0,pre_replay
95,Carol helped at the Park on Thursday. What did Carol do?,helped,helped,1,0.0,pre_replay
96,Alice saw at the Mall on Wednesday. Who was at the Mall?,Alice,Alice,1,0.0,pre_replay
97,Dave found at the Library on Wednesday. When was Dave at the Library?,Wednesday,Wednesday,1,0.0,pre_replay
98,Carol saw at the Cafe on Tuesday. What did Carol do?,saw,saw,1,0.0,pre_replay
99,Alice found at the Cafe on Tuesday. What did Alice do?,found,found,1,0.0,pre_replay
100,Bob found at the Library on Thursday. Who was at the Library?,Bob,Bob,1,0.0,pre_replay
101,Bob helped at the Park on Wednesday. What did Bob do?,helped,helped,1,0.0,pre_replay
102,Carol met at the Cafe on Monday. When was Carol at the Cafe?,Monday,Monday,1,0.0,pre_replay
103,Alice met at the Park on Tuesday. When was Alice at the Park?,Tuesday,Tuesday,1,0.0,pre_replay
104,Carol met at the Cafe on Tuesday. Where was Carol?,the Cafe,the Cafe,1,0.0,pre_replay
105,Alice found at the Library on Tuesday. Where was Alice?,the Library,the Library,1,0.0,pre_replay
106,Bob found at the Park on Thursday. When was Bob at the Park?,Thursday,Thursday,1,0.0,pre_replay
107,Alice saw at the Library on Monday. What did Alice do?,saw,saw,1,0.0,pre_replay
108,Bob helped at the Library on Tuesday. Where was Bob?,the Library,the Library,1,0.0,pre_replay
109,Alice helped at the Park on Thursday. When was Alice at the Park?,Thursday,Thursday,1,0.0,pre_replay
110,Dave helped at the Cafe on Wednesday. Where was Dave?,the Cafe,the Cafe,1,0.0,pre_replay
111,Dave helped at the Park on Monday. When was Dave at the Park?,Monday,Monday,1,0.0,pre_replay
112,Bob saw at the Cafe on Monday. What did Bob do?,saw,saw,1,0.0,pre_replay
113,Carol helped at the Park on Tuesday. What did Carol do?,helped,helped,1,0.0,pre_replay
114,Bob met at the Library on Monday. Who was at the Library?,Bob,Bob,1,0.0,pre_replay
115,Dave met at the Park on Monday. When was Dave at the Park?,Monday,Monday,1,0.0,pre_replay
116,Dave saw at the Mall on Wednesday. Where was Dave?,the Mall,the Mall,1,0.0,pre_replay
117,Bob found at the Cafe on Tuesday. What did Bob do?,found,found,1,0.0,pre_replay
118,Alice met at the Cafe on Monday. What did Alice do?,met,met,1,0.0,pre_replay
119,Dave helped at the Park on Monday. What did Dave do?,helped,helped,1,0.0,pre_replay
120,Dave found at the Park on Thursday. What did Dave do?,found,found,1,0.0,pre_replay
121,Carol saw at the Park on Wednesday. What did Carol do?,saw,saw,1,0.0,pre_replay
122,Carol found at the Mall on Monday. What did Carol do?,found,found,1,0.0,pre_replay
123,Bob found at the Park on Tuesday. Where was Bob?,the Park,the Park,1,0.0,pre_replay
124,Dave saw at the Mall on Monday. When was Dave at the Mall?,Monday,Monday,1,0.0,pre_replay
125,Bob found at the Cafe on Monday. Who was at the Cafe?,Bob,Bob,1,0.0,pre_replay
126,Carol found at the Library on Wednesday. What did Carol do?,found,found,1,0.0,pre_replay
127,Carol saw at the Park on Wednesday. Where was Carol?,the Park,the Park,1,0.0,pre_replay
128,Carol helped at the Park on Monday. Where was Carol?,the Park,the Park,1,0.0,pre_replay
129,Carol helped at the Mall on Tuesday. What did Carol do?,helped,helped,1,0.0,pre_replay
130,Alice saw at the Cafe on Tuesday. Where was Alice?,the Cafe,the Cafe,1,0.0,pre_replay
131,Dave helped at the Library on Tuesday. Where was Dave?,the Library,the Library,1,0.0,pre_replay
132,Carol found at the Cafe on Wednesday. What did Carol do?,found,found,1,0.0,pre_replay
133,Carol helped at the Library on Tuesday. Where was Carol?,the Library,the Library,1,0.0,pre_replay
134,Alice met at the Park on Monday. What did Alice do?,met,met,1,0.0,pre_replay
135,Alice found at the Cafe on Thursday. What did Alice do?,found,found,1,0.0,pre_replay
136,Bob met at the Library on Wednesday. What did Bob do?,met,met,1,0.0,pre_replay
137,Dave helped at the Library on Tuesday. When was Dave at the Library?,Tuesday,Tuesday,1,0.0,pre_replay
138,Carol met at the Mall on Tuesday. When was Carol at the Mall?,Tuesday,Tuesday,1,0.0,pre_replay
139,Bob helped at the Park on Wednesday. Who was at the Park?,Bob,Bob,1,0.0,pre_replay
140,Carol found at the Cafe on Monday. What did Carol do?,found,found,1,0.0,pre_replay
141,Alice helped at the Library on Thursday. Who was at the Library?,Alice,Alice,1,0.0,pre_replay
142,Bob found at the Library on Monday. Who was at the Library?,Bob,Bob,1,0.0,pre_replay
143,Bob met at the Park on Tuesday. What did Bob do?,met,met,1,0.0,pre_replay
144,Dave helped at the Park on Tuesday. What did Dave do?,helped,helped,1,0.0,pre_replay
145,Bob saw at the Cafe on Thursday. Who was at the Cafe?,Bob,Bob,1,0.0,pre_replay
146,Bob found at the Cafe on Thursday. When was Bob at the Cafe?,Thursday,Thursday,1,0.0,pre_replay
147,Carol met at the Library on Wednesday. What did Carol do?,met,met,1,0.0,pre_replay
148,Bob found at the Mall on Thursday. Who was at the Mall?,Bob,Bob,1,0.0,pre_replay
149,Alice saw at the Mall on Thursday. Where was Alice?,the Mall,the Mall,1,0.0,pre_replay
150,Alice met at the Cafe on Thursday. What did Alice do?,met,met,1,0.0,pre_replay
151,Alice met at the Park on Tuesday. When was Alice at the Park?,Tuesday,Tuesday,1,0.0,pre_replay
152,Alice met at the Library on Tuesday. Where was Alice?,the Library,the Library,1,0.0,pre_replay
153,Dave met at the Park on Wednesday. Where was Dave?,the Park,the Park,1,0.0,pre_replay
154,Carol saw at the Library on Thursday. Who was at the Library?,Carol,Carol,1,0.0,pre_replay
155,Carol saw at the Library on Monday. Where was Carol?,the Library,the Library,1,0.0,pre_replay
156,Carol saw at the Park on Thursday. When was Carol at the Park?,Thursday,Thursday,1,0.0,pre_replay
157,Bob helped at the Library on Wednesday. Who was at the Library?,Bob,Bob,1,0.0,pre_replay
158,Alice met at the Cafe on Wednesday. Where was Alice?,the Cafe,the Cafe,1,0.0,pre_replay
159,Carol helped at the Park on Wednesday. What did Carol do?,helped,helped,1,0.0,pre_replay
160,Bob saw at the Cafe on Monday. Who was at the Cafe?,Bob,Bob,1,0.0,pre_replay
161,Alice helped at the Mall on Wednesday. When was Alice at the Mall?,Wednesday,Wednesday,1,0.0,pre_replay
162,Bob met at the Mall on Thursday. Where was Bob?,the Mall,the Mall,1,0.0,pre_replay
163,Dave found at the Library on Wednesday. Who was at the Library?,Dave,Dave,1,0.0,pre_replay
164,Bob found at the Library on Tuesday. What did Bob do?,found,found,1,0.0,pre_replay
165,Carol saw at the Mall on Monday. When was Carol at the Mall?,Monday,Monday,1,0.0,pre_replay
166,Carol saw at the Mall on Tuesday. Where was Carol?,the Mall,the Mall,1,0.0,pre_replay
167,Bob met at the Park on Wednesday. Who was at the Park?,Bob,Bob,1,0.0,pre_replay
168,Bob found at the Library on Wednesday. Who was at the Library?,Bob,Bob,1,0.0,pre_replay
169,Dave found at the Park on Wednesday. Who was at the Park?,Dave,Dave,1,0.0,pre_replay
170,Dave found at the Mall on Wednesday. Who was at the Mall?,Dave,Dave,1,0.0,pre_replay
171,Carol helped at the Mall on Monday. What did Carol do?,helped,helped,1,0.0,pre_replay
172,Alice met at the Park on Wednesday. Where was Alice?,the Park,the Park,1,0.0,pre_replay
173,Dave helped at the Cafe on Wednesday. Where was Dave?,the Cafe,the Cafe,1,0.0,pre_replay
174,Dave saw at the Cafe on Monday. What did Dave do?,saw,saw,1,0.0,pre_replay
175,Alice met at the Mall on Tuesday. What did Alice do?,met,met,1,0.0,pre_replay
176,Alice found at the Cafe on Thursday. Where was Alice?,the Cafe,the Cafe,1,0.0,pre_replay
177,Alice saw at the Mall on Wednesday. Where was Alice?,the Mall,the Mall,1,0.0,pre_replay
178,Bob saw at the Mall on Thursday. Where was Bob?,the Mall,the Mall,1,0.0,pre_replay
179,Bob helped at the Cafe on Tuesday. When was Bob at the Cafe?,Tuesday,Tuesday,1,0.0,pre_replay
180,Alice helped at the Mall on Wednesday. Where was Alice?,the Mall,the Mall,1,0.0,pre_replay
181,Bob saw at the Cafe on Monday. What did Bob do?,saw,saw,1,0.0,pre_replay
182,Dave helped at the Cafe on Thursday. Who was at the Cafe?,Dave,Dave,1,0.0,pre_replay
183,Alice found at the Mall on Monday. What did Alice do?,found,found,1,0.0,pre_replay
184,Bob met at the Park on Thursday. Where was Bob?,the Park,the Park,1,0.0,pre_replay
185,Bob saw at the Park on Thursday. When was Bob at the Park?,Thursday,Thursday,1,0.0,pre_replay
186,Bob helped at the Library on Thursday. What did Bob do?,helped,helped,1,0.0,pre_replay
187,Bob met at the Mall on Thursday. When was Bob at the Mall?,Thursday,Thursday,1,0.0,pre_replay
188,Alice helped at the Mall on Thursday. Where was Alice?,the Mall,the Mall,1,0.0,pre_replay
189,Carol met at the Mall on Monday. Who was at the Mall?,Carol,Carol,1,0.0,pre_replay
190,Carol met at the Park on Tuesday. What did Carol do?,met,met,1,0.0,pre_replay
191,Carol met at the Mall on Wednesday. When was Carol at the Mall?,Wednesday,Wednesday,1,0.0,pre_replay
192,Dave helped at the Cafe on Thursday. Who was at the Cafe?,Dave,Dave,1,0.0,pre_replay
193,Alice found at the Park on Monday. Who was at the Park?,Alice,Alice,1,0.0,pre_replay
194,Bob saw at the Cafe on Monday. Who was at the Cafe?,Bob,Bob,1,0.0,pre_replay
195,Alice found at the Library on Monday. Where was Alice?,the Library,the Library,1,0.0,pre_replay
196,Bob helped at the Library on Tuesday. Where was Bob?,the Library,the Library,1,0.0,pre_replay
197,Carol helped at the Park on Wednesday. When was Carol at the Park?,Wednesday,Wednesday,1,0.0,pre_replay
198,Carol met at the Mall on Thursday. What did Carol do?,met,met,1,0.0,pre_replay
199,Carol helped at the Mall on Wednesday. Where was Carol?,the Mall,the Mall,1,0.0,pre_replay
200,Carol met at the Cafe on Tuesday. Where was Carol?,the Cafe,the Cafe,1,0.0,pre_replay
201,Bob helped at the Library on Wednesday. Where was Bob?,the Library,the Library,1,0.0,pre_replay
202,Bob met at the Cafe on Tuesday. Where was Bob?,the Cafe,the Cafe,1,0.0,pre_replay
203,Carol saw at the Mall on Thursday. When was Carol at the Mall?,Thursday,Thursday,1,0.0,pre_replay
204,Bob helped at the Cafe on Monday. When was Bob at the Cafe?,Monday,Monday,1,0.0,pre_replay
205,Dave found at the Mall on Wednesday. When was Dave at the Mall?,Wednesday,Wednesday,1,0.0,pre_replay
206,Alice helped at the Mall on Thursday. When was Alice at the Mall?,Thursday,Thursday,1,0.0,pre_replay
207,Bob saw at the Library on Thursday. Who was at the Library?,Bob,Bob,1,0.0,pre_replay
208,Dave found at the Mall on Tuesday. Where was Dave?,the Mall,the Mall,1,0.0,pre_replay
209,Carol helped at the Mall on Tuesday. When was Carol at the Mall?,Tuesday,Tuesday,1,0.0,pre_replay
210,Alice saw at the Park on Monday. When was Alice at the Park?,Monday,Monday,1,0.0,pre_replay
211,Bob met at the Mall on Thursday. When was Bob at the Mall?,Thursday,Thursday,1,0.0,pre_replay
212,Bob saw at the Cafe on Tuesday. Who was at the Cafe?,Bob,Bob,1,0.0,pre_replay
213,Alice saw at the Mall on Tuesday. Where was Alice?,the Mall,the Mall,1,0.0,pre_replay
214,Alice met at the Library on Wednesday. What did Alice do?,met,met,1,0.0,pre_replay
215,Alice found at the Cafe on Monday. Who was at the Cafe?,Alice,Alice,1,0.0,pre_replay
216,Alice helped at the Mall on Tuesday. What did Alice do?,helped,helped,1,0.0,pre_replay
217,Carol saw at the Library on Thursday. Where was Carol?,the Library,the Library,1,0.0,pre_replay
218,Bob saw at the Mall on Tuesday. When was Bob at the Mall?,Tuesday,Tuesday,1,0.0,pre_replay
219,Alice found at the Cafe on Tuesday. Where was Alice?,the Cafe,the Cafe,1,0.0,pre_replay
220,Carol met at the Cafe on Monday. Who was at the Cafe?,Carol,Carol,1,0.0,pre_replay
221,Alice saw at the Mall on Wednesday. Who was at the Mall?,Alice,Alice,1,0.0,pre_replay
222,Alice met at the Mall on Wednesday. What did Alice do?,met,met,1,0.0,pre_replay
223,Bob met at the Library on Wednesday. What did Bob do?,met,met,1,0.0,pre_replay
224,Carol helped at the Park on Monday. What did Carol do?,helped,helped,1,0.0,pre_replay
225,Carol saw at the Library on Monday. What did Carol do?,saw,saw,1,0.0,pre_replay
226,Alice found at the Mall on Thursday. When was Alice at the Mall?,Thursday,Thursday,1,0.0,pre_replay
227,Alice met at the Cafe on Monday. What did Alice do?,met,met,1,0.0,pre_replay
228,Dave met at the Cafe on Wednesday. When was Dave at the Cafe?,Wednesday,Wednesday,1,0.0,pre_replay
229,Bob helped at the Park on Wednesday. Who was at the Park?,Bob,Bob,1,0.0,pre_replay
230,Alice helped at the Park on Thursday. Where was Alice?,the Park,the Park,1,0.0,pre_replay
231,Alice helped at the Park on Tuesday. Who was at the Park?,Alice,Alice,1,0.0,pre_replay
232,Dave saw at the Cafe on Monday. Where was Dave?,the Cafe,the Cafe,1,0.0,pre_replay
233,Carol helped at the Library on Thursday. What did Carol do?,helped,helped,1,0.0,pre_replay
234,Carol met at the Mall on Wednesday. When was Carol at the Mall?,Wednesday,Wednesday,1,0.0,pre_replay
235,Bob helped at the Library on Tuesday. Who was at the Library?,Bob,Bob,1,0.0,pre_replay
236,Alice found at the Mall on Tuesday. Who was at the Mall?,Alice,Alice,1,0.0,pre_replay
237,Carol found at the Park on Wednesday. Who was at the Park?,Carol,Carol,1,0.0,pre_replay
238,Dave saw at the Cafe on Thursday. Who was at the Cafe?,Dave,Dave,1,0.0,pre_replay
239,Dave saw at the Cafe on Monday. Who was at the Cafe?,Dave,Dave,1,0.0,pre_replay
240,Bob saw at the Mall on Tuesday. Where was Bob?,the Mall,the Mall,1,0.0,pre_replay
241,Alice helped at the Library on Tuesday. What did Alice do?,helped,helped,1,0.0,pre_replay
242,Dave helped at the Library on Monday. When was Dave at the Library?,Monday,Monday,1,0.0,pre_replay
243,Alice helped at the Mall on Wednesday. Where was Alice?,the Mall,the Mall,1,0.0,pre_replay
244,Dave met at the Cafe on Tuesday. When was Dave at the Cafe?,Tuesday,Tuesday,1,0.0,pre_replay
245,Alice saw at the Park on Monday. When was Alice at the Park?,Monday,Monday,1,0.0,pre_replay
246,Carol helped at the Mall on Thursday. What did Carol do?,helped,helped,1,0.0,pre_replay
247,Carol met at the Park on Wednesday. Where was Carol?,the Park,the Park,1,0.0,pre_replay
248,Alice saw at the Mall on Monday. Who was at the Mall?,Alice,Alice,1,0.0,pre_replay
249,Carol met at the Library on Wednesday. Who was at the Library?,Carol,Carol,1,0.0,pre_replay
250,Carol helped at the Library on Thursday. Where was Carol?,the Library,the Library,1,0.0,pre_replay
251,Dave met at the Cafe on Wednesday. Where was Dave?,the Cafe,the Cafe,1,0.0,pre_replay
252,Dave saw at the Cafe on Thursday. What did Dave do?,saw,saw,1,0.0,pre_replay
253,Bob met at the Mall on Wednesday. Who was at the Mall?,Bob,Bob,1,0.0,pre_replay
254,Carol helped at the Library on Tuesday. When was Carol at the Library?,Tuesday,Tuesday,1,0.0,pre_replay
255,Dave saw at the Mall on Tuesday. Who was at the Mall?,Dave,Dave,1,0.0,pre_replay
256,Bob saw at the Cafe on Wednesday. Who was at the Cafe?,Bob,Bob,1,0.0,pre_replay
257,Dave met at the Mall on Thursday. Who was at the Mall?,Dave,Dave,1,0.0,pre_replay
258,Alice met at the Cafe on Thursday. When was Alice at the Cafe?,Thursday,Thursday,1,0.0,pre_replay
259,Carol helped at the Park on Thursday. Where was Carol?,the Park,the Park,1,0.0,pre_replay
260,Alice saw at the Park on Monday. When was Alice at the Park?,Monday,Monday,1,0.0,pre_replay
261,Dave saw at the Park on Tuesday. What did Dave do?,saw,saw,1,0.0,pre_replay
262,Alice found at the Mall on Tuesday. Who was at the Mall?,Alice,Alice,1,0.0,pre_replay
263,Alice helped at the Park on Wednesday. What did Alice do?,helped,helped,1,0.0,pre_replay
264,Bob met at the Park on Thursday. Where was Bob?,the Park,the Park,1,0.0,pre_replay
265,Carol met at the Library on Thursday. Who was at the Library?,Carol,Carol,1,0.0,pre_replay
266,Carol found at the Cafe on Thursday. When was Carol at the Cafe?,Thursday,Thursday,1,0.0,pre_replay
267,Alice saw at the Cafe on Tuesday. Who was at the Cafe?,Alice,Alice,1,0.0,pre_replay
268,Carol helped at the Cafe on Thursday. Where was Carol?,the Cafe,the Cafe,1,0.0,pre_replay
269,Bob saw at the Cafe on Wednesday. Where was Bob?,the Cafe,the Cafe,1,0.0,pre_replay
270,Carol found at the Cafe on Thursday. When was Carol at the Cafe?,Thursday,Thursday,1,0.0,pre_replay
271,Dave saw at the Park on Wednesday. Where was Dave?,the Park,the Park,1,0.0,pre_replay
272,Carol found at the Park on Wednesday. Who was at the Park?,Carol,Carol,1,0.0,pre_replay
273,Carol met at the Park on Tuesday. Where was Carol?,the Park,the Park,1,0.0,pre_replay
274,Dave found at the Library on Tuesday. When was Dave at the Library?,Tuesday,Tuesday,1,0.0,pre_replay
275,Alice helped at the Park on Wednesday. Where was Alice?,the Park,the Park,1,0.0,pre_replay
276,Bob helped at the Library on Monday. What did Bob do?,helped,helped,1,0.0,pre_replay
277,Alice met at the Cafe on Tuesday. When was Alice at the Cafe?,Tuesday,Tuesday,1,0.0,pre_replay
278,Alice saw at the Cafe on Thursday. When was Alice at the Cafe?,Thursday,Thursday,1,0.0,pre_replay
279,Bob saw at the Library on Thursday. Who was at the Library?,Bob,Bob,1,0.0,pre_replay
280,Alice found at the Cafe on Tuesday. Where was Alice?,the Cafe,the Cafe,1,0.0,pre_replay
281,Alice saw at the Mall on Thursday. Who was at the Mall?,Alice,Alice,1,0.0,pre_replay
282,Carol found at the Library on Tuesday. What did Carol do?,found,found,1,0.0,pre_replay
283,Bob met at the Park on Thursday. When was Bob at the Park?,Thursday,Thursday,1,0.0,pre_replay
284,Bob saw at the Mall on Monday. Where was Bob?,the Mall,the Mall,1,0.0,pre_replay
285,Alice saw at the Library on Wednesday. When was Alice at the Library?,Wednesday,Wednesday,1,0.0,pre_replay
286,Dave found at the Mall on Monday. What did Dave do?,found,found,1,0.0,pre_replay
287,Bob found at the Mall on Wednesday. When was Bob at the Mall?,Wednesday,Wednesday,1,0.0,pre_replay
288,Alice helped at the Cafe on Wednesday. Who was at the Cafe?,Alice,Alice,1,0.0,pre_replay
289,Alice saw at the Park on Wednesday. Who was at the Park?,Alice,Alice,1,0.0,pre_replay
290,Alice helped at the Mall on Thursday. What did Alice do?,helped,helped,1,0.0,pre_replay
291,Carol saw at the Library on Tuesday. What did Carol do?,saw,saw,1,0.0,pre_replay
292,Bob saw at the Park on Monday. When was Bob at the Park?,Monday,Monday,1,0.0,pre_replay
293,Dave saw at the Mall on Tuesday. Where was Dave?,the Mall,the Mall,1,0.0,pre_replay
294,Alice found at the Mall on Wednesday. Where was Alice?,the Mall,the Mall,1,0.0,pre_replay
295,Carol helped at the Library on Thursday. Where was Carol?,the Library,the Library,1,0.0,pre_replay
