idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,memory_hit,retrieval_latency_ms,router_path,topk_keys,distance,justification,success,steps_pred,steps_opt,suboptimality,time_ms_per_100,rss_mb,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.batch_size,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits_at_k,retrieval.episodic.k,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.batch_size,retrieval.relational.hit_rate_at_k,retrieval.relational.hits_at_k,retrieval.relational.k,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.batch_size,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits_at_k,retrieval.spatial.k,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gating.episodic.accepted,gating.episodic.attempts,gating.episodic.skipped,gating.relational.accepted,gating.relational.attempts,gating.relational.skipped,gating.spatial.accepted,gating.spatial.attempts,gating.spatial.skipped
10,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (1, 2) goal (0, 1). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LU,RLRDDLDDRULURDLRDRCRUCUURUDRCRUCUURUD,0,0,0.0,1,1,0,0,567.6039550016867,0,0.0,,,,,False,33,2,16.5,1421.1707599103606,2725.421875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (1, 1) goal (0, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LD,RLURDRLLRDULLRULURRDDRLRULUDDRLRUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUCUDDRCRUC,0,0,0.0,1,1,0,0,6484.352941999532,0,0.0,,,,,False,320,2,160.0,1421.1707599103606,2725.421875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (1, 3) goal (2, 4). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RD,RLRDLLURRDDULDRD,0,0,0.0,1,1,0,0,264.68563900198205,0,0.0,,,,,False,16,2,8.0,1421.1707599103606,2725.421875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (2, 0) goal (4, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRDD,RDLDURDLDRDRLRDRCUULURUCRRDCR,0,0,0.0,1,1,0,0,467.4474290004582,0,0.0,,,,,False,26,4,6.5,1421.1707599103606,2725.421875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (1, 0) goal (5, 3). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRRRDDD,UDRLRDLLURRDDLUURRUDDRLUDDRCRRCRRD,0,0,0.0,1,1,0,0,515.775333999045,0,0.0,,,,,False,32,7,4.571428571428571,1421.1707599103606,2725.421875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (1, 1) goal (0, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LD,UDRLRDLLURRDDULRDRCUULURRDDRCURCDLRCRUCRDRCRUDDRCRUCRDRCRUDDRCRUCRDRCRUDDRCRUCRDRCRUDDRCRUCRDRCRUDDRCRUCRDRCRUDDRCRUCRDRCRUDDRCRUCRDRCRUDDRCRUCRDRCRUDDRCRUCRDRCRUDDRCRUCRDRCRUDDRCRUCRDRCRUDDRCRUCRDRCRUDDRCRUCRDRCRUDDRCRUCRDRCRUDDRCRUCRDRCRUDDRCRUCRDRCRUDDRCRUCRDRCRUDDRCRUCRDRCRUDDRCRUCRDRCRUDDRCRUCRDRCRUDDRCRUCRDRCRUDDRCRUCRDRCRUDDRCRUCRDRCRUDDRCRUCRDRCRUDDRCRUCRDRCRUDDRCRUCRDRCRUDDRCRUCRDRCRUDDRCRUCRDRCRUDDRCRUCRDRCRUDDRCRUCRDRCRUDDRCRUCRDRCRUDDRCRUCRDRCRUDDRCRUCRDRCRUDDRC,0,0,0.0,1,1,0,0,6465.163680997648,0,0.0,,,,,False,372,2,186.0,1421.1707599103606,2725.421875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (3, 0) goal (1, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LLDD,URDDLURRDDLUULRDRLURDDRUULRDRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRCRRC,0,0,0.0,1,1,0,0,6480.086759998812,0,0.0,,,,,False,271,4,67.75,1421.1707599103606,2725.421875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (2, 0) goal (4, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRDD,URDRDRLURRDDLUURIURRDRCUDDRUURD,0,0,0.0,1,1,0,0,460.68693100096425,0,0.0,,,,,False,29,4,7.25,1421.1707599103606,2725.421875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (5, 1) goal (1, 1). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LLLL,URDDLDRULRDLLURRDDRLRUDDLUURD,0,0,0.0,1,1,0,0,409.8642569988442,0,0.0,,,,,False,29,4,7.25,1421.1707599103606,2725.421875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (1, 1) goal (0, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LD,RLRUURDLLRDLLURRDDRLURRDDRLUDDRRULLDRDRLRDRLRDRLRUDDRRULDDRLRDRLRDRLRDRLRUDDRRULDDRLRDRLRDRLRDRLRUDDRRULDDRLRDRLRDRLRDRLRUDDRRULDDRLRDRLRDRLRDRLRUDDRRULDDRLRDRLRDRLRDRLRUDDRRULDDRLRDRLRDRLRDRLRUDDRRULDDRLRDRLRDRLRDRLRUDDRRULDDRLRDRLRDRLRDRLRUDDRRULDDRLRDRLRDRLRDRLRUDDRRULDDRLRDRLRDRLRDRLRUDDRRULDDRLRDRLRDRLRDRLRUDDRRULDDRLRDRLRDRLRDRLRUDDRRULDDRLRDRLRDRLRDRLRUDDRRULDDRLRDRLRDRLRDRLRUDDRRULDDRLRDRLRDRLRDRLRUDDRRULDDRLRDRLRDRLRDRLRUDDRRULDDRLRDRLRDRLRDRLRUDDRRULDDRLRDRLRDRLRDRLRUDDRRULDDRLRDRLRDRLRDRLRUDDRRULDD,0,0,0.0,1,1,0,0,6448.12507199822,0,0.0,,,,,False,514,2,257.0,1421.1707599103606,2725.421875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (2, 3) goal (4, 1). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRUU,RLURDRDRLURRDDLUULRDLLURRUDDRUURRDRCRDRDRCRRDDLCRCRDRDRCRRCRRLRDRCRDCRRDRCRRLRRCRRLRRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRCRRLRC,0,0,0.0,1,1,0,0,6533.240368000406,0,0.0,,,,,False,351,4,87.75,1421.1707599103606,2725.421875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (2, 0) goal (4, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRDD,RLURDLRDDLUULRDRCRRDRCR,0,0,0.0,1,1,0,0,364.19639900123,0,0.0,,,,,False,21,4,5.25,1421.1707599103606,2725.421875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (3, 1) goal (5, 3). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRDD,URDRULRDLLRDDULLRDRCUUCRUCLR,0,0,0.0,1,1,0,0,396.8988970009377,0,0.0,,,,,False,25,4,6.25,1421.1707599103606,2725.421875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (2, 0) goal (4, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",RRDD,RDLDRLURDDRUURRDDLUDDLRURRDDLRCRCR,0,0,0.0,1,1,0,0,499.1285059986694,0,0.0,,,,,False,32,4,8.0,1421.1707599103606,2725.421875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (5, 3) goal (2, 4). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LLLD,URDLLRDLLRDDRRUULURRLDDR,0,0,0.0,1,1,0,0,341.0309290011355,0,0.0,,,,,False,24,4,6.0,1421.1707599103606,2725.421875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"Grid 6x6 with obstacles [(0, 4), (1, 5), (2, 2), (2, 5), (5, 4), (5, 5)]. Start (1, 1) goal (0, 2). Respond with moves using U, D, L, R only, no spaces (e.g., UDLR).",LD,UDLRURULRDLLURDDRLRDDLLURUULLDRDRLRUDDLUURRRDDRLRDRLDDRUURRDDLLURDDRLRDRLDDRUURRDDLLURUULLDRDRLRUDDLUURRRDDRLRDRLDDRUURRDDLLURDDRLRDRLDDRUURRDDLLURUULLDRDRLRUDDLUURRRDDRLRDRLDDRUURRDDLLURDDRLRDRLDDRUURRDDLLURUULLDRDRLRUDDLUURRRDDRLRDRLDDRUURRDDLLURDDRLRDRLDDRUURRDDLLURUULLDRDRLRUDDLUURRRDDRLRDRLDDRUURRDDLLURDDRLRDRLDDRUURRDDLLURUULLDRDRLRUDDLUURRRDDRLRDRLDDRUURRDDLLURDDRLRDRLDDRUURRDDLLURUULLDRDRLRUDDLUURRRDDRLRDRLDDRUURRDDLLURDDRLRDRLDDRUURRDDLLURUULLDRDRLRUDDLUURRRDDRLRDRLDDRUURRDDLLURDDRLRDRLDDRUURRDDLLURUULLDRD,0,0,0.0,1,1,0,0,6971.307432999311,0,0.0,,,,,False,520,2,260.0,1421.1707599103606,2725.421875,pre_replay,False,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
