idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,success,steps_pred,steps_opt,suboptimality,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.episodic.accepts,gates.episodic.aggregated,gates.episodic.attempts,gates.episodic.blocked_new_edges,gates.episodic.inserted,gates.episodic.routed_to_episodic,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
13,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,"(4, 2) -> (3, 2) -> (2, 2) -> (1, 2) -> (1, 4)",,,,14,1,1,0,1029.9660409998523,,,,,pre_replay,False,0.5499582200036457,1.0,50,50,50,50,0.11719602000539453,0.0,0,50,50,50,0.068407979983931,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 1). After moves RDUDD where do you end?","[2, 3]","(3, 4)",,,,2,2,0,0,231.58748000014384,,,,,pre_replay,False,0.5499582200036457,1.0,50,50,50,50,0.11719602000539453,0.0,0,50,50,50,0.068407979983931,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 1) goal (1, 2). What is the shortest path length?",2,8,,,,1,1,0,0,95.08369499985747,,,,,pre_replay,False,0.5499582200036457,1.0,50,50,50,50,0.11719602000539453,0.0,0,50,50,50,0.068407979983931,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,"(1, 2) -> (1, 3) -> (2, 3) -> (3, 3) -> (3, 2) -> (3, 1) -> (3, 0) -> (3, 1) -> (4, 1) -> (4, 2) -> (4, 3)",,,,32,1,1,0,2156.132368000044,,,,,pre_replay,False,0.5499582200036457,1.0,50,50,50,50,0.11719602000539453,0.0,0,50,50,50,0.068407979983931,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 1). After moves DDLDU where do you end?","[3, 3]","(1, 5)",,,,2,2,0,0,227.55602699999145,,,,,pre_replay,False,0.5499582200036457,1.0,50,50,50,50,0.11719602000539453,0.0,0,50,50,50,0.068407979983931,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 2) goal (0, 0). What is the shortest path length?",6,10,,,,1,1,0,0,121.77941200002351,,,,,pre_replay,False,0.5499582200036457,1.0,50,50,50,50,0.11719602000539453,0.0,0,50,50,50,0.068407979983931,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,"(4, 2) -> (4, 3) -> (4, 4) -> (4, 5) -> (3, 5) -> (2, 5) -> (2, 4) -> (1, 4)",,,,23,1,1,0,1573.6639149999974,,,,,pre_replay,False,0.5499582200036457,1.0,50,50,50,50,0.11719602000539453,0.0,0,50,50,50,0.068407979983931,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 1). After moves DDUDU where do you end?","[4, 2]","(1, 5)",,,,2,2,0,0,231.54085700002724,,,,,pre_replay,False,0.5499582200036457,1.0,50,50,50,50,0.11719602000539453,0.0,0,50,50,50,0.068407979983931,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 1) goal (2, 3). What is the shortest path length?",2,8,,,,1,1,0,0,99.97946199996477,,,,,pre_replay,False,0.5499582200036457,1.0,50,50,50,50,0.11719602000539453,0.0,0,50,50,50,0.068407979983931,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,"(4, 2) → (3, 2) → (2, 2) → (1, 2) → (1, 4)",,,,14,1,1,0,985.0275139999667,,,,,pre_replay,False,0.5499582200036457,1.0,50,50,50,50,0.11719602000539453,0.0,0,50,50,50,0.068407979983931,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (3, 3). After moves LUURR where do you end?","[4, 1]","(1, 1)",,,,2,2,0,0,233.35688699989987,,,,,pre_replay,False,0.5499582200036457,1.0,50,50,50,50,0.11719602000539453,0.0,0,50,50,50,0.068407979983931,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 3) goal (0, 2). What is the shortest path length?",1,8,,,,1,1,0,0,98.26178100001925,,,,,pre_replay,False,0.5499582200036457,1.0,50,50,50,50,0.11719602000539453,0.0,0,50,50,50,0.068407979983931,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,"(4, 0) → (4, 1) → (3, 1)",,,,8,1,1,0,592.6412579999578,,,,,pre_replay,False,0.5499582200036457,1.0,50,50,50,50,0.11719602000539453,0.0,0,50,50,50,0.068407979983931,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 3). After moves UDRLL where do you end?","[1, 3]","(1, 2)",,,,2,2,0,0,227.48632499997257,,,,,pre_replay,False,0.5499582200036457,1.0,50,50,50,50,0.11719602000539453,0.0,0,50,50,50,0.068407979983931,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 4) goal (3, 1). What is the shortest path length?",4,7,,,,1,1,0,0,95.83124799996767,,,,,pre_replay,False,0.5499582200036457,1.0,50,50,50,50,0.11719602000539453,0.0,0,50,50,50,0.068407979983931,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 2) to (1, 4)?",DLLLD,"(4, 2) -> (4, 3) -> (3, 3) -> (3, 4) -> (2, 4) -> (1, 4)",,,,17,1,1,0,1236.4138249999996,,,,,pre_replay,False,0.5499582200036457,1.0,50,50,50,50,0.11719602000539453,0.0,0,50,50,50,0.068407979983931,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (3, 0). After moves DLULR where do you end?","[2, 0]","(1, 4)",,,,2,2,0,0,234.75517399992896,,,,,pre_replay,False,0.5499582200036457,1.0,50,50,50,50,0.11719602000539453,0.0,0,50,50,50,0.068407979983931,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 2) goal (4, 2). What is the shortest path length?",5,6,,,,1,1,0,0,98.72616400002698,,,,,pre_replay,False,0.5499582200036457,1.0,50,50,50,50,0.11719602000539453,0.0,0,50,50,50,0.068407979983931,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,"(1, 2) -> (0, 4) -> (2, 4) -> (3, 2) -> (4, 3)",,,,14,1,1,0,1022.1879319999516,,,,,pre_replay,False,0.5499582200036457,1.0,50,50,50,50,0.11719602000539453,0.0,0,50,50,50,0.068407979983931,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 0). After moves LDUDU where do you end?","[3, 0]","(1, 3)",,,,2,2,0,0,240.66949600000953,,,,,pre_replay,False,0.5499582200036457,1.0,50,50,50,50,0.11719602000539453,0.0,0,50,50,50,0.068407979983931,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 1) goal (1, 3). What is the shortest path length?",3,7,,,,1,1,0,0,98.89223499999389,,,,,pre_replay,False,0.5499582200036457,1.0,50,50,50,50,0.11719602000539453,0.0,0,50,50,50,0.068407979983931,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,"(4, 0) → (4, 1) → (4, 2) → (4, 3) → (4, 4) → (3, 4) → (3, 3) → (3, 2) → (3, 1)",,,,26,1,1,0,1781.5100299999358,,,,,pre_replay,False,0.5499582200036457,1.0,50,50,50,50,0.11719602000539453,0.0,0,50,50,50,0.068407979983931,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 3). After moves UULLR where do you end?","[3, 1]","(1, 3)",,,,2,2,0,0,227.17514999999366,,,,,pre_replay,False,0.5499582200036457,1.0,50,50,50,50,0.11719602000539453,0.0,0,50,50,50,0.068407979983931,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 1) goal (0, 3). What is the shortest path length?",3,7,,,,1,1,0,0,94.38219999992725,,,,,pre_replay,False,0.5499582200036457,1.0,50,50,50,50,0.11719602000539453,0.0,0,50,50,50,0.068407979983931,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,"(1, 2) → (2, 2) → (2, 3) → (3, 3) → (3, 4) → (4, 4) → (4, 3)",,,,20,1,1,0,1344.8013809997974,,,,,pre_replay,False,0.5499582200036457,1.0,50,50,50,50,0.11719602000539453,0.0,0,50,50,50,0.068407979983931,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (2, 0). After moves DDULR where do you end?","[2, 1]","(1, 4)",,,,2,2,0,0,226.50334600007227,,,,,pre_replay,False,0.5499582200036457,1.0,50,50,50,50,0.11719602000539453,0.0,0,50,50,50,0.068407979983931,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 0) goal (2, 1). What is the shortest path length?",3,8,,,,1,1,0,0,94.72548100006861,,,,,pre_replay,False,0.5499582200036457,1.0,50,50,50,50,0.11719602000539453,0.0,0,50,50,50,0.068407979983931,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,"(4, 0) -> (4, 1) -> (4, 2) -> (4, 3) -> (4, 4) -> (4, 5) -> (3, 5) -> (3, 4) -> (3, 3) -> (3, 2) -> (3, 1)",,,,32,1,1,0,2123.4503389998736,,,,,pre_replay,False,0.5499582200036457,1.0,50,50,50,50,0.11719602000539453,0.0,0,50,50,50,0.068407979983931,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (1, 0). After moves LRDDR where do you end?","[2, 2]","(1, 4)",,,,2,2,0,0,237.02171300010377,,,,,pre_replay,False,0.5499582200036457,1.0,50,50,50,50,0.11719602000539453,0.0,0,50,50,50,0.068407979983931,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 3) goal (1, 3). What is the shortest path length?",1,8,,,,1,1,0,0,99.01213500006634,,,,,pre_replay,False,0.5499582200036457,1.0,50,50,50,50,0.11719602000539453,0.0,0,50,50,50,0.068407979983931,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,"(1, 2) -> (2, 2) -> (3, 2) -> (3, 3) -> (4, 3)",,,,14,1,1,0,1004.8908329999904,,,,,pre_replay,False,0.5499582200036457,1.0,50,50,50,50,0.11719602000539453,0.0,0,50,50,50,0.068407979983931,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 3). After moves UULLL where do you end?","[1, 1]","(4, 1)",,,,2,2,0,0,228.8869579999755,,,,,pre_replay,False,0.5499582200036457,1.0,50,50,50,50,0.11719602000539453,0.0,0,50,50,50,0.068407979983931,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (3, 0) goal (0, 1). What is the shortest path length?",4,7,,,,1,1,0,0,93.39306400011083,,,,,pre_replay,False,0.5499582200036457,1.0,50,50,50,50,0.11719602000539453,0.0,0,50,50,50,0.068407979983931,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (4, 0) to (3, 1)?",LD,"(4, 0) -> (4, 1) -> (4, 2) -> (4, 3) -> (4, 4) -> (3, 4) -> (3, 3) -> (3, 2) -> (3, 1)",,,,26,1,1,0,1736.0783279998486,,,,,pre_replay,False,0.5499582200036457,1.0,50,50,50,50,0.11719602000539453,0.0,0,50,50,50,0.068407979983931,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (4, 4). After moves LURDU where do you end?","[4, 3]","(3, 1)",,,,2,2,0,0,227.37746899997546,,,,,pre_replay,False,0.5499582200036457,1.0,50,50,50,50,0.11719602000539453,0.0,0,50,50,50,0.068407979983931,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. Start (0, 2) goal (3, 4). What is the shortest path length?",5,7,,,,1,1,0,0,95.02593199999865,,,,,pre_replay,False,0.5499582200036457,1.0,50,50,50,50,0.11719602000539453,0.0,0,50,50,50,0.068407979983931,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,"Grid 5x5 with obstacles [(0, 4), (2, 4), (3, 2)]. What move sequence leads from (1, 2) to (4, 3)?",RDRR,"(1, 2) -> (1, 3) -> (2, 3) -> (3, 3) -> (3, 4) -> (4, 4) -> (4, 3)",,,,20,1,1,0,1319.943817999956,,,,,pre_replay,False,0.5499582200036457,1.0,50,50,50,50,0.11719602000539453,0.0,0,50,50,50,0.068407979983931,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
