idx,prompt,answer,pred,em_raw,em_norm,f1,pred_len,gold_len,overlong,format_violation,latency_ms,success,steps_pred,steps_opt,suboptimality,flags,gating_enabled,retrieval.episodic.avg_latency_ms,retrieval.episodic.hit_rate_at_k,retrieval.episodic.hits,retrieval.episodic.requests,retrieval.episodic.tokens_returned,retrieval.episodic.total_k,retrieval.relational.avg_latency_ms,retrieval.relational.hit_rate_at_k,retrieval.relational.hits,retrieval.relational.requests,retrieval.relational.tokens_returned,retrieval.relational.total_k,retrieval.spatial.avg_latency_ms,retrieval.spatial.hit_rate_at_k,retrieval.spatial.hits,retrieval.spatial.requests,retrieval.spatial.tokens_returned,retrieval.spatial.total_k,gates.episodic.accepts,gates.episodic.aggregated,gates.episodic.attempts,gates.episodic.blocked_new_edges,gates.episodic.inserted,gates.episodic.routed_to_episodic,gates.relational.accepts,gates.relational.aggregated,gates.relational.attempts,gates.relational.blocked_new_edges,gates.relational.inserted,gates.relational.routed_to_episodic,gates.spatial.accepts,gates.spatial.aggregated,gates.spatial.attempts,gates.spatial.blocked_new_edges,gates.spatial.inserted,gates.spatial.routed_to_episodic
16,"Bob likes red. Actually, Bob likes yellow. What color does Bob like?",yellow,yellow,,,,1,1,0,0,77.9459489999681,,,,,pre_replay,False,0.59734531999311,1.0,50,50,50,50,0.11436420000791259,0.0,0,50,50,50,0.06602233997455187,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,"Carol likes blue. Actually, Carol likes yellow. What color does Carol like?",yellow,yellow,,,,1,1,0,0,84.29177500011065,,,,,pre_replay,False,0.59734531999311,1.0,50,50,50,50,0.11436420000791259,0.0,0,50,50,50,0.06602233997455187,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,"Bob likes blue. Actually, Bob likes yellow. What color does Bob like?",yellow,yellow,,,,1,1,0,0,78.3715510001457,,,,,pre_replay,False,0.59734531999311,1.0,50,50,50,50,0.11436420000791259,0.0,0,50,50,50,0.06602233997455187,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"Alice likes yellow. Actually, Alice likes green. What color does Alice like?",green,green,,,,1,1,0,0,78.66637300003276,,,,,pre_replay,False,0.59734531999311,1.0,50,50,50,50,0.11436420000791259,0.0,0,50,50,50,0.06602233997455187,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,"Dave likes red. Actually, Dave likes yellow. What color does Dave like?",yellow,yellow,,,,1,1,0,0,80.46302299999297,,,,,pre_replay,False,0.59734531999311,1.0,50,50,50,50,0.11436420000791259,0.0,0,50,50,50,0.06602233997455187,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Dave likes green. Actually, Dave likes yellow. What color does Dave like?",yellow,yellow,,,,1,1,0,0,115.70911600006184,,,,,pre_replay,False,0.59734531999311,1.0,50,50,50,50,0.11436420000791259,0.0,0,50,50,50,0.06602233997455187,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"Carol likes green. Actually, Carol likes red. What color does Carol like?",red,red,,,,1,1,0,0,79.43975700004557,,,,,pre_replay,False,0.59734531999311,1.0,50,50,50,50,0.11436420000791259,0.0,0,50,50,50,0.06602233997455187,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"Bob likes red. Actually, Bob likes blue. What color does Bob like?",blue,blue,,,,1,1,0,0,82.2548830001324,,,,,pre_replay,False,0.59734531999311,1.0,50,50,50,50,0.11436420000791259,0.0,0,50,50,50,0.06602233997455187,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"Carol likes red. Actually, Carol likes blue. What color does Carol like?",blue,blue,,,,1,1,0,0,78.94983400001365,,,,,pre_replay,False,0.59734531999311,1.0,50,50,50,50,0.11436420000791259,0.0,0,50,50,50,0.06602233997455187,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"Dave likes green. Actually, Dave likes red. What color does Dave like?",red,red,,,,1,1,0,0,79.21009599999707,,,,,pre_replay,False,0.59734531999311,1.0,50,50,50,50,0.11436420000791259,0.0,0,50,50,50,0.06602233997455187,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"Bob likes yellow. Actually, Bob likes blue. What color does Bob like?",blue,blue,,,,1,1,0,0,79.43965700019362,,,,,pre_replay,False,0.59734531999311,1.0,50,50,50,50,0.11436420000791259,0.0,0,50,50,50,0.06602233997455187,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"Alice likes yellow. Actually, Alice likes blue. What color does Alice like?",blue,blue,,,,1,1,0,0,79.14697499995782,,,,,pre_replay,False,0.59734531999311,1.0,50,50,50,50,0.11436420000791259,0.0,0,50,50,50,0.06602233997455187,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"Bob likes red. Actually, Bob likes yellow. What color does Bob like?",yellow,yellow,,,,1,1,0,0,79.92433000003984,,,,,pre_replay,False,0.59734531999311,1.0,50,50,50,50,0.11436420000791259,0.0,0,50,50,50,0.06602233997455187,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Dave likes green. Actually, Dave likes blue. What color does Dave like?",blue,blue,,,,1,1,0,0,79.4962669999677,,,,,pre_replay,False,0.59734531999311,1.0,50,50,50,50,0.11436420000791259,0.0,0,50,50,50,0.06602233997455187,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"Alice likes blue. Actually, Alice likes green. What color does Alice like?",green,green,,,,1,1,0,0,78.756703000181,,,,,pre_replay,False,0.59734531999311,1.0,50,50,50,50,0.11436420000791259,0.0,0,50,50,50,0.06602233997455187,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,"Carol likes blue. Actually, Carol likes red. What color does Carol like?",red,red,,,,1,1,0,0,77.91264799993769,,,,,pre_replay,False,0.59734531999311,1.0,50,50,50,50,0.11436420000791259,0.0,0,50,50,50,0.06602233997455187,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"Bob likes yellow. Actually, Bob likes blue. What color does Bob like?",blue,blue,,,,1,1,0,0,78.90465400009816,,,,,pre_replay,False,0.59734531999311,1.0,50,50,50,50,0.11436420000791259,0.0,0,50,50,50,0.06602233997455187,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,"Dave likes green. Actually, Dave likes red. What color does Dave like?",red,red,,,,1,1,0,0,80.71779500005505,,,,,pre_replay,False,0.59734531999311,1.0,50,50,50,50,0.11436420000791259,0.0,0,50,50,50,0.06602233997455187,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"Bob likes green. Actually, Bob likes blue. What color does Bob like?",blue,blue,,,,1,1,0,0,80.30835099998512,,,,,pre_replay,False,0.59734531999311,1.0,50,50,50,50,0.11436420000791259,0.0,0,50,50,50,0.06602233997455187,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"Bob likes yellow. Actually, Bob likes red. What color does Bob like?",red,red,,,,1,1,0,0,78.26605900004324,,,,,pre_replay,False,0.59734531999311,1.0,50,50,50,50,0.11436420000791259,0.0,0,50,50,50,0.06602233997455187,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,"Dave likes green. Actually, Dave likes red. What color does Dave like?",red,red,,,,1,1,0,0,79.13359400004083,,,,,pre_replay,False,0.59734531999311,1.0,50,50,50,50,0.11436420000791259,0.0,0,50,50,50,0.06602233997455187,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Alice likes blue. Actually, Alice likes yellow. What color does Alice like?",yellow,blue,,,,1,1,0,0,78.44381199993222,,,,,pre_replay,False,0.59734531999311,1.0,50,50,50,50,0.11436420000791259,0.0,0,50,50,50,0.06602233997455187,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Dave likes green. Actually, Dave likes yellow. What color does Dave like?",yellow,yellow,,,,1,1,0,0,80.13914999992267,,,,,pre_replay,False,0.59734531999311,1.0,50,50,50,50,0.11436420000791259,0.0,0,50,50,50,0.06602233997455187,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Carol likes yellow. Actually, Carol likes blue. What color does Carol like?",blue,blue,,,,1,1,0,0,78.68489299994508,,,,,pre_replay,False,0.59734531999311,1.0,50,50,50,50,0.11436420000791259,0.0,0,50,50,50,0.06602233997455187,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Bob likes green. Actually, Bob likes blue. What color does Bob like?",blue,blue,,,,1,1,0,0,81.08189600011428,,,,,pre_replay,False,0.59734531999311,1.0,50,50,50,50,0.11436420000791259,0.0,0,50,50,50,0.06602233997455187,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Dave likes yellow. Actually, Dave likes red. What color does Dave like?",red,red,,,,1,1,0,0,79.00020400006724,,,,,pre_replay,False,0.59734531999311,1.0,50,50,50,50,0.11436420000791259,0.0,0,50,50,50,0.06602233997455187,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"Carol likes blue. Actually, Carol likes green. What color does Carol like?",green,green,,,,1,1,0,0,79.86750000009124,,,,,pre_replay,False,0.59734531999311,1.0,50,50,50,50,0.11436420000791259,0.0,0,50,50,50,0.06602233997455187,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,"Alice likes yellow. Actually, Alice likes green. What color does Alice like?",green,green,,,,1,1,0,0,80.71173400003318,,,,,pre_replay,False,0.59734531999311,1.0,50,50,50,50,0.11436420000791259,0.0,0,50,50,50,0.06602233997455187,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,"Alice likes green. Actually, Alice likes red. What color does Alice like?",red,red,,,,1,1,0,0,79.25750499998685,,,,,pre_replay,False,0.59734531999311,1.0,50,50,50,50,0.11436420000791259,0.0,0,50,50,50,0.06602233997455187,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"Carol likes yellow. Actually, Carol likes green. What color does Carol like?",green,green,,,,1,1,0,0,80.1636310000049,,,,,pre_replay,False,0.59734531999311,1.0,50,50,50,50,0.11436420000791259,0.0,0,50,50,50,0.06602233997455187,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,"Dave likes blue. Actually, Dave likes red. What color does Dave like?",red,red,,,,1,1,0,0,79.03609400000278,,,,,pre_replay,False,0.59734531999311,1.0,50,50,50,50,0.11436420000791259,0.0,0,50,50,50,0.06602233997455187,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,"Dave likes blue. Actually, Dave likes yellow. What color does Dave like?",yellow,yellow,,,,1,1,0,0,79.64376800009632,,,,,pre_replay,False,0.59734531999311,1.0,50,50,50,50,0.11436420000791259,0.0,0,50,50,50,0.06602233997455187,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,"Dave likes red. Actually, Dave likes yellow. What color does Dave like?",yellow,yellow,,,,1,1,0,0,79.80364900004133,,,,,pre_replay,False,0.59734531999311,1.0,50,50,50,50,0.11436420000791259,0.0,0,50,50,50,0.06602233997455187,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,"Bob likes green. Actually, Bob likes red. What color does Bob like?",red,red,,,,1,1,0,0,80.94319500014535,,,,,pre_replay,False,0.59734531999311,1.0,50,50,50,50,0.11436420000791259,0.0,0,50,50,50,0.06602233997455187,0.0,0,50,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
